org,topic,base_score,topic_share,company_focus,hybrid_score
Counterpoint,4,4.4481,0.0009,0.4471,4.4481
Counterpoint,7,3.4941,0.0006,0.3512,3.4941
Counterpoint,0,2.0964,0.0002,0.2107,2.0964
Counterpoint,1,2.0794,0.0003,0.2090,2.0794
Counterpoint,5,1.5504,0.0004,0.1558,1.5504
Counterpoint,6,1.4328,0.0004,0.1440,1.4328
DELL,2,1.3863,0.0001,0.7041,1.3863
DELL,6,0.7164,0.0002,0.3639,0.7164
DELL,7,0.6988,0.0001,0.3549,0.6988
DELL,1,0.6931,0.0001,0.3520,0.6931
DELL,3,0.6876,0.0001,0.3492,0.6876
DSCC,2,4.8520,0.0003,0.7380,4.8520
DSCC,0,2.7953,0.0003,0.4252,2.7953
DSCC,1,2.0794,0.0003,0.3163,2.0794
DSCC,5,1.5504,0.0004,0.2358,1.5504
DSCC,4,1.4827,0.0003,0.2255,1.4827
DSCC,7,1.3976,0.0002,0.2126,1.3976
DSCC,6,0.7164,0.0002,0.1090,0.7164
DSCC,3,0.6876,0.0001,0.1046,0.6876
Dell,2,69.3147,0.0047,0.7242,69.3147
Dell,0,43.3264,0.0051,0.4527,43.3264
Dell,1,39.5094,0.0059,0.4128,39.5094
Dell,3,25.4403,0.0034,0.2658,25.4403
Dell,7,11.1810,0.0019,0.1168,11.1810
Dell,6,10.7461,0.0032,0.1123,10.7461
Dell,4,4.4481,0.0009,0.0465,4.4481
Dell,5,3.1008,0.0008,0.0324,3.1008
ETRI,2,29.8053,0.0020,0.7921,29.8053
ETRI,0,18.8679,0.0022,0.5014,18.8679
ETRI,1,8.3178,0.0012,0.2210,8.3178
ETRI,7,6.2893,0.0011,0.1671,6.2893
ETRI,3,6.1882,0.0008,0.1645,6.1882
ETRI,5,3.8761,0.0009,0.1030,3.8761
ETRI,4,2.2240,0.0005,0.0591,2.2240
ETRI,6,2.1492,0.0006,0.0571,2.1492
HMI,2,10.3972,0.0007,0.8519,10.3972
HMI,0,4.8917,0.0006,0.4008,4.8917
HMI,1,3.4657,0.0005,0.2840,3.4657
HMI,7,1.3976,0.0002,0.1145,1.3976
HMI,3,1.3752,0.0002,0.1127,1.3752
HMI,4,0.7413,0.0002,0.0607,0.7413
HMI,6,0.7164,0.0002,0.0587,0.7164
HP,2,140.0157,0.0096,0.6289,140.0157
HP,0,129.9792,0.0153,0.5838,129.9792
HP,1,95.6543,0.0144,0.4296,95.6543
HP,3,53.6309,0.0072,0.2409,53.6309
HP,7,23.7596,0.0040,0.1067,23.7596
HP,6,17.1937,0.0051,0.0772,17.1937
HP,4,12.6029,0.0026,0.0566,12.6029
HP,5,5.4265,0.0013,0.0244,5.4265
Harman,2,16.6355,0.0011,0.7362,16.6355
Harman,7,9.0846,0.0015,0.4021,9.0846
Harman,3,7.5633,0.0010,0.3347,7.5633
Harman,0,5.5905,0.0007,0.2474,5.5905
Harman,6,5.0148,0.0015,0.2219,5.0148
Harman,4,4.4481,0.0009,0.1969,4.4481
Harman,1,4.1589,0.0006,0.1841,4.1589
Harman,5,0.7752,0.0002,0.0343,0.7752
IEC,7,31.4466,0.0053,0.5146,31.4466
IEC,3,29.5658,0.0040,0.4838,29.5658
IEC,2,29.1122,0.0020,0.4764,29.1122
IEC,0,17.4703,0.0021,0.2859,17.4703
IEC,1,16.6355,0.0025,0.2722,16.6355
IEC,6,16.4773,0.0049,0.2696,16.4773
IEC,4,11.8616,0.0025,0.1941,11.8616
IEC,5,5.4265,0.0013,0.0888,5.4265
IEEE,3,4.8130,0.0006,0.6573,4.8130
IEEE,2,3.4657,0.0002,0.4733,3.4657
IEEE,6,2.8656,0.0008,0.3914,2.8656
IEEE,7,2.7953,0.0005,0.3818,2.7953
IEEE,1,1.3863,0.0002,0.1893,1.3863
IEEE,0,0.6988,0.0001,0.0954,0.6988
IMID,2,54.0655,0.0037,0.7104,54.0655
IMID,0,39.1335,0.0046,0.5142,39.1335
IMID,3,21.3149,0.0029,0.2801,21.3149
IMID,1,20.7944,0.0031,0.2732,20.7944
IMID,7,17.4703,0.0029,0.2296,17.4703
IMID,6,7.8804,0.0023,0.1036,7.8804
IMID,4,6.6721,0.0014,0.0877,6.6721
IMID,5,6.2017,0.0015,0.0815,6.2017
ITU,7,58.0015,0.0097,0.6985,58.0015
ITU,2,43.6683,0.0030,0.5259,43.6683
ITU,3,22.6900,0.0031,0.2733,22.6900
ITU,4,19.2751,0.0040,0.2321,19.2751
ITU,1,18.0218,0.0027,0.2170,18.0218
ITU,0,13.2774,0.0016,0.1599,13.2774
ITU,5,11.6282,0.0028,0.1400,11.6282
ITU,6,10.0297,0.0030,0.1208,10.0297
IoT,2,194.0812,0.0133,0.6109,194.0812
IoT,3,125.1389,0.0169,0.3939,125.1389
IoT,7,120.8946,0.0203,0.3805,120.8946
IoT,6,87.4013,0.0258,0.2751,87.4013
IoT,1,83.8708,0.0126,0.2640,83.8708
IoT,5,79.0716,0.0193,0.2489,79.0716
IoT,0,78.9659,0.0093,0.2486,78.9659
IoT,4,76.3590,0.0160,0.2403,76.3590
JDI,2,30.4985,0.0021,0.6672,30.4985
JDI,0,22.3620,0.0026,0.4892,22.3620
JDI,3,17.1894,0.0023,0.3760,17.1894
JDI,1,13.8629,0.0021,0.3033,13.8629
JDI,4,8.8962,0.0019,0.1946,8.8962
JDI,7,7.6869,0.0013,0.1682,7.6869
JDI,6,4.2984,0.0013,0.0940,4.2984
JDI,5,3.8761,0.0009,0.0848,3.8761
KAIST,2,38.8162,0.0027,0.7189,38.8162
KAIST,1,18.7150,0.0028,0.3466,18.7150
KAIST,0,17.4703,0.0021,0.3236,17.4703
KAIST,3,17.1894,0.0023,0.3184,17.1894
KAIST,6,13.6117,0.0040,0.2521,13.6117
KAIST,7,13.2774,0.0022,0.2459,13.2774
KAIST,4,8.1548,0.0017,0.1510,8.1548
KAIST,5,5.4265,0.0013,0.1005,5.4265
LG디스플레이,2,1107.6492,0.0759,0.7325,1107.6492
LG디스플레이,0,758.2120,0.0894,0.5014,758.2120
LG디스플레이,1,447.7731,0.0672,0.2961,447.7731
LG디스플레이,3,340.3502,0.0459,0.2251,340.3502
LG디스플레이,7,245.9821,0.0413,0.1627,245.9821
LG디스플레이,6,206.3244,0.0609,0.1364,206.3244
LG디스플레이,4,195.7162,0.0410,0.1294,195.7162
LG디스플레이,5,164.3450,0.0402,0.1087,164.3450
LG전자,5,1582.9832,0.3871,0.5721,1582.9832
LG전자,2,1459.0748,0.0999,0.5273,1459.0748
LG전자,7,879.1067,0.1474,0.3177,879.1067
LG전자,4,800.6572,0.1679,0.2894,800.6572
LG전자,3,796.2132,0.1073,0.2878,796.2132
LG전자,1,627.2982,0.0942,0.2267,627.2982
LG전자,0,613.5577,0.0724,0.2217,613.5577
LG전자,6,451.3345,0.1333,0.1631,451.3345
LG화학,2,169.8211,0.0116,0.7837,169.8211
LG화학,3,74.9458,0.0101,0.3459,74.9458
LG화학,1,56.8381,0.0085,0.2623,56.8381
LG화학,0,47.5193,0.0056,0.2193,47.5193
LG화학,5,47.2879,0.0116,0.2182,47.2879
LG화학,4,42.2569,0.0089,0.1950,42.2569
LG화학,7,41.9288,0.0070,0.1935,41.9288
LG화학,6,35.1038,0.0104,0.1620,35.1038
MWC,2,12.4766,0.0009,0.6081,12.4766
MWC,3,11.0012,0.0015,0.5362,11.0012
MWC,4,6.6721,0.0014,0.3252,6.6721
MWC,0,6.2893,0.0007,0.3065,6.2893
MWC,1,4.8520,0.0007,0.2365,4.8520
MWC,6,4.2984,0.0013,0.2095,4.2984
MWC,7,4.1929,0.0007,0.2044,4.1929
MWC,5,0.7752,0.0002,0.0378,0.7752
Merck,2,3.4657,0.0002,0.6916,3.4657
Merck,0,2.7953,0.0003,0.5578,2.7953
Merck,1,2.0794,0.0003,0.4150,2.0794
Merck,7,0.6988,0.0001,0.1395,0.6988
Merck,3,0.6876,0.0001,0.1372,0.6876
SID,2,126.1528,0.0086,0.7386,126.1528
SID,6,85.9685,0.0254,0.5033,85.9685
SID,0,67.7849,0.0080,0.3968,67.7849
SID,1,32.5779,0.0049,0.1907,32.5779
SID,3,11.0012,0.0015,0.0644,11.0012
SID,7,8.3858,0.0014,0.0491,8.3858
SID,4,3.7067,0.0008,0.0217,3.7067
SID,5,3.1008,0.0008,0.0182,3.1008
SK하이닉스,2,374.2995,0.0256,0.7842,374.2995
SK하이닉스,3,152.6419,0.0206,0.3198,152.6419
SK하이닉스,0,136.9673,0.0162,0.2870,136.9673
SK하이닉스,1,130.3117,0.0196,0.2730,130.3117
SK하이닉스,7,109.7136,0.0184,0.2299,109.7136
SK하이닉스,4,85.9965,0.0180,0.1802,85.9965
SK하이닉스,6,80.2373,0.0237,0.1681,80.2373
SK하이닉스,5,52.7144,0.0129,0.1104,52.7144
Semiconductor,2,29.1122,0.0020,0.7949,29.1122
Semiconductor,0,13.2774,0.0016,0.3625,13.2774
Semiconductor,3,11.0012,0.0015,0.3004,11.0012
Semiconductor,1,9.0109,0.0014,0.2460,9.0109
Semiconductor,7,7.6869,0.0013,0.2099,7.6869
Semiconductor,6,5.7312,0.0017,0.1565,5.7312
Semiconductor,4,3.7067,0.0008,0.1012,3.7067
Semiconductor,5,3.1008,0.0008,0.0847,3.1008
TCL,2,480.3510,0.0329,0.6866,480.3510
TCL,7,262.0548,0.0440,0.3746,262.0548
TCL,5,243.4166,0.0595,0.3479,243.4166
TCL,0,198.4629,0.0234,0.2837,198.4629
TCL,3,185.6456,0.0250,0.2653,185.6456
TCL,4,169.0276,0.0354,0.2416,169.0276
TCL,1,153.8787,0.0231,0.2199,153.8787
TCL,6,68.7748,0.0203,0.0983,68.7748
TSMC,2,64.4627,0.0044,0.7535,64.4627
TSMC,3,37.1291,0.0050,0.4340,37.1291
TSMC,1,27.7259,0.0042,0.3241,27.7259
TSMC,0,18.1691,0.0021,0.2124,18.1691
TSMC,7,17.4703,0.0029,0.2042,17.4703
TSMC,6,16.4773,0.0049,0.1926,16.4773
TSMC,4,10.3789,0.0022,0.1213,10.3789
TSMC,5,1.5504,0.0004,0.0181,1.5504
Tianma,2,40.2025,0.0028,0.7930,40.2025
Tianma,0,25.1573,0.0030,0.4962,25.1573
Tianma,1,15.9424,0.0024,0.3145,15.9424
Tianma,4,4.4481,0.0009,0.0877,4.4481
Tianma,7,4.1929,0.0007,0.0827,4.1929
Tianma,3,3.4379,0.0005,0.0678,3.4379
Tianma,5,3.1008,0.0008,0.0612,3.1008
Tianma,6,2.8656,0.0008,0.0565,2.8656
Toray,2,7.6246,0.0005,0.7340,7.6246
Toray,0,4.1929,0.0005,0.4036,4.1929
Toray,3,4.1255,0.0006,0.3971,4.1255
Toray,1,2.7726,0.0004,0.2669,2.7726
Toray,4,2.2240,0.0005,0.2141,2.2240
Toray,6,1.4328,0.0004,0.1379,1.4328
Toray,7,0.6988,0.0001,0.0673,0.6988
UDC,2,14.5561,0.0010,0.6799,14.5561
UDC,0,11.8798,0.0014,0.5549,11.8798
UDC,1,9.7041,0.0015,0.4533,9.7041
UDC,4,2.2240,0.0005,0.1039,2.2240
UDC,5,1.5504,0.0004,0.0724,1.5504
UDC,7,1.3976,0.0002,0.0653,1.3976
UDC,3,1.3752,0.0002,0.0642,1.3752
UL,2,58.2244,0.0040,0.5980,58.2244
UL,7,52.4110,0.0088,0.5383,52.4110
UL,3,28.8782,0.0039,0.2966,28.8782
UL,0,28.6513,0.0034,0.2943,28.6513
UL,1,24.9533,0.0037,0.2563,24.9533
UL,4,24.4645,0.0051,0.2513,24.4645
UL,5,17.8299,0.0044,0.1831,17.8299
UL,6,12.1789,0.0036,0.1251,12.1789
V2X,2,87.3365,0.0060,0.8180,87.3365
V2X,0,41.2300,0.0049,0.3862,41.2300
V2X,1,27.0327,0.0041,0.2532,27.0327
V2X,3,22.0024,0.0030,0.2061,22.0024
V2X,7,19.5668,0.0033,0.1833,19.5668
V2X,4,14.8270,0.0031,0.1389,14.8270
V2X,5,12.4034,0.0030,0.1162,12.4034
V2X,6,10.0297,0.0030,0.0939,10.0297
Visionox,2,78.3256,0.0054,0.7735,78.3256
Visionox,0,49.6157,0.0059,0.4900,49.6157
Visionox,1,29.1122,0.0044,0.2875,29.1122
Visionox,3,24.0652,0.0032,0.2377,24.0652
Visionox,7,11.1810,0.0019,0.1104,11.1810
Visionox,4,8.1548,0.0017,0.0805,8.1548
Visionox,6,5.7312,0.0017,0.0566,5.7312
Visionox,5,2.3256,0.0006,0.0230,2.3256
구글,2,235.6700,0.0161,0.6019,335.9241
구글,3,231.0256,0.0311,0.5900,329.3039
구글,1,116.4487,0.0175,0.2974,165.9860
구글,7,107.6172,0.0180,0.2748,153.3975
구글,6,88.8341,0.0262,0.2269,126.6241
구글,4,75.6176,0.0159,0.1931,107.7854
구글,0,71.2789,0.0084,0.1820,101.6010
구글,5,24.0316,0.0059,0.0614,34.2546
기아,2,141.4020,0.0097,0.6610,166.0625
기아,0,86.6528,0.0102,0.4051,101.7651
기아,1,85.9503,0.0129,0.4018,100.9400
기아,3,79.0713,0.0107,0.3696,92.8613
기아,4,39.2915,0.0082,0.1837,46.1440
기아,7,39.1335,0.0066,0.1829,45.9584
기아,6,35.8202,0.0106,0.1674,42.0672
기아,5,16.2795,0.0040,0.0761,19.1186
기아차,3,2.0627,0.0003,0.8612,2.4225
기아차,6,0.7164,0.0002,0.2991,0.8413
기아차,0,0.6988,0.0001,0.2918,0.8207
기아차,1,0.6931,0.0001,0.2894,0.8140
네이버,2,228.0454,0.0156,0.6258,228.0454
네이버,3,173.2692,0.0233,0.4755,173.2692
네이버,1,117.1419,0.0176,0.3215,117.1419
네이버,0,109.7136,0.0129,0.3011,109.7136
네이버,7,102.0267,0.0171,0.2800,102.0267
네이버,6,79.5208,0.0235,0.2182,79.5208
네이버,4,75.6176,0.0159,0.2075,75.6176
네이버,5,50.3888,0.0123,0.1383,50.3888
니오,0,1.3976,0.0002,0.7585,1.3976
니오,7,0.6988,0.0001,0.3793,0.6988
니오,2,0.6931,0.0000,0.3762,0.6931
니오,3,0.6876,0.0001,0.3732,0.6876
도우인시스,2,2.0794,0.0001,0.7252,2.0794
도우인시스,3,1.3752,0.0002,0.4796,1.3752
도우인시스,4,0.7413,0.0002,0.2585,0.7413
도우인시스,0,0.6988,0.0001,0.2437,0.6988
도우인시스,7,0.6988,0.0001,0.2437,0.6988
도우인시스,1,0.6931,0.0001,0.2417,0.6931
두산로보틱스,2,28.4190,0.0019,0.6529,28.4190
두산로보틱스,3,18.5646,0.0025,0.4265,18.5646
두산로보틱스,7,12.5786,0.0021,0.2890,12.5786
두산로보틱스,5,12.4034,0.0030,0.2850,12.4034
두산로보틱스,1,11.7835,0.0018,0.2707,11.7835
두산로보틱스,0,10.4822,0.0012,0.2408,10.4822
두산로보틱스,4,10.3789,0.0022,0.2384,10.3789
두산로보틱스,6,8.5968,0.0025,0.1975,8.5968
디지타임스,2,10.3972,0.0007,0.7205,10.3972
디지타임스,0,6.9881,0.0008,0.4843,6.9881
디지타임스,3,6.1882,0.0008,0.4288,6.1882
디지타임스,1,3.4657,0.0005,0.2402,3.4657
디지타임스,6,0.7164,0.0002,0.0496,0.7164
디지타임스,7,0.6988,0.0001,0.0484,0.6988
레노버,2,27.7259,0.0019,0.6563,27.7259
레노버,0,21.6632,0.0026,0.5128,21.6632
레노버,1,18.0218,0.0027,0.4266,18.0218
레노버,3,12.3764,0.0017,0.2930,12.3764
레노버,4,5.1894,0.0011,0.1228,5.1894
레노버,7,4.8917,0.0008,0.1158,4.8917
레노버,5,3.1008,0.0008,0.0734,3.1008
레노버,6,2.8656,0.0008,0.0678,2.8656
리벨리온,2,11.0904,0.0008,0.5600,11.0904
리벨리온,0,9.0846,0.0011,0.4587,9.0846
리벨리온,1,7.6246,0.0011,0.3850,7.6246
리벨리온,3,6.1882,0.0008,0.3124,6.1882
리벨리온,4,5.9308,0.0012,0.2994,5.9308
리벨리온,7,5.5905,0.0009,0.2823,5.5905
리벨리온,6,4.2984,0.0013,0.2170,4.2984
리벨리온,5,2.3256,0.0006,0.1174,2.3256
리오토,0,6.2893,0.0007,0.5872,6.2893
리오토,1,6.2383,0.0009,0.5824,6.2383
리오토,2,5.5452,0.0004,0.5177,5.5452
리오토,7,1.3976,0.0002,0.1305,1.3976
리오토,3,1.3752,0.0002,0.1284,1.3752
리오토,5,0.7752,0.0002,0.0724,0.7752
리오토,4,0.7413,0.0002,0.0692,0.7413
리오토,6,0.7164,0.0002,0.0669,0.7164
마이크로소프트,2,124.7665,0.0085,0.7093,124.7665
마이크로소프트,1,78.3256,0.0118,0.4453,78.3256
마이크로소프트,3,73.5706,0.0099,0.4182,73.5706
마이크로소프트,7,41.2300,0.0069,0.2344,41.2300
마이크로소프트,6,36.5366,0.0108,0.2077,36.5366
마이크로소프트,0,23.0608,0.0027,0.1311,23.0608
마이크로소프트,5,13.9538,0.0034,0.0793,13.9538
마이크로소프트,4,8.1548,0.0017,0.0464,8.1548
메타,2,146.9472,0.0101,0.6806,172.5748
메타,3,108.6370,0.0146,0.5031,127.5833
메타,1,68.6216,0.0103,0.3178,80.5892
메타,7,64.9896,0.0109,0.3010,76.3238
메타,6,47.9991,0.0142,0.2223,56.3701
메타,0,37.7359,0.0044,0.1748,44.3170
메타,4,22.9818,0.0048,0.1064,26.9899
메타,5,6.2017,0.0015,0.0287,7.2833
미디어텍,2,15.9424,0.0011,0.5337,15.9424
미디어텍,3,14.4391,0.0019,0.4834,14.4391
미디어텍,7,11.8798,0.0020,0.3977,11.8798
미디어텍,6,10.0297,0.0030,0.3357,10.0297
미디어텍,1,8.3178,0.0012,0.2784,8.3178
미디어텍,4,7.4135,0.0016,0.2482,7.4135
미디어텍,0,6.9881,0.0008,0.2339,6.9881
미디어텍,5,3.8761,0.0009,0.1298,3.8761
바이두,2,10.3972,0.0007,0.8183,10.3972
바이두,1,4.1589,0.0006,0.3273,4.1589
바이두,3,4.1255,0.0006,0.3247,4.1255
바이두,7,2.7953,0.0005,0.2200,2.7953
바이두,6,2.1492,0.0006,0.1691,2.1492
바이두,0,2.0964,0.0002,0.1650,2.0964
바이두,4,1.4827,0.0003,0.1167,1.4827
벤츠,2,22.8739,0.0016,0.6017,22.8739
벤츠,1,19.4081,0.0029,0.5105,19.4081
벤츠,3,15.8143,0.0021,0.4160,15.8143
벤츠,0,14.6751,0.0017,0.3860,14.6751
벤츠,4,5.9308,0.0012,0.1560,5.9308
벤츠,7,4.8917,0.0008,0.1287,4.8917
벤츠,6,4.2984,0.0013,0.1131,4.2984
벤츠,5,1.5504,0.0004,0.0408,1.5504
비보,3,58.4440,0.0079,0.6156,58.4440
비보,2,54.7586,0.0038,0.5768,54.7586
비보,0,40.5311,0.0048,0.4269,40.5311
비보,1,20.7944,0.0031,0.2190,20.7944
비보,4,20.7578,0.0044,0.2186,20.7578
비보,7,8.3858,0.0014,0.0883,8.3858
비보,6,3.5820,0.0011,0.0377,3.5820
비보,5,3.1008,0.0008,0.0327,3.1008
삼성디스플레이,2,1260.1416,0.0863,0.6263,1323.1487
삼성디스플레이,0,1257.8633,0.1483,0.6252,1320.7564
삼성디스플레이,1,718.1005,0.1078,0.3569,754.0055
삼성디스플레이,3,431.7978,0.0582,0.2146,453.3877
삼성디스플레이,7,289.3085,0.0485,0.1438,303.7740
삼성디스플레이,4,259.4722,0.0544,0.1290,272.4459
삼성디스플레이,6,121.0723,0.0358,0.0602,127.1259
삼성디스플레이,5,99.2272,0.0243,0.0493,104.1885
삼성전자,2,2162.6192,0.1481,0.5605,4724.4579
삼성전자,7,1635.2222,0.2743,0.4238,3572.3065
삼성전자,0,1445.1451,0.1704,0.3745,3157.0640
삼성전자,4,1433.7695,0.3006,0.3716,3132.2129
삼성전자,3,1228.6986,0.1655,0.3184,2684.2149
삼성전자,1,1006.4497,0.1512,0.2608,2198.6900
삼성전자,6,757.2391,0.2236,0.1962,1654.2645
삼성전자,5,545.7493,0.1335,0.1414,1192.2440
샤오미,2,188.5360,0.0129,0.6521,250.1119
샤오미,3,137.5152,0.0185,0.4756,182.4277
샤오미,0,88.0504,0.0104,0.3045,116.8077
샤오미,7,78.9659,0.0132,0.2731,104.7561
샤오미,4,76.3590,0.0160,0.2641,101.2978
샤오미,5,63.5674,0.0155,0.2199,84.3285
샤오미,1,60.9970,0.0092,0.2110,80.9186
샤오미,6,39.4022,0.0116,0.1363,52.2710
샤오펑,2,12.4766,0.0009,0.6615,12.4766
샤오펑,7,6.9881,0.0012,0.3705,6.9881
샤오펑,1,6.9315,0.0010,0.3675,6.9315
샤오펑,0,6.2893,0.0007,0.3335,6.2893
샤오펑,3,5.5006,0.0007,0.2916,5.5006
샤오펑,5,3.8761,0.0009,0.2055,3.8761
샤오펑,4,3.7067,0.0008,0.1965,3.7067
샤오펑,6,2.1492,0.0006,0.1139,2.1492
샤프,2,35.3505,0.0024,0.7029,35.3505
샤프,0,23.7596,0.0028,0.4724,23.7596
샤프,7,13.2774,0.0022,0.2640,13.2774
샤프,5,12.4034,0.0030,0.2466,12.4034
샤프,4,11.8616,0.0025,0.2358,11.8616
샤프,1,11.0904,0.0017,0.2205,11.0904
샤프,3,11.0012,0.0015,0.2187,11.0012
샤프,6,0.7164,0.0002,0.0142,0.7164
선익시스템,2,39.5094,0.0027,0.7904,39.5094
선익시스템,0,26.5549,0.0031,0.5313,26.5549
선익시스템,1,11.7835,0.0018,0.2357,11.7835
선익시스템,7,5.5905,0.0009,0.1118,5.5905
선익시스템,3,5.5006,0.0007,0.1100,5.5006
선익시스템,5,4.6513,0.0011,0.0931,4.6513
선익시스템,6,2.8656,0.0008,0.0573,2.8656
선익시스템,4,1.4827,0.0003,0.0297,1.4827
세미파이브,2,4.8520,0.0003,0.6136,4.8520
세미파이브,1,4.1589,0.0006,0.5259,4.1589
세미파이브,0,3.4941,0.0004,0.4418,3.4941
세미파이브,7,2.0964,0.0004,0.2651,2.0964
세미파이브,6,1.4328,0.0004,0.1812,1.4328
세미파이브,3,1.3752,0.0002,0.1739,1.3752
세미파이브,5,0.7752,0.0002,0.0980,0.7752
세미파이브,4,0.7413,0.0002,0.0937,0.7413
소니,2,58.2244,0.0040,0.6206,58.2244
소니,3,37.1291,0.0050,0.3958,37.1291
소니,0,35.6395,0.0042,0.3799,35.6395
소니,7,30.0490,0.0050,0.3203,30.0490
소니,5,25.5820,0.0063,0.2727,25.5820
소니,4,24.4645,0.0051,0.2608,24.4645
소니,1,23.5670,0.0035,0.2512,23.5670
소니,6,7.1640,0.0021,0.0764,7.1640
아마존,2,68.6216,0.0047,0.7178,80.5892
아마존,3,42.6297,0.0057,0.4459,50.0643
아마존,1,36.7368,0.0055,0.3843,43.1437
아마존,7,23.0608,0.0039,0.2412,27.0826
아마존,6,20.7757,0.0061,0.2173,24.3990
아마존,0,15.3739,0.0018,0.1608,18.0551
아마존,4,5.9308,0.0012,0.0620,6.9651
아마존,5,5.4265,0.0013,0.0568,6.3729
아이씨디,2,31.1916,0.0021,0.8757,31.1916
아이씨디,0,15.3739,0.0018,0.4316,15.3739
아이씨디,1,5.5452,0.0008,0.1557,5.5452
아이씨디,6,3.5820,0.0011,0.1006,3.5820
