keyword,score
삼성,0.8526800796557353
애플,0.7290432097445636
중국,0.4262933675254128
패널,0.3612732406568271
디스플레이,0.3456893341454221
미국,0.32528250110232404
고객,0.28523977301210784
폴더블,0.2651885392282659
아이,0.2643084965826816
반도체,0.258869910630563
하이,0.25762936815465615
사이니지,0.23734086770032772
경쟁,0.19009530236218775
전자,0.18668067122279478
단지,0.18172023700965673
제품,0.1810138690135427
마이크,0.18013801724688708
이상,0.17668972864307878
시니어,0.17405856375484233
현대,0.16489469488817077
