term,cur,prev,diff,ma7,z_like,total
반등,4,0,4,0.571,1.953,6
뉴욕증시,3,0,3,0.429,1.554,7
pce,2,0,2,0.286,1.117,2
국정자원,2,0,2,0.286,1.117,2
베스트,2,0,2,0.286,1.117,2
화재,2,0,2,0.286,1.117,2
만에,3,3,0,0.857,1.113,8
재계,2,0,2,0.429,0.95,5
추격,2,0,2,0.429,0.95,5
협력사,2,0,2,0.429,0.95,4
반도체,2,2,0,0.571,0.814,15
9월,2,1,1,0.714,0.697,17
삼성,5,10,-5,3.143,0.67,60
1000억,1,0,1,0.143,0.622,1
10시간,1,0,1,0.143,0.622,1
1800명에,1,0,1,0.143,0.622,1
1년새,1,0,1,0.143,0.622,1
1인힐링존,1,0,1,0.143,0.622,1
1차,1,0,1,0.143,0.622,1
1호점,1,0,1,0.143,0.622,1
22일만에,1,0,1,0.143,0.622,1
30,1,0,1,0.143,0.622,1
33조원,1,0,1,0.143,0.622,1
3nm,1,0,1,0.143,0.622,1
40,1,0,1,0.143,0.622,1
4명,1,0,1,0.143,0.622,1
4배,1,0,1,0.143,0.622,1
4일,1,0,1,0.143,0.622,1
5주,1,0,1,0.143,0.622,1
647개,1,0,1,0.143,0.622,1
68억원,1,0,1,0.143,0.622,1
88만,1,0,1,0.143,0.622,1
8조,1,0,1,0.143,0.622,1
96,1,0,1,0.143,0.622,1
amg,1,0,1,0.143,0.622,1
apec,1,0,1,0.143,0.622,3
ceo,1,0,1,0.143,0.622,2
chicken,1,0,1,0.143,0.622,1
cle,1,0,1,0.143,0.622,1
completely,1,0,1,0.143,0.622,1
di동일,1,0,1,0.143,0.622,1
dnb,1,0,1,0.143,0.622,1
gtx,1,0,1,0.143,0.622,1
ifs,1,0,1,0.143,0.622,1
me,1,0,1,0.143,0.622,1
meatballs,1,0,1,0.143,0.622,1
npu로,1,0,1,0.143,0.622,1
oled가,1,0,1,0.143,0.622,4
ott레이더,1,0,1,0.143,0.622,1
pc방,1,0,1,0.143,0.622,1
smashed,1,0,1,0.143,0.622,1
these,1,0,1,0.143,0.622,1
tsmc,1,0,1,0.143,0.622,1
vc들,1,0,1,0.143,0.622,1
wowed,1,0,1,0.143,0.622,1
가전,1,0,1,0.143,0.622,2
각종,1,0,1,0.143,0.622,1
강남까지,1,0,1,0.143,0.622,1
거뜬,1,0,1,0.143,0.622,1
게임들,1,0,1,0.143,0.622,1
견조에,1,0,1,0.143,0.622,1
경고,1,0,1,0.143,0.622,1
경남경찰청,1,0,1,0.143,0.622,1
경쟁력,1,0,1,0.143,0.622,3
경주,1,0,1,0.143,0.622,2
고추튀김,1,0,1,0.143,0.622,1
공략,1,0,1,0.143,0.622,4
공무원,1,0,1,0.143,0.622,1
교통,1,0,1,0.143,0.622,1
구금,1,0,1,0.143,0.622,2
국가직,1,0,1,0.143,0.622,1
군산여상,1,0,1,0.143,0.622,1
그린,1,0,1,0.143,0.622,2
금리인하,1,0,1,0.143,0.622,2
기술로,1,0,1,0.143,0.622,1
기술보호,1,0,1,0.143,0.622,1
나서,1,0,1,0.143,0.622,2
나올,1,0,1,0.143,0.622,1
나흘,1,0,1,0.143,0.622,1
나흘만,1,0,1,0.143,0.622,1
내렸,1,0,1,0.143,0.622,1
내어줄,1,0,1,0.143,0.622,1
내줄순없어,1,0,1,0.143,0.622,1
넥슨,1,0,1,0.143,0.622,3
넷마블,1,0,1,0.143,0.622,1
논쟁에,1,0,1,0.143,0.622,1
뉴시스,1,0,1,0.143,0.622,1
늘어난,1,0,1,0.143,0.622,1
다툼,1,0,1,0.143,0.622,1
단숨에,1,0,1,0.143,0.622,1
답이다,1,0,1,0.143,0.622,1
대거,1,0,1,0.143,0.622,2
대구냐,1,0,1,0.143,0.622,1
데일리국제금융시장,1,0,1,0.143,0.622,1
돌아온,1,0,1,0.143,0.622,1
동네,1,0,1,0.143,0.622,1
됐다,1,0,1,0.143,0.622,1
두뇌,1,0,1,0.143,0.622,1
두치와뿌꾸,1,0,1,0.143,0.622,1
드러나는,1,0,1,0.143,0.622,1
들썩,1,0,1,0.143,0.622,4
