org,topic,base_score,topic_share,company_focus,hybrid_score
LG디스플레이,6,50.7352,0.1328,0.2836,50.7352
LG디스플레이,9,35.8038,0.0724,0.2002,35.8038
LG디스플레이,2,34.3189,0.0695,0.1919,34.3189
LG디스플레이,5,32.0025,0.0585,0.1789,32.0025
LG디스플레이,7,21.9037,0.0441,0.1225,21.9037
LG디스플레이,1,18.2805,0.0620,0.1022,18.2805
LG디스플레이,3,15.7432,0.0386,0.0880,15.7432
LG디스플레이,11,12.0049,0.0471,0.0671,12.0049
LG디스플레이,0,5.5943,0.0504,0.0313,5.5943
LG전자,10,132.1432,0.1560,0.6608,132.1432
LG전자,2,73.7490,0.1494,0.3688,73.7490
LG전자,8,64.0049,0.0737,0.3201,64.0049
LG전자,4,50.4928,0.0745,0.2525,50.4928
LG전자,5,49.7816,0.0910,0.2489,49.7816
LG전자,6,42.5521,0.1113,0.2128,42.5521
LG전자,1,39.0538,0.1324,0.1953,39.0538
LG전자,9,38.6120,0.0781,0.1931,38.6120
LG전자,7,34.9089,0.0703,0.1746,34.9089
LG전자,3,30.8020,0.0755,0.1540,30.8020
LG전자,11,30.7625,0.1206,0.1538,30.7625
LG전자,0,4.6619,0.0420,0.0233,4.6619
LG화학,10,132.1432,0.1560,0.9181,132.1432
LG화학,8,32.0025,0.0369,0.2224,32.0025
LG화학,7,21.9037,0.0441,0.1522,21.9037
LG화학,9,21.0611,0.0426,0.1463,21.0611
LG화학,4,19.2015,0.0283,0.1334,19.2015
LG화학,2,18.9849,0.0385,0.1319,18.9849
LG화학,5,16.3568,0.0299,0.1136,16.3568
LG화학,11,11.2546,0.0441,0.0782,11.2546
LG화학,1,9.9712,0.0338,0.0693,9.9712
LG화학,3,6.8449,0.0168,0.0476,6.8449
LG화학,6,5.7282,0.0150,0.0398,5.7282
LG화학,0,1.8648,0.0168,0.0130,1.8648
SK하이닉스,8,57.6044,0.0663,0.7491,57.6044
SK하이닉스,7,25.3261,0.0510,0.3293,25.3261
SK하이닉스,5,24.1796,0.0442,0.3144,24.1796
SK하이닉스,4,20.6238,0.0304,0.2682,20.6238
SK하이닉스,3,19.1657,0.0470,0.2492,19.1657
SK하이닉스,2,13.8736,0.0281,0.1804,13.8736
SK하이닉스,1,10.8021,0.0366,0.1405,10.8021
SK하이닉스,9,10.5305,0.0213,0.1369,10.5305
SK하이닉스,11,9.7540,0.0382,0.1268,9.7540
SK하이닉스,6,6.5465,0.0171,0.0851,6.5465
SK하이닉스,10,3.3313,0.0039,0.0433,3.3313
SK하이닉스,0,2.7971,0.0252,0.0364,2.7971
Semiconductor,8,1.4223,0.0016,0.5697,1.4223
Semiconductor,7,1.3690,0.0028,0.5483,1.3690
Semiconductor,0,0.9324,0.0084,0.3734,0.9324
Semiconductor,5,0.7112,0.0013,0.2848,0.7112
Semiconductor,9,0.7020,0.0014,0.2812,0.7020
Semiconductor,3,0.6845,0.0017,0.2742,0.6845
TCL,2,12.4132,0.0251,0.6114,12.4132
TCL,4,7.8228,0.0115,0.3853,7.8228
TCL,6,6.5465,0.0171,0.3224,6.5465
TCL,5,6.4005,0.0117,0.3153,6.4005
TCL,8,6.4005,0.0074,0.3153,6.4005
TCL,7,4.7914,0.0097,0.2360,4.7914
TCL,9,4.2122,0.0085,0.2075,4.2122
TCL,0,3.7295,0.0336,0.1837,3.7295
TCL,1,3.3237,0.0113,0.1637,3.3237
TCL,3,2.0535,0.0050,0.1011,2.0535
TCL,11,1.5006,0.0059,0.0739,1.5006
Tianma,4,7.8228,0.0115,0.6997,7.8228
Tianma,8,6.4005,0.0074,0.5725,6.4005
Tianma,6,3.2732,0.0086,0.2928,3.2732
Tianma,3,2.0535,0.0050,0.1837,2.0535
Tianma,7,2.0535,0.0041,0.1837,2.0535
Tianma,2,1.4604,0.0030,0.1306,1.4604
Tianma,11,0.7503,0.0029,0.0671,0.7503
Tianma,5,0.7112,0.0013,0.0636,0.7112
Tianma,9,0.7020,0.0014,0.0628,0.7020
V2X,8,9.9563,0.0115,0.7364,9.9563
V2X,7,5.4759,0.0110,0.4050,5.4759
V2X,5,4.2670,0.0078,0.3156,4.2670
V2X,2,2.9208,0.0059,0.2160,2.9208
V2X,4,2.8447,0.0042,0.2104,2.8447
V2X,3,2.7380,0.0067,0.2025,2.7380
V2X,11,2.2509,0.0088,0.1665,2.2509
V2X,1,1.6619,0.0056,0.1229,1.6619
V2X,9,1.4041,0.0028,0.1039,1.4041
V2X,0,0.9324,0.0084,0.0690,0.9324
V2X,6,0.8183,0.0021,0.0605,0.8183
Visionox,4,16.3568,0.0241,0.6838,16.3568
Visionox,8,14.9345,0.0172,0.6244,14.9345
Visionox,6,6.5465,0.0171,0.2737,6.5465
Visionox,7,4.1069,0.0083,0.1717,4.1069
Visionox,3,3.4224,0.0084,0.1431,3.4224
Visionox,2,2.9208,0.0059,0.1221,2.9208
Visionox,11,0.7503,0.0029,0.0314,0.7503
Visionox,5,0.7112,0.0013,0.0297,0.7112
Visionox,9,0.7020,0.0014,0.0294,0.7020
구글,3,32.8555,0.0805,0.4671,34.4588
구글,8,32.7136,0.0377,0.4651,34.3100
구글,9,26.6774,0.0540,0.3793,27.9792
구글,5,25.6020,0.0468,0.3640,26.8513
구글,7,19.8502,0.0400,0.2822,20.8189
구글,4,17.7791,0.0262,0.2528,18.6468
구글,2,15.3340,0.0311,0.2180,16.0823
구글,11,15.0061,0.0588,0.2134,15.7384
구글,1,10.8021,0.0366,0.1536,11.3292
구글,0,10.2561,0.0924,0.1458,10.7566
구글,6,5.7282,0.0150,0.0814,6.0077
구글,10,2.2209,0.0026,0.0316,2.3293
기아,8,30.5801,0.0352,0.7445,30.5801
기아,4,12.8010,0.0189,0.3116,12.8010
기아,7,12.3208,0.0248,0.2999,12.3208
기아,5,11.3787,0.0208,0.2770,11.3787
기아,3,9.5828,0.0235,0.2333,9.5828
기아,6,8.1831,0.0214,0.1992,8.1831
기아,1,6.6474,0.0225,0.1618,6.6474
기아,2,6.5717,0.0133,0.1600,6.5717
기아,9,5.6163,0.0114,0.1367,5.6163
기아,11,4.5018,0.0176,0.1096,4.5018
기아,0,2.7971,0.0252,0.0681,2.7971
기아,10,1.1104,0.0013,0.0270,1.1104
네이버,10,62.1850,0.0734,0.8905,62.1850
네이버,8,14.2233,0.0164,0.2037,14.2233
네이버,9,14.0407,0.0284,0.2011,14.0407
네이버,4,12.0898,0.0178,0.1731,12.0898
네이버,2,11.6830,0.0237,0.1673,11.6830
네이버,7,10.2673,0.0207,0.1470,10.2673
네이버,5,9.2452,0.0169,0.1324,9.2452
네이버,3,8.8984,0.0218,0.1274,8.8984
네이버,11,5.2521,0.0206,0.0752,5.2521
네이버,1,3.3237,0.0113,0.0476,3.3237
네이버,6,3.2732,0.0086,0.0469,3.2732
네이버,0,2.7971,0.0252,0.0401,2.7971
두산로보틱스,10,129.9223,0.1533,0.9823,129.9223
두산로보틱스,9,14.7428,0.0298,0.1115,14.7428
두산로보틱스,2,10.9528,0.0222,0.0828,10.9528
두산로보틱스,7,9.5828,0.0193,0.0725,9.5828
두산로보틱스,4,8.5340,0.0126,0.0645,8.5340
두산로보틱스,8,7.8228,0.0090,0.0591,7.8228
두산로보틱스,5,6.4005,0.0117,0.0484,6.4005
두산로보틱스,1,2.4928,0.0085,0.0188,2.4928
두산로보틱스,11,1.5006,0.0059,0.0113,1.5006
두산로보틱스,3,0.6845,0.0017,0.0052,0.6845
디지타임스,4,4.9782,0.0073,0.6738,4.9782
디지타임스,8,2.8447,0.0033,0.3850,2.8447
디지타임스,11,2.2509,0.0088,0.3047,2.2509
디지타임스,9,2.1061,0.0043,0.2851,2.1061
디지타임스,3,2.0535,0.0050,0.2779,2.0535
디지타임스,6,1.6366,0.0043,0.2215,1.6366
디지타임스,2,1.4604,0.0030,0.1977,1.4604
디지타임스,5,1.4223,0.0026,0.1925,1.4223
디지타임스,1,0.8309,0.0028,0.1125,0.8309
디지타임스,7,0.6845,0.0014,0.0926,0.6845
마이크로소프트,5,3.5558,0.0065,0.5305,3.5558
마이크로소프트,8,3.5558,0.0041,0.5305,3.5558
마이크로소프트,9,3.5102,0.0071,0.5237,3.5102
마이크로소프트,2,1.4604,0.0030,0.2179,1.4604
마이크로소프트,3,1.3690,0.0034,0.2043,1.3690
마이크로소프트,7,1.3690,0.0028,0.2043,1.3690
마이크로소프트,0,0.9324,0.0084,0.1391,0.9324
마이크로소프트,11,0.7503,0.0029,0.1119,0.7503
메타,7,19.1657,0.0386,0.5479,21.0593
메타,9,18.2529,0.0369,0.5218,20.0563
메타,5,15.6456,0.0286,0.4473,17.1914
메타,3,10.9518,0.0268,0.3131,12.0339
메타,8,8.5340,0.0098,0.2440,9.3771
메타,11,5.2521,0.0206,0.1501,5.7711
메타,2,5.1113,0.0104,0.1461,5.6163
메타,1,4.1547,0.0141,0.1188,4.5651
메타,4,2.8447,0.0042,0.0813,3.1257
메타,10,2.2209,0.0026,0.0635,2.4403
메타,0,0.9324,0.0084,0.0267,1.0245
메타,6,0.8183,0.0021,0.0234,0.8992
미디어텍,8,6.4005,0.0074,0.4988,6.4005
미디어텍,5,4.9782,0.0091,0.3880,4.9782
미디어텍,11,4.5018,0.0176,0.3508,4.5018
미디어텍,3,4.1069,0.0101,0.3201,4.1069
미디어텍,7,4.1069,0.0083,0.3201,4.1069
미디어텍,0,3.7295,0.0336,0.2907,3.7295
미디어텍,2,2.9208,0.0059,0.2276,2.9208
미디어텍,9,2.8081,0.0057,0.2188,2.8081
미디어텍,6,2.4549,0.0064,0.1913,2.4549
미디어텍,4,2.1335,0.0031,0.1663,2.1335
미디어텍,1,1.6619,0.0056,0.1295,1.6619
미디어텍,10,1.1104,0.0013,0.0865,1.1104
비보,4,4.2670,0.0063,0.4343,4.2670
비보,9,4.2122,0.0085,0.4287,4.2122
비보,1,4.1547,0.0141,0.4229,4.1547
비보,3,4.1069,0.0101,0.4180,4.1069
비보,2,3.6509,0.0074,0.3716,3.6509
비보,11,2.2509,0.0088,0.2291,2.2509
비보,6,1.6366,0.0043,0.1666,1.6366
비보,5,1.4223,0.0026,0.1448,1.4223
비보,8,1.4223,0.0016,0.1448,1.4223
비보,0,0.9324,0.0084,0.0949,0.9324
비보,7,0.6845,0.0014,0.0697,0.6845
삼성디스플레이,8,59.0268,0.0680,0.5785,59.0268
삼성디스플레이,4,53.3374,0.0787,0.5227,53.3374
삼성디스플레이,6,31.0958,0.0814,0.3047,31.0958
삼성디스플레이,5,29.1578,0.0533,0.2858,29.1578
삼성디스플레이,9,22.4652,0.0455,0.2202,22.4652
삼성디스플레이,2,21.9057,0.0444,0.2147,21.9057
삼성디스플레이,1,20.7733,0.0704,0.2036,20.7733
삼성디스플레이,7,19.1657,0.0386,0.1878,19.1657
삼성디스플레이,3,15.7432,0.0386,0.1543,15.7432
삼성디스플레이,11,11.2546,0.0441,0.1103,11.2546
삼성디스플레이,10,9.9940,0.0118,0.0979,9.9940
삼성디스플레이,0,2.7971,0.0252,0.0274,2.7971
삼성전자,8,150.0560,0.1728,0.5307,158.9993
삼성전자,10,113.2656,0.1337,0.4006,120.0162
삼성전자,4,101.6967,0.1501,0.3597,107.7578
삼성전자,5,83.9176,0.1534,0.2968,88.9190
삼성전자,2,78.1302,0.1583,0.2763,82.7867
삼성전자,7,74.6093,0.1503,0.2639,79.0560
삼성전자,9,71.6077,0.1449,0.2533,75.8755
삼성전자,6,60.5550,0.1585,0.2142,64.1640
삼성전자,3,59.5506,0.1460,0.2106,63.0998
삼성전자,1,45.7012,0.1549,0.1616,48.4250
삼성전자,11,29.2619,0.1147,0.1035,31.0059
삼성전자,0,15.8504,0.1429,0.0561,16.7951
샤오미,2,14.6038,0.0296,0.5397,14.6038
샤오미,3,10.2673,0.0252,0.3795,10.2673
샤오미,4,9.2452,0.0136,0.3417,9.2452
샤오미,9,9.1265,0.0185,0.3373,9.1265
샤오미,5,8.5340,0.0156,0.3154,8.5340
샤오미,8,6.4005,0.0074,0.2366,6.4005
샤오미,11,6.0024,0.0235,0.2218,6.0024
샤오미,1,5.8165,0.0197,0.2150,5.8165
샤오미,0,5.5943,0.0504,0.2068,5.5943
샤오미,6,4.0916,0.0107,0.1512,4.0916
샤오미,7,3.4224,0.0069,0.1265,3.4224
샤오미,10,1.1104,0.0013,0.0410,1.1104
샤프,4,7.1117,0.0105,0.5351,7.1117
샤프,2,5.8415,0.0118,0.4395,5.8415
샤프,6,5.7282,0.0150,0.4310,5.7282
샤프,11,3.7515,0.0147,0.2823,3.7515
샤프,9,3.5102,0.0071,0.2641,3.5102
샤프,1,3.3237,0.0113,0.2501,3.3237
샤프,3,2.7380,0.0067,0.2060,2.7380
샤프,5,2.1335,0.0039,0.1605,2.1335
샤프,8,2.1335,0.0025,0.1605,2.1335
샤프,7,2.0535,0.0041,0.1545,2.0535
샤프,0,0.9324,0.0084,0.0702,0.9324
선익시스템,8,7.8228,0.0090,0.6490,7.8228
선익시스템,4,7.1117,0.0105,0.5900,7.1117
선익시스템,6,4.9099,0.0128,0.4074,4.9099
선익시스템,2,2.1906,0.0044,0.1817,2.1906
선익시스템,7,1.3690,0.0028,0.1136,1.3690
선익시스템,1,0.8309,0.0028,0.0689,0.8309
선익시스템,11,0.7503,0.0029,0.0623,0.7503
선익시스템,5,0.7112,0.0013,0.0590,0.7112
선익시스템,9,0.7020,0.0014,0.0582,0.7020
선익시스템,3,0.6845,0.0017,0.0568,0.6845
소니,8,4.9782,0.0057,0.6367,4.9782
소니,5,2.8447,0.0052,0.3638,2.8447
소니,0,2.7971,0.0252,0.3577,2.7971
소니,2,2.1906,0.0044,0.2802,2.1906
소니,4,2.1335,0.0031,0.2729,2.1335
소니,9,2.1061,0.0043,0.2694,2.1061
소니,3,2.0535,0.0050,0.2626,2.0535
소니,7,1.3690,0.0028,0.1751,1.3690
소니,11,0.7503,0.0029,0.0960,0.7503
아마존,5,4.2670,0.0078,0.4476,4.2670
아마존,9,4.2122,0.0085,0.4419,4.2122
아마존,3,4.1069,0.0101,0.4309,4.1069
아마존,11,3.7515,0.0147,0.3936,3.7515
아마존,0,2.7971,0.0252,0.2934,2.7971
아마존,2,2.1906,0.0044,0.2298,2.1906
아마존,7,2.0535,0.0041,0.2154,2.0535
아마존,6,1.6366,0.0043,0.1717,1.6366
아마존,8,1.4223,0.0016,0.1492,1.4223
아마존,10,1.1104,0.0013,0.1165,1.1104
아마존,1,0.8309,0.0028,0.0872,0.8309
아마존,4,0.7112,0.0010,0.0746,0.7112
아이씨디,8,10.6675,0.0123,0.7627,10.6675
아이씨디,4,7.8228,0.0115,0.5593,7.8228
아이씨디,6,3.2732,0.0086,0.2340,3.2732
아이씨디,7,2.7380,0.0055,0.1957,2.7380
아이씨디,3,1.3690,0.0034,0.0979,1.3690
아이씨디,11,0.7503,0.0029,0.0536,0.7503
알파벳,7,16.4277,0.0331,0.8002,16.4277
알파벳,5,8.5340,0.0156,0.4157,8.5340
알파벳,9,6.3183,0.0128,0.3078,6.3183
알파벳,11,3.7515,0.0147,0.1827,3.7515
알파벳,8,3.5558,0.0041,0.1732,3.5558
알파벳,4,2.1335,0.0031,0.1039,2.1335
알파벳,3,2.0535,0.0050,0.1000,2.0535
알파벳,10,1.1104,0.0013,0.0541,1.1104
알파벳,0,0.9324,0.0084,0.0454,0.9324
알파벳,1,0.8309,0.0028,0.0405,0.8309
알파벳,2,0.7302,0.0015,0.0356,0.7302
애플,9,84.9464,0.1719,0.5095,89.1937
애플,4,71.1166,0.1049,0.4265,74.6724
애플,5,59.7379,0.1092,0.3583,62.7248
애플,8,54.7598,0.0631,0.3284,57.4977
애플,7,52.0212,0.1048,0.3120,54.6222
애플,3,48.5987,0.1191,0.2915,51.0287
애플,2,34.3189,0.0695,0.2058,36.0348
애플,6,32.7324,0.0857,0.1963,34.3690
애플,1,30.7444,0.1042,0.1844,32.2817
애플,11,18.7576,0.0735,0.1125,19.6955
애플,10,15.5463,0.0183,0.0932,16.3236
애플,0,10.2561,0.0924,0.0615,10.7690
엔비디아,7,6.8449,0.0138,0.5415,6.8449
엔비디아,5,5.6893,0.0104,0.4501,5.6893
엔비디아,9,5.6163,0.0114,0.4443,5.6163
엔비디아,8,4.9782,0.0057,0.3938,4.9782
엔비디아,3,2.7380,0.0067,0.2166,2.7380
엔비디아,11,2.2509,0.0088,0.1781,2.2509
엔비디아,2,2.1906,0.0044,0.1733,2.1906
엔비디아,1,1.6619,0.0056,0.1315,1.6619
엔비디아,4,1.4223,0.0021,0.1125,1.4223
엔비디아,10,1.1104,0.0013,0.0878,1.1104
엔비디아,0,0.9324,0.0084,0.0738,0.9324
오포,3,4.1069,0.0101,0.5193,4.1069
오포,2,3.6509,0.0074,0.4616,3.6509
오포,4,2.8447,0.0042,0.3597,2.8447
오포,9,2.8081,0.0057,0.3551,2.8081
오포,1,2.4928,0.0085,0.3152,2.4928
오포,8,2.1335,0.0025,0.2698,2.1335
오포,11,1.5006,0.0059,0.1897,1.5006
오포,5,1.4223,0.0026,0.1798,1.4223
오포,0,0.9324,0.0084,0.1179,0.9324
오포,7,0.6845,0.0014,0.0865,0.6845
원익IPS,8,7.8228,0.0090,0.8438,7.8228
원익IPS,4,3.5558,0.0052,0.3835,3.5558
원익IPS,6,2.4549,0.0064,0.2648,2.4549
원익IPS,7,2.0535,0.0041,0.2215,2.0535
원익IPS,3,1.3690,0.0034,0.1477,1.3690
인텔,8,3.5558,0.0041,0.6566,3.5558
인텔,2,2.1906,0.0044,0.4045,2.1906
인텔,7,2.0535,0.0041,0.3792,2.0535
인텔,4,1.4223,0.0021,0.2626,1.4223
인텔,5,1.4223,0.0026,0.2626,1.4223
인텔,3,1.3690,0.0034,0.2528,1.3690
인텔,1,0.8309,0.0028,0.1534,0.8309
인텔,11,0.7503,0.0029,0.1386,0.7503
인텔,9,0.7020,0.0014,0.1296,0.7020
카카오,8,12.8010,0.0147,0.7815,12.8010
카카오,4,5.6893,0.0084,0.3473,5.6893
카카오,3,4.7914,0.0117,0.2925,4.7914
카카오,7,4.7914,0.0097,0.2925,4.7914
카카오,5,4.2670,0.0078,0.2605,4.2670
카카오,2,2.1906,0.0044,0.1337,2.1906
카카오,6,1.6366,0.0043,0.0999,1.6366
카카오,9,0.7020,0.0014,0.0429,0.7020
퀄컴,8,17.7791,0.0205,0.5385,17.7791
퀄컴,4,13.5121,0.0199,0.4092,13.5121
퀄컴,3,13.0053,0.0319,0.3939,13.0053
퀄컴,1,10.8021,0.0366,0.3272,10.8021
퀄컴,5,10.6675,0.0195,0.3231,10.6675
퀄컴,7,8.8984,0.0179,0.2695,8.8984
퀄컴,2,8.7623,0.0178,0.2654,8.7623
퀄컴,11,3.7515,0.0147,0.1136,3.7515
퀄컴,9,3.5102,0.0071,0.1063,3.5102
퀄컴,6,2.4549,0.0064,0.0744,2.4549
퀄컴,0,1.8648,0.0168,0.0565,1.8648
텐센트,5,2.1335,0.0039,0.6328,2.1335
텐센트,11,1.5006,0.0059,0.4451,1.5006
텐센트,7,1.3690,0.0028,0.4060,1.3690
텐센트,1,0.8309,0.0028,0.2464,0.8309
텐센트,2,0.7302,0.0015,0.2166,0.7302
텐센트,4,0.7112,0.0010,0.2109,0.7112
텐센트,9,0.7020,0.0014,0.2082,0.7020
텐센트,3,0.6845,0.0017,0.2030,0.6845
폭스바겐,8,2.8447,0.0033,0.7105,2.8447
폭스바겐,5,1.4223,0.0026,0.3552,1.4223
폭스바겐,9,1.4041,0.0028,0.3507,1.4041
폭스바겐,7,1.3690,0.0028,0.3419,1.3690
폭스바겐,11,0.7503,0.0029,0.1874,0.7503
폭스바겐,2,0.7302,0.0015,0.1824,0.7302
폭스바겐,4,0.7112,0.0010,0.1776,0.7112
폭스바겐,3,0.6845,0.0017,0.1710,0.6845
하이센스,2,9.4924,0.0192,0.6270,9.4924
하이센스,5,5.6893,0.0104,0.3758,5.6893
하이센스,4,4.9782,0.0073,0.3288,4.9782
하이센스,8,4.9782,0.0057,0.3288,4.9782
하이센스,6,4.0916,0.0107,0.2703,4.0916
하이센스,0,3.7295,0.0336,0.2464,3.7295
하이센스,7,3.4224,0.0069,0.2261,3.4224
하이센스,9,2.8081,0.0057,0.1855,2.8081
하이센스,1,1.6619,0.0056,0.1098,1.6619
하이센스,11,1.5006,0.0059,0.0991,1.5006
하이센스,3,1.3690,0.0034,0.0904,1.3690
하이얼,2,5.1113,0.0104,0.7611,5.1113
하이얼,5,2.8447,0.0052,0.4236,2.8447
하이얼,0,1.8648,0.0168,0.2777,1.8648
하이얼,9,1.4041,0.0028,0.2091,1.4041
하이얼,3,1.3690,0.0034,0.2039,1.3690
하이얼,7,1.3690,0.0028,0.2039,1.3690
하이얼,6,0.8183,0.0021,0.1219,0.8183
하이얼,4,0.7112,0.0010,0.1059,0.7112
하이얼,8,0.7112,0.0008,0.1059,0.7112
한미반도체,8,11.3787,0.0131,0.8293,11.3787
한미반도체,7,4.7914,0.0097,0.3492,4.7914
한미반도체,4,3.5558,0.0052,0.2592,3.5558
한미반도체,5,2.8447,0.0052,0.2073,2.8447
한미반도체,6,2.4549,0.0064,0.1789,2.4549
한미반도체,3,2.0535,0.0050,0.1497,2.0535
한미반도체,11,1.5006,0.0059,0.1094,1.5006
한미반도체,0,0.9324,0.0084,0.0680,0.9324
한미반도체,1,0.8309,0.0028,0.0606,0.8309
한미반도체,2,0.7302,0.0015,0.0532,0.7302
한미반도체,9,0.7020,0.0014,0.0512,0.7020
한화,11,6.0024,0.0235,0.6032,6.0024
한화,4,4.2670,0.0063,0.4288,4.2670
한화,8,3.5558,0.0041,0.3573,3.5558
한화,3,3.4224,0.0084,0.3439,3.4224
한화,1,2.4928,0.0085,0.2505,2.4928
한화,2,2.1906,0.0044,0.2201,2.1906
한화,7,2.0535,0.0041,0.2064,2.0535
한화,6,1.6366,0.0043,0.1645,1.6366
한화,5,1.4223,0.0026,0.1429,1.4223
