term,cur,prev,diff,ma7,z_like,total
목사의,8,0,8,1.143,3.314,8
뮤즈,8,0,8,1.143,3.314,8
미담,8,0,8,1.143,3.314,8
바꿔야,8,0,8,1.143,3.314,8
밥무새,8,0,8,1.143,3.314,8
배우니까,8,0,8,1.143,3.314,8
보이그룹,8,0,8,1.143,3.314,8
분석결과,8,0,8,1.143,3.314,8
브랜드평판,8,0,8,1.143,3.314,8
비추하는,8,0,8,1.143,3.314,8
빨라지게,8,0,8,1.143,3.314,8
살리기,8,0,8,1.143,3.314,8
서로가,8,0,8,1.143,3.314,8
서로를,8,0,8,1.143,3.314,8
소통창,8,0,8,1.143,3.314,8
속도전,8,0,8,1.143,3.314,8
쇼핑,8,0,8,1.143,3.314,8
숨겨진,8,0,8,1.143,3.314,8
승부수,8,0,8,1.143,3.314,8
시마무라,8,0,8,1.143,3.314,8
시뮬레이터,8,0,8,1.143,3.314,8
신박한,8,0,8,1.143,3.314,8
신발,8,0,8,1.143,3.314,8
실제,8,0,8,1.143,3.314,8
아내가,8,0,8,1.143,3.314,8
아스트로,8,0,8,1.143,3.314,8
아이티블루,8,0,8,1.143,3.314,8
안전건설과,8,0,8,1.143,3.314,8
양날의,8,0,8,1.143,3.314,8
어린이,8,0,8,1.143,3.314,8
어워드서,8,0,8,1.143,3.314,8
업계에,8,0,8,1.143,3.314,8
에게,8,0,8,1.143,3.314,8
에듀테크,8,0,8,1.143,3.314,8
에코백,8,0,8,1.143,3.314,8
엔비디아도,8,0,8,1.143,3.314,8
열쇠,8,0,8,1.143,3.314,8
열쇠고리,8,0,8,1.143,3.314,8
예고,8,0,8,1.143,3.314,8
울트라로,8,0,8,1.143,3.314,8
울트라를,8,0,8,1.143,3.314,8
유진,8,0,8,1.143,3.314,8
육군,8,0,8,1.143,3.314,8
은상,8,0,8,1.143,3.314,8
잡은,8,0,8,1.143,3.314,8
저전력,8,0,8,1.143,3.314,8
지민,8,0,8,1.143,3.314,8
직원들,8,0,8,1.143,3.314,8
직접,8,0,8,1.143,3.314,8
진짜,8,0,8,1.143,3.314,8
챙기고,8,0,8,1.143,3.314,8
처치독,8,0,8,1.143,3.314,8
천옌순,8,0,8,1.143,3.314,8
추격에,8,0,8,1.143,3.314,8
추억도,8,0,8,1.143,3.314,8
출산율,8,0,8,1.143,3.314,8
카루린파,8,0,8,1.143,3.314,8
컬래버,8,0,8,1.143,3.314,8
코닥의,8,0,8,1.143,3.314,8
타보니,8,0,8,1.143,3.314,8
톡신,8,0,8,1.143,3.314,8
통할까,8,0,8,1.143,3.314,8
핀터레스트,8,0,8,1.143,3.314,8
필요,8,0,8,1.143,3.314,8
하늘로,8,0,8,1.143,3.314,8
합리적인,8,0,8,1.143,3.314,8
홈경기,8,0,8,1.143,3.314,8
휩쓸어,8,0,8,1.143,3.314,8
게이밍,9,0,9,1.571,3.296,11
사고,9,0,9,1.571,3.296,11
2026년,9,1,8,1.571,3.296,11
맞아,9,1,8,1.571,3.296,11
s25,9,2,7,1.571,3.296,11
본격화,10,0,10,2.143,3.189,15
흑자,10,0,10,2.143,3.189,15
주식마감기사,9,0,9,1.714,3.155,12
16s,8,0,8,1.286,3.146,9
3년간,8,0,8,1.286,3.146,9
꿀팁,8,0,8,1.286,3.146,9
나선다,8,0,8,1.286,3.146,9
써보니,8,0,8,1.286,3.146,9
역량,8,0,8,1.286,3.146,9
인텔,8,0,8,1.286,3.146,9
뚫은,8,1,7,1.286,3.146,9
르포,8,1,7,1.286,3.146,9
하드웨어,8,1,7,1.286,3.146,9
ai,32,11,21,16.714,3.004,117
ai로,7,0,7,1.0,3.0,7
ppt,7,0,7,1.0,3.0,7
결혼식,7,0,7,1.0,3.0,7
교사도,7,0,7,1.0,3.0,7
뛰어넘는다,7,0,7,1.0,3.0,7
만들어,7,0,7,1.0,3.0,7
수업,7,0,7,1.0,3.0,7
시각장애,7,0,7,1.0,3.0,7
유튜버,7,0,7,1.0,3.0,7
장애,7,0,7,1.0,3.0,7
톡톡에듀,7,0,7,1.0,3.0,7
속도,8,0,8,1.429,2.994,10
넘어,8,1,7,1.429,2.994,10
에이서,8,1,7,1.429,2.994,10
대응,9,0,9,2.0,2.899,14
혁신,9,0,9,2.0,2.899,14
