topic_id,word,prob
0,lg,1.0
0,vr,0.3452352756482749
0,효율을,0.329740625036012
0,서울대,0.2998355799103836
0,분야,0.26959999514068184
0,대표는,0.25944060689377857
0,산업,0.25131384122101263
0,공동,0.2097647140329251
0,모든,0.20359945183527084
0,국내외,0.2008060782218777
1,브랜드,1.0
1,프리미엄,0.7906657411150766
1,효과를,0.7364313080086152
1,개선,0.5901896537683444
1,특허,0.5297675964097969
1,디바이스,0.5170687723095714
1,complex,0.443947932284092
1,누릴,0.43994915595159684
1,출시,0.40423148738672166
1,적외선,0.3708271102511277
2,디스플레이,1.0
2,기술,0.9182206706169382
2,lg디스플레이,0.3881455283637001
2,경쟁력,0.38564813426860617
2,디스플레이의,0.3723675217121294
2,oled,0.36810218018637864
2,산업,0.35732925604230326
2,디스플레이 산업,0.33654552615861955
2,윤수영,0.3332580422036376
2,팀장은,0.3242862891476238
3,미국,1.0
3,반도체,0.9354399123272221
3,있다고,0.59643562268211
3,대해,0.3096894750487714
3,생산,0.2935622890394911
3,다만,0.2671194363775512
3,현지,0.2671194293189801
3,개선,0.24067132846231376
3,삼성,0.23402497812906842
3,경우,0.22768073263940658
4,oled,1.0
4,중국,0.954004573276112
4,장비,0.6790392104734969
4,반도체,0.5856223523582106
4,레이저,0.33425456180031926
4,6세대,0.31504855188166986
4,디스플레이,0.2850140886486805
4,라인,0.2473276710407889
4,차세대,0.20410023679174324
4,규모의,0.19531018054915372
5,특허,1.0
5,차량,0.9470607551935084
5,게이밍,0.6239653225981217
5,잡고,0.6224292943389836
5,최고,0.43529207380838414
5,해당,0.39167442362355176
5,탑재된,0.35961124127144756
5,무선,0.35836837779285274
5,플래그십,0.3299248714969733
5,게임,0.29699651468684146
6,led,1.0
6,마이크로,0.9007655576943445
6,마이크로 led,0.6106532236969144
6,ai,0.3789616413066874
6,사우디,0.3311495254147533
6,micro,0.2955100281084392
6,대규모,0.23418414096440274
6,높은,0.23073505772270317
6,네옴시티,0.19759494938292319
6,공급하는,0.1893578191039859
7,디스플레이,1.0
7,기술,0.6522421680574382
7,로봇,0.5452995103189282
7,ar,0.39274367682324046
7,반도체,0.3896570677339282
7,핵심,0.3344498645698683
7,미국,0.3329722131837859
7,기술을,0.31808653252339075
7,차세대,0.317119762277047
7,자동차,0.3148499191486289
8,ai,1.0
8,인도,0.550565895997372
8,lg전자,0.30288095078288263
8,추석,0.20160529577918848
8,조기,0.19457430230140038
8,교육,0.16933424354694565
8,최신,0.1462350256317633
8,네트워크,0.14368795323297107
8,실시간,0.13761464673415852
8,삼성,0.13133617338733897
9,oled,1.0
9,게이밍,0.6677045144575096
9,브레이커스,0.5959205295328078
9,도쿄게임쇼,0.46966123484207506
9,oled 게이밍,0.45178162120883114
9,omen,0.39772228125087994
9,삼성디스플레이는,0.39770141746589643
9,즐길,0.37960378133610434
9,비롯해,0.36148283361680417
9,엔씨소프트의,0.32564316128490983
10,전력,1.0
10,평균,0.5870731384454172
10,탄소,0.5870731275811683
10,사용,0.5465347447168926
10,에서,0.3477615515415959
10,진행했다,0.3425882809004047
10,활동을,0.3375599630814742
10,앞으로도,0.3136316118619679
10,pc,0.29868648003947246
10,달한다,0.2986864349794854
11,가장,1.0
11,경우,0.8521715191421448
11,것이,0.7468751318429098
11,이는,0.6559036784409158
11,이를,0.6486119155239862
11,것이다,0.6183079662521848
11,것은,0.5810324773198191
11,ai,0.5388098773811827
11,라는,0.4956699273352671
11,없다,0.47148515499320065
12,기간,1.0
12,운영한다,0.793714308943533
12,있고,0.7458794201401573
12,있어,0.732416007230686
12,높은,0.7213379548221056
12,더욱,0.7113376816887353
12,오는,0.7111294458522935
12,추석,0.7034750159694745
12,된다,0.6614537683757897
12,인해,0.6469448070132455
13,게임,1.0
13,출시,0.9481027251858966
13,애플,0.6877335710861389
13,콘텐츠,0.6877334613579387
13,새롭게,0.6567070533452748
13,차세대,0.5318612289933522
13,새로운,0.518816540846156
13,넘치는,0.4705912101607657
13,게임의,0.47059100634679607
13,물론,0.4463950383841589
