term,cur,prev,diff,ma7,z_like,total
 ,783,553,230,553.143,9.375,5134
l,63,20,43,22.0,7.205,196
o,49,19,30,15.286,6.867,147
스,77,21,56,31.714,6.829,298
임,25,5,20,5.286,5.976,41
레,42,9,33,14.286,5.798,116
게,22,3,19,4.857,5.351,43
플,36,8,28,13.0,4.994,105
c,26,5,21,7.571,4.912,83
쿄,13,0,13,1.857,4.716,13
e,52,23,29,24.143,4.711,240
g,38,9,29,15.429,4.58,140
탑,12,1,11,2.0,4.142,15
훈,14,2,12,2.857,4.142,21
쇼,13,0,13,2.571,4.005,21
영,24,11,13,8.429,3.989,72
n,22,8,14,7.429,3.911,77
장,29,9,20,12.286,3.71,117
디,37,10,27,18.0,3.624,151
윤,11,1,10,2.143,3.595,15
m,16,8,8,4.714,3.559,48
화,21,9,12,7.714,3.517,74
d,40,17,23,20.571,3.51,176
험,10,0,10,1.857,3.446,18
산,21,6,15,8.286,3.278,88
입,11,2,9,2.571,3.237,22
존,10,2,8,2.143,3.189,18
회,14,3,11,4.571,3.005,41
공,22,8,14,10.0,2.883,109
도,30,15,15,16.0,2.8,136
씨,10,2,8,2.714,2.752,28
t,25,11,14,12.571,2.734,131
업,20,3,17,9.143,2.698,91
엔,15,4,11,5.857,2.673,47
선,15,8,7,6.0,2.609,55
억,8,0,8,1.857,2.6,15
성,37,22,15,22.714,2.478,213
템,7,1,6,1.571,2.409,12
체,12,1,11,4.571,2.367,45
급,10,5,5,3.429,2.304,34
케,7,0,7,1.714,2.289,19
주,23,11,12,13.0,2.171,122
옥,5,0,5,0.857,2.151,7
허,5,0,5,0.857,2.151,9
비,17,9,8,8.714,2.097,77
트,23,15,8,13.286,2.091,116
달,7,2,5,2.0,2.071,18
마,16,6,10,8.143,2.039,80
와,10,4,6,4.0,2.0,34
료,7,3,4,2.143,1.971,18
녹,4,0,4,0.571,1.953,5
의,25,9,16,15.429,1.942,129
서,19,10,9,10.714,1.939,95
이,64,39,25,48.571,1.936,445
프,16,5,11,8.571,1.891,73
제,15,11,4,7.857,1.878,84
삼,22,11,11,13.286,1.876,118
p,13,8,5,6.429,1.859,62
환,6,2,4,1.714,1.856,19
b,11,6,5,5.0,1.854,66
0,29,19,10,19.286,1.802,202
소,12,9,3,5.857,1.796,60
참,7,0,7,2.429,1.787,17
완,4,0,4,0.714,1.781,6
특,6,3,3,1.857,1.753,18
x,8,0,8,3.143,1.752,28
토,5,1,4,1.286,1.741,12
국,11,9,2,5.286,1.732,67
시,31,27,4,21.286,1.73,212
수,26,18,8,17.286,1.69,141
티,8,2,6,3.286,1.676,33
최,11,6,5,5.429,1.673,55
미,11,8,3,5.429,1.673,61
작,6,1,5,2.0,1.657,21
6,13,10,3,7.0,1.646,60
y,5,0,5,1.429,1.627,23
확,5,1,4,1.429,1.627,14
초,7,3,4,2.714,1.619,24
사,22,19,3,14.429,1.578,128
은,16,15,1,9.571,1.57,73
옴,3,0,3,0.429,1.554,3
웹,3,0,3,0.429,1.554,3
3,13,6,7,7.286,1.545,67
우,9,3,6,4.286,1.535,38
네,5,0,5,1.571,1.521,18
논,4,1,3,1.0,1.5,9
적,9,4,5,4.429,1.473,39
세,17,11,6,10.714,1.471,97
질,7,2,5,3.0,1.464,22
r,11,8,3,6.0,1.449,75
술,5,1,4,1.714,1.423,18
러,8,3,5,3.857,1.398,30
중,8,5,3,3.857,1.398,35
금,11,4,7,6.143,1.396,51
8,6,2,4,2.429,1.396,30
독,6,3,3,2.429,1.396,22
클,6,3,3,2.429,1.396,24
괴,3,0,3,0.571,1.383,4
침,3,1,2,0.571,1.383,5
엄,4,0,4,1.143,1.381,9
조,12,10,2,7.0,1.371,61
