org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
너무,0,0,2,1,1,4,2,2,2,1,0
네이버,1,0,0,0,0,2,0,0,2,0,0
높였으며,2,0,8,5,4,0,3,2,0,0,4
뉴럴,0,2,1,0,3,1,2,2,2,0,0
뉴스,0,3,1,1,3,4,3,2,3,2,0
뉴스핌,1,0,0,1,1,3,0,0,2,3,0
뉴시스,0,2,0,0,0,3,0,2,3,1,1
뉴아틀라스,0,0,2,1,1,2,1,1,0,0,1
능선,0,0,0,1,0,0,0,0,0,2,0
다.,5,4,2,1,2,1,3,2,1,0,3
다른,0,1,0,1,0,3,1,0,1,2,0
다양한,4,16,8,8,10,11,12,16,11,4,8
다임러트럭,0,1,1,2,1,1,1,1,0,0,0
담벼락,0,1,0,0,0,2,0,1,2,1,1
당국,2,0,0,0,0,2,2,0,3,1,0
대구보건대학교,0,2,0,1,0,2,0,1,0,0,0
대비,11,9,5,1,5,7,9,8,5,2,4
대운산업개발,0,0,0,0,0,1,0,0,1,0,0
대통령,0,0,0,0,0,4,0,0,8,2,2
대통령에게,0,0,0,0,0,4,0,0,8,2,2
대한,0,1,0,0,0,2,0,1,2,1,1
대화,0,0,2,2,2,2,1,1,1,1,0
댓글,0,1,0,0,2,0,1,1,0,0,0
더퍼블릭,0,2,2,5,2,0,1,1,1,0,1
데이터센터,1,2,2,0,1,2,4,2,2,1,5
덱스,0,1,0,0,5,2,1,3,0,0,0
덱스에서,0,1,0,0,5,2,1,3,0,0,0
도구,0,2,0,1,0,2,0,1,0,0,0
도망할,0,1,0,0,0,2,0,1,2,1,1
돋보이,0,0,0,1,2,0,1,0,1,1,0
드라마,0,0,0,0,0,4,0,0,0,0,1
드라이버,3,3,2,0,2,2,3,1,2,1,4
들고,0,0,2,1,0,2,1,1,1,2,0
등을,5,4,2,1,2,1,3,2,1,0,3
등이,0,1,3,4,1,1,2,2,1,1,2
디바이스,0,0,1,1,1,1,0,2,1,0,0
디스플레,5,8,8,2,15,11,11,9,8,4,8
디자인,6,25,32,52,25,10,26,26,10,4,22
디자인상,1,0,2,1,1,0,1,1,1,1,0
디저트,0,0,0,1,2,0,1,0,1,1,0
디지털스쿨,0,0,0,0,0,1,0,0,2,1,0
따라,1,7,8,17,9,1,4,3,2,2,4
따르면,0,2,2,1,2,6,6,1,4,2,4
때문이다.,1,2,2,0,1,2,4,2,2,1,5
라고,0,0,0,0,0,4,0,0,0,0,1
라이브,0,0,2,1,3,0,1,2,2,1,0
라이즈,0,0,0,0,0,1,0,0,1,3,0
라인,6,5,4,0,6,7,6,2,4,3,10
라지,1,1,2,1,0,3,1,0,1,0,1
랜선인싸,0,0,2,1,1,4,2,2,2,1,0
럭셔리,3,2,2,1,2,2,0,2,2,3,0
레드닷,0,1,3,4,1,1,2,2,1,1,2
레이밴,0,2,1,0,3,1,2,2,2,0,0
레이벤,0,0,2,2,2,2,1,1,1,1,0
레트로,0,0,2,1,1,2,1,1,0,0,1
렌즈,1,1,2,1,0,3,1,0,1,0,1
로고,0,0,2,1,0,2,1,1,1,2,0
롯데그룹,0,2,2,1,2,1,2,1,4,2,3
롯데호텔에서,0,2,2,1,2,1,2,1,4,2,3
르포,0,0,0,1,0,0,0,0,0,2,0
리움미술관,0,1,0,1,0,3,1,0,1,2,0
마감했다.,3,4,2,0,2,4,3,2,2,1,1
마누팍투어,3,2,2,1,2,2,0,2,2,3,0
마리,1,0,1,1,1,2,1,1,3,1,1
마산회원구,0,0,0,0,0,1,0,0,1,0,0
마이바흐,3,2,2,1,2,2,0,2,2,3,0
만들,2,2,1,0,3,3,2,0,1,1,5
만성,0,0,0,0,0,4,1,0,1,1,0
많이,0,0,2,1,1,4,2,2,2,1,0
말리,0,0,0,1,2,0,1,0,1,1,0
매장,0,2,2,1,2,1,2,1,4,2,3
매체,0,0,0,0,0,2,1,0,0,1,1
맥북,0,2,2,1,2,2,5,1,3,1,4
메모리,3,1,2,1,2,3,3,6,3,1,0
메이크업,0,0,2,1,1,4,2,2,2,1,0
메타,0,2,3,2,5,3,3,3,3,1,0
명절,0,0,0,0,0,1,0,0,2,1,0
모니터,0,1,0,0,5,2,1,3,0,0,0
모델,1,2,2,1,3,1,1,0,0,0,1
모두,3,5,2,1,4,4,4,2,6,4,3
모든,0,0,2,1,0,4,2,1,1,3,1
모바일,3,12,6,9,6,6,12,15,3,3,9
모빌리티,0,4,1,0,3,2,3,2,1,1,3
모습,0,0,1,1,0,3,0,1,1,0,0
목사,0,0,0,0,2,5,0,0,2,2,0
몰락,0,3,1,0,2,1,4,1,1,1,5
무쌍,0,0,2,1,1,4,2,2,2,1,0
무인기,0,0,0,0,0,4,0,0,8,2,2
문제,0,0,0,0,0,4,1,0,1,1,0
문화,0,1,1,2,1,2,0,1,4,4,0
미국,2,5,2,2,4,8,9,4,4,4,6
미니,0,0,2,1,3,0,1,2,2,1,0
미래,0,1,0,0,0,2,0,1,1,0,0
바로,0,0,2,1,0,2,1,1,1,2,0
박성준,1,0,0,1,1,3,0,0,2,3,0
반도체,21,15,10,3,9,12,15,11,10,5,9
반등,1,1,5,1,2,2,1,2,1,0,3
받아,0,0,0,1,2,0,1,0,1,1,0
받았다.,0,1,3,4,1,1,2,2,1,1,2
받은,3,2,2,1,2,2,0,2,2,3,0
발레,0,2,1,2,1,1,0,2,2,2,0
발병,0,0,0,0,0,4,1,0,1,1,0
발인,0,1,0,0,2,0,1,1,0,0,0
발표했다.,0,2,2,1,2,2,5,1,3,1,4
밝혔다.,2,5,4,4,3,2,2,4,3,1,2
밥무새,0,1,0,0,0,1,0,1,1,0,0
방송,0,0,2,1,3,0,1,2,2,1,0
방식,0,1,0,1,0,3,1,0,1,2,0
방탄소년단,0,0,0,0,0,1,0,0,1,3,0
배우,1,0,1,1,1,6,1,1,3,1,2
배터리,7,5,7,2,6,6,6,6,3,1,5
백남준,0,1,1,2,1,2,0,1,4,4,0
밴드,0,2,1,0,3,1,2,2,2,0,0
버스데,1,0,2,1,1,0,1,1,1,1,0
버추얼,0,2,1,2,1,1,0,2,2,2,0
버튼식,0,1,2,5,2,0,1,1,0,0,1
법인세,2,0,0,0,0,2,2,0,3,1,0
베이지,0,0,1,1,0,1,0,1,0,0,0
변호사,0,1,0,0,0,1,0,1,1,0,0
변화에,0,3,1,0,2,1,4,1,1,1,5
별세,0,1,0,0,2,0,1,1,0,0,0
보기,0,1,0,0,0,1,0,1,1,0,0
보는,0,1,1,2,1,2,0,1,4,4,0
보이그룹,0,0,0,0,0,1,0,0,1,3,0
본상,3,11,22,37,17,2,11,8,6,0,11
부드럽게,0,0,1,1,0,1,0,1,0,0,0
부문에서,0,1,3,4,1,1,2,2,1,1,2
부부,0,0,0,0,0,0,0,0,1,0,1
부산,1,1,3,3,3,7,1,4,7,3,2
부총장,0,1,0,0,0,2,0,1,1,0,0
분석됐다.,0,0,0,0,0,1,0,0,1,3,0
분야,1,0,0,0,0,2,0,0,2,0,0
분위기,0,0,1,1,0,3,0,1,1,0,0
분쟁,2,0,0,0,0,2,2,0,3,1,0
불면증,0,0,0,0,0,4,1,0,1,1,0
불편,0,0,0,0,0,1,0,0,2,1,0
뷰티,0,0,2,1,1,4,2,2,2,1,0
뷰파인더,0,0,2,1,1,2,1,1,0,0,1
브랜드센터,3,2,2,1,2,2,0,2,2,3,0
브랜드평판,0,0,0,0,0,1,0,0,1,3,0
브랜드평판지수,0,0,0,0,0,1,0,0,1,3,0
블루,0,0,2,1,3,0,1,2,2,1,0
비례,0,1,2,2,2,5,0,3,4,2,1
비올,3,4,2,0,2,4,3,2,2,1,1
비잉으로서,0,2,1,2,1,1,0,2,2,2,0
비행,1,0,0,1,1,3,0,0,2,3,0
빅데이터,0,0,0,0,0,1,0,0,1,3,0
사람,0,4,1,0,3,2,3,2,1,1,3
사람들,0,0,2,2,2,2,1,1,1,1,0
사랑,0,0,0,0,0,1,0,0,1,0,0
사랑꾼,0,0,0,0,0,0,0,0,1,0,1
사실,0,0,2,1,1,4,2,2,2,1,0
사업,11,8,12,2,6,7,8,6,7,3,10
사연,0,1,0,0,0,1,0,1,1,0,0
사용,2,3,3,1,5,3,2,3,1,0,2
사용시간,1,1,1,0,2,2,1,3,1,0,1
사용자,1,7,10,19,8,1,6,4,5,0,5
사이즈,1,0,2,1,1,0,1,1,1,1,0
사진,0,0,2,1,1,2,1,1,0,0,1
산업,2,2,1,0,3,3,2,0,1,1,5
산유르,0,0,0,0,0,2,0,0,1,0,0
살롱,0,0,0,1,2,0,1,0,1,1,0
삼성,5,17,9,10,16,12,19,23,7,5,15
삼성디스플레,0,7,3,1,7,4,9,4,4,2,7
삼성디스플레이,0,2,2,1,2,2,5,1,3,1,4
삼성전자,10,18,12,10,12,13,21,22,12,8,17
상생,1,0,0,0,0,2,0,0,2,0,0
상을,0,1,3,4,1,1,2,2,1,1,2
상의,0,2,2,1,2,1,2,1,4,2,3
새로운,0,3,1,3,1,4,1,2,3,4,0
새벽,0,1,0,0,0,2,0,1,2,1,1
생산,9,7,7,1,5,5,6,4,5,3,7
생산능력,2,2,1,0,3,3,2,0,1,1,5
생산라인,1,2,2,0,2,2,3,1,2,1,3
생성형,0,2,0,1,0,2,0,1,0,0,0
생활가전,1,2,2,0,1,2,4,2,2,1,5
샤또,0,0,0,1,2,0,1,0,1,1,0
샤프,0,3,1,0,2,1,4,1,1,1,5
서대전역,0,0,0,0,0,1,0,0,2,1,0
서로,0,1,0,1,0,3,1,0,1,2,0
서비스,3,2,2,1,2,3,0,2,4,4,0
서울시교육청,0,2,0,0,1,5,1,1,4,1,0
선행,3,12,6,9,6,6,12,15,3,3,9
설비,0,3,1,0,2,1,4,1,1,1,5
설정,0,1,1,1,6,3,1,5,1,0,0
설치,1,1,4,4,2,1,3,1,2,0,2
성남시,1,0,0,0,0,2,0,0,2,0,0
성능,1,1,2,1,3,3,1,5,2,0,1
성장,4,1,1,0,1,2,1,0,2,1,0
세계,2,8,9,3,6,8,11,7,7,6,11
세단,1,0,4,1,2,3,2,1,1,1,1
세로,0,1,0,0,5,2,1,3,0,0,0
세미나,4,3,3,0,3,4,4,2,3,2,5
세븐틴,0,0,0,0,0,1,0,0,1,3,0
세정,4,1,1,0,1,2,1,0,2,1,0
센서,1,1,2,1,0,3,1,0,1,0,1
소액결제,2,5,2,1,4,2,4,2,4,4,3
소재,8,4,3,0,3,6,4,1,6,2,4
소환,0,0,0,0,0,4,0,0,8,2,2
속도,0,0,1,1,1,1,0,2,1,0,0
손가락,0,2,1,0,3,1,2,2,2,0,0
손흥민,0,0,0,0,0,2,1,0,0,1,1
솔루션,8,9,7,3,5,6,6,5,4,2,3
수리온,1,0,0,2,1,3,0,0,2,5,0
수면,0,0,0,0,0,4,1,0,1,1,0
수상,2,0,8,5,4,0,3,2,0,0,4
수상하며,0,2,2,5,2,0,1,1,1,0,1
수업,0,4,0,1,1,7,1,2,4,1,0
수요,3,1,1,0,1,2,3,4,2,1,0
수익성,1,1,5,1,2,2,1,2,1,0,3
수입,1,3,2,1,3,2,5,2,3,2,5
숙면매트,2,1,8,5,5,1,2,2,0,0,4
순간,0,0,0,0,0,2,1,0,0,1,1
슈퍼스타,0,0,0,0,0,2,1,0,0,1,1
슈퍼주니어,0,0,0,0,0,1,0,0,1,3,0
스마트폰,3,2,4,1,2,5,5,6,3,2,1
스타일,0,0,1,1,0,1,0,1,0,0,0
스타트럭코리아,0,1,1,2,1,1,1,1,0,0,0
스테인리스,3,3,2,0,2,2,3,1,2,1,4
시각장애,0,2,0,0,1,5,1,1,4,1,0
시간,0,1,1,2,1,2,0,1,4,4,0
시그마인텔,4,3,3,0,3,4,4,2,3,2,5
시네마,1,1,2,1,0,3,1,0,1,0,1
시대에,0,4,1,0,3,2,3,2,1,1,3
시리즈,2,4,3,2,2,1,1,3,3,1,2
시마무라,1,0,2,1,1,0,1,1,1,1,0
시뮬레이터,1,0,0,1,1,3,0,0,2,3,0
시선,0,0,1,1,0,1,0,1,0,0,0
시스템,1,4,3,4,3,3,4,7,2,1,3
시야각,0,0,2,2,2,2,1,1,1,1,0
시장에,1,0,4,1,2,3,2,1,1,1,1
시장에서,4,1,1,0,1,2,1,0,2,1,0
신동빈,0,2,2,1,2,1,2,1,4,2,3
신발,1,0,2,1,1,0,1,1,1,1,0
신성이엔지,5,4,2,1,2,1,3,2,1,0,3
신소율,0,0,0,0,0,4,0,0,0,0,1
신제품,2,4,3,2,2,1,1,3,3,1,2
신체,0,1,0,1,0,3,1,0,1,2,0
실적,4,2,6,1,3,4,4,6,3,1,3
실제,1,0,0,1,1,7,1,0,3,4,0
싫다,0,1,0,0,0,1,0,1,1,0,0
아내,0,1,0,0,0,1,0,1,1,0,0
아니다.,0,0,2,1,0,2,1,1,1,2,0
아래,0,0,0,0,0,2,0,0,1,0,0
아산캠퍼스,0,2,2,1,2,1,2,1,4,2,3
아시아,1,2,0,1,1,4,3,2,1,1,0
아이,0,1,0,0,0,2,0,1,1,0,0
아이들,0,1,0,0,0,2,0,1,1,0,0
아이콘,0,9,10,25,10,0,5,5,4,0,5
아이티켐,3,4,2,0,2,4,3,2,2,1,1
아이폰,3,8,4,2,7,4,9,4,7,6,8
아카이브,0,0,2,1,3,0,1,2,2,1,0
악트로스,0,1,1,2,1,1,1,1,0,0,0
안경,0,2,3,2,5,3,3,3,3,1,0
안내,0,0,0,0,0,1,0,0,2,1,0
안디도,0,0,0,0,2,5,0,0,2,2,0
안보현,1,0,1,1,1,2,1,1,3,1,1
안정환,0,0,0,0,0,4,0,0,0,0,1
알리바바,2,5,2,1,4,2,4,2,4,4,3
애니메이션,0,1,2,1,1,2,1,3,2,1,0
애프터눈,0,0,0,1,2,0,1,0,1,1,0
애플,1,3,2,1,3,2,5,2,3,2,5
앱들,0,0,1,1,1,1,0,2,1,0,0
야구,0,0,0,0,0,1,0,0,1,0,0
약정,1,2,2,1,3,1,1,0,0,0,1
양나래,0,1,0,0,0,1,0,1,1,0,0
양덕2동,0,0,0,0,0,1,0,0,1,0,0
양덕2동에,0,0,0,0,0,1,0,0,1,0,0
양산,1,2,2,0,2,2,3,1,2,1,3
어느,0,1,0,0,0,2,0,1,1,0,0
어린,1,0,2,1,1,0,1,1,1,1,0
어우러진,0,0,0,1,2,0,1,0,1,1,0
어워드,1,11,17,33,14,2,8,8,5,1,9
언더아머,0,0,1,1,0,1,0,1,0,0,0
업그레이드,1,1,1,0,2,2,1,3,1,0,1
업데이트,1,1,1,0,2,2,1,3,1,0,1
에너지,2,0,8,5,4,0,3,2,0,0,4
에듀테크,0,2,0,0,1,5,1,1,4,1,0
에서,2,11,6,8,5,6,9,13,5,5,6
에어컨,2,1,8,5,5,1,2,2,0,0,4
에코백,0,0,2,1,0,2,1,1,1,2,0
엔가젯,0,0,2,2,2,2,1,1,1,1,0
엔비디아,1,2,0,1,1,4,3,2,1,1,0
엘티씨,4,1,1,0,1,2,1,0,2,1,0
여름,0,0,2,1,0,4,1,1,2,2,0
여유로운,0,0,1,1,0,1,0,1,0,0,0
연결된,0,1,0,0,5,2,1,3,0,0,0
연구,0,0,0,0,0,4,1,0,1,1,0
연비,0,1,1,2,1,1,1,1,0,0,0
연상시키,0,0,0,1,2,0,1,0,1,1,0
연수,0,2,0,0,1,5,1,1,4,1,0
열린,0,6,3,1,5,3,5,3,5,3,6
열차,0,0,0,0,0,1,0,0,2,1,0
염려,0,1,0,0,0,2,0,1,2,1,1
영감,3,2,2,2,4,2,1,2,3,4,0
영상,2,3,6,3,4,8,4,2,3,1,2
영업이익,4,2,6,1,3,4,4,6,3,1,3
영화,1,0,1,1,1,2,1,1,3,1,1
옆커폰,1,2,2,1,3,1,1,0,0,0,1
예술,0,1,0,1,0,3,1,0,1,2,0
예정이다.,0,0,2,1,3,0,1,2,2,1,0
오는,1,0,1,1,1,4,1,1,7,2,2
오른,3,4,2,0,2,4,3,2,2,1,1
오전,0,1,0,0,2,0,1,1,0,0,0
오후부터,0,1,0,0,2,0,1,1,0,0,0
오히려,0,0,0,0,0,4,0,0,0,0,1
온라인,0,1,0,0,0,1,0,1,1,0,0
온수,1,0,4,1,2,0,1,1,0,0,2
온수기,4,2,16,13,9,2,7,4,2,0,8
올레드,0,2,2,1,2,1,2,1,4,2,3
올해,2,2,1,0,3,3,2,0,1,1,5
옵션,0,0,1,1,1,1,0,2,1,0,0
외환,0,0,0,0,0,4,0,0,8,2,2
요금제,1,2,2,1,3,1,1,0,0,0,1
운영체제,1,1,1,0,2,2,1,3,1,0,1
울트라,1,1,1,0,2,2,1,3,1,0,1
울트라로,1,1,1,0,2,2,1,3,1,0,1
워너원,0,0,0,0,0,1,0,0,1,3,0
원UI,1,2,1,0,7,4,2,6,1,0,1
원가,7,6,5,0,5,6,7,3,5,3,9
위기,0,3,1,0,2,1,4,1,1,1,5
위드인,0,1,0,1,0,3,1,0,1,2,0
위에,0,0,1,1,0,1,0,1,0,0,0
위험,0,0,0,0,0,4,1,0,1,1,0
유럽,3,2,2,1,2,2,0,2,2,3,0
유진,0,0,0,0,0,4,0,0,0,0,1
육군,1,0,0,1,1,3,0,0,2,3,0
윤서호,0,2,1,0,3,1,2,2,2,0,0
윤석열,0,0,0,0,0,4,0,0,8,2,2
율동공원,1,0,0,0,0,2,0,0,2,0,0
은상,4,6,14,15,9,4,10,8,3,1,9
응하지,0,0,0,0,0,2,0,0,4,1,1
