keyword,score
투명,3.4392441798075994
애플,3.362929177818412
밝혔다,3.1962001105998876
디스플레이,3.068938353619157
화학,2.9803806275146876
사이니지,2.8373636730505236
아이폰,2.808812753536351
출시,2.4716260100717973
미국,2.3787399594049856
기술,2.347667827336763
가장,2.313143487814868
이날,2.223007520271216
쿠퍼티노,2.068803012948802
에어,2.007504638648281
대형,1.947235524904959
미래,1.9316617047094007
필름,1.9301435054210234
한국,1.9094287367152067
표면,1.8810190132388844
제네시스,1.8498094296948127
