term,cur,prev,diff,ma7,z_like,total
오라클,7,0,7,1.167,2.804,7
출고,4,0,4,0.667,1.835,4
시작,5,0,5,1.333,1.702,8
주가,5,0,5,1.333,1.702,8
폭등,4,0,4,0.833,1.655,5
byd코리아,4,0,4,1.0,1.5,6
부자,3,0,3,0.5,1.464,3
아마존,3,0,3,0.667,1.285,4
33년,2,0,2,0.333,1.057,2
36,2,0,2,0.333,1.057,2
경제자유구역,2,0,2,0.333,1.057,2
고효율친환경건축대상,2,0,2,0.333,1.057,2
메타,2,0,2,0.333,1.057,2
소비자용,2,0,2,0.333,1.057,2
안경,2,0,2,0.333,1.057,2
창업자,2,0,2,0.333,1.057,2
씨라이언,4,0,4,1.667,1.018,10
등과,2,0,2,0.5,0.879,3
만에,2,0,2,0.5,0.879,3
최고,2,0,2,0.5,0.879,3
카카오,2,0,2,0.5,0.879,3
하반기,2,0,2,0.5,0.879,3
