term,cur,prev,diff,ma7,z_like,total
design,1,0,1,0.143,0.622,1
d램의,1,0,1,0.143,0.622,1
e종목,1,0,1,0.143,0.622,1
gimme,1,0,1,0.143,0.622,1
health,1,0,1,0.143,0.622,1
honored,1,0,1,0.143,0.622,1
icon,1,0,1,0.143,0.622,1
n2,1,0,1,0.143,0.622,1
pro,1,0,1,0.143,0.622,1
purifier,1,0,1,0.143,0.622,1
sh수협은행,1,0,1,0.143,0.622,1
sh첫만남우대예금,1,0,1,0.143,0.622,1
water,1,0,1,0.143,0.622,1
가벼움의,1,0,1,0.143,0.622,1
가족,1,0,1,0.143,0.622,1
간편식까지,1,0,1,0.143,0.622,1
감각적,1,0,1,0.143,0.622,1
감사,1,0,1,0.143,0.622,2
감정적으로,1,0,1,0.143,0.622,1
강균성,1,0,1,0.143,0.622,1
강한,1,0,1,0.143,0.622,1
강화했더니,1,0,1,0.143,0.622,1
개그콘서트,1,0,1,0.143,0.622,1
개인정보,1,0,1,0.143,0.622,3
건강도시,1,0,1,0.143,0.622,1
건강을,1,0,1,0.143,0.622,1
결혼하니,1,0,1,0.143,0.622,1
경남도민,1,0,1,0.143,0.622,1
경영권,1,0,1,0.143,0.622,1
계속되는,1,0,1,0.143,0.622,1
고려저축은행,1,0,1,0.143,0.622,1
고백하며,1,0,1,0.143,0.622,1
고수를,1,0,1,0.143,0.622,1
고조,1,0,1,0.143,0.622,1
고현정,1,0,1,0.143,0.622,1
공연,1,0,1,0.143,0.622,1
관계,1,0,1,0.143,0.622,1
극도로,1,0,1,0.143,0.622,1
근거,1,0,1,0.143,0.622,1
글씨,1,0,1,0.143,0.622,1
금산군,1,0,1,0.143,0.622,1
금요일,1,0,1,0.143,0.622,1
기념축제,1,0,1,0.143,0.622,1
기부로,1,0,1,0.143,0.622,1
기업지배구조보고,1,0,1,0.143,0.622,1
기획사는,1,0,1,0.143,0.622,1
김경일,1,0,1,0.143,0.622,1
김소연,1,0,1,0.143,0.622,1
김우진씨,1,0,1,0.143,0.622,1
깊어지는,1,0,1,0.143,0.622,1
까다로워,1,0,1,0.143,0.622,1
꺼낸,1,0,1,0.143,0.622,1
꾸준한,1,0,1,0.143,0.622,1
나름,1,0,1,0.143,0.622,1
나만의,1,0,1,0.143,0.622,1
나에게만,1,0,1,0.143,0.622,1
노래자랑부터,1,0,1,0.143,0.622,1
노인의,1,0,1,0.143,0.622,1
누나,1,0,1,0.143,0.622,1
눈부신,1,0,1,0.143,0.622,1
뉴발란스,1,0,1,0.143,0.622,1
다다를,1,0,1,0.143,0.622,1
다이어트,1,0,1,0.143,0.622,1
닥터,1,0,1,0.143,0.622,1
담다,1,0,1,0.143,0.622,2
당내,1,0,1,0.143,0.622,1
대로,1,0,1,0.143,0.622,1
대학교서,1,0,1,0.143,0.622,1
더욱,1,0,1,0.143,0.622,1
데이트,1,0,1,0.143,0.622,1
도레이첨단소재,1,0,1,0.143,0.622,1
도박,1,0,1,0.143,0.622,1
도발,1,0,1,0.143,0.622,1
도시락,1,0,1,0.143,0.622,1
도시에서,1,0,1,0.143,0.622,1
독점으로,1,0,1,0.143,0.622,1
돈냄새,1,0,1,0.143,0.622,1
돋보기,1,0,1,0.143,0.622,1
동물농장,1,0,1,0.143,0.622,1
됐지만,1,0,1,0.143,0.622,1
되고,1,0,1,0.143,0.622,1
된다,1,0,1,0.143,0.622,1
될까,1,0,1,0.143,0.622,1
두드러기,1,0,1,0.143,0.622,1
따라와,1,0,1,0.143,0.622,1
레벨업하라,1,0,1,0.143,0.622,1
론칭,1,0,1,0.143,0.622,1
롯데홈쇼핑,1,0,1,0.143,0.622,1
마중물,1,0,1,0.143,0.622,1
마지막,1,0,1,0.143,0.622,1
만나,1,0,1,0.143,0.622,1
만에,1,0,1,0.143,0.622,2
망가파크,1,0,1,0.143,0.622,1
매각,1,0,1,0.143,0.622,1
머니,1,0,1,0.143,0.622,1
명필,1,0,1,0.143,0.622,1
모자회사,1,0,1,0.143,0.622,1
몰렸던,1,0,1,0.143,0.622,1
무인기,1,0,1,0.143,0.622,1
미용실,1,0,1,0.143,0.622,1
미학,1,0,1,0.143,0.622,1
바이오시밀러,1,0,1,0.143,0.622,1
반격,1,0,1,0.143,0.622,2
받는,1,0,1,0.143,0.622,1
밤에,1,0,1,0.143,0.622,1
방어선,1,0,1,0.143,0.622,1
배고,1,0,1,0.143,0.622,1
배려,1,0,1,0.143,0.622,1
배상책임,1,0,1,0.143,0.622,1
백진희와,1,0,1,0.143,0.622,1
버틸까,1,0,1,0.143,0.622,1
법원,1,0,1,0.143,0.622,1
병풍,1,0,1,0.143,0.622,1
보리,1,0,1,0.143,0.622,1
보안이,1,0,1,0.143,0.622,1
보여서,1,0,1,0.143,0.622,1
보이는,1,0,1,0.143,0.622,1
보증,1,0,1,0.143,0.622,1
부끄럽지,1,0,1,0.143,0.622,1
부친상,1,0,1,0.143,0.622,1
부품사들,1,0,1,0.143,0.622,1
북한의,1,0,1,0.143,0.622,1
불러,1,0,1,0.143,0.622,1
불씨,1,0,1,0.143,0.622,1
불장,1,0,1,0.143,0.622,1
뷰티부터,1,0,1,0.143,0.622,1
브이핑크,1,0,1,0.143,0.622,1
블랙,1,0,1,0.143,0.622,1
비대면,1,0,1,0.143,0.622,1
비주력,1,0,1,0.143,0.622,1
빛나는,1,0,1,0.143,0.622,1
빼돌려,1,0,1,0.143,0.622,1
사람,1,0,1,0.143,0.622,1
사연,1,0,1,0.143,0.622,1
산업용,1,0,1,0.143,0.622,1
산책,1,0,1,0.143,0.622,1
서막,1,0,1,0.143,0.622,1
선물로,1,0,1,0.143,0.622,1
선발매,1,0,1,0.143,0.622,1
선택,1,0,1,0.143,0.622,1
섬유,1,0,1,0.143,0.622,1
성장은,1,0,1,0.143,0.622,1
성폭행,1,0,1,0.143,0.622,1
셀럽이슈,1,0,1,0.143,0.622,1
셀트리온,1,0,1,0.143,0.622,1
소중하고,1,0,1,0.143,0.622,1
손댄,1,0,1,0.143,0.622,1
손상돼,1,0,1,0.143,0.622,1
손상으로,1,0,1,0.143,0.622,1
손재철의,1,0,1,0.143,0.622,1
수급에,1,0,1,0.143,0.622,1
수차례,1,0,1,0.143,0.622,1
수칙,1,0,1,0.143,0.622,1
스스로,1,0,1,0.143,0.622,1
스위트케이,1,0,1,0.143,0.622,1
스탬프,1,0,1,0.143,0.622,1
스트리밍,1,0,1,0.143,0.622,1
스티브,1,0,1,0.143,0.622,1
시간대,1,0,1,0.143,0.622,1
시장의,1,0,1,0.143,0.622,1
신보람,1,0,1,0.143,0.622,1
신중론,1,0,1,0.143,0.622,1
신현준,1,0,1,0.143,0.622,1
실명위기,1,0,1,0.143,0.622,1
실적전망,1,0,1,0.143,0.622,1
실형,1,0,1,0.143,0.622,1
싫어,1,0,1,0.143,0.622,1
싶어,1,0,1,0.143,0.622,1
싸기가,1,0,1,0.143,0.622,1
쏟아진다,1,0,1,0.143,0.622,2
아내,1,0,1,0.143,0.622,1
아라미드,1,0,1,0.143,0.622,1
아이맥,1,0,1,0.143,0.622,1
아저씨,1,0,1,0.143,0.622,1
안경의,1,0,1,0.143,0.622,1
안전할까,1,0,1,0.143,0.622,1
않은,1,0,1,0.143,0.622,1
애플사랑,1,0,1,0.143,0.622,1
애플워치,1,0,1,0.143,0.622,2
양천구,1,0,1,0.143,0.622,1
어때,1,0,1,0.143,0.622,1
어라운드,1,0,1,0.143,0.622,1
어려워,1,0,1,0.143,0.622,1
어워드에서,1,0,1,0.143,0.622,1
에스피시스템스,1,0,1,0.143,0.622,1
엘리트,1,0,1,0.143,0.622,1
엘에스이,1,0,1,0.143,0.622,1
엣지,1,0,1,0.143,0.622,1
여유로운,1,0,1,0.143,0.622,1
연비,1,0,1,0.143,0.622,1
연재,1,0,1,0.143,0.622,1
연하,1,0,1,0.143,0.622,1
영업사원,1,0,1,0.143,0.622,1
영탁,1,0,1,0.143,0.622,1
예능썸,1,0,1,0.143,0.622,1
예민,1,0,1,0.143,0.622,1
예민해질,1,0,1,0.143,0.622,1
예심,1,0,1,0.143,0.622,1
오히려,1,0,1,0.143,0.622,1
온라인,1,0,1,0.143,0.622,1
온라인에,1,0,1,0.143,0.622,1
올랐다,1,0,1,0.143,0.622,1
올린,1,0,1,0.143,0.622,1
외환죄,1,0,1,0.143,0.622,1
요구까지,1,0,1,0.143,0.622,1
요즘쇼핑,1,0,1,0.143,0.622,1
욕심,1,0,1,0.143,0.622,1
울면서,1,0,1,0.143,0.622,1
웃음,1,0,1,0.143,0.622,1
