term,cur,prev,diff,ma7,z_like,total
반등,4,0,4,0.571,1.953,6
뉴욕증시,3,0,3,0.429,1.554,7
전혀,3,0,3,0.429,1.554,3
돌아온,2,0,2,0.286,1.117,2
이상일,2,0,2,0.286,1.117,2
프로젝트,2,0,2,0.286,1.117,3
화학,2,0,2,0.286,1.117,2
성공,2,0,2,0.429,0.95,5
재계,2,0,2,0.429,0.95,5
추격,2,0,2,0.429,0.95,5
협력사,2,0,2,0.429,0.95,4
10승,2,1,1,0.429,0.95,3
반도체,2,2,0,0.571,0.814,15
lg,5,10,-5,3.0,0.732,44
9월,2,1,1,0.714,0.697,17
만에,2,3,-1,0.714,0.697,7
미국,2,3,-1,0.714,0.697,9
삼성,5,10,-5,3.143,0.67,60
1000억,1,0,1,0.143,0.622,1
10승은,1,0,1,0.143,0.622,1
1800명에,1,0,1,0.143,0.622,1
1c,1,0,1,0.143,0.622,1
1라운더,1,0,1,0.143,0.622,1
1명,1,0,1,0.143,0.622,1
1인힐링존,1,0,1,0.143,0.622,1
1호점,1,0,1,0.143,0.622,1
30,1,0,1,0.143,0.622,1
30홀드,1,0,1,0.143,0.622,1
33조원,1,0,1,0.143,0.622,1
3nm,1,0,1,0.143,0.622,1
3사,1,0,1,0.143,0.622,2
3조6천억,1,0,1,0.143,0.622,1
40,1,0,1,0.143,0.622,1
4위,1,0,1,0.143,0.622,1
4일,1,0,1,0.143,0.622,1
5주,1,0,1,0.143,0.622,1
647개,1,0,1,0.143,0.622,1
65,1,0,1,0.143,0.622,1
78승,1,0,1,0.143,0.622,1
88만,1,0,1,0.143,0.622,1
96,1,0,1,0.143,0.622,1
amg,1,0,1,0.143,0.622,1
apec,1,0,1,0.143,0.622,3
ceo,1,0,1,0.143,0.622,2
chicken,1,0,1,0.143,0.622,1
cle,1,0,1,0.143,0.622,1
completely,1,0,1,0.143,0.622,1
di동일,1,0,1,0.143,0.622,1
dnb,1,0,1,0.143,0.622,1
d램,1,0,1,0.143,0.622,1
era,1,0,1,0.143,0.622,1
hbm,1,0,1,0.143,0.622,3
kcc가,1,0,1,0.143,0.622,1
kia가,1,0,1,0.143,0.622,1
kia도,1,0,1,0.143,0.622,1
kt,1,0,1,0.143,0.622,5
me,1,0,1,0.143,0.622,1
meatballs,1,0,1,0.143,0.622,1
ml,1,0,1,0.143,0.622,1
npu로,1,0,1,0.143,0.622,1
oled가,1,0,1,0.143,0.622,4
ott레이더,1,0,1,0.143,0.622,1
pce,1,0,1,0.143,0.622,1
pc방,1,0,1,0.143,0.622,1
plcc,1,0,1,0.143,0.622,1
smashed,1,0,1,0.143,0.622,1
ssg,1,0,1,0.143,0.622,1
these,1,0,1,0.143,0.622,1
tsmc,1,0,1,0.143,0.622,1
vc들,1,0,1,0.143,0.622,1
wowed,1,0,1,0.143,0.622,1
가만히,1,0,1,0.143,0.622,1
가전,1,0,1,0.143,0.622,2
강대권의,1,0,1,0.143,0.622,1
거뜬,1,0,1,0.143,0.622,1
게임들,1,0,1,0.143,0.622,1
격돌,1,0,1,0.143,0.622,2
견조에,1,0,1,0.143,0.622,1
경고,1,0,1,0.143,0.622,1
경쟁력,1,0,1,0.143,0.622,3
경주,1,0,1,0.143,0.622,2
계속,1,0,1,0.143,0.622,2
공략,1,0,1,0.143,0.622,4
관통,1,0,1,0.143,0.622,1
괴물은,1,0,1,0.143,0.622,1
구금,1,0,1,0.143,0.622,2
구치소,1,0,1,0.143,0.622,1
국정자원관리원,1,0,1,0.143,0.622,1
권역,1,0,1,0.143,0.622,1
금리인하,1,0,1,0.143,0.622,2
기술로,1,0,1,0.143,0.622,1
기술보호,1,0,1,0.143,0.622,1
나름의,1,0,1,0.143,0.622,1
나올,1,0,1,0.143,0.622,1
나흘,1,0,1,0.143,0.622,1
난항,1,0,1,0.143,0.622,1
내리다,1,0,1,0.143,0.622,1
내어줄,1,0,1,0.143,0.622,1
넥슨,1,0,1,0.143,0.622,3
넷마블,1,0,1,0.143,0.622,1
노경은도,1,0,1,0.143,0.622,1
논의,1,0,1,0.143,0.622,1
