keyword,score
디스플레이,0.6419198485432331
삼성,0.5865575396253764
카카오,0.5306059275106194
패널,0.5053724341876187
중국,0.49658763051077115
미국,0.49558625563176073
퀄컴,0.48740252064031286
6세대,0.4509858274403581
메타,0.4254824836370944
애플,0.39133114446987394
로봇,0.38083414400193266
마이크,0.3773873899579034
게임,0.3724196296815066
장비,0.37204196274103246
경쟁,0.36247569964353943
이상,0.3600040505696962
투자,0.34226810698114973
게이밍,0.34105113066680887
생산,0.339714569536678
시스템,0.3299512515144784
