term,cur,prev,diff,ma7,z_like,total
경동나비엔,15,0,15,2.143,5.218,15
코웨이,14,0,14,2.0,4.971,14
공모전,12,0,12,1.714,4.454,12
본상,12,0,12,1.714,4.454,12
2개,11,0,11,1.571,4.184,11
금상,11,0,11,1.571,4.184,11
아이콘,11,0,11,1.571,4.184,11
정수기,11,0,11,1.571,4.184,11
포함,11,0,11,1.714,4.021,12
이유,11,0,11,1.857,3.87,13
삼성d,10,0,10,1.571,3.74,11
롯데카드,8,0,8,1.143,3.314,8
지원,9,1,8,1.857,3.023,13
16년,7,0,7,1.0,3.0,7
20일,7,0,7,1.0,3.0,7
카메라,8,0,8,1.571,2.853,11
에서,7,0,7,1.286,2.678,9
김병만,6,0,6,0.857,2.67,6
무쌍,6,0,6,0.857,2.67,6
수리온,6,0,6,0.857,2.67,6
않는,6,0,6,0.857,2.67,6
에이팩트,6,0,6,0.857,2.67,6
오후,6,0,6,0.857,2.67,6
재평가,6,0,6,0.857,2.67,6
헬기,6,0,6,0.857,2.67,6
초점,6,0,6,1.0,2.5,7
햇살,6,1,5,1.0,2.5,7
연속,7,0,7,1.571,2.409,11
55,5,0,5,0.714,2.323,5
6세대,5,0,5,0.714,2.323,5
eterna,5,0,5,0.714,2.323,5
gf,5,0,5,0.714,2.323,5
gfx,5,0,5,0.714,2.323,5
hpsp,5,0,5,0.714,2.323,5
sfa반도체,5,0,5,0.714,2.323,5
가전산업의,5,0,5,0.714,2.323,5
감성,5,0,5,0.714,2.323,5
굳건,5,0,5,0.714,2.323,5
김우진,5,0,5,0.714,2.323,5
눈물이,5,0,5,0.714,2.323,5
라지,5,0,5,0.714,2.323,5
렌즈,5,0,5,0.714,2.323,5
맹추격,5,0,5,0.714,2.323,5
몰락,5,0,5,0.714,2.323,5
부고,5,0,5,0.714,2.323,5
샤프,5,0,5,0.714,2.323,5
시네마,5,0,5,0.714,2.323,5
신동빈,5,0,5,0.714,2.323,5
액정,5,0,5,0.714,2.323,5
왕국,5,0,5,0.714,2.323,5
인텍플러스,5,0,5,0.714,2.323,5
일본,5,0,5,0.714,2.323,5
장모상,5,0,5,0.714,2.323,5
재계,5,0,5,0.714,2.323,5
제품,5,0,5,0.714,2.323,5
주룩,5,0,5,0.714,2.323,5
청신호,5,0,5,0.714,2.323,5
총수들의,5,0,5,0.714,2.323,5
타임빌라스,5,0,5,0.714,2.323,5
포맷,5,0,5,0.714,2.323,5
피에스,5,0,5,0.714,2.323,5
홍보부장,5,0,5,0.714,2.323,5
황금연휴,5,0,5,0.714,2.323,5
효과에,5,0,5,0.714,2.323,5
후지필름,5,0,5,0.714,2.323,5
휩쓸었다,5,0,5,0.714,2.323,5
boe,6,1,5,1.286,2.209,9
vs,6,3,3,1.286,2.209,9
장비,6,1,5,1.286,2.209,9
2차전지,5,0,5,0.857,2.151,6
덩실덩실,5,0,5,0.857,2.151,6
봄날의,5,1,4,0.857,2.151,6
신형,5,0,5,0.857,2.151,6
체질,5,0,5,0.857,2.151,6
추락,5,1,4,0.857,2.151,6
해킹,5,0,5,0.857,2.151,6
아이비젼웍스,5,0,5,1.0,2.0,7
주간,7,0,7,2.143,1.971,15
it,6,0,6,1.571,1.965,11
방문,6,0,6,1.571,1.965,11
상승,6,0,6,1.571,1.965,11
4개,4,0,4,0.571,1.953,4
boe를,4,0,4,0.571,1.953,4
pc마켓,4,0,4,0.571,1.953,4
강력,4,0,4,0.571,1.953,4
개통,4,0,4,0.571,1.953,4
기다린,4,0,4,0.571,1.953,4
남편,4,0,4,0.571,1.953,4
놓지,4,0,4,0.571,1.953,4
대업,4,0,4,0.571,1.953,4
대중화,4,0,4,0.571,1.953,4
마우스,4,0,4,0.571,1.953,4
베꼈는데,4,0,4,0.571,1.953,4
보안주,4,0,4,0.571,1.953,4
블루,4,0,4,0.571,1.953,4
사고에,4,0,4,0.571,1.953,4
사용자들,4,0,4,0.571,1.953,4
소프트캠프,4,0,4,0.571,1.953,4
쓴다고,4,0,4,0.571,1.953,4
아카이브,4,0,4,0.571,1.953,4
애플이,4,0,4,0.571,1.953,4
얼굴,4,0,4,0.571,1.953,4
옆커폰,4,0,4,0.571,1.953,4
원가,4,0,4,0.571,1.953,4
이혼,4,0,4,0.571,1.953,4
정보유출,4,0,4,0.571,1.953,4
초경량,4,0,4,0.571,1.953,4
커지는,4,0,4,0.571,1.953,4
테슬라,4,0,4,0.571,1.953,4
프로맥스,4,0,4,0.571,1.953,4
10월,5,1,4,1.143,1.864,8
kt,5,0,5,1.143,1.864,8
경영,5,0,5,1.143,1.864,8
드디어,5,0,5,1.143,1.864,8
투자,6,0,6,1.714,1.856,12
기능,4,0,4,0.714,1.781,5
대전,4,1,3,0.714,1.781,5
메타,4,0,4,0.714,1.781,5
산업계,4,0,4,0.714,1.781,5
서머리,4,0,4,0.714,1.781,5
안경,4,0,4,0.714,1.781,5
전쟁,4,1,3,0.714,1.781,5
정조준,4,0,4,0.714,1.781,5
커세어,4,1,3,0.714,1.781,5
프리미엄,4,0,4,0.714,1.781,5
갤럭시,5,2,3,1.286,1.741,9
2026년,4,1,3,0.857,1.632,6
s25,4,2,2,0.857,1.632,6
맞아,4,1,3,0.857,1.632,6
사고,4,0,4,0.857,1.632,6
상한가,4,0,4,0.857,1.632,6
프로그램,4,0,4,0.857,1.632,6
본격화,5,0,5,1.429,1.627,10
흑자,5,0,5,1.429,1.627,10
100개,3,0,3,0.429,1.554,3
10시,3,0,3,0.429,1.554,3
21일,3,0,3,0.429,1.554,3
2위,3,0,3,0.429,1.554,3
3가지,3,0,3,0.429,1.554,3
3대,3,0,3,0.429,1.554,3
5년은,3,0,3,0.429,1.554,3
5대,3,0,3,0.429,1.554,3
61,3,0,3,0.429,1.554,3
an16s,3,0,3,0.429,1.554,3
bts,3,0,3,0.429,1.554,3
dunk,3,0,3,0.429,1.554,3
g마켓,3,0,3,0.429,1.554,3
hs효성더클래스가,3,0,3,0.429,1.554,3
lcd,3,0,3,0.429,1.554,3
nc다이노스,3,0,3,0.429,1.554,3
oled가,3,0,3,0.429,1.554,3
r96t,3,0,3,0.429,1.554,3
s22,3,0,3,0.429,1.554,3
sk이노,3,0,3,0.429,1.554,3
slam,3,0,3,0.429,1.554,3
tc,3,0,3,0.429,1.554,3
xx,3,0,3,0.429,1.554,3
가능할까,3,0,3,0.429,1.554,3
각도까지,3,0,3,0.429,1.554,3
감각,3,0,3,0.429,1.554,3
같은,3,0,3,0.429,1.554,3
갤럭시s23,3,0,3,0.429,1.554,3
결혼식,3,0,3,0.429,1.554,3
경쟁률,3,0,3,0.429,1.554,3
관람,3,0,3,0.429,1.554,3
괜찮아,3,0,3,0.429,1.554,3
교수,3,0,3,0.429,1.554,3
교회,3,0,3,0.429,1.554,3
국민조종사,3,0,3,0.429,1.554,3
굴기,3,0,3,0.429,1.554,3
굿즈도,3,0,3,0.429,1.554,3
글에,3,0,3,0.429,1.554,3
기태영,3,0,3,0.429,1.554,3
남들은,3,0,3,0.429,1.554,3
남자,3,0,3,0.429,1.554,3
남편은,3,0,3,0.429,1.554,3
너머,3,0,3,0.429,1.554,3
넥슨,3,0,3,0.429,1.554,3
느려진,3,0,3,0.429,1.554,3
니트로,3,0,3,0.429,1.554,3
담는다,3,0,3,0.429,1.554,3
대구보건대학교,3,0,3,0.429,1.554,3
디자인상,3,0,3,0.429,1.554,3
라이,3,0,3,0.429,1.554,3
랜선인싸,3,0,3,0.429,1.554,3
레이벤,3,0,3,0.429,1.554,3
리움미술관,3,0,3,0.429,1.554,3
마산회원구,3,0,3,0.429,1.554,3
마이바흐,3,0,3,0.429,1.554,3
메이크업은,3,0,3,0.429,1.554,3
메이크업의,3,0,3,0.429,1.554,3
명당,3,0,3,0.429,1.554,3
목사의,3,0,3,0.429,1.554,3
무드,3,0,3,0.429,1.554,3
무섭다,3,0,3,0.429,1.554,3
뮤즈,3,0,3,0.429,1.554,3
미담,3,0,3,0.429,1.554,3
바꿔야,3,0,3,0.429,1.554,3
밥무새,3,0,3,0.429,1.554,3
배우니까,3,0,3,0.429,1.554,3
