keyword,score
한솔아이원스 영업이익 급증,0.7909
메모리반도체 업황의 회복과,0.4876
하반기 신규 수주,0.4457
삼성 계열사들의,0.3539
프로브카드 매출액 억원을,0.3481
있습니다 올해 연초부터,0.343
산업 전반을 변화시키는,0.3334
지원 초고주사율,0.3278
증가했다 오일선 한국,0.3269
성장세가 지속될지에 대한,0.321
시가총액은 원이며 외국인,0.3147
이상 기술적 차별성이,0.3078
수정 카운터포인트리서치에,0.3062
로봇청소기 태양광 전력,0.3055
부문에서 인적분할되어 설립된,0.2965
기업에 명확한 신호를,0.2959
네이버 주가 도대체,0.295
초우량 종목 개로,0.2785
운용하는 나우아이비,0.278
덕산하이메탈의 화학소재,0.2773
