topic_id,word,prob
0,반도체,1.0
0,성장,0.6814988509098754
0,이는,0.6099514163173899
0,이상,0.4503005776704113
0,기술,0.3614612995863044
0,영향을,0.2940049734243931
0,핵심,0.2484623117638021
0,대비,0.23775752937541889
0,대해,0.19279780677268493
0,같은,0.15609983664461113
1,oled,1.0
1,대비,0.19006976202216747
1,개발,0.14066594221950074
1,이를,0.13814145549276566
1,한국,0.13563663134102094
1,ai,0.11476691134460434
1,미래,0.10060171088697245
1,가장,0.08837910935780088
1,이상,0.08267127306442307
1,아니라,0.07550423473886514
2,주제로,1.0
2,ai,0.5089102591300904
2,넘어,0.4763654798123656
2,미래,0.42610752077271236
2,개최했다,0.3960673337029856
2,산업,0.2092437054100538
2,아니라,0.18514468234911627
2,혁신을,0.15690875611529817
2,대해,0.018105902412437966
2,하는,0.018034772121637867
3,특히,1.0
3,이를,0.9997893730485395
3,같은,0.999747262061521
3,결과,0.9997005007710311
3,한국,0.9996379788178408
3,산업,0.9995469539918701
3,디스플레이,0.9993244058287675
3,가장,0.12493083366954215
3,이상,0.12493049798448852
3,대해,0.12493049724480261
4,디스플레이,1.0
4,결과,0.27778800578067286
4,한국,0.2777717136054809
4,가장,0.034979483274694474
4,이상,0.034901152581605255
4,이는,0.034858453703445626
4,oled,0.034824335899994015
4,대해,0.03470937613521518
4,넘어,0.03470934759898566
4,미래,0.034709343990866025
5,ai,1.0
5,기술,0.18474800584053494
5,혁신을,0.1811455339886606
5,개발,0.16433106442144482
5,산업,0.15748616973986806
5,성장,0.14764646701950826
5,핵심,0.1451736288523489
5,미래,0.10674308056707973
5,됐다,0.09009593040389136
5,개최했다,0.08139593146121515
6,지난,1.0
6,경우,0.634099801370385
6,등을,0.5041660963049212
6,특히,0.4870011077093607
6,한국,0.4588524456098964
6,가장,0.44741553536130024
6,한다,0.3683936090348146
6,하는,0.36836396573407165
6,이를,0.32135851555405565
6,같은,0.3112120670543711
