topic_id,word,prob
0,ai,1.0
0,기술,0.8209184372690739
0,기반,0.6734947757790511
0,지난,0.4417422688181441
0,대비,0.4223203504345568
0,디스플레이,0.41339717196028036
0,활용,0.2363820648701862
0,기업,0.1511158609724349
0,같은,0.12610526117805237
0,성장,0.12606743876144078
1,반도체,1.0
1,대비,0.6493309336174883
1,시장에서,0.6326196557415037
1,디스플레이,0.6246732153297749
1,기술,0.35015869813085065
1,기반,0.35014802254338756
1,산업,0.3501260873740672
1,목표로,0.04551658634337734
1,맞춤형,0.044348924368519
1,예정이다,0.044108220557061
2,디스플레이,1.0
2,기반,0.43996157663574936
2,미래,0.389178011457915
2,직접,0.34913135471866047
2,ai,0.3089782687886697
2,적극,0.22134866493066618
2,이를,0.17788575441339258
2,사업,0.1600133922379809
2,기술을,0.16000168981207408
2,동시에,0.15999382027796996
3,ai,1.0
3,핵심,0.17050339740209583
3,있도록,0.12461228207488037
3,이를,0.1218039884298613
3,활용,0.12024052702356784
3,기반,0.1033958333711311
3,특히,0.08744718527711207
3,직접,0.08714481964626591
3,목표로,0.07844782172784999
3,운영,0.07504258359647778
4,반도체,1.0
4,삼성전자,0.5501572079657704
4,산업,0.4066504254104301
4,중국,0.3068289301027136
4,핵심,0.2904468773288275
4,성장,0.17514017265770976
4,목표로,0.1566348455077756
4,빠르게,0.1524210116220624
4,시장에서,0.14690924276875905
4,특히,0.14141486913999324
5,산업,1.0
5,맞춤형,0.9995599646290088
5,운영,0.8052284607861767
5,활용,0.6743523345660021
5,있도록,0.640168089748255
5,디스플레이,0.43221061862967214
5,적극,0.41681050313633955
5,미래,0.4167917504842418
5,ai,0.29611400995925896
5,동시에,0.27432862154762033
6,oled,1.0
6,기업,0.2720253399949645
6,중국,0.21786810120830175
6,한다,0.20831091557939935
6,대규모,0.19830985825279085
6,동시에,0.17238615116009254
6,사업,0.16533392431751556
6,전환,0.1591807681367362
6,예정이다,0.15913681464479382
6,빠르게,0.14143574337111728
