term,cur,prev,diff,ma7,z_like,total
3가지,4,0,4,0.571,1.953,4
3대,4,0,4,0.571,1.953,4
5년은,4,0,4,0.571,1.953,4
5대,4,0,4,0.571,1.953,4
61,4,0,4,0.571,1.953,4
an16s,4,0,4,0.571,1.953,4
bts,4,0,4,0.571,1.953,4
g마켓,4,0,4,0.571,1.953,4
hs효성더클래스가,4,0,4,0.571,1.953,4
kizunaai,4,0,4,0.571,1.953,4
lcd,4,0,4,0.571,1.953,4
nc다이노스,4,0,4,0.571,1.953,4
oled가,4,0,4,0.571,1.953,4
r96t,4,0,4,0.571,1.953,4
s22,4,0,4,0.571,1.953,4
xx,4,0,4,0.571,1.953,4
가능할까,4,0,4,0.571,1.953,4
각도까지,4,0,4,0.571,1.953,4
감각,4,0,4,0.571,1.953,4
같은,4,0,4,0.571,1.953,4
갤럭시s23,4,0,4,0.571,1.953,4
경쟁률,4,0,4,0.571,1.953,4
관람,4,0,4,0.571,1.953,4
괜찮아,4,0,4,0.571,1.953,4
교수,4,0,4,0.571,1.953,4
교회,4,0,4,0.571,1.953,4
국민조종사,4,0,4,0.571,1.953,4
글에,4,0,4,0.571,1.953,4
기태영,4,0,4,0.571,1.953,4
남자,4,0,4,0.571,1.953,4
남편은,4,0,4,0.571,1.953,4
너머,4,0,4,0.571,1.953,4
넥슨,4,0,4,0.571,1.953,4
느려진,4,0,4,0.571,1.953,4
니트로,4,0,4,0.571,1.953,4
담는다,4,0,4,0.571,1.953,4
대구보건대학교,4,0,4,0.571,1.953,4
디자인상,4,0,4,0.571,1.953,4
라이,4,0,4,0.571,1.953,4
랜선인싸,4,0,4,0.571,1.953,4
레이벤,4,0,4,0.571,1.953,4
리움미술관,4,0,4,0.571,1.953,4
마산회원구,4,0,4,0.571,1.953,4
마이바흐,4,0,4,0.571,1.953,4
메이크업은,4,0,4,0.571,1.953,4
메이크업의,4,0,4,0.571,1.953,4
목사의,4,0,4,0.571,1.953,4
무드,4,0,4,0.571,1.953,4
뮤즈,4,0,4,0.571,1.953,4
미담,4,0,4,0.571,1.953,4
바꿔야,4,0,4,0.571,1.953,4
밥무새,4,0,4,0.571,1.953,4
배우니까,4,0,4,0.571,1.953,4
보이그룹,4,0,4,0.571,1.953,4
분석결과,4,0,4,0.571,1.953,4
브랜드센터,4,0,4,0.571,1.953,4
브랜드평판,4,0,4,0.571,1.953,4
비추하는,4,0,4,0.571,1.953,4
빚은,4,0,4,0.571,1.953,4
빨라지게,4,0,4,0.571,1.953,4
살리기,4,0,4,0.571,1.953,4
서로가,4,0,4,0.571,1.953,4
서로를,4,0,4,0.571,1.953,4
소통창,4,0,4,0.571,1.953,4
속도전,4,0,4,0.571,1.953,4
쇼핑,4,0,4,0.571,1.953,4
숨겨진,4,0,4,0.571,1.953,4
스타트럭코리아,4,0,4,0.571,1.953,4
승부수,4,0,4,0.571,1.953,4
