term,cur,prev,diff,ma7,z_like,total
ui,8,0,8,1.6,2.826,8
one,7,0,7,1.4,2.565,7
업데이트,7,0,7,1.4,2.565,7
생산시설,6,0,6,1.2,2.291,6
증설,6,0,6,1.2,2.291,6
한켐,6,0,6,1.2,2.291,6
lg디스플레이,7,0,7,2.0,2.071,10
삼성전자,8,1,7,2.8,1.945,14
신규,6,1,5,1.8,1.794,9
공식,4,0,4,0.8,1.689,4
버전,4,0,4,0.8,1.689,4
턴어라운드,4,0,4,0.8,1.689,4
pv5,3,0,3,0.6,1.352,3
기아,3,0,3,0.6,1.352,3
올인원,3,0,3,0.6,1.352,3
전시,3,0,3,0.6,1.352,3
최신,3,0,3,0.6,1.352,3
택시,3,0,3,0.6,1.352,3
하반기,4,0,4,1.4,1.191,7
운영,3,0,3,1.0,1.0,5
3분기,2,0,2,0.4,0.98,2
70,2,0,2,0.4,0.98,2
rtx,2,0,2,0.4,0.98,2
공사,2,0,2,0.4,0.98,2
기대감에,2,0,2,0.4,0.98,2
기틀,2,0,2,0.4,0.98,2
대웅제약,2,0,2,0.4,0.98,2
디램,2,0,2,0.4,0.98,2
리포트,2,0,2,0.4,0.98,2
마련,2,0,2,0.4,0.98,2
맞손,2,0,2,0.4,0.98,2
바닥쳤다,2,0,2,0.4,0.98,2
부스,2,0,2,0.4,0.98,2
숭실대,2,0,2,0.4,0.98,2
실적개선,2,0,2,0.4,0.98,2
옥천에,2,0,2,0.4,0.98,2
줍줍,2,0,2,0.4,0.98,2
중인,2,0,2,0.4,0.98,2
진행,2,0,2,0.4,0.98,2
첨단소재,2,0,2,0.4,0.98,2
최다,2,0,2,0.4,0.98,2
핸드헬드,2,0,2,0.4,0.98,2
흑자,2,0,2,0.4,0.98,2
기대,3,0,3,1.2,0.859,6
msi,2,0,2,0.6,0.789,3
급등세,2,0,2,0.6,0.789,3
낸드,2,0,2,0.6,0.789,3
다변화,2,0,2,0.6,0.789,3
광주시,2,1,1,0.6,0.789,3
업계,2,1,1,0.6,0.789,3
50,2,0,2,0.8,0.633,4
완료,2,0,2,0.8,0.633,4
인재,2,0,2,0.8,0.633,4
it,2,1,1,0.8,0.633,4
sk,2,1,1,0.8,0.633,4
특징주,3,0,3,1.6,0.618,8
12,1,0,1,0.2,0.553,1
16,1,0,1,0.2,0.553,1
16일,1,0,1,0.2,0.553,1
1만5천원,1,0,1,0.2,0.553,1
1천억,1,0,1,0.2,0.553,1
3450선,1,0,1,0.2,0.553,1
3500억,1,0,1,0.2,0.553,1
4위,1,0,1,0.2,0.553,1
5가지,1,0,1,0.2,0.553,1
apec,1,0,1,0.2,0.553,1
apsc서,1,0,1,0.2,0.553,1
at,1,0,1,0.2,0.553,1
b2c,1,0,1,0.2,0.553,1
based,1,0,1,0.2,0.553,1
bio,1,0,1,0.2,0.553,1
cancer,1,0,1,0.2,0.553,1
citizen,1,0,1,0.2,0.553,1
db손보,1,0,1,0.2,0.553,1
ecosystem,1,0,1,0.2,0.553,1
incheon,1,0,1,0.2,0.553,1
kb,1,0,1,0.2,0.553,1
life,1,0,1,0.2,0.553,1
lunit,1,0,1,0.2,0.553,1
meeting,1,0,1,0.2,0.553,1
participation,1,0,1,0.2,0.553,1
platform,1,0,1,0.2,0.553,1
powered,1,0,1,0.2,0.553,1
showcases,1,0,1,0.2,0.553,1
sk하이,1,0,1,0.2,0.553,1
your,1,0,1,0.2,0.553,1
갈등,1,0,1,0.2,0.553,1
감소,1,0,1,0.2,0.553,1
강력해졌다,1,0,1,0.2,0.553,1
개발사,1,0,1,0.2,0.553,1
개인,1,0,1,0.2,0.553,1
건의,1,0,1,0.2,0.553,1
검색,1,0,1,0.2,0.553,1
검출,1,0,1,0.2,0.553,1
경영에,1,0,1,0.2,0.553,1
경제동향,1,0,1,0.2,0.553,1
공동연구센터,1,0,1,0.2,0.553,1
공학,1,0,1,0.2,0.553,1
관점,1,0,1,0.2,0.553,1
교통,1,0,1,0.2,0.553,1
구형,1,0,1,0.2,0.553,1
국비,1,0,1,0.2,0.553,1
금융대전환,1,0,1,0.2,0.553,1
기기에,1,0,1,0.2,0.553,1
기능,1,0,1,0.2,0.553,1
꿀팁,1,0,1,0.2,0.553,1
남았다,1,0,1,0.2,0.553,1
뇌졸중,1,0,1,0.2,0.553,1
뉴델리서,1,0,1,0.2,0.553,1
대회,1,0,1,0.2,0.553,1
델리,1,0,1,0.2,0.553,1
동남권,1,0,1,0.2,0.553,1
드디어,1,0,1,0.2,0.553,1
만드는,1,0,1,0.2,0.553,1
미국서,1,0,1,0.2,0.553,1
미중,1,0,1,0.2,0.553,1
배포,1,0,1,0.2,0.553,1
법무법인,1,0,1,0.2,0.553,1
보조sw,1,0,1,0.2,0.553,1
본론ii,1,0,1,0.2,0.553,1
분석,1,0,1,0.2,0.553,1
새것처럼,1,0,1,0.2,0.553,1
선점,1,0,1,0.2,0.553,1
소비,1,0,1,0.2,0.553,1
수출입,1,0,1,0.2,0.553,1
순차,1,0,1,0.2,0.553,1
슬기로운,1,0,1,0.2,0.553,1
신작들,1,0,1,0.2,0.553,1
쏟아질,1,0,1,0.2,0.553,1
아직,1,0,1,0.2,0.553,1
아트아시아,1,0,1,0.2,0.553,1
양성,1,0,1,0.2,0.553,1
어려운,1,0,1,0.2,0.553,1
엔비디아는,1,0,1,0.2,0.553,1
연구생활,1,0,1,0.2,0.553,1
예상,1,0,1,0.2,0.553,1
오른다,1,0,1,0.2,0.553,1
웃는다,1,0,1,0.2,0.553,1
융합,1,0,1,0.2,0.553,1
이억원,1,0,1,0.2,0.553,1
인기,1,0,1,0.2,0.553,1
인도,1,0,1,0.2,0.553,1
재차,1,0,1,0.2,0.553,1
전망에,1,0,1,0.2,0.553,1
전면전,1,0,1,0.2,0.553,1
전북도,1,0,1,0.2,0.553,1
점심시간,1,0,1,0.2,0.553,1
제로원데이,1,0,1,0.2,0.553,1
제이엘케이,1,0,1,0.2,0.553,1
종목,1,0,1,0.2,0.553,1
증가,1,0,1,0.2,0.553,1
증권가,1,0,1,0.2,0.553,1
지평과,1,0,1,0.2,0.553,1
진단,1,0,1,0.2,0.553,1
찾아준다,1,0,1,0.2,0.553,1
채용시장,1,0,1,0.2,0.553,1
챗gpt,1,0,1,0.2,0.553,1
초까지,1,0,1,0.2,0.553,1
추격하는,1,0,1,0.2,0.553,1
출하,1,0,1,0.2,0.553,1
킨텍스,1,0,1,0.2,0.553,1
특별,1,0,1,0.2,0.553,1
틱톡은,1,0,1,0.2,0.553,1
패권,1,0,1,0.2,0.553,1
프로모션,1,0,1,0.2,0.553,1
프로젝트,1,0,1,0.2,0.553,1
피지컬,1,0,1,0.2,0.553,1
필요없다,1,0,1,0.2,0.553,1
할인,1,0,1,0.2,0.553,1
합의,1,0,1,0.2,0.553,1
해양수산,1,0,1,0.2,0.553,1
허박사의,1,0,1,0.2,0.553,1
혁신의료기술,1,0,1,0.2,0.553,1
현대차그룹,1,0,1,0.2,0.553,1
확실시,1,0,1,0.2,0.553,1
활기,1,0,1,0.2,0.553,1
회동,1,0,1,0.2,0.553,1
흑자전환,1,0,1,0.2,0.553,1
급등,4,0,4,2.6,0.536,13
시작,5,1,4,3.6,0.483,18
순항,4,0,4,2.8,0.449,14
육성,2,0,2,1.2,0.382,6
ai가,1,0,1,0.4,0.368,2
and,1,0,1,0.4,0.368,2
develops,1,0,1,0.4,0.368,2
world,1,0,1,0.4,0.368,2
금융,1,0,1,0.4,0.368,2
급증에,1,0,1,0.4,0.368,2
뉴로핏,1,0,1,0.4,0.368,2
대폭,1,0,1,0.4,0.368,2
목표가,1,0,1,0.4,0.368,2
보안,1,0,1,0.4,0.368,2
상향,1,0,1,0.4,0.368,2
오프라인,1,0,1,0.4,0.368,2
이찬진,1,0,1,0.4,0.368,2
주도권,1,0,1,0.4,0.368,2
총력전,1,0,1,0.4,0.368,2
해커톤,1,0,1,0.4,0.368,2
회의,1,0,1,0.4,0.368,2
게임,1,1,0,0.4,0.368,2
파격,1,1,0,0.4,0.368,2
양산,5,0,5,4.0,0.333,20
디스플레이,5,2,3,4.0,0.333,20
소재,2,0,2,1.4,0.275,7
