keyword,score
디자인,0.691412707222221
반도체,0.5867184339374709
삼성,0.5186021701967664
패널,0.4677560125718353
미국,0.46072470571574825
애플,0.45511470878676896
중국,0.3710872010171281
인텍플러스,0.3706282268754302
생산,0.34642284547254554
인텔,0.3370911491016546
것으,0.3207747671727778
헬스케어,0.3001765970466561
에서,0.29357210890980134
주가,0.28668294974435055
진단,0.2865650805823418
투자,0.27652029756292656
장비,0.27545950324552027
호텔,0.27215914029343197
특허,0.2711623080709282
피해,0.27014722357827453
