keyword,score
삼성,7.9333772442386365
제품,7.587662450574469
성장,5.129512431341673
차량,4.943452327855206
수소,4.845902014065795
솔루션,4.780725493008638
아이폰,4.709542601476612
연료전지,4.547087342025753
열린,4.2677313006313025
차세대,3.9983020992454152
개발,3.863273208876881
에너지,3.7198126899736024
모빌리티,3.4352194647468073
개선,3.3407560652350528
중국,3.2488338010374203
안전,3.1882210152619703
두산퓨얼셀,3.160963790853846
카메라,3.029396413355995
고객,2.9721403042242693
발전,2.9444296254244016
