term,cur,prev,diff,ma7,z_like,total
추석,11,1,10,2.143,3.595,16
윤석열,9,0,9,1.429,3.449,10
대금,8,0,8,1.143,3.314,8
전국,8,0,8,1.571,2.853,11
법사위,7,0,7,1.143,2.831,8
비자,7,0,7,1.143,2.831,8
현대차,9,3,6,2.143,2.783,15
앞두고,7,0,7,1.286,2.678,10
고2,6,0,6,0.857,2.67,6
난장판,6,0,6,0.857,2.67,6
도움,6,0,6,0.857,2.67,6
레노버,6,0,6,0.857,2.67,6
리전,6,0,6,0.857,2.67,6
모건스탠리,6,0,6,0.857,2.67,6
바로잰,6,0,6,0.857,2.67,6
에센셜,6,0,6,0.857,2.67,6
으로,6,0,6,0.857,2.67,7
클래스,6,0,6,0.857,2.67,6
통과,6,0,6,0.857,2.67,6
한독,6,0,6,0.857,2.67,6
진행,7,0,7,1.429,2.538,10
나와,6,0,6,1.0,2.5,7
지급,6,0,6,1.0,2.5,7
미국,7,0,7,1.571,2.409,12
조기,6,0,6,1.143,2.348,8
22일,5,0,5,0.714,2.323,5
나경원,5,0,5,0.714,2.323,5
내수,5,0,5,0.714,2.323,5
매력적,5,0,5,0.714,2.323,5
수수료,5,0,5,0.714,2.323,5
업종,5,0,5,0.714,2.323,5
오빠에,5,0,5,0.714,2.323,5
추나대전,5,0,5,0.714,2.323,5
추미애,5,0,5,0.714,2.323,5
게이밍,7,1,6,1.714,2.289,14
vs,9,3,6,2.857,2.283,20
제주,6,0,6,1.286,2.209,9
유럽,6,1,5,1.286,2.209,10
조희대,6,1,5,1.286,2.209,9
lg,14,7,7,6.286,2.2,48
다시,5,0,5,0.857,2.151,6
두산,5,0,5,0.857,2.151,6
협력사,5,0,5,0.857,2.151,6
삼성,19,7,12,10.143,2.117,76
ssg,4,0,4,0.571,1.953,4
과거,4,0,4,0.571,1.953,4
곽빈,4,0,4,0.571,1.953,4
김동영,4,0,4,0.571,1.953,4
물어보살,4,0,4,0.571,1.953,4
생활경제,4,0,4,0.571,1.953,4
전자,4,0,4,0.571,1.953,4
정리,4,0,4,0.571,1.953,4
조례,4,0,4,0.571,1.953,4
좋은,4,0,4,0.571,1.953,5
주도,4,0,4,0.571,1.953,4
준비,4,0,4,0.571,1.953,4
청주시,4,0,4,0.571,1.953,4
파행,4,0,4,0.571,1.953,4
품질,4,0,4,0.571,1.953,4
pc,5,0,5,1.143,1.864,8
재계,6,1,5,1.714,1.856,12
1b,4,0,4,0.714,1.781,5
개혁,4,0,4,0.714,1.781,5
도입,4,0,4,0.714,1.781,5
이슈,4,0,4,0.714,1.781,5
중심,4,0,4,0.714,1.781,5
출시,13,4,9,7.0,1.646,51
ar,4,0,4,0.857,1.632,6
브리핑,4,0,4,0.857,1.632,7
인터뷰,4,1,3,0.857,1.632,6
벤츠,4,2,2,0.857,1.632,6
소식,4,2,2,0.857,1.632,6
상향,5,0,5,1.429,1.627,10
어워드,14,16,-2,8.0,1.567,56
10주년,3,0,3,0.429,1.554,3
28일까지,3,0,3,0.429,1.554,3
360,3,0,3,0.429,1.554,3
44조,3,0,3,0.429,1.554,3
5000,3,0,3,0.429,1.554,3
56,3,0,3,0.429,1.554,3
5인치,3,0,3,0.429,1.554,3
6년,3,0,3,0.429,1.554,3
apple,3,0,3,0.429,1.554,3
asian,3,0,3,0.429,1.554,3
boosts,3,0,3,0.429,1.554,3
demand,3,0,3,0.429,1.554,3
etf,3,0,3,0.429,1.554,5
hbm3e,3,0,3,0.429,1.554,3
iphone,3,0,3,0.429,1.554,3
ips,3,0,3,0.429,1.554,3
it기업,3,0,3,0.429,1.554,3
jumping,3,0,3,0.429,1.554,3
ost,3,0,3,0.429,1.554,3
stocks,3,0,3,0.429,1.554,3
supplier,3,0,3,0.429,1.554,3
tvis,3,0,3,0.429,1.554,3
가송,3,0,3,0.429,1.554,3
강자,3,0,3,0.429,1.554,3
검사장비,3,0,3,0.429,1.554,3
것들을,3,0,3,0.429,1.554,3
경고음,3,0,3,0.429,1.554,3
경제이야기,3,0,3,0.429,1.554,3
계약하고,3,0,3,0.429,1.554,3
고성능,3,0,3,0.429,1.554,4
고수익,3,0,3,0.429,1.554,3
공급망,3,0,3,0.429,1.554,3
국회서,3,0,3,0.429,1.554,3
그래핀,3,0,3,0.429,1.554,3
급등수사본부,3,0,3,0.429,1.554,3
기기,3,0,3,0.429,1.554,3
기획전,3,0,3,0.429,1.554,3
김민석,3,0,3,0.429,1.554,3
김지영의,3,0,3,0.429,1.554,3
김학래,3,0,3,0.429,1.554,3
꼼꼼히,3,0,3,0.429,1.554,3
꿈꾸는,3,0,3,0.429,1.554,3
나의건강기록,3,0,3,0.429,1.554,3
네오,3,0,3,0.429,1.554,4
논의도,3,0,3,0.429,1.554,3
뉴스하이킥,3,0,3,0.429,1.554,3
뉴템,3,0,3,0.429,1.554,3
다크니스,3,0,3,0.429,1.554,3
달성,3,0,3,0.429,1.554,3
대전환,3,0,3,0.429,1.554,3
대중,3,0,3,0.429,1.554,3
대형,3,0,3,0.429,1.554,3
데스노트,3,0,3,0.429,1.554,3
동정,3,0,3,0.429,1.554,3
동화약품,3,0,3,0.429,1.554,3
되나,3,0,3,0.429,1.554,3
뒷받침,3,0,3,0.429,1.554,3
디엑스앤브이엑스,3,0,3,0.429,1.554,3
떠나지,3,0,3,0.429,1.554,3
라플라스,3,0,3,0.429,1.554,3
머티리얼스,3,0,3,0.429,1.554,3
모의,3,0,3,0.429,1.554,3
무엇이든,3,0,3,0.429,1.554,3
무역,3,0,3,0.429,1.554,3
물음표,3,0,3,0.429,1.554,3
물품,3,0,3,0.429,1.554,3
뭉갠다,3,0,3,0.429,1.554,3
미래시,3,0,3,0.429,1.554,3
미룰,3,0,3,0.429,1.554,3
민원실,3,0,3,0.429,1.554,3
바람,3,0,3,0.429,1.554,3
받아가세요,3,0,3,0.429,1.554,3
발매에,3,0,3,0.429,1.554,3
벌레,3,0,3,0.429,1.554,3
병상,3,0,3,0.429,1.554,3
보쉬,3,0,3,0.429,1.554,3
보여준,3,0,3,0.429,1.554,3
보우소나루,3,0,3,0.429,1.554,3
부평구,3,0,3,0.429,1.554,3
불발,3,0,3,0.429,1.554,3
브라질,3,0,3,0.429,1.554,3
비에이치,3,0,3,0.429,1.554,3
빅테크,3,0,3,0.429,1.554,3
사면,3,0,3,0.429,1.554,3
사전,3,0,3,0.429,1.554,4
상품,3,0,3,0.429,1.554,3
상호,3,0,3,0.429,1.554,3
새창으로,3,0,3,0.429,1.554,3
생산,3,0,3,0.429,1.554,4
생존투자,3,0,3,0.429,1.554,3
서멀라이트,3,0,3,0.429,1.554,3
서비스,3,0,3,0.429,1.554,3
서울대와,3,0,3,0.429,1.554,3
석권,3,0,3,0.429,1.554,3
선도도시,3,0,3,0.429,1.554,3
선진,3,0,3,0.429,1.554,3
세단,3,0,3,0.429,1.554,3
셰프,3,0,3,0.429,1.554,3
소프트웨어,3,0,3,0.429,1.554,3
수랭,3,0,3,0.429,1.554,3
수수,3,0,3,0.429,1.554,3
수어,3,0,3,0.429,1.554,3
수요,3,0,3,0.429,1.554,3
수익성,3,0,3,0.429,1.554,3
스트림,3,0,3,0.429,1.554,3
시간을,3,0,3,0.429,1.554,3
시기,3,0,3,0.429,1.554,3
시를,3,0,3,0.429,1.554,3
시상식,3,0,3,0.429,1.554,3
시장평균,3,0,3,0.429,1.554,3
신보,3,0,3,0.429,1.554,3
신축공사,3,0,3,0.429,1.554,3
실리콘투,3,0,3,0.429,1.554,3
실망했다,3,0,3,0.429,1.554,3
심경,3,0,3,0.429,1.554,3
아이오닉5,3,0,3,0.429,1.554,3
아이오닉5n,3,0,3,0.429,1.554,3
아일랜,3,0,3,0.429,1.554,3
아직은,3,0,3,0.429,1.554,3
악화에,3,0,3,0.429,1.554,3
안전기원식,3,0,3,0.429,1.554,3
알려준다,3,0,3,0.429,1.554,3
어워즈,3,0,3,0.429,1.554,3
없다,3,0,3,0.429,1.554,3
에미레이트항공,3,0,3,0.429,1.554,3
예방접종,3,0,3,0.429,1.554,3
예술상,3,0,3,0.429,1.554,3
옐로나이프,3,0,3,0.429,1.554,3
오빠한테,3,0,3,0.429,1.554,3
월드,3,0,3,0.429,1.554,3
위대함,3,0,3,0.429,1.554,3
위상,3,0,3,0.429,1.554,4
유학생,3,0,3,0.429,1.554,3
유한양행,3,0,3,0.429,1.554,3
윤이,3,0,3,0.429,1.554,3
의료기기,3,0,3,0.429,1.554,3
의료기기업계,3,0,3,0.429,1.554,3
이bio,3,0,3,0.429,1.554,3
이강덕,3,0,3,0.429,1.554,3
익산공장,3,0,3,0.429,1.554,3
인상에,3,0,3,0.429,1.554,3
인테리어,3,0,3,0.429,1.554,3
읽기,3,0,3,0.429,1.554,3
임상,3,0,3,0.429,1.554,3
임윤아,3,0,3,0.429,1.554,3
자신에게,3,0,3,0.429,1.554,3
작은,3,0,3,0.429,1.554,3
장기계약,3,0,3,0.429,1.554,3
장윤선,3,0,3,0.429,1.554,3
재생에너지,3,0,3,0.429,1.554,3
전면,3,0,3,0.429,1.554,3
절실,3,0,3,0.429,1.554,3
접근성,3,0,3,0.429,1.554,3
제약바이오,3,0,3,0.429,1.554,3
제정,3,0,3,0.429,1.554,3
조기지급,3,0,3,0.429,1.554,3
종목리포트,3,0,3,0.429,1.554,3
줄잇는,3,0,3,0.429,1.554,3
증거,3,0,3,0.429,1.554,3
지씨씨엘,3,0,3,0.429,1.554,3
지자체,3,0,3,0.429,1.554,3
직원들에,3,0,3,0.429,1.554,3
쫓아주,3,0,3,0.429,1.554,3
차량,3,0,3,0.429,1.554,3
차병원,3,0,3,0.429,1.554,3
찾아서,3,0,3,0.429,1.554,3
첫발,3,0,3,0.429,1.554,3
총재,3,0,3,0.429,1.554,3
촬영장서,3,0,3,0.429,1.554,3
최태숙의,3,0,3,0.429,1.554,3
추석맞이,3,0,3,0.429,1.554,3
추석선,3,0,3,0.429,1.554,3
추세,3,0,3,0.429,1.554,3
추진에,3,0,3,0.429,1.554,3
캐스팅,3,0,3,0.429,1.554,3
쿠데타,3,0,3,0.429,1.554,3
쿨러,3,0,3,0.429,1.554,3
테스트,3,0,3,0.429,1.554,3
통역,3,0,3,0.429,1.554,3
퇴출,3,0,3,0.429,1.554,3
트림,3,0,3,0.429,1.554,3
트와이스,3,0,3,0.429,1.554,3
팩토리,3,0,3,0.429,1.554,3
팬미팅,3,0,3,0.429,1.554,3
퍼포먼스,3,0,3,0.429,1.554,3
포항시,3,0,3,0.429,1.554,3
포항시장,3,0,3,0.429,1.554,3
폭군의,3,0,3,0.429,1.554,3
품은,3,0,3,0.429,1.554,3
플래그십,3,0,3,0.429,1.554,4
한학자,3,0,3,0.429,1.554,3
혈당측정기,3,0,3,0.429,1.554,3
혈압계,3,0,3,0.429,1.554,3
화상,3,0,3,0.429,1.554,3
확실한,3,0,3,0.429,1.554,3
훈훈한,3,0,3,0.429,1.554,3
휴대용,3,0,3,0.429,1.554,3
희토류,3,0,3,0.429,1.554,3
연속,7,2,5,2.857,1.54,20
1위,5,1,4,1.571,1.521,13
코오롱모빌리티그룹,4,0,4,1.0,1.5,7
흥행,4,1,3,1.0,1.5,8
코스피,6,1,5,2.286,1.479,16
in,3,0,3,0.571,1.383,9
time,3,0,3,0.571,1.383,4
가정용,3,0,3,0.571,1.383,4
골든타임,3,0,3,0.571,1.383,4
국회,3,0,3,0.571,1.383,4
대상,3,0,3,0.571,1.383,5
대폭,3,0,3,0.571,1.383,4
도전,3,0,3,0.571,1.383,4
비전,3,0,3,0.571,1.383,4
사랑꾼,3,0,3,0.571,1.383,4
시위,3,0,3,0.571,1.383,4
에너지,3,0,3,0.571,1.383,4
예약,3,0,3,0.571,1.383,4
이노테크,3,0,3,0.571,1.383,4
적자,3,0,3,0.571,1.383,4
전기차,3,0,3,0.571,1.383,4
조선의,3,0,3,0.571,1.383,4
활성화,3,0,3,0.571,1.383,4
관계,3,1,2,0.571,1.383,4
배려,3,1,2,0.571,1.383,4
부품사들,3,1,2,0.571,1.383,4
어려워,3,1,2,0.571,1.383,4
mou,4,0,4,1.143,1.381,8
