topic_id,word,prob
0,무대,1.0
0,트레저는,0.9797391517194406
0,트레저,0.9797390648014213
0,트레저의,0.9436197359874192
0,넘치는,0.7630304387709859
0,사운드,0.6184660930711304
0,애플워치,0.6183530514672555
0,bona,0.582425282378708
0,공연,0.5101894196103711
0,밴드,0.5101879901732175
1,oled,1.0
1,반도체,0.546612905553485
1,디스플레이,0.425858093323106
1,ai,0.3971198061458206
1,tv,0.33028293805321474
1,패널,0.2937482139344609
1,중국,0.2917349714659532
1,기술,0.2742064785552373
1,장비,0.2594085414108182
1,lcd,0.2104871387724008
2,패널,1.0
2,oled,0.8184524487788605
2,출하량이,0.6240934252048432
2,한국,0.5190801457876435
2,3분기,0.5185067826329224
2,아이폰17,0.45987558722392397
2,아이폰,0.4149366065902266
2,중국,0.35910601367532385
2,업체들의,0.3509663887602969
2,애플,0.33366100108363156
3,부지에,1.0
3,투자해,0.9970994855087214
3,업체인,0.7559034768912305
3,공장을,0.5228549560705092
3,중국,0.37424851587166946
3,해외,0.3595288366830133
3,아산,0.34535497501079404
3,부지에 공장을,0.3453534449711166
3,비트코인,0.3342598625618652
3,원을,0.3258957242743411
4,중국,1.0
4,디스플레이,0.5970404533139396
4,lg디스플레이,0.5879911904390477
4,갤럭시,0.5498462501522579
4,유출,0.5267186742395619
4,기술,0.5198026552623589
4,출시,0.508781192224668
4,기술이,0.44385926148153887
4,유출된,0.44223632573480015
4,xr,0.44164086108912204
5,xr,1.0
5,led,0.7941922847370309
5,ar,0.7208460802338713
5,메타버스,0.6961973892411799
5,광학,0.687084844035762
5,ai,0.6472216955757063
5,산업,0.6135418653689432
5,kaist,0.6072991378820081
5,percent,0.592094644669483
5,기술,0.5359920633120175
6,미국,1.0
6,기술,0.8013861233105355
6,프리미엄,0.6954848629625834
6,새로운,0.6693142856545681
6,브랜드,0.6665791667043199
6,대만,0.5687565708152421
6,led,0.5099034208268208
6,시장에서,0.4998230687165894
6,제네시스,0.48848828155563495
6,주행,0.48053674545261227
7,디스플레이,1.0
7,tv,0.7832568698934163
7,ai,0.6636068726451886
7,기술,0.43883842964966296
7,초격차,0.4332579464586208
7,가전,0.42397186363378087
7,구독,0.4060507176004692
7,oled,0.38234445666768707
7,삼성,0.3663319377887606
7,프리미엄,0.34260211980692906
