keyword,score
애플,1.0080433753555496
삼성,0.86784662250676
패널,0.849780873136179
중국,0.6059166935776099
디스플레이,0.5597667790273688
반도체,0.5034333769886504
폴더블,0.45232710017336697
메타,0.4341956245412607
아이폰,0.33394919179707094
미국,0.32927291619715393
장비,0.32768556338472427
경쟁,0.3180332666922512
생산,0.3126499301359664
원익,0.2656689361610319
스마트폰,0.26468073451113966
개발,0.2622606599947008
출하량,0.26223817828677737
제조,0.24344697236576707
업체,0.24195064063380678
고성능,0.2390286497214953
