org,topic,base_score,topic_share,company_focus,hybrid_score
Harman,1,1.4223,0.0025,0.2001,1.4223
Harman,0,1.4041,0.0015,0.1975,1.4041
Harman,12,1.3690,0.0024,0.1926,1.3690
Harman,11,1.1607,0.0015,0.1633,1.1607
Harman,2,0.8061,0.0030,0.1134,0.8061
Harman,9,0.6931,0.0011,0.0975,0.6931
IoT,4,16.5067,0.0353,0.4778,16.5067
IoT,0,14.7428,0.0161,0.4268,14.7428
IoT,3,12.2493,0.0315,0.3546,12.2493
IoT,1,12.0898,0.0211,0.3500,12.0898
IoT,5,10.4791,0.0216,0.3033,10.4791
IoT,13,8.7623,0.0135,0.2536,8.7623
IoT,8,7.5031,0.0350,0.2172,7.5031
IoT,2,7.2548,0.0268,0.2100,7.2548
IoT,9,5.5452,0.0090,0.1605,5.5452
IoT,12,5.4759,0.0094,0.1585,5.4759
IoT,10,5.1447,0.0246,0.1489,5.1447
IoT,6,4.5648,0.0085,0.1321,4.5648
IoT,7,1.5885,0.0034,0.0460,1.5885
IoT,11,1.1607,0.0015,0.0336,1.1607
JDI,7,4.7655,0.0103,0.6000,4.7655
JDI,0,3.5102,0.0038,0.4420,3.5102
JDI,6,3.0432,0.0057,0.3832,3.0432
JDI,4,3.0012,0.0064,0.3779,3.0012
JDI,10,1.7149,0.0082,0.2159,1.7149
JDI,9,1.3863,0.0023,0.1746,1.3863
JDI,12,1.3690,0.0024,0.1724,1.3690
JDI,11,1.1607,0.0015,0.1462,1.1607
JDI,2,0.8061,0.0030,0.1015,0.8061
JDI,13,0.7302,0.0011,0.0919,0.7302
JDI,1,0.7112,0.0012,0.0895,0.7112
LG디스플레이,11,117.2352,0.1547,0.6103,117.2352
LG디스플레이,6,74.5590,0.1394,0.3881,74.5590
LG디스플레이,7,71.4819,0.1552,0.3721,71.4819
LG디스플레이,0,67.3955,0.0735,0.3509,67.3955
LG디스플레이,9,46.4409,0.0755,0.2418,46.4409
LG디스플레이,12,44.4918,0.0765,0.2316,44.4918
LG디스플레이,13,33.5887,0.0516,0.1749,33.5887
LG디스플레이,4,27.7613,0.0594,0.1445,27.7613
LG디스플레이,1,26.3131,0.0460,0.1370,26.3131
LG디스플레이,3,20.8958,0.0537,0.1088,20.8958
LG디스플레이,2,16.9278,0.0625,0.0881,16.9278
LG디스플레이,5,16.1218,0.0333,0.0839,16.1218
LG디스플레이,8,12.0049,0.0559,0.0625,12.0049
LG디스플레이,10,9.4320,0.0451,0.0491,9.4320
LG전자,11,117.2352,0.1547,0.6040,117.2352
LG전자,0,68.7995,0.0750,0.3545,68.7995
LG전자,12,56.8126,0.0976,0.2927,56.8126
LG전자,13,48.1924,0.0740,0.2483,48.1924
LG전자,4,45.7686,0.0979,0.2358,45.7686
LG전자,9,45.0546,0.0732,0.2321,45.0546
LG전자,6,43.3659,0.0811,0.2234,43.3659
LG전자,1,42.6699,0.0746,0.2198,42.6699
LG전자,3,39.6300,0.1019,0.2042,39.6300
LG전자,7,36.5352,0.0793,0.1882,36.5352
LG전자,2,35.4679,0.1310,0.1827,35.4679
LG전자,5,35.4679,0.0732,0.1827,35.4679
LG전자,8,16.5067,0.0769,0.0850,16.5067
LG전자,10,11.1469,0.0533,0.0574,11.1469
LG화학,11,116.0744,0.1531,0.8904,116.0744
LG화학,0,31.5916,0.0344,0.2423,31.5916
LG화학,1,23.4685,0.0410,0.1800,23.4685
LG화학,5,18.5400,0.0383,0.1422,18.5400
LG화학,7,17.4734,0.0379,0.1340,17.4734
LG화학,3,16.5726,0.0426,0.1271,16.5726
LG화학,4,15.7564,0.0337,0.1209,15.7564
LG화학,9,15.2492,0.0248,0.1170,15.2492
LG화학,13,13.8736,0.0213,0.1064,13.8736
LG화학,12,10.9518,0.0188,0.0840,10.9518
LG화학,2,10.4791,0.0387,0.0804,10.4791
LG화학,6,9.8905,0.0185,0.0759,9.8905
LG화학,10,5.1447,0.0246,0.0395,5.1447
LG화학,8,4.5018,0.0210,0.0345,4.5018
SID,9,1.3863,0.0023,0.6837,1.3863
SID,5,0.8061,0.0017,0.3975,0.8061
SID,6,0.7608,0.0014,0.3752,0.7608
SID,0,0.7020,0.0008,0.3462,0.7020
SID,12,0.6845,0.0012,0.3376,0.6845
SK하이닉스,0,55.4609,0.0604,0.5372,55.4609
SK하이닉스,1,46.2258,0.0808,0.4477,46.2258
SK하이닉스,5,44.3348,0.0915,0.4294,44.3348
SK하이닉스,9,29.8053,0.0484,0.2887,29.8053
SK하이닉스,13,27.0170,0.0415,0.2617,27.0170
SK하이닉스,12,23.2726,0.0400,0.2254,23.2726
SK하이닉스,4,22.5092,0.0482,0.2180,22.5092
SK하이닉스,6,14.4553,0.0270,0.1400,14.4553
SK하이닉스,3,14.4109,0.0370,0.1396,14.4109
SK하이닉스,7,13.5021,0.0293,0.1308,13.5021
SK하이닉스,2,9.6731,0.0357,0.0937,9.6731
SK하이닉스,10,8.5745,0.0410,0.0831,8.5745
SK하이닉스,8,6.0024,0.0280,0.0581,6.0024
SK하이닉스,11,3.4822,0.0046,0.0337,3.4822
Semiconductor,0,2.1061,0.0023,0.6006,2.1061
Semiconductor,5,1.6122,0.0033,0.4597,1.6122
Semiconductor,1,1.4223,0.0025,0.4056,1.4223
Semiconductor,7,0.7942,0.0017,0.2265,0.7942
Semiconductor,4,0.7503,0.0016,0.2140,0.7503
Semiconductor,8,0.7503,0.0035,0.2140,0.7503
Semiconductor,13,0.7302,0.0011,0.2082,0.7302
Semiconductor,9,0.6931,0.0011,0.1977,0.6931
Semiconductor,12,0.6845,0.0012,0.1952,0.6845
TCL,6,5.3256,0.0100,0.4277,5.3256
TCL,13,5.1113,0.0078,0.4105,5.1113
TCL,12,4.7914,0.0082,0.3848,4.7914
TCL,9,4.1589,0.0068,0.3340,4.1589
TCL,2,4.0304,0.0149,0.3237,4.0304
TCL,4,3.7515,0.0080,0.3013,3.7515
TCL,0,3.5102,0.0038,0.2819,3.5102
TCL,8,3.0012,0.0140,0.2410,3.0012
TCL,10,1.7149,0.0082,0.1377,1.7149
TCL,7,1.5885,0.0034,0.1276,1.5885
TCL,1,1.4223,0.0025,0.1142,1.4223
TCL,5,0.8061,0.0017,0.0647,0.8061
TCL,3,0.7205,0.0019,0.0579,0.7205
TSMC,1,4.2670,0.0075,0.4815,4.2670
TSMC,13,3.6509,0.0056,0.4119,3.6509
TSMC,0,3.5102,0.0038,0.3961,3.5102
TSMC,4,3.0012,0.0064,0.3386,3.0012
TSMC,2,2.4183,0.0089,0.2729,2.4183
TSMC,5,2.4183,0.0050,0.2729,2.4183
TSMC,12,2.0535,0.0035,0.2317,2.0535
TSMC,10,1.7149,0.0082,0.1935,1.7149
TSMC,8,1.5006,0.0070,0.1693,1.5006
TSMC,3,1.4411,0.0037,0.1626,1.4411
TSMC,9,1.3863,0.0023,0.1564,1.3863
TSMC,6,0.7608,0.0014,0.0858,0.7608
Tianma,0,8.4244,0.0092,0.7198,8.4244
Tianma,7,4.7655,0.0103,0.4072,4.7655
Tianma,6,4.5648,0.0085,0.3900,4.5648
Tianma,1,2.8447,0.0050,0.2431,2.8447
Tianma,9,2.0794,0.0034,0.1777,2.0794
Tianma,12,2.0535,0.0035,0.1755,2.0535
Tianma,5,1.6122,0.0033,0.1378,1.6122
Tianma,13,1.4604,0.0022,0.1248,1.4604
Tianma,8,0.7503,0.0035,0.0641,0.7503
Tianma,3,0.7205,0.0019,0.0616,0.7205
V2X,1,10.6675,0.0187,0.5647,10.6675
V2X,5,10.4791,0.0216,0.5548,10.4791
V2X,0,7.7224,0.0084,0.4088,7.7224
V2X,4,4.5018,0.0096,0.2383,4.5018
V2X,13,3.6509,0.0056,0.1933,3.6509
V2X,9,3.4657,0.0056,0.1835,3.4657
V2X,3,2.8822,0.0074,0.1526,2.8822
V2X,12,2.7380,0.0047,0.1449,2.7380
V2X,7,2.3827,0.0052,0.1261,2.3827
V2X,10,1.7149,0.0082,0.0908,1.7149
V2X,6,1.5216,0.0028,0.0806,1.5216
V2X,2,0.8061,0.0030,0.0427,0.8061
V2X,8,0.7503,0.0035,0.0397,0.7503
Visionox,0,18.2529,0.0199,0.7167,18.2529
Visionox,6,10.6513,0.0199,0.4182,10.6513
Visionox,7,7.9424,0.0172,0.3119,7.9424
Visionox,1,7.1117,0.0124,0.2793,7.1117
Visionox,9,5.5452,0.0090,0.2177,5.5452
Visionox,5,4.8365,0.0100,0.1899,4.8365
Visionox,12,4.7914,0.0082,0.1881,4.7914
Visionox,13,2.9208,0.0045,0.1147,2.9208
Visionox,3,1.4411,0.0037,0.0566,1.4411
Visionox,8,0.7503,0.0035,0.0295,0.7503
구글,0,31.5916,0.0344,0.4398,37.5751
구글,9,27.0327,0.0439,0.3764,32.1527
구글,13,27.0170,0.0415,0.3761,32.1340
구글,5,22.5705,0.0466,0.3142,26.8453
구글,3,22.3369,0.0574,0.3110,26.5675
구글,12,21.2192,0.0365,0.2954,25.2381
구글,4,19.5079,0.0417,0.2716,23.2028
구글,1,16.3568,0.0286,0.2277,19.4548
구글,8,13.5055,0.0629,0.1880,16.0634
구글,2,11.2852,0.0417,0.1571,13.4226
구글,6,10.6513,0.0199,0.1483,12.6686
구글,10,10.2894,0.0492,0.1433,12.2382
구글,7,7.9424,0.0172,0.1106,9.4467
구글,11,1.1607,0.0015,0.0162,1.3806
기아,5,24.1826,0.0499,0.5584,24.1826
기아,0,21.0611,0.0230,0.4863,21.0611
기아,9,13.8629,0.0225,0.3201,13.8629
기아,3,12.9698,0.0333,0.2995,12.9698
기아,6,9.8905,0.0185,0.2284,9.8905
기아,12,9.5828,0.0165,0.2213,9.5828
기아,13,9.4924,0.0146,0.2192,9.4924
기아,1,7.8228,0.0137,0.1806,7.8228
기아,4,7.5031,0.0161,0.1733,7.5031
기아,2,6.4487,0.0238,0.1489,6.4487
기아,7,5.5597,0.0121,0.1284,5.5597
기아,8,3.7515,0.0175,0.0866,3.7515
기아,10,1.7149,0.0082,0.0396,1.7149
네이버,11,42.9475,0.0567,0.7928,42.9475
네이버,0,20.3590,0.0222,0.3758,20.3590
네이버,5,15.3157,0.0316,0.2827,15.3157
네이버,3,10.0876,0.0259,0.1862,10.0876
네이버,9,7.6246,0.0124,0.1407,7.6246
네이버,4,7.5031,0.0161,0.1385,7.5031
네이버,1,7.1117,0.0124,0.1313,7.1117
네이버,12,6.8449,0.0118,0.1264,6.8449
네이버,13,6.5717,0.0101,0.1213,6.5717
네이버,8,5.2521,0.0245,0.0969,5.2521
네이버,7,4.7655,0.0103,0.0880,4.7655
네이버,6,4.5648,0.0085,0.0843,4.5648
네이버,2,3.2244,0.0119,0.0595,3.2244
네이버,10,1.7149,0.0082,0.0317,1.7149
두산로보틱스,11,114.9137,0.1516,0.9887,114.9137
두산로보틱스,7,9.5309,0.0207,0.0820,9.5309
두산로보틱스,3,7.9260,0.0204,0.0682,7.9260
두산로보틱스,0,7.0204,0.0077,0.0604,7.0204
두산로보틱스,1,6.4005,0.0112,0.0551,6.4005
두산로보틱스,2,5.6426,0.0208,0.0485,5.6426
두산로보틱스,4,4.5018,0.0096,0.0387,4.5018
두산로보틱스,8,1.5006,0.0070,0.0129,1.5006
두산로보틱스,13,1.4604,0.0022,0.0126,1.4604
두산로보틱스,12,1.3690,0.0024,0.0118,1.3690
두산로보틱스,9,0.6931,0.0011,0.0060,0.6931
디지타임스,13,5.1113,0.0078,0.5214,5.1113
디지타임스,0,4.9143,0.0054,0.5013,4.9143
디지타임스,6,3.8040,0.0071,0.3881,3.8040
디지타임스,9,3.4657,0.0056,0.3536,3.4657
디지타임스,12,3.4224,0.0059,0.3491,3.4224
디지타임스,7,1.5885,0.0034,0.1621,1.5885
디지타임스,3,1.4411,0.0037,0.1470,1.4411
디지타임스,10,0.8575,0.0041,0.0875,0.8575
디지타임스,2,0.8061,0.0030,0.0822,0.8061
디지타임스,4,0.7503,0.0016,0.0765,0.7503
디지타임스,8,0.7503,0.0035,0.0765,0.7503
디지타임스,1,0.7112,0.0012,0.0726,0.7112
마이크로소프트,13,17.5245,0.0269,0.4857,17.5245
마이크로소프트,0,16.8489,0.0184,0.4670,16.8489
마이크로소프트,1,13.5121,0.0236,0.3745,13.5121
마이크로소프트,4,13.5055,0.0289,0.3743,13.5055
마이크로소프트,12,10.2673,0.0176,0.2846,10.2673
마이크로소프트,10,9.4320,0.0451,0.2614,9.4320
마이크로소프트,5,8.0609,0.0166,0.2234,8.0609
마이크로소프트,11,4.6430,0.0061,0.1287,4.6430
마이크로소프트,8,4.5018,0.0210,0.1248,4.5018
마이크로소프트,2,4.0304,0.0149,0.1117,4.0304
마이크로소프트,7,3.9712,0.0086,0.1101,3.9712
마이크로소프트,3,2.8822,0.0074,0.0799,2.8822
마이크로소프트,6,1.5216,0.0028,0.0422,1.5216
마이크로소프트,9,1.3863,0.0023,0.0384,1.3863
메타,0,11.9346,0.0130,0.4619,11.9346
메타,13,11.6830,0.0179,0.4522,11.6830
메타,4,11.2546,0.0241,0.4356,11.2546
메타,12,8.2139,0.0141,0.3179,8.2139
메타,1,7.1117,0.0124,0.2753,7.1117
메타,5,6.4487,0.0133,0.2496,6.4487
메타,2,5.6426,0.0208,0.2184,5.6426
메타,3,5.0438,0.0130,0.1952,5.0438
메타,8,4.5018,0.0210,0.1742,4.5018
메타,10,4.2873,0.0205,0.1659,4.2873
메타,7,1.5885,0.0034,0.0615,1.5885
메타,9,1.3863,0.0023,0.0537,1.3863
메타,11,1.1607,0.0015,0.0449,1.1607
메타,6,0.7608,0.0014,0.0294,0.7608
미디어텍,1,7.8228,0.0137,0.4783,7.8228
미디어텍,5,6.4487,0.0133,0.3942,6.4487
미디어텍,0,6.3183,0.0069,0.3863,6.3183
미디어텍,4,5.2521,0.0112,0.3211,5.2521
미디어텍,3,5.0438,0.0130,0.3084,5.0438
미디어텍,8,4.5018,0.0210,0.2752,4.5018
미디어텍,13,4.3811,0.0067,0.2678,4.3811
미디어텍,6,3.0432,0.0057,0.1861,3.0432
미디어텍,9,2.7726,0.0045,0.1695,2.7726
미디어텍,10,2.5724,0.0123,0.1573,2.5724
미디어텍,12,2.0535,0.0035,0.1255,2.0535
미디어텍,2,1.6122,0.0060,0.0986,1.6122
미디어텍,11,1.1607,0.0015,0.0710,1.1607
미디어텍,7,0.7942,0.0017,0.0486,0.7942
비보,13,5.1113,0.0078,0.7305,5.1113
비보,9,3.4657,0.0056,0.4953,3.4657
비보,12,2.0535,0.0035,0.2935,2.0535
비보,3,1.4411,0.0037,0.2059,1.4411
비보,1,1.4223,0.0025,0.2033,1.4223
비보,10,0.8575,0.0041,0.1225,0.8575
비보,2,0.8061,0.0030,0.1152,0.8061
비보,4,0.7503,0.0016,0.1072,0.7503
비보,8,0.7503,0.0035,0.1072,0.7503
삼성디스플레이,0,56.8649,0.0620,0.4953,56.8649
삼성디스플레이,9,48.5203,0.0788,0.4226,48.5203
삼성디스플레이,6,47.1700,0.0882,0.4108,47.1700
삼성디스플레이,7,36.5352,0.0793,0.3182,36.5352
삼성디스플레이,12,35.5934,0.0612,0.3100,35.5934
삼성디스플레이,13,33.5887,0.0516,0.2926,33.5887
삼성디스플레이,1,22.0461,0.0386,0.1920,22.0461
삼성디스플레이,3,16.5726,0.0426,0.1443,16.5726
삼성디스플레이,5,15.3157,0.0316,0.1334,15.3157
삼성디스플레이,4,14.2558,0.0305,0.1242,14.2558
삼성디스플레이,2,13.7035,0.0506,0.1194,13.7035
삼성디스플레이,10,10.2894,0.0492,0.0896,10.2894
삼성디스플레이,8,9.0037,0.0420,0.0784,9.0037
삼성디스플레이,11,8.1252,0.0107,0.0708,8.1252
삼성전자,0,126.3665,0.1377,0.4136,192.7595
삼성전자,1,116.6312,0.2040,0.3817,177.9092
삼성전자,9,111.5967,0.1813,0.3652,170.2296
삼성전자,11,95.1810,0.1256,0.3115,145.1891
삼성전자,13,90.5434,0.1390,0.2963,138.1149
삼성전자,6,84.4494,0.1579,0.2764,128.8192
삼성전자,12,82.8232,0.1424,0.2711,126.3385
삼성전자,7,73.0704,0.1586,0.2391,111.4616
삼성전자,5,70.9357,0.1464,0.2322,108.2053
삼성전자,4,61.5251,0.1316,0.2014,93.8503
삼성전자,3,49.7177,0.1278,0.1627,75.8394
삼성전자,2,43.5287,0.1607,0.1425,66.3987
삼성전자,10,30.8682,0.1475,0.1010,47.0864
삼성전자,8,24.7601,0.1154,0.0810,37.7690
샤오미,13,11.6830,0.0179,0.5321,11.6830
샤오미,9,9.0109,0.0146,0.4104,9.0109
샤오미,12,7.5294,0.0129,0.3430,7.5294
샤오미,4,6.7528,0.0144,0.3076,6.7528
샤오미,3,6.4849,0.0167,0.2954,6.4849
샤오미,8,6.0024,0.0280,0.2734,6.0024
샤오미,1,5.6893,0.0100,0.2591,5.6893
샤오미,2,4.0304,0.0149,0.1836,4.0304
샤오미,0,3.5102,0.0038,0.1599,3.5102
샤오미,10,3.4298,0.0164,0.1562,3.4298
샤오미,6,3.0432,0.0057,0.1386,3.0432
샤오미,11,1.1607,0.0015,0.0529,1.1607
샤오미,7,0.7942,0.0017,0.0362,0.7942
샤프,6,9.1297,0.0171,0.5207,9.1297
샤프,13,8.0321,0.0123,0.4581,8.0321
샤프,9,6.9315,0.0113,0.3953,6.9315
샤프,12,6.8449,0.0118,0.3904,6.8449
샤프,7,5.5597,0.0121,0.3171,5.5597
샤프,0,3.5102,0.0038,0.2002,3.5102
샤프,3,2.8822,0.0074,0.1644,2.8822
샤프,2,2.4183,0.0089,0.1379,2.4183
샤프,4,1.5006,0.0032,0.0856,1.5006
샤프,8,1.5006,0.0070,0.0856,1.5006
샤프,1,1.4223,0.0025,0.0811,1.4223
샤프,10,0.8575,0.0041,0.0489,0.8575
선익시스템,0,7.0204,0.0077,0.7865,7.0204
선익시스템,6,3.8040,0.0071,0.4262,3.8040
선익시스템,9,2.7726,0.0045,0.3106,2.7726
선익시스템,1,2.1335,0.0037,0.2390,2.1335
선익시스템,12,1.3690,0.0024,0.1534,1.3690
선익시스템,5,0.8061,0.0017,0.0903,0.8061
선익시스템,7,0.7942,0.0017,0.0890,0.7942
선익시스템,3,0.7205,0.0019,0.0807,0.7205
소니,0,7.0204,0.0077,0.4686,7.0204
소니,9,5.5452,0.0090,0.3701,5.5452
소니,12,5.4759,0.0094,0.3655,5.4759
소니,13,5.1113,0.0078,0.3412,5.1113
소니,3,5.0438,0.0130,0.3367,5.0438
소니,6,4.5648,0.0085,0.3047,4.5648
소니,1,3.5558,0.0062,0.2374,3.5558
소니,8,3.0012,0.0140,0.2003,3.0012
소니,2,2.4183,0.0089,0.1614,2.4183
소니,5,2.4183,0.0050,0.1614,2.4183
소니,7,2.3827,0.0052,0.1590,2.3827
소니,4,1.5006,0.0032,0.1002,1.5006
소니,10,0.8575,0.0041,0.0572,0.8575
아마존,8,4.5018,0.0210,0.4565,4.5018
아마존,3,4.3233,0.0111,0.4383,4.3233
아마존,11,3.4822,0.0046,0.3531,3.4822
아마존,10,3.4298,0.0164,0.3478,3.4298
아마존,4,3.0012,0.0064,0.3043,3.0012
아마존,13,2.9208,0.0045,0.2961,2.9208
아마존,1,2.1335,0.0037,0.2163,2.1335
아마존,0,2.1061,0.0023,0.2135,2.1061
아마존,2,1.6122,0.0060,0.1635,1.6122
아마존,6,1.5216,0.0028,0.1543,1.5216
아마존,12,1.3690,0.0024,0.1388,1.3690
아마존,7,0.7942,0.0017,0.0805,0.7942
아마존,9,0.6931,0.0011,0.0703,0.6931
아이씨디,0,12.6367,0.0138,0.7722,12.6367
아이씨디,6,6.8473,0.0128,0.4184,6.8473
아이씨디,9,4.8520,0.0079,0.2965,4.8520
아이씨디,1,3.5558,0.0062,0.2173,3.5558
아이씨디,7,3.1770,0.0069,0.1941,3.1770
아이씨디,5,2.4183,0.0050,0.1478,2.4183
아이씨디,12,2.0535,0.0035,0.1255,2.0535
아이씨디,8,1.5006,0.0070,0.0917,1.5006
아이씨디,3,1.4411,0.0037,0.0881,1.4411
아이씨디,4,0.7503,0.0016,0.0458,0.7503
알파벳,13,16.7943,0.0258,0.5008,16.7943
알파벳,0,14.7428,0.0161,0.4396,14.7428
알파벳,4,13.5055,0.0289,0.4027,13.5055
알파벳,1,11.3787,0.0199,0.3393,11.3787
알파벳,12,10.2673,0.0176,0.3062,10.2673
알파벳,10,8.5745,0.0410,0.2557,8.5745
알파벳,5,8.0609,0.0166,0.2404,8.0609
알파벳,2,4.8365,0.0179,0.1442,4.8365
알파벳,8,4.5018,0.0210,0.1342,4.5018
알파벳,11,3.4822,0.0046,0.1038,3.4822
알파벳,3,2.8822,0.0074,0.0859,2.8822
알파벳,7,1.5885,0.0034,0.0474,1.5885
알파벳,6,1.5216,0.0028,0.0454,1.5216
알파벳,9,0.6931,0.0011,0.0207,0.6931
애플,13,102.2264,0.1570,0.5190,124.2255
애플,12,80.7697,0.1388,0.4101,98.1514
애플,0,73.0118,0.0796,0.3707,88.7239
애플,9,60.9970,0.0991,0.3097,74.1235
애플,4,54.7723,0.1172,0.2781,66.5593
애플,6,50.2132,0.0939,0.2549,61.0191
애플,7,46.8604,0.1017,0.2379,56.9447
애플,1,39.8253,0.0697,0.2022,48.3957
애플,3,30.9835,0.0796,0.1573,37.6511
애플,10,30.8682,0.1475,0.1567,37.5110
애플,8,24.7601,0.1154,0.1257,30.0885
애플,5,20.9583,0.0433,0.1064,25.4685
애플,11,16.2504,0.0214,0.0825,19.7475
애플,2,15.3157,0.0565,0.0778,18.6116
엔비디아,0,17.5509,0.0191,0.4647,20.6118
엔비디아,13,17.5245,0.0269,0.4640,20.5808
엔비디아,4,14.2558,0.0305,0.3775,16.7420
엔비디아,1,13.5121,0.0236,0.3578,15.8687
엔비디아,5,10.4791,0.0216,0.2775,12.3067
엔비디아,12,9.5828,0.0165,0.2537,11.2541
엔비디아,10,9.4320,0.0451,0.2497,11.0769
엔비디아,11,5.8037,0.0077,0.1537,6.8159
엔비디아,2,5.6426,0.0208,0.1494,6.6267
엔비디아,8,5.2521,0.0245,0.1391,6.1681
엔비디아,7,3.9712,0.0086,0.1052,4.6638
엔비디아,3,3.6027,0.0093,0.0954,4.2310
엔비디아,9,2.7726,0.0045,0.0734,3.2561
엔비디아,6,2.2824,0.0043,0.0604,2.6805
오포,13,6.5717,0.0101,0.6402,6.5717
오포,9,6.2383,0.0101,0.6077,6.2383
오포,1,2.8447,0.0050,0.2771,2.8447
오포,12,2.7380,0.0047,0.2667,2.7380
오포,3,2.1616,0.0056,0.2106,2.1616
오포,10,0.8575,0.0041,0.0835,0.8575
오포,2,0.8061,0.0030,0.0785,0.8061
오포,4,0.7503,0.0016,0.0731,0.7503
오포,8,0.7503,0.0035,0.0731,0.7503
오포,0,0.7020,0.0008,0.0684,0.7020
