keyword,score
패널,0.7744627330551057
애플,0.7389731621545809
삼성,0.6416753273568951
반도체,0.5705938840302773
중국,0.4886599069030615
디스플레이,0.47025516944859547
폴더블,0.4589110991197626
한화,0.41627641642974644
장비,0.38583416475874044
아이,0.3706605093975858
생산,0.2880808145283606
게이밍,0.279041506664696
고객,0.27829835471369346
전장,0.273620209560828
시스템,0.27174224816187936
쿠페,0.26419393495778476
게임,0.2612199868266855
미국,0.25594736084637465
이상,0.2535945400533475
6세대,0.25352289564697694
