topic_id,word,prob
0,ai,1.0
0,새로운,0.2656062737895185
0,특히,0.19895578238836711
0,예정이다,0.15986337057315497
0,기능이,0.0826980994966227
0,또는,0.08268796108511126
0,보다,0.0826870552882959
0,고객사,0.057500890994339485
0,개발,0.055858587809503896
0,인공지능 ai,0.049849166968311355
1,oled,1.0
1,반도체,0.4320687179948161
1,ai,0.41437702553919137
1,하반기,0.3715048230514893
1,실적,0.30649433851922503
1,영업이익,0.2631458272162278
1,기술,0.19840698701279103
1,북미,0.19814403861629495
1,삼성전자,0.1981138620775058
1,중이다,0.1764413787909485
2,ai,1.0
2,인공지능,0.9840306956469751
2,인공지능 ai,0.7107775044096891
2,제공할,0.582847017836452
2,경우,0.5828137979934609
2,now,0.5744413756049656
2,영상,0.5738644242852994
2,있도록,0.5638494134771007
2,기술,0.5628556467582126
2,기반,0.5595098026915013
3,예정이다,1.0
3,새로운,0.8496295766481016
3,이를,0.7586220739208612
3,오는,0.7585662259712121
3,가운데,0.7583467890529774
3,특히,0.5171967484765522
3,한다,0.5171932189128987
3,화면을,0.5171492506453877
3,ai,0.2776147442862074
3,중인,0.2758316983176687
4,one,1.0
4,기능을,0.8126576418050463
4,ai,0.6479746361635791
4,보안,0.5727443684976951
4,제공한다,0.5320323329547355
4,음성,0.3895809727895564
4,정보를,0.38833508119977217
4,맞춤형,0.38766706793005756
4,더욱,0.34818768151925517
4,개인,0.32739007711675133
5,ai,1.0
5,데이터,0.2821793827803997
5,지난,0.2036263292798899
5,등을,0.1620280368281922
5,개발,0.14353952320337107
5,특히,0.13035383899994343
5,이를,0.12063626648351476
5,인공지능,0.10288212587073733
5,인공지능 ai,0.10258663780738175
5,경쟁력을,0.10216978974042527
6,반도체,1.0
6,지난,0.12501626339319213
6,기능이,0.12501611417712777
6,ai,0.12501603962414465
6,가운데,0.12501602982767482
6,무단전재,0.12501602306969603
6,새로운,0.12501601900168033
6,따라,0.1250160149377299
6,추가로,0.12501600942420726
6,사진,0.12501600790809558
