term,cur,prev,diff,ma7,z_like,total
우수환경산업체,3,0,3,0.75,1.206,3
이유는,3,0,3,0.75,1.206,3
주관,3,0,3,0.75,1.206,3
집중하는,3,0,3,0.75,1.206,3
추락,3,0,3,0.75,1.206,3
테크노밸리,3,0,3,0.75,1.206,3
특수,3,0,3,0.75,1.206,3
팡청바오,3,0,3,0.75,1.206,3
플라즈마텍,3,0,3,0.75,1.206,3
핵심기술,3,0,3,0.75,1.206,3
환경부,3,0,3,0.75,1.206,3
신제품,4,0,4,1.5,1.124,6
돌파,3,0,3,1.0,1.0,4
저렴한,3,0,3,1.0,1.0,4
전환,3,0,3,1.0,1.0,4
제공,3,0,3,1.0,1.0,4
포토,3,0,3,1.0,1.0,4
bmw,3,1,2,1.0,1.0,4
규제,3,1,2,1.0,1.0,4
모바일,3,1,2,1.0,1.0,4
생태계,3,1,2,1.0,1.0,4
소니,3,1,2,1.0,1.0,4
기반,6,4,2,3.25,0.981,13
lg,6,5,1,3.25,0.981,13
디스플레이,6,6,0,3.25,0.981,13
11,2,0,2,0.5,0.879,2
27년,2,0,2,0.5,0.879,2
40,2,0,2,0.5,0.879,2
50,2,0,2,0.5,0.879,2
53,2,0,2,0.5,0.879,2
930원,2,0,2,0.5,0.879,2
ceo보다,2,0,2,0.5,0.879,2
iphone,2,0,2,0.5,0.879,2
kodex,2,0,2,0.5,0.879,2
ledos,2,0,2,0.5,0.879,2
lg그룹에서,2,0,2,0.5,0.879,2
pc방,2,0,2,0.5,0.879,2
sk텔레콤,2,0,2,0.5,0.879,2
vmd,2,0,2,0.5,0.879,2
감사,2,0,2,0.5,0.879,2
강소,2,0,2,0.5,0.879,2
개관,2,0,2,0.5,0.879,2
개인정보,2,0,2,0.5,0.879,2
결합,2,0,2,0.5,0.879,2
고전,2,0,2,0.5,0.879,2
공급망,2,0,2,0.5,0.879,2
공방,2,0,2,0.5,0.879,2
공정거래조정원,2,0,2,0.5,0.879,2
국산화,2,0,2,0.5,0.879,2
그래픽,2,0,2,0.5,0.879,2
그랜드,2,0,2,0.5,0.879,2
그리고,2,0,2,0.5,0.879,2
급등중,2,0,2,0.5,0.879,2
기고,2,0,2,0.5,0.879,2
기업은행,2,0,2,0.5,0.879,2
기염,2,0,2,0.5,0.879,2
김동연,2,0,2,0.5,0.879,2
낮춘다,2,0,2,0.5,0.879,2
독립으로,2,0,2,0.5,0.879,2
드러내는,2,0,2,0.5,0.879,2
디지털과,2,0,2,0.5,0.879,2
레드포스,2,0,2,0.5,0.879,2
로봇,2,0,2,0.5,0.879,2
룰루랄라,2,0,2,0.5,0.879,2
류재철,2,0,2,0.5,0.879,2
많은,2,0,2,0.5,0.879,2
매장의,2,0,2,0.5,0.879,2
배경은,2,0,2,0.5,0.879,2
벗은,2,0,2,0.5,0.879,2
베일,2,0,2,0.5,0.879,2
북수원,2,0,2,0.5,0.879,2
비교한다,2,0,2,0.5,0.879,2
사장,2,0,2,0.5,0.879,2
사피엔반도체,2,0,2,0.5,0.879,2
상무지구점,2,0,2,0.5,0.879,2
상승세,2,0,2,0.5,0.879,2
선발,2,0,2,0.5,0.879,2
소식,2,0,2,0.5,0.879,2
소식에,2,0,2,0.5,0.879,2
스마트글래스,2,0,2,0.5,0.879,2
스프린트,2,0,2,0.5,0.879,2
시상식,2,0,2,0.5,0.879,2
신전략,2,0,2,0.5,0.879,2
신한라이프,2,0,2,0.5,0.879,2
악재로,2,0,2,0.5,0.879,2
애플워치,2,0,2,0.5,0.879,2
에너지,2,0,2,0.5,0.879,2
에버켐텍,2,0,2,0.5,0.879,2
연다,2,0,2,0.5,0.879,2
연봉,2,0,2,0.5,0.879,2
이벤트,2,0,2,0.5,0.879,2
이어가,2,0,2,0.5,0.879,2
자살률,2,0,2,0.5,0.879,2
점유율,2,0,2,0.5,0.879,2
정면,2,0,2,0.5,0.879,2
제7회,2,0,2,0.5,0.879,2
제기,2,0,2,0.5,0.879,2
조위존,2,0,2,0.5,0.879,2
존재감,2,0,2,0.5,0.879,2
주인공은,2,0,2,0.5,0.879,2
천연염색,2,0,2,0.5,0.879,2
체제,2,0,2,0.5,0.879,2
최교진,2,0,2,0.5,0.879,2
추이,2,0,2,0.5,0.879,2
출하량,2,0,2,0.5,0.879,2
코스모신소재,2,0,2,0.5,0.879,2
테크까지,2,0,2,0.5,0.879,2
통신3사,2,0,2,0.5,0.879,2
투자자,2,0,2,0.5,0.879,2
툴과,2,0,2,0.5,0.879,2
패션,2,0,2,0.5,0.879,2
프로,2,0,2,0.5,0.879,2
프리마베라,2,0,2,0.5,0.879,2
프리윌린,2,0,2,0.5,0.879,2
한국정보통신진흥협회와,2,0,2,0.5,0.879,2
한눈에,2,0,2,0.5,0.879,2
혁신기업,2,0,2,0.5,0.879,2
화훼장식과,2,0,2,0.5,0.879,2
효율,2,0,2,0.5,0.879,2
선정,6,4,2,3.5,0.871,14
mou,3,0,3,1.25,0.826,5
가격,3,0,3,1.25,0.826,5
전동화,3,0,3,1.25,0.826,5
경제,3,1,2,1.25,0.826,5
구축,3,1,2,1.25,0.826,5
지원,3,1,2,1.25,0.826,5
