topic_id,word,prob
0,매출,1e-06
0,디스플레이,1e-06
0,성장,1e-06
0,제품,1e-06
0,동시에,1e-06
0,확대와,1e-06
0,차세대,1e-06
0,아니라,1e-06
1,국내,1e-06
1,서울,1e-06
1,글로벌,1e-06
1,최대,1e-06
1,있는,1e-06
1,플랫폼,1e-06
1,브랜드,1e-06
1,운영,1e-06
1,말했다,1e-06
2,ai,1e-06
2,말했다,1e-06
2,글로벌,1e-06
2,있는,1e-06
2,oled,1e-06
2,최대,1e-06
3,oled,1e-06
3,대비,1e-06
3,부문,1e-06
3,tv,1e-06
3,올해,1e-06
3,삼성전자,1e-06
3,중국,1e-06
3,시장,1e-06
4,led,1e-06
4,10,1e-06
4,인공지능 ai,1e-06
4,따른,1e-06
4,플랫폼,1e-06
4,인공지능,1e-06
4,산업,1e-06
4,기술을 기반으로,1e-06
4,전면,1e-06
5,개인정보,1e-06
5,주제로,1e-06
5,개인정보보호,1e-06
5,경쟁,1e-06
5,조정원,1e-06
5,경쟁법적,1e-06
5,규제의,1e-06
5,교수,1e-06
5,경쟁법,1e-06
6,지난,1e-06
6,글로벌,1e-06
6,산업,1e-06
6,교육,1e-06
6,교수,1e-06
6,12일,1e-06
7,반도체,1e-06
7,소재,1e-06
7,핵심,1e-06
7,국내,1e-06
7,최근,1e-06
7,세계,1e-06
7,이후,1e-06
7,글로벌,1e-06
7,첨단,1e-06
