term,cur,prev,diff,ma7,z_like,total
pd2706qn,11,0,11,2.2,3.544,11
9월12일,10,0,10,2.0,3.314,10
hbm4,10,0,10,2.0,3.314,10
고도화,10,0,10,2.0,3.314,10
모니터,10,0,10,2.0,3.314,10
아이폰,12,1,11,3.0,3.294,15
벤큐,10,1,9,2.2,3.141,11
양산,10,0,10,2.2,3.141,11
17,9,0,9,1.8,3.075,9
as,9,0,9,1.8,3.075,9
automotive,9,0,9,1.8,3.075,9
display,9,0,9,1.8,3.075,9
driver,9,0,9,1.8,3.075,9
growth,9,0,9,1.8,3.075,9
samsung,9,0,9,1.8,3.075,9
targets,9,0,9,1.8,3.075,9
경남,9,0,9,1.8,3.075,9
대학들,9,0,9,1.8,3.075,9
모음,9,0,9,1.8,3.075,9
사전예약,9,0,9,1.8,3.075,9
수혜,9,0,9,1.8,3.075,9
실속,9,0,9,1.8,3.075,9
진출,9,0,9,1.8,3.075,9
헬스케어,9,0,9,1.8,3.075,9
유럽,11,1,10,3.0,2.928,15
대학,9,0,9,2.0,2.899,10
설비,9,1,8,2.0,2.899,10
capa,8,0,8,1.6,2.826,8
ddi,8,0,8,1.6,2.826,8
lx,8,0,8,1.6,2.826,8
개선은,8,0,8,1.6,2.826,8
국면,8,0,8,1.6,2.826,8
독점,8,0,8,1.6,2.826,8
순항,8,0,8,1.6,2.826,8
실적,8,0,8,1.6,2.826,8
에스켐,8,0,8,1.6,2.826,8
제한적,8,0,8,1.6,2.826,8
주가도,8,0,8,1.6,2.826,8
회복,8,0,8,1.6,2.826,8
훨훨,8,0,8,1.6,2.826,8
경상국립대학교,9,0,9,2.2,2.738,11
경북,9,3,6,2.4,2.589,12
브리핑,9,1,8,2.4,2.589,12
공급사,7,0,7,1.4,2.565,7
관람객,7,0,7,1.4,2.565,7
까지,7,0,7,1.4,2.565,7
내년에도,7,0,7,1.4,2.565,7
머그잔,7,0,7,1.4,2.565,7
몰렸다,7,0,7,1.4,2.565,7
부스에,7,0,7,1.4,2.565,7
스마트싱스,7,0,7,1.4,2.565,7
스타벅스,7,0,7,1.4,2.565,7
애기봉,7,0,7,1.4,2.565,7
완판,7,0,7,1.4,2.565,7
정확한,7,0,7,1.4,2.565,7
최초,10,1,9,3.0,2.562,15
가전,7,0,7,1.6,2.384,8
갖춘,7,0,7,1.6,2.384,8
넘어,7,0,7,1.6,2.384,8
신고가,7,1,6,1.6,2.384,8
폴더블,7,0,7,1.6,2.384,8
내년,8,2,6,2.2,2.336,11
영상제,9,5,4,2.8,2.319,14
12일,6,0,6,1.2,2.291,6
16s,6,0,6,1.2,2.291,6
네오,6,0,6,1.2,2.291,6
노트북,6,0,6,1.2,2.291,6
동시,6,0,6,1.2,2.291,6
디자이너,6,0,6,1.2,2.291,6
모델을,6,0,6,1.2,2.291,6
사전,6,0,6,1.2,2.291,6
선택해야,6,0,6,1.2,2.291,6
에이서,6,0,6,1.2,2.291,6
재현력,6,0,6,1.2,2.291,6
주문,6,0,6,1.2,2.291,6
프레데터,6,0,6,1.2,2.291,6
할까,6,0,6,1.2,2.291,6
헬리오스,6,0,6,1.2,2.291,6
휴대성,6,0,6,1.2,2.291,6
9월,8,1,7,2.4,2.197,12
삼성디스플레이,8,4,4,2.4,2.197,12
게이밍,6,1,5,1.4,2.107,7
경신,6,1,5,1.4,2.107,7
어떤,6,0,6,1.4,2.107,7
좋은,6,0,6,1.4,2.107,7
3위,5,0,5,1.0,2.0,5
4주만에,5,0,5,1.0,2.0,5
김포의,5,0,5,1.0,2.0,5
다나와,5,0,5,1.0,2.0,5
담은,5,0,5,1.0,2.0,5
