keyword,score
애플,0.7821366816130544
삼성,0.6517252068453487
반도체,0.4733276948100044
중국,0.4455750713286821
패널,0.43050435547712385
디스플레이,0.42490692891519294
게임,0.376438948842968
장비,0.37226231692651135
경쟁,0.36614105742566405
스냅드래곤,0.346248204067244
시스템,0.34332004851554143
고객,0.33165747354145464
생산,0.32182116542549527
제품,0.3171428051069528
퀄컴,0.3148913071415198
부품,0.2965460192200382
경험,0.29380238477223425
차량,0.2792061578306181
시니어,0.275396968850009
협력사,0.2749768816209637
