keyword,score
삼성,1.0188928773833001
애플,0.9814218702057846
패널,0.9341341961160323
디스플레이,0.6111712151052958
반도체,0.5601645138139519
중국,0.5575027560050846
한화,0.436069927232383
폴더블,0.4027450870811992
생산,0.34463057717764284
영업,0.33120040506656234
미국,0.3303383118750966
장비,0.31436293293002243
경쟁,0.31334059695587707
코리아,0.3013096319639598
출하량,0.3004831539594731
소재,0.295199057249969
부문,0.28188727191032953
제조,0.2710761465194896
원익,0.2657955902864105
개발,0.2644349408939866
