org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
워너원,0,0,1,2,0,0,0,1,0,0,0
원UI,0,3,0,1,1,1,3,0,4,4,6
원가,0,9,8,7,9,4,4,5,5,2,3
원으로,1,0,1,1,0,0,2,2,3,2,1
위기,0,5,0,1,2,1,1,0,1,2,1
위드인,0,0,0,1,2,3,1,2,3,2,0
위에,1,0,0,1,0,0,0,0,0,1,1
위험,0,0,0,2,0,0,0,0,3,0,0
유네스코,0,2,1,2,2,0,1,1,3,0,0
유럽,1,1,3,3,1,3,1,1,1,4,2
유진,0,1,0,0,1,0,0,0,3,0,0
유출,0,1,2,2,1,0,3,3,1,2,0
유출된,0,1,2,2,1,0,3,3,1,2,0
육군,0,0,2,4,0,2,1,1,2,3,0
윤서호,0,1,1,2,2,2,3,1,1,4,2
율동공원,0,0,1,1,0,0,0,0,2,0,0
으로,0,1,0,1,1,0,1,0,1,2,0
은상,16,12,2,5,3,5,11,3,3,1,8
은행들,1,0,1,1,0,0,2,2,3,2,1
의사결정,0,5,0,1,2,1,1,0,1,2,1
이날,0,3,5,5,4,3,1,5,4,1,2
이는,1,1,0,2,0,0,1,0,2,2,1
이데일리,0,4,1,2,4,2,2,1,1,0,2
이런,0,0,1,3,0,1,2,2,5,2,0
이렇게,0,0,1,3,0,1,2,2,5,2,0
이문영,0,0,1,3,2,3,0,1,2,1,1
이민영,0,1,0,0,1,0,0,0,3,0,0
이번,10,11,8,8,6,7,11,8,4,4,7
이벤트,0,0,1,2,0,1,0,1,0,2,2
이분씨,0,1,0,0,0,0,0,0,0,0,1
이상,1,0,1,1,0,0,2,2,3,2,1
이상훈,0,1,1,2,1,0,0,1,1,1,0
이어,1,1,1,2,0,0,2,2,2,4,1
이영호,0,0,0,2,0,1,0,1,1,1,0
이유,1,0,1,3,0,0,1,1,2,0,1
이재용,0,3,1,3,1,0,1,2,2,1,1
이제,0,0,1,3,0,1,2,2,5,2,0
이차전지,0,3,5,3,4,3,2,3,1,3,2
인공지능,0,0,1,3,2,3,0,1,2,1,1
인바,0,4,4,4,4,2,3,2,2,2,1
인텔,0,0,3,3,2,2,0,3,3,1,2
일본,0,8,2,6,5,2,2,2,4,3,3
일상,1,0,0,2,0,0,0,1,2,2,1
일치,0,1,0,1,1,0,1,0,1,2,0
있는,7,3,8,18,4,8,5,3,11,10,8
있는데,0,2,0,0,1,0,0,0,2,1,3
있다,1,9,3,7,6,3,5,3,7,2,4
있다.,28,61,43,71,41,43,47,39,41,52,40
있도록,0,0,0,2,0,1,0,1,1,1,0
있습니다.,1,0,1,1,0,0,2,2,3,2,1
있었다.,0,0,2,4,0,2,1,1,2,3,0
자동,0,0,0,2,0,0,1,0,2,1,2
자료,0,0,1,3,2,3,0,1,2,1,1
자유로운,0,0,0,1,0,0,0,1,2,1,0
자율주행,0,4,1,2,4,2,2,1,1,0,2
자전거,0,0,0,2,0,1,0,1,1,1,0
자주,1,0,1,1,0,0,0,1,0,0,1
작업,0,1,0,1,0,1,3,0,2,3,3
작은,1,1,0,2,0,0,2,0,1,1,1
장례식장,0,1,0,0,0,0,0,0,0,0,1
장모상,0,1,0,0,0,0,0,0,0,0,1
장비,0,7,13,7,7,7,3,7,3,6,4
장애,0,0,2,3,3,4,1,3,5,0,1
장애인,0,0,2,3,3,4,1,3,5,0,1
장을,0,2,4,3,3,3,1,4,3,0,2
장점,0,2,0,0,1,0,0,0,2,1,3
재시작,0,0,0,2,0,0,1,0,2,1,2
재혼,0,1,1,2,1,0,0,1,1,1,0
잽싸게,0,0,0,1,0,0,0,0,0,1,0
저소득,0,0,0,1,0,0,0,0,1,0,0
저시력자,2,3,2,2,4,3,2,0,1,1,5
저온,1,1,1,2,0,0,2,2,2,4,1
저장,0,2,0,1,1,1,2,1,1,3,0
저희,0,0,1,3,0,1,2,2,5,2,0
적용해,5,3,0,1,0,1,3,1,1,0,1
전기,16,13,1,5,0,2,14,6,4,5,5
전기차,1,1,1,2,0,0,2,2,2,4,1
전용,2,1,4,4,1,3,3,3,4,6,3
전장보다,0,2,4,3,3,3,1,4,3,0,2
전체,0,6,3,6,5,2,5,4,6,7,5
전했다.,0,0,0,1,0,0,0,1,2,1,0
전환,0,5,1,4,4,4,1,1,3,3,2
절반으로,0,4,4,4,4,2,3,2,2,2,1
점유율,0,1,4,2,0,1,0,2,1,1,0
점포,1,0,1,1,0,0,2,2,3,2,1
접근성,0,0,2,3,3,4,1,3,5,0,1
정보,0,1,1,2,2,2,3,1,1,4,2
정부,0,0,4,6,3,4,0,3,4,1,3
정수기,25,10,0,5,0,9,14,0,0,0,5
정형외,0,0,1,1,1,1,1,1,2,1,1
제가,1,0,0,2,0,0,1,0,4,2,2
제공하,2,3,2,2,4,3,2,0,1,1,5
제공한다.,6,5,2,4,2,6,6,3,2,3,4
제목,0,0,1,2,1,1,1,1,0,1,1
제작,0,0,1,3,2,3,0,1,2,1,1
제조,0,3,8,6,6,5,2,6,4,4,4
제조사,0,5,4,3,5,2,1,3,3,0,2
제품,53,37,12,25,16,24,37,9,12,7,31
조문,0,1,0,0,0,0,0,0,0,0,1
조선,0,1,1,2,1,0,0,1,1,1,0
조종사,0,0,2,4,0,2,1,1,2,3,0
조화,5,3,0,1,0,1,3,1,1,0,1
종묘,0,2,1,2,2,0,1,1,3,0,0
주가,0,3,4,2,3,3,1,2,1,2,2
주요,0,4,8,4,3,4,1,4,2,3,2
주행,1,1,1,2,0,0,2,2,2,4,1
중국,0,15,10,11,13,4,6,11,9,7,6
중형,1,1,1,2,0,0,2,2,2,4,1
증상,0,0,1,1,1,1,1,1,2,1,1
지금,0,0,1,3,0,1,2,2,5,2,0
지급,0,2,2,4,2,0,0,2,2,2,0
지난,0,11,7,14,6,4,3,8,6,4,4
지수,0,2,4,3,3,3,1,4,3,0,2
지역사회,0,0,1,4,0,1,0,1,3,2,0
지원,0,3,2,3,1,1,2,3,2,4,2
지원사업,0,0,0,1,0,0,0,0,1,0,0
지원자,0,1,2,2,0,0,0,2,1,1,2
직관적인,15,6,0,3,0,6,9,0,0,0,3
직원,0,0,0,1,0,0,0,0,1,0,0
직접,0,1,1,4,2,2,3,2,3,6,2
집계됐다.,0,1,2,2,0,0,0,2,1,1,2
찍힌,1,0,1,3,0,0,1,1,2,0,1
차량,2,2,4,5,1,3,3,3,3,8,3
천옌순,0,5,2,3,2,1,2,2,2,0,0
철도학원,0,0,1,2,0,1,0,1,0,2,2
청소년,0,0,0,2,0,1,0,1,1,1,0
체감할,0,2,0,1,1,1,2,1,1,3,0
체험,0,0,2,5,0,2,1,1,2,4,0
초음파,0,0,1,1,1,1,1,1,2,1,1
초점,0,1,0,1,0,1,3,3,2,4,0
촬영,1,2,0,3,0,1,5,3,3,5,1
최승현,0,0,1,3,0,1,2,2,5,2,0
최신,0,2,0,0,1,0,0,0,2,1,3
최원철,0,0,0,2,0,1,0,1,1,1,0
추가,0,2,0,1,1,1,2,1,1,3,0
추석맞,0,0,0,1,0,0,0,0,1,0,0
추첨,0,1,0,1,1,0,1,0,1,2,0
출력,1,2,2,3,2,5,3,2,1,3,3
충전,2,2,1,4,0,0,4,2,3,5,2
취업,0,1,2,2,0,0,0,2,1,1,2
치료,0,0,1,3,1,1,1,1,5,1,1
치료법,0,0,0,2,0,0,0,0,3,0,0
치매,0,0,1,5,0,1,0,1,5,2,0
침해,0,5,2,3,3,1,1,2,3,2,2
카루린파,1,0,1,1,0,0,0,1,0,0,1
카메라,1,1,0,2,0,0,2,0,1,1,1
캐릭터,0,0,2,4,2,2,0,1,1,2,3
캐릭터로,0,0,1,2,0,1,0,1,0,2,2
캠페인,0,0,0,2,0,1,0,1,1,1,0
커뮤니케이션,4,2,1,3,2,1,1,0,1,1,2
커뮤니티,0,0,1,2,1,1,1,1,0,1,1
컨슈머타임스,0,0,1,1,0,0,0,0,2,0,0
케어,0,0,0,2,0,0,1,0,2,1,2
코닥,1,1,0,2,0,0,2,0,1,1,1
코웨,10,4,0,2,0,4,6,0,0,0,2
코웨이,15,6,0,3,0,5,8,0,0,0,3
콘덴싱,10,9,0,2,0,1,9,3,1,1,3
콘셉트,6,9,6,6,11,9,6,0,3,2,15
콘텐츠,1,0,0,2,0,0,1,0,4,2,2
크게,1,4,0,1,2,0,2,1,1,1,2
크기,1,1,0,2,0,0,2,0,1,1,1
크롬북,1,2,2,3,2,5,3,2,1,3,3
키보토스,0,0,1,2,0,1,0,1,0,2,2
키스신,0,1,0,0,1,0,0,0,3,0,0
탐사,0,0,1,1,0,0,0,0,2,0,0
토요일,0,1,1,2,1,0,0,1,0,1,0
토트백,1,0,1,3,0,0,1,1,2,0,1
톡신,1,0,0,2,0,0,1,0,4,2,2
통증,0,0,1,1,1,1,1,1,2,1,1
통해,7,16,8,17,13,12,11,12,9,6,9
특별한,0,1,0,1,0,0,0,0,0,3,0
특허,0,5,2,3,3,1,1,2,3,2,2
특히,0,1,1,2,1,0,0,1,1,1,0
파손한,0,1,1,1,1,0,1,1,2,0,0
파운드리,0,0,3,3,2,2,0,3,3,1,2
판매,0,2,2,4,2,0,0,2,2,2,0
판매금액,0,1,1,2,1,0,1,1,2,1,0
팔레드,0,1,0,1,0,0,0,0,0,3,0
패널,5,37,17,25,24,10,14,17,17,9,12
패션,1,0,0,1,0,0,0,0,0,1,1
패키징,0,3,4,2,3,3,1,2,1,2,2
퍼퓸,0,1,0,1,0,0,0,0,0,3,0
편의성,5,3,0,1,0,1,3,1,1,0,1
편집,1,0,0,2,0,0,1,0,4,2,2
평가했다.,1,1,0,2,0,0,1,0,2,2,1
평균,0,1,2,2,0,0,0,2,1,1,2
폐쇄적,0,5,0,1,2,1,1,0,1,2,1
포럼,0,0,1,4,3,5,1,2,4,2,1
포맷,1,3,2,4,2,6,6,5,3,7,3
품번,1,0,1,1,0,0,0,1,0,0,1
프로,25,10,0,5,0,9,14,0,0,0,5
프로그램,0,2,1,4,1,2,2,2,3,5,0
프로맥스,0,2,0,1,1,1,2,1,1,3,0
프리미엄,0,4,2,3,4,1,1,3,2,3,2
피규어,0,0,1,2,2,1,0,0,1,0,1
피해,0,3,3,5,3,4,1,3,1,2,2
하고,1,0,1,5,0,1,3,2,9,4,2
하늘,0,0,0,1,0,0,0,1,2,1,0
하수나,0,1,0,0,1,0,0,0,3,0,0
하이드로,10,9,0,2,0,1,9,3,1,1,3
하지만,1,0,1,3,0,0,1,1,2,0,1
학생,0,0,2,3,3,4,1,3,5,0,1
학생들,0,0,0,2,0,1,0,1,1,1,0
한국,1,1,1,2,0,0,2,2,2,4,1
한양대병원,0,1,0,0,0,0,0,0,0,0,1
한층,1,0,0,1,0,0,0,0,0,1,1
함께,1,1,4,9,4,9,2,4,6,7,3
합성피혁,1,0,1,1,0,0,0,1,0,0,1
해변,0,0,0,1,0,0,0,1,2,1,0
해외,0,1,2,2,1,0,3,3,1,2,0
해외로,0,1,2,2,1,0,3,3,1,2,0
핵심,0,4,4,4,4,2,3,2,2,2,1
햇살,0,0,0,1,0,0,0,1,2,1,0
향수,0,1,0,1,0,0,0,0,0,3,0
향후,0,5,2,3,2,1,2,2,2,0,0
헬기,0,0,2,5,0,2,1,1,2,4,0
혁신,4,7,1,4,4,2,2,0,2,3,3
현은재,0,1,1,2,1,0,0,1,1,1,0
현장,0,1,1,2,1,0,0,1,1,1,0
현재,1,1,1,2,2,3,1,1,1,0,2
혐의,0,1,1,1,1,0,1,1,2,0,0
협상,0,5,4,3,5,2,1,3,3,0,2
협업,0,0,1,1,0,0,0,0,2,0,0
호로모델,0,0,1,2,2,1,0,0,1,0,1
홍보부장,0,1,0,0,0,0,0,0,0,0,1
화면,0,5,1,3,4,3,5,1,3,3,5
확대,0,1,4,2,0,1,0,2,1,1,0
환경,0,0,1,1,0,0,0,0,2,0,0
환자,0,0,0,2,0,0,0,0,3,0,0
활동,1,1,2,4,4,4,1,1,2,0,3
회장,0,12,4,9,4,1,3,5,5,2,2
회전,0,1,0,1,0,1,3,0,2,3,3
효과,1,4,0,1,2,0,2,1,1,1,2
효연,0,0,0,1,0,0,0,1,2,1,0
후성,0,3,5,3,4,3,2,3,1,3,2
후지필름,0,1,0,1,0,1,3,3,2,4,0
훼손된,0,1,0,1,1,0,0,0,1,0,0
휴양지,0,0,0,1,0,0,0,1,2,1,0
휴온스,0,0,1,1,0,0,0,0,2,0,0
흑자,1,4,0,1,2,0,2,1,1,1,2
희망퇴직,0,3,3,5,3,4,1,3,1,2,2
히트펌프,10,9,0,2,0,1,9,3,1,1,3
힘줄,0,0,1,1,1,1,1,1,2,1,1
