topic_id,word,prob
0,디자인,1.0
0,어워드,0.4835546554196962
0,디자인 어워드,0.4705176357388773
0,idea,0.369974534601925
0,idea 디자인,0.3401474665590886
0,제품,0.31275390601610237
0,프로,0.3010366341477691
0,lcd,0.22690170897744352
0,본상을,0.1706663272095542
0,디자인을,0.15140145511498074
1,oled,1.0
1,lcd,0.7472071436353981
1,tv,0.5700378794020355
1,디스플레이,0.49934533893349575
1,패널,0.48395226696872895
1,중국,0.42005609207556627
1,지난,0.40438463843049893
1,미국,0.3692450189468854
1,패널을,0.32968299200657686
1,기술,0.2803270128791439
2,반도체,1.0
2,장비,0.6351877920102582
2,소재,0.4178332718232367
2,지난,0.3054502744417436
2,ai,0.28631788786548074
2,대비,0.2808255479018147
2,기술,0.2796906004105401
2,브랜드,0.2743970327053318
2,미국,0.2678229395695888
2,생산,0.26707906955956434
3,실제,1.0
3,에서,0.6982397774849733
3,충남,0.6779164923427617
3,ai,0.6496123543684141
3,지난,0.6205826873878344
3,모두,0.5540784739361212
3,보기,0.5422456962722836
3,유튜브,0.5375224516527645
3,같다,0.5333881799041835
3,디스플레이,0.4942344512245931
4,ai,1.0
4,oled,0.8324317473393043
4,tv,0.6217980072333231
4,기술을,0.4276786747660541
4,인공지능,0.41296078664711217
4,것이,0.3547233596354151
4,반도체,0.33374226346608277
4,한다,0.32607586722094856
4,등을,0.31644978511429606
4,해당,0.2964840624290829
5,제공한다,1.0
5,기반,0.8094272701460249
5,ai,0.7848027718164171
5,교육,0.6914690562017309
5,예정이다,0.6879114026153342
5,시리즈,0.5849705663774228
5,공식,0.5757984009624992
5,영상,0.5339674461473141
5,전용,0.5156106562262919
5,사용,0.4501557344671997
6,영상,1.0
6,전체,0.9232941320045288
6,전기,0.842603457537231
6,화면,0.7747073715430501
6,대비,0.7182272602335762
6,시리즈,0.6916529557552875
6,에너지,0.6668640332567983
6,히트펌프,0.5875374942821417
6,은상,0.5875374336324434
6,적용해,0.5850683416680241
7,새로운,1.0
7,지난,0.801801793557257
7,대비,0.8018014426174799
7,반도체,0.8018000301811428
7,다른,0.6982961912583501
7,장을,0.6036030773177513
7,가장,0.5709955543806622
7,단순한,0.5045046400768995
7,열린,0.5045046290370352
7,넘어,0.5045046150126061
8,이런,1.0
8,하고,0.5909897273551112
8,많이,0.5378054497016335
8,같은,0.5240850176761725
8,지금,0.4430380219065755
8,다른,0.4229753943447941
8,된다,0.41654927840572015
8,내가,0.3966244537303858
8,때문에,0.38377965617467047
8,라고,0.3765464058492499
9,직접,1.0
9,특히,0.9396313914964722
9,전용,0.711656505967131
9,배터리,0.7019322693803296
9,가능하다,0.6772266767271024
9,최신,0.6686493998653023
9,성능,0.6686489790724303
9,맞춤형,0.6686487814883524
9,작은,0.668647127061832
9,출시,0.6686467171510686
10,디자인,1.0
10,ai,0.8742548286051296
10,갤럭시,0.3744170533537082
10,모바일,0.28565444275298363
10,삼성,0.2650222296184541
10,삼성전자,0.2323965383794736
10,제품,0.23199572066581606
10,lg,0.21464414672134075
10,design,0.20834028870471674
10,제공하는,0.204084311603265
