keyword,score
로봇,0.8
디스플레이,0.5597573251541795
드론,0.427926739938809
달러,0.3923957622742728
반도체,0.3859292334119993
지분,0.3794443468379574
삼성,0.3423185293871316
대형,0.3271292564234288
솔루션,0.3214362123997858
금융,0.3126374788671627
행사,0.3106609536313225
장비,0.2999631020156829
공급,0.29279335554322367
관계자,0.2861235670233499
제어,0.2855300649787299
교육,0.2756025512976718
설계,0.27006645010370306
계약,0.2698883284196233
공개,0.2685948893807545
브랜드,0.26809340986322205
