keyword,score
애플,8.274185673114586
모델,7.706174252006369
아이폰,7.618286312590079
콘텐츠,6.583549836434417
프로,6.452669574858538
기술,5.447848876612768
공개,5.177182704828436
선정,4.723790700851559
함께,4.659946290634107
미국,4.569228164153322
사업,4.48176954388416
스타트업,4.468292832678716
내년,4.2447861465309344
대표,4.1072658012140515
에어,4.100201508142413
인공지능,4.054769914760375
디자인,3.9497421317847783
출시,3.8292757132409037
것으로,3.51167089724465
스카이인텔리전스,3.452507494199953
