topic_id,word,prob
0,삼성전자,0.060669831931591034
0,삼성,0.05353640019893646
0,아이폰,0.03926953673362732
0,ai홈,0.035702820867300034
0,ai,0.032136108726263046
0,런던,0.032136108726263046
0,했다,0.02856939099729061
0,체험할,0.02856939099729061
1,아파트,0.05665983259677887
1,신축,0.04958619549870491
1,것으로,0.04251255840063095
1,입주,0.04251255840063095
1,충남,0.03543892130255699
1,아산,0.02836528606712818
1,따르면,0.021291647106409073
1,높은,0.021291647106409073
2,있습니다,0.05182919278740883
2,합니다,0.046895429491996765
2,국민,0.029627254232764244
2,존경하는,0.027160372585058212
2,것은,0.019759725779294968
2,그런데,0.019759725779294968
2,문재인,0.017292844131588936
2,것인지,0.017292844131588936
3,있는,0.03857147693634033
3,기업,0.028936635702848434
3,위한,0.028936635702848434
3,위해,0.025725021958351135
3,하고,0.022513410076498985
3,더욱,0.019301796332001686
3,이런,0.019301796332001686
3,새로운,0.016090182587504387
4,여러분,0.04304802045226097
4,이재명,0.03826756402850151
4,우리,0.03587733581662178
4,것입니다,0.02870664745569229
4,야당,0.01675550453364849
4,국민을,0.01675550453364849
4,것이,0.014365275390446186
4,어떻게,0.014365275390446186
5,글로벌,0.034872472286224365
5,기자,0.027131633833050728
5,2025,0.027131633833050728
5,모빌리티,0.027131633833050728
5,iaa,0.027131633833050728
5,gv80,0.023261215537786484
5,미래,0.01939079724252224
5,독일,0.01939079724252224
