topic_id,word,prob
0,3분기,1.0
0,실적,0.6258000681592992
0,반도체,0.4680598964770922
0,메모리,0.4448557070776695
0,영업이익,0.31170137181646157
0,매출,0.30777693411128476
0,삼성전자,0.2991112626119842
0,삼성전자는,0.2911755817238178
0,hbm,0.29010764494498
0,ai,0.25281545748547474
1,기술,1.0
1,디스플레이,0.9864909040231715
1,ai,0.9188020510860844
1,반도체,0.8974447120673551
1,핵심,0.6874131738436174
1,차세대,0.5683073763751422
1,산업,0.5092961390375177
1,장비,0.45087177154006775
1,소재,0.440020596647144
1,기술을,0.41695022816375826
2,oled,1.0
2,패널,0.321391131131708
2,디스플레이,0.21834539045097706
2,lcd,0.21696319938455355
2,oled 패널,0.144543700585536
2,lg디스플레이,0.1429999440670319
2,korea,0.14011758239808034
2,대형,0.13982915448206737
2,lg디스플레이의,0.13762259253638723
2,market,0.13137851422609378
3,홍콩,1.0
3,ict,0.9673796495518135
3,수출,0.8934476678908907
3,반도체,0.8850095780234288
3,수출은,0.8834427289046172
3,수출이,0.8403296496781013
3,역대,0.7954654991893665
3,미국,0.6831214285399363
3,ai,0.6792384951120167
3,증가했다,0.5316325958999343
4,oled,1.0
4,tv,0.73415764206488
4,중국,0.5433201538631433
4,디스플레이,0.36726161176378824
4,lcd,0.23143390279715093
4,프리미엄,0.21499607160848913
4,oled tv,0.18893640028806
4,한국,0.186555125528027
4,패널,0.16383472346515435
4,발광재료,0.16129176235142612
5,led,1.0
5,제품을,0.6893330406298813
5,오는,0.6325160343609586
5,브랜드,0.5454630672222003
5,출시,0.480409232031545
5,구매,0.47712679069179087
5,가장,0.47570877635617853
5,새로운,0.45625968618447055
5,센서,0.4548113576337079
5,마이크로,0.4503708537198556
6,패널,1.0
6,애플,0.8845407898664355
6,oled,0.8437899613332271
6,출하량이,0.718077723456568
6,온실가스,0.629047493655174
6,가장,0.5813618693011773
6,아이폰,0.5425565740958136
6,3분기,0.5084716454435221
6,광학,0.5051123340550073
6,한국,0.49503827956068974
7,상품을,1.0
7,빡세일,0.654943833894373
7,매일,0.5093911896926383
7,가을,0.46580509236738654
7,선보인다,0.4451554110467091
7,g마켓,0.44220060352440155
7,최저가,0.36314601458379664
7,인기,0.3526139533069703
7,득템,0.3510251742865946
7,가을철,0.34176885909892674
8,미국,1.0
8,bmw,0.6854906166291721
8,2024년,0.4942545973980631
8,ai,0.397548410018264
8,전기차,0.3899352101114949
8,한국,0.3805093802615165
8,2023년,0.3537961321607017
8,2022년,0.28525262543231106
8,2025년,0.27736491693941134
8,이를,0.2761699005334917
9,apec,1.0
9,ceo,0.8495953927661115
9,서밋,0.7042671225939137
9,ceo 서밋,0.7042669334282258
9,공식,0.506659236048633
9,방산,0.47006909743515757
9,apec 정상회의,0.41988361127508406
9,정상회의,0.41988361127508406
9,불꽃,0.38642635874081854
9,스폰서로,0.3696983190907855
