keyword,score
애플,1.29537911595981
삼성,0.9559510612322519
패널,0.8811184594813751
반도체,0.6528648619986955
폴더블,0.5416718825325021
중국,0.5201866037707715
메타,0.5200934234770367
디스플레이,0.5164657963861264
장비,0.35928486152622835
미국,0.3368808996983208
개발,0.32667216533219684
생산,0.31175293254046804
경쟁,0.31126882276731765
로봇,0.3036996751208465
마이크,0.295989206047853
출하량,0.28204125097084964
원익,0.2796823540459709
양산,0.2683374993906303
할인,0.2680617139927525
제조,0.2559913356265642
