topic_id,word,prob
0,2025,0
0,솔루션을,0
0,산업,0
0,글로벌,0
0,국내외,0
0,oled,0
0,최대,0
0,수출,0
1,고객,0
1,국내,0
1,전국,0
1,대표는,0
1,운영,0
1,디스플레이,0
1,정부,0
1,충전,0
1,가장,0
1,안전,0
2,국내,0
2,대비,0
2,부문,0
2,글로벌,0
3,갖춘,0
3,기반으로,0
3,있다는,0
3,가장,0
3,전기차,0
3,충전,0
3,있는,0
3,디스플레이,0
3,영화,0
4,디스플레이,0
4,차세대,0
4,시작으로,0
4,핵심,0
4,향후,0
4,기술,0
4,소재,0
4,바이오,0
4,기반,0
5,ai,0
5,강조했다,0
5,말했다,0
5,혁신,0
5,했다,0
5,이날,0
5,이라고,0
6,기존,0
6,무료,0
6,말했다,0
6,따라,0
6,단독,0
6,따르면,0
6,이후,0
6,애니메이션,0
6,참여해,0
6,시작으로,0
7,ai,0
7,gamff,0
7,영상,0
7,2025,0
7,국제,0
7,오후,0
7,있는,0
7,디지털,0
7,대한민국,0
8,11일,0
8,ai,0
8,미국,0
8,투자,0
8,동시에,0
