org,topic,base_score,topic_share,company_focus,hybrid_score
IoT,5,3.6107,0.0056,0.3070,3.6107
IoT,2,3.4657,0.0073,0.2947,3.4657
IoT,3,3.1061,0.0077,0.2641,3.1061
IoT,0,2.2287,0.0041,0.1895,2.2287
IoT,1,1.0296,0.0115,0.0876,1.0296
LG디스플레이,4,60.6593,0.0887,0.5900,60.6593
LG디스플레이,5,52.7158,0.0816,0.5128,52.7158
LG디스플레이,0,39.3742,0.0729,0.3830,39.3742
LG디스플레이,2,33.2711,0.0702,0.3236,33.2711
LG디스플레이,3,28.7316,0.0709,0.2795,28.7316
LG디스플레이,6,19.3156,0.0449,0.1879,19.3156
LG디스플레이,7,12.9984,0.0282,0.1264,12.9984
LG디스플레이,1,9.2666,0.1034,0.0901,9.2666
LG전자,3,46.5917,0.1149,0.5039,46.5917
LG전자,4,46.2166,0.0676,0.4998,46.2166
LG전자,5,38.9953,0.0603,0.4217,38.9953
LG전자,0,31.9451,0.0591,0.3455,31.9451
LG전자,7,26.7190,0.0579,0.2890,26.7190
LG전자,2,24.2602,0.0512,0.2624,24.2602
LG전자,6,19.3156,0.0449,0.2089,19.3156
LG전자,1,5.1481,0.0575,0.0557,5.1481
LG화학,7,11.5542,0.0250,0.4826,11.5542
LG화학,4,10.1099,0.0148,0.4223,10.1099
LG화학,0,9.6578,0.0179,0.4034,9.6578
LG화학,3,9.3183,0.0230,0.3892,9.3183
LG화학,2,9.0109,0.0190,0.3764,9.0109
LG화학,5,7.9435,0.0123,0.3318,7.9435
LG화학,6,2.9716,0.0069,0.1241,2.9716
LG화학,1,2.0592,0.0230,0.0860,2.0592
SID,0,4.4575,0.0083,0.7355,4.4575
SID,4,2.1664,0.0032,0.3575,2.1664
SID,5,2.1664,0.0034,0.3575,2.1664
SID,2,2.0794,0.0044,0.3431,2.0794
SID,7,1.4443,0.0031,0.2383,1.4443
SID,1,1.0296,0.0115,0.1699,1.0296
SK하이닉스,7,40.4395,0.0876,0.6020,40.4395
SK하이닉스,0,29.7163,0.0550,0.4423,29.7163
SK하이닉스,4,26.7190,0.0391,0.3977,26.7190
SK하이닉스,5,22.3862,0.0346,0.3332,22.3862
SK하이닉스,2,18.7150,0.0395,0.2786,18.7150
SK하이닉스,3,15.5306,0.0383,0.2312,15.5306
SK하이닉스,6,13.3724,0.0311,0.1990,13.3724
SK하이닉스,1,3.0889,0.0345,0.0460,3.0889
TCL,4,7.2213,0.0106,0.6168,7.2213
TCL,5,6.4992,0.0101,0.5551,6.4992
TCL,2,4.1589,0.0088,0.3552,4.1589
TCL,3,3.1061,0.0077,0.2653,3.1061
TCL,0,2.9716,0.0055,0.2538,2.9716
TCL,7,2.1664,0.0047,0.1850,2.1664
TCL,6,1.4858,0.0035,0.1269,1.4858
Tianma,5,7.9435,0.0123,0.6925,7.9435
Tianma,4,5.7771,0.0084,0.5036,5.7771
Tianma,0,3.7145,0.0069,0.3238,3.7145
Tianma,2,3.4657,0.0073,0.3021,3.4657
Tianma,7,2.1664,0.0047,0.1889,2.1664
Tianma,3,1.5531,0.0038,0.1354,1.5531
Tianma,6,1.4858,0.0035,0.1295,1.4858
V2X,7,6.4992,0.0141,0.7498,6.4992
V2X,4,3.6107,0.0053,0.4166,3.6107
V2X,5,2.8885,0.0045,0.3333,2.8885
V2X,0,2.2287,0.0041,0.2571,2.2287
V2X,3,1.5531,0.0038,0.1792,1.5531
V2X,6,1.4858,0.0035,0.1714,1.4858
V2X,2,1.3863,0.0029,0.1599,1.3863
Visionox,5,20.2198,0.0313,0.6923,20.2198
Visionox,4,14.4427,0.0211,0.4945,14.4427
Visionox,2,9.0109,0.0190,0.3085,9.0109
Visionox,0,8.9149,0.0165,0.3052,8.9149
Visionox,3,5.4357,0.0134,0.1861,5.4357
Visionox,7,5.0549,0.0110,0.1731,5.0549
Visionox,6,4.4575,0.0104,0.1526,4.4575
구글,6,23.0302,0.0535,0.5188,23.0302
구글,7,20.9419,0.0454,0.4717,20.9419
구글,4,18.0534,0.0264,0.4067,18.0534
구글,0,14.1153,0.0261,0.3179,14.1153
구글,2,13.8629,0.0292,0.3123,13.8629
구글,5,13.7206,0.0212,0.3091,13.7206
구글,3,9.3183,0.0230,0.2099,9.3183
구글,1,3.0889,0.0345,0.0696,3.0889
기아,7,30.3297,0.0657,0.6196,30.3297
기아,0,19.3156,0.0358,0.3946,19.3156
기아,2,18.0218,0.0380,0.3682,18.0218
기아,5,17.3312,0.0268,0.3541,17.3312
기아,4,15.1648,0.0222,0.3098,15.1648
기아,3,11.6479,0.0287,0.2380,11.6479
기아,6,10.4007,0.0242,0.2125,10.4007
기아,1,2.0592,0.0230,0.0421,2.0592
기아차,3,1.5531,0.0038,0.7332,1.5531
기아차,6,0.7429,0.0017,0.3507,0.7429
기아차,5,0.7221,0.0011,0.3409,0.7221
기아차,7,0.7221,0.0016,0.3409,0.7221
기아차,2,0.6931,0.0015,0.3272,0.6931
네이버,7,17.3312,0.0376,0.6513,17.3312
네이버,4,10.8320,0.0158,0.4070,10.8320
네이버,5,9.3878,0.0145,0.3528,9.3878
네이버,2,9.0109,0.0190,0.3386,9.0109
네이버,6,8.1720,0.0190,0.3071,8.1720
네이버,0,6.6862,0.0124,0.2512,6.6862
네이버,3,2.3296,0.0057,0.0875,2.3296
네이버,1,2.0592,0.0230,0.0774,2.0592
디지타임스,5,4.3328,0.0067,0.6176,4.3328
디지타임스,6,3.7145,0.0086,0.5294,3.7145
디지타임스,3,2.3296,0.0057,0.3320,2.3296
디지타임스,4,2.1664,0.0032,0.3088,2.1664
디지타임스,2,2.0794,0.0044,0.2964,2.0794
디지타임스,0,1.4858,0.0028,0.2118,1.4858
마이크로소프트,2,4.8520,0.0102,0.7762,4.8520
마이크로소프트,6,2.9716,0.0069,0.4754,2.9716
마이크로소프트,3,1.5531,0.0038,0.2484,1.5531
마이크로소프트,0,1.4858,0.0028,0.2377,1.4858
마이크로소프트,7,1.4443,0.0031,0.2310,1.4443
메타,6,2.9716,0.0069,0.9235,2.9716
메타,4,0.7221,0.0011,0.2244,0.7221
메타,7,0.7221,0.0016,0.2244,0.7221
메타,2,0.6931,0.0015,0.2154,0.6931
미디어텍,7,7.2213,0.0156,0.6141,7.2213
미디어텍,4,5.0549,0.0074,0.4298,5.0549
미디어텍,6,4.4575,0.0104,0.3790,4.4575
미디어텍,5,3.6107,0.0056,0.3070,3.6107
미디어텍,2,3.4657,0.0073,0.2947,3.4657
미디어텍,3,3.1061,0.0077,0.2641,3.1061
미디어텍,0,2.2287,0.0041,0.1895,2.2287
미디어텍,1,1.0296,0.0115,0.0876,1.0296
벤츠,5,3.6107,0.0056,0.4514,3.6107
벤츠,3,3.1061,0.0077,0.3883,3.1061
벤츠,1,3.0889,0.0345,0.3861,3.0889
벤츠,6,2.9716,0.0069,0.3715,2.9716
벤츠,7,2.8885,0.0063,0.3611,2.8885
벤츠,2,2.7726,0.0058,0.3466,2.7726
벤츠,4,2.1664,0.0032,0.2708,2.1664
벤츠,0,1.4858,0.0028,0.1857,1.4858
비보,6,9.6578,0.0225,0.5300,9.6578
비보,3,9.3183,0.0230,0.5113,9.3183
비보,4,7.9435,0.0116,0.4359,7.9435
비보,5,7.9435,0.0123,0.4359,7.9435
비보,0,3.7145,0.0069,0.2038,3.7145
비보,2,3.4657,0.0073,0.1902,3.4657
삼성디스플레이,0,71.3192,0.1320,0.5441,71.3192
삼성디스플레이,5,64.2700,0.0994,0.4903,64.2700
삼성디스플레이,4,62.8257,0.0919,0.4793,62.8257
삼성디스플레이,2,42.9751,0.0906,0.3278,42.9751
삼성디스플레이,3,31.0612,0.0766,0.2370,31.0612
삼성디스플레이,6,24.5160,0.0570,0.1870,24.5160
삼성디스플레이,7,23.8304,0.0516,0.1818,23.8304
삼성디스플레이,1,6.1777,0.0690,0.0471,6.1777
삼성전자,4,126.3736,0.1848,0.5449,126.3736
삼성전자,5,101.8210,0.1575,0.4390,101.8210
삼성전자,0,99.5498,0.1843,0.4292,99.5498
삼성전자,7,77.9905,0.1690,0.3363,77.9905
삼성전자,2,72.0873,0.1520,0.3108,72.0873
삼성전자,6,55.7182,0.1295,0.2402,55.7182
삼성전자,3,54.3570,0.1341,0.2344,54.3570
삼성전자,1,14.4147,0.1609,0.0621,14.4147
샤오미,6,14.1153,0.0328,0.5523,14.1153
샤오미,3,10.8714,0.0268,0.4254,10.8714
샤오미,4,10.8320,0.0158,0.4239,10.8320
샤오미,5,10.8320,0.0168,0.4239,10.8320
샤오미,2,8.3178,0.0175,0.3255,8.3178
샤오미,0,5.2004,0.0096,0.2035,5.2004
샤오미,1,2.0592,0.0230,0.0806,2.0592
샤오미,7,0.7221,0.0016,0.0283,0.7221
선익시스템,5,10.1099,0.0156,0.7109,10.1099
선익시스템,4,7.2213,0.0106,0.5078,7.2213
선익시스템,0,4.4575,0.0083,0.3134,4.4575
선익시스템,2,4.1589,0.0088,0.2924,4.1589
선익시스템,3,3.1061,0.0077,0.2184,3.1061
선익시스템,6,0.7429,0.0017,0.0522,0.7429
선익시스템,7,0.7221,0.0016,0.0508,0.7221
소니,2,3.4657,0.0073,0.7436,3.4657
소니,7,2.1664,0.0047,0.4648,2.1664
소니,0,1.4858,0.0028,0.3188,1.4858
소니,6,1.4858,0.0035,0.3188,1.4858
소니,3,0.7765,0.0019,0.1666,0.7765
아마존,6,5.9433,0.0138,0.5553,5.9433
아마존,4,5.0549,0.0074,0.4723,5.0549
아마존,3,3.8826,0.0096,0.3628,3.8826
아마존,2,3.4657,0.0073,0.3238,3.4657
아마존,0,2.9716,0.0055,0.2777,2.9716
아마존,5,2.8885,0.0045,0.2699,2.8885
아마존,7,2.8885,0.0063,0.2699,2.8885
아마존,1,1.0296,0.0115,0.0962,1.0296
아이씨디,5,8.6656,0.0134,0.6606,8.6656
아이씨디,4,7.2213,0.0106,0.5505,7.2213
아이씨디,0,4.4575,0.0083,0.3398,4.4575
아이씨디,2,4.1589,0.0088,0.3171,4.1589
아이씨디,7,2.1664,0.0047,0.1652,2.1664
아이씨디,3,1.5531,0.0038,0.1184,1.5531
아이씨디,6,0.7429,0.0017,0.0566,0.7429
애플,6,95.0923,0.2211,0.6188,95.0923
애플,5,62.8257,0.0972,0.4089,62.8257
애플,4,62.1036,0.0908,0.4042,62.1036
애플,3,50.4744,0.1245,0.3285,50.4744
애플,2,47.8272,0.1009,0.3112,47.8272
애플,0,38.6313,0.0715,0.2514,38.6313
애플,7,18.7755,0.0407,0.1222,18.7755
애플,1,9.2666,0.1034,0.0603,9.2666
엔비디아,0,8.1720,0.0151,0.5433,8.1720
엔비디아,4,7.9435,0.0116,0.5281,7.9435
엔비디아,3,6.2122,0.0153,0.4130,6.2122
엔비디아,5,5.0549,0.0078,0.3361,5.0549
엔비디아,6,3.7145,0.0086,0.2470,3.7145
엔비디아,7,3.6107,0.0078,0.2400,3.6107
엔비디아,2,2.0794,0.0044,0.1382,2.0794
엔비디아,1,1.0296,0.0115,0.0685,1.0296
오포,4,5.7771,0.0084,0.5326,5.7771
오포,3,5.4357,0.0134,0.5012,5.4357
오포,5,5.0549,0.0078,0.4661,5.0549
오포,6,4.4575,0.0104,0.4110,4.4575
오포,0,2.2287,0.0041,0.2055,2.2287
오포,2,2.0794,0.0044,0.1917,2.0794
원익IPS,4,2.1664,0.0032,0.6550,2.1664
원익IPS,5,2.1664,0.0034,0.6550,2.1664
원익IPS,0,0.7429,0.0014,0.2246,0.7429
원익IPS,7,0.7221,0.0016,0.2183,0.7221
원익IPS,2,0.6931,0.0015,0.2096,0.6931
인텔,4,6.4992,0.0095,0.5230,6.4992
인텔,0,5.2004,0.0096,0.4185,5.2004
인텔,7,5.0549,0.0110,0.4068,5.0549
인텔,5,4.3328,0.0067,0.3487,4.3328
인텔,3,3.8826,0.0096,0.3125,3.8826
인텔,6,3.7145,0.0086,0.2989,3.7145
인텔,2,2.7726,0.0058,0.2231,2.7726
인텔,1,2.0592,0.0230,0.1657,2.0592
카카오,7,12.9984,0.0282,0.7016,12.9984
카카오,5,7.2213,0.0112,0.3898,7.2213
카카오,4,6.4992,0.0095,0.3508,6.4992
카카오,0,5.9433,0.0110,0.3208,5.9433
카카오,2,5.5452,0.0117,0.2993,5.5452
카카오,6,3.7145,0.0086,0.2005,3.7145
퀄컴,4,15.1648,0.0222,0.5736,15.1648
퀄컴,7,11.5542,0.0250,0.4370,11.5542
퀄컴,5,9.3878,0.0145,0.3551,9.3878
퀄컴,6,8.9149,0.0207,0.3372,8.9149
퀄컴,2,8.3178,0.0175,0.3146,8.3178
퀄컴,0,8.1720,0.0151,0.3091,8.1720
퀄컴,1,4.1185,0.0460,0.1558,4.1185
퀄컴,3,3.8826,0.0096,0.1468,3.8826
폭스바겐,4,2.8885,0.0042,0.5769,2.8885
폭스바겐,6,2.2287,0.0052,0.4451,2.2287
폭스바겐,7,2.1664,0.0047,0.4327,2.1664
폭스바겐,3,1.5531,0.0038,0.3102,1.5531
폭스바겐,0,1.4858,0.0028,0.2968,1.4858
폭스바겐,2,1.3863,0.0029,0.2769,1.3863
폭스바겐,5,0.7221,0.0011,0.1442,0.7221
하이센스,5,3.6107,0.0056,0.6173,3.6107
하이센스,4,2.8885,0.0042,0.4939,2.8885
하이센스,2,2.7726,0.0058,0.4740,2.7726
하이센스,3,1.5531,0.0038,0.2655,1.5531
하이센스,0,1.4858,0.0028,0.2540,1.4858
하이센스,7,0.7221,0.0016,0.1235,0.7221
한미반도체,7,6.4992,0.0141,0.7498,6.4992
한미반도체,4,3.6107,0.0053,0.4166,3.6107
한미반도체,5,2.8885,0.0045,0.3333,2.8885
한미반도체,0,2.2287,0.0041,0.2571,2.2287
한미반도체,3,1.5531,0.0038,0.1792,1.5531
한미반도체,6,1.4858,0.0035,0.1714,1.4858
한미반도체,2,1.3863,0.0029,0.1599,1.3863
한화,3,10.0949,0.0249,0.6491,10.0949
한화,0,6.6862,0.0124,0.4299,6.6862
한화,6,5.9433,0.0138,0.3821,5.9433
한화,2,5.5452,0.0117,0.3565,5.5452
한화,5,4.3328,0.0067,0.2786,4.3328
한화,4,2.8885,0.0042,0.1857,2.8885
한화,7,1.4443,0.0031,0.0929,1.4443
한화솔루션,7,5.7771,0.0125,0.6405,5.7771
한화솔루션,4,3.6107,0.0053,0.4003,3.6107
한화솔루션,5,3.6107,0.0056,0.4003,3.6107
한화솔루션,2,3.4657,0.0073,0.3843,3.4657
한화솔루션,0,2.9716,0.0055,0.3295,2.9716
한화솔루션,1,1.0296,0.0115,0.1142,1.0296
한화시스템,7,6.4992,0.0141,0.6966,6.4992
한화시스템,4,3.6107,0.0053,0.3870,3.6107
한화시스템,5,3.6107,0.0056,0.3870,3.6107
한화시스템,0,2.9716,0.0055,0.3185,2.9716
한화시스템,2,2.7726,0.0058,0.2972,2.7726
한화시스템,6,1.4858,0.0035,0.1593,1.4858
현대모비스,7,21.6640,0.0469,0.6833,21.6640
현대모비스,0,11.8865,0.0220,0.3749,11.8865
현대모비스,4,10.8320,0.0158,0.3417,10.8320
현대모비스,5,10.8320,0.0168,0.3417,10.8320
현대모비스,2,9.7041,0.0205,0.3061,9.7041
현대모비스,3,6.2122,0.0153,0.1959,6.2122
현대모비스,6,5.2004,0.0121,0.1640,5.2004
현대자동차,7,8.6656,0.0188,0.6856,8.6656
현대자동차,4,6.4992,0.0095,0.5142,6.4992
현대자동차,2,4.1589,0.0088,0.3290,4.1589
현대자동차,5,3.6107,0.0056,0.2857,3.6107
현대자동차,0,2.9716,0.0055,0.2351,2.9716
현대자동차,6,1.4858,0.0035,0.1176,1.4858
현대자동차,1,1.0296,0.0115,0.0815,1.0296
현대차,7,23.8304,0.0516,0.5176,25.0220
현대차,2,19.4081,0.0409,0.4216,20.3785
현대차,0,19.3156,0.0358,0.4196,20.2814
현대차,5,17.3312,0.0268,0.3765,18.1978
현대차,4,14.4427,0.0211,0.3137,15.1648
현대차,3,13.9775,0.0345,0.3036,14.6764
현대차,6,9.6578,0.0225,0.2098,10.1407
현대차,1,2.0592,0.0230,0.0447,2.1622
화웨이,4,8.6656,0.0127,0.4944,8.6656
화웨이,0,8.1720,0.0151,0.4662,8.1720
화웨이,5,7.9435,0.0123,0.4532,7.9435
화웨이,6,5.9433,0.0138,0.3391,5.9433
화웨이,2,4.8520,0.0102,0.2768,4.8520
화웨이,7,4.3328,0.0094,0.2472,4.3328
화웨이,3,3.8826,0.0096,0.2215,3.8826
화웨이,1,3.0889,0.0345,0.1762,3.0889
