topic_id,word,prob
0,기술,1.0
0,추석,0.5347619027893931
0,유출,0.45047525423894547
0,반도체,0.4297152429298174
0,sns,0.3680673535374994
0,기술을,0.34022594251283794
0,영업이익,0.33307937104325286
0,중국,0.32849734887406185
0,삼성디스플레이,0.3091408363438567
0,연휴,0.3000788125800882
1,4o,1.0
1,2o,0.9999999554555667
1,피부,0.38751754073616806
1,pin shot,0.28386342444038215
1,pin,0.28386342444038215
1,shot,0.28386342444038215
1,3a,0.23674897946922085
1,클레녹스,0.22732631085613395
1,브랜드,0.19587993632132142
1,개선,0.18021558092303938
2,led,1.0
2,마이크로,0.6268862128611836
2,oled,0.5686241088901455
2,디스플레이,0.49213612461357786
2,게이밍,0.47814922009913874
2,일본,0.41399252033576966
2,새로운,0.4050941198905797
2,제품을,0.3321083923451717
2,게임,0.3081851501959766
2,차세대,0.30106304929567446
3,연휴,1.0
3,추석,0.9544282476221241
3,패널,0.9028429717427215
3,kt,0.8027180621619705
3,가장,0.7614125971752485
3,한국,0.7327975768642409
3,문화,0.610949494308015
3,lg,0.5880266370026621
3,시즌,0.5671906906090307
3,3분기,0.5514939739104976
4,디스플레이,1.0
4,ai,0.7669113125886655
4,3분기,0.7047687166252524
4,tv,0.7046481069894387
4,장비,0.693721405651885
4,실적,0.6511104992336288
4,oled,0.6489376824985623
4,매출,0.5522310346056832
4,중국,0.5446103318193202
4,삼성전자,0.49604562998426344
5,oled,1.0
5,디스플레이,0.29418417542781194
5,중국,0.2733180668402693
5,패널,0.2516459901230104
5,6세대,0.20338760375932224
5,장비,0.18402699791795213
5,oled 패널,0.15767945648824472
5,투자,0.1514350024269155
5,생산,0.13822043981449642
5,대형,0.1353705519204479
6,애플,1.0
6,아이폰,0.9744839461707246
6,아이폰17,0.8601707164417168
6,프로,0.7144090814086362
6,카메라,0.5990862679445137
6,폴더블,0.569263196796337
6,출시,0.4775262410540236
6,가장,0.47379975404380414
6,높은,0.4525779282011543
6,ai,0.4214441388026574
7,반도체,1.0
7,ai,0.3227960932693394
7,자동차,0.2904601021644985
7,사업을,0.2876030572924494
7,시스템,0.270308486173474
7,기술을,0.269772773967201
7,거래일,0.23232675189468863
7,전기차,0.23142594541213568
7,전장,0.2213527376946717
7,소재,0.20969801089669707
