term,cur,prev,diff,ma7,z_like,total
lg디스플레이,22,0,22,5.0,5.253,25
ui,14,0,14,2.8,4.19,14
하반기,16,0,16,3.8,4.136,19
업데이트,13,0,13,2.6,3.981,13
삼성전자,15,1,14,4.0,3.667,20
공식,11,0,11,2.2,3.544,11
기아,11,0,11,2.2,3.544,11
pv5,10,0,10,2.0,3.314,10
버전,10,0,10,2.0,3.314,10
올인원,10,0,10,2.0,3.314,10
강화,10,0,10,2.2,3.141,11
특징주,12,0,12,3.4,3.024,17
10,8,0,8,1.6,2.826,8
one,8,0,8,1.6,2.826,8
생산시설,8,0,8,1.6,2.826,8
인도,8,0,8,1.6,2.826,8
증설,8,0,8,1.6,2.826,8
택시,8,0,8,1.6,2.826,8
한켐,8,0,8,1.6,2.826,8
코스피,9,0,9,2.4,2.589,12
신규,9,1,8,2.4,2.589,12
전망,8,0,8,2.0,2.485,10
lgd,6,0,6,1.2,2.291,6
리포트,6,0,6,1.2,2.291,6
전시,6,0,6,1.2,2.291,6
최신,6,0,6,1.2,2.291,6
턴어라운드,6,0,6,1.2,2.291,6
추진,7,1,6,1.8,2.221,9
the,6,0,6,1.4,2.107,7
디스플레이,12,2,10,5.2,2.073,26
48선,5,0,5,1.0,2.0,5
ii,5,0,5,1.0,2.0,5
rtx,5,0,5,1.0,2.0,5
가스안전,5,0,5,1.0,2.0,5
놓치면,5,0,5,1.0,2.0,5
만드는,5,0,5,1.0,2.0,5
부스,5,0,5,1.0,2.0,5
숭실대,5,0,5,1.0,2.0,5
아트위크,5,0,5,1.0,2.0,5
예술,5,0,5,1.0,2.0,5
증권가,5,0,5,1.0,2.0,5
질주,5,0,5,1.0,2.0,5
천안시,5,0,5,1.0,2.0,5
핸드헬드,5,0,5,1.0,2.0,5
후회할,5,0,5,1.0,2.0,5
흑자,5,0,5,1.0,2.0,5
희망퇴직,5,0,5,1.0,2.0,5
반도체,8,1,7,2.8,1.945,14
운영,6,0,6,1.6,1.943,8
msi,5,0,5,1.2,1.813,6
외국인,5,0,5,1.2,1.813,6
지속,5,0,5,1.2,1.813,6
16일,4,0,4,0.8,1.689,4
18일,4,0,4,0.8,1.689,4
3000후반,4,0,4,0.8,1.689,4
hb테크놀러지,4,0,4,0.8,1.689,4
sus,4,0,4,0.8,1.689,4
가능한,4,0,4,0.8,1.689,4
경쟁력,4,0,4,0.8,1.689,4
계획,4,0,4,0.8,1.689,4
교량,4,0,4,0.8,1.689,4
교육협력,4,0,4,0.8,1.689,4
금속봉지,4,0,4,0.8,1.689,4
기판,4,0,4,0.8,1.689,4
긴장에,4,0,4,0.8,1.689,4
나눔과,4,0,4,0.8,1.689,4
대란,4,0,4,0.8,1.689,4
동반,4,0,4,0.8,1.689,4
미소천사,4,0,4,0.8,1.689,4
방산주,4,0,4,0.8,1.689,4
변경,4,0,4,0.8,1.689,4
불붙은,4,0,4,0.8,1.689,4
삼성디스플레이의,4,0,4,0.8,1.689,4
세미나,4,0,4,0.8,1.689,4
세울,4,0,4,0.8,1.689,4
스마트폰서,4,0,4,0.8,1.689,4
시그마인텔,4,0,4,0.8,1.689,4
시장조사업체,4,0,4,0.8,1.689,4
실적개선,4,0,4,0.8,1.689,4
아시아,4,0,4,0.8,1.689,4
인바,4,0,4,0.8,1.689,4
일반모델,4,0,4,0.8,1.689,4
자동차까지,4,0,4,0.8,1.689,4
자매결연,4,0,4,0.8,1.689,4
중동,4,0,4,0.8,1.689,4
지역과,4,0,4,0.8,1.689,4
충북보과대,4,0,4,0.8,1.689,4
켐트로닉스,4,0,4,0.8,1.689,4
텔랑가나,4,0,4,0.8,1.689,4
품절,4,0,4,0.8,1.689,4
피아이이,4,0,4,0.8,1.689,4
하이데라바드,4,0,4,0.8,1.689,4
한국과,4,0,4,0.8,1.689,4
혁신의,4,0,4,0.8,1.689,4
화성시,4,0,4,0.8,1.689,4
50,5,0,5,1.4,1.649,7
개최,13,1,12,7.2,1.575,36
소재,6,0,6,2.2,1.53,11
현장,6,0,6,2.2,1.53,11
기대,5,0,5,1.6,1.501,8
35,4,0,4,1.0,1.5,5
trump,4,0,4,1.0,1.5,5
가능,4,0,4,1.0,1.5,5
강세,4,0,4,1.0,1.5,5
기업이,4,0,4,1.0,1.5,5
돌풍,4,0,4,1.0,1.5,5
연내,4,0,4,1.0,1.5,5
연속,4,0,4,1.0,1.5,5
유리,4,0,4,1.0,1.5,5
제치고,4,0,4,1.0,1.5,5
첨단산업,4,0,4,1.0,1.5,5
친환경,4,0,4,1.0,1.5,5
국정과제,4,1,3,1.0,1.5,5
협약,4,1,3,1.0,1.5,5
시작,9,1,8,4.4,1.485,22
삼성,13,4,9,7.8,1.371,39
3분기,3,0,3,0.6,1.352,3
5거래일,3,0,3,0.6,1.352,3
6조원,3,0,3,0.6,1.352,3
9월에만,3,0,3,0.6,1.352,3
ict업계,3,0,3,0.6,1.352,3
life,3,0,3,0.6,1.352,3
sk에어플러스,3,0,3,0.6,1.352,3
to,3,0,3,0.6,1.352,3
with,3,0,3,0.6,1.352,3
군살,3,0,3,0.6,1.352,3
나선,3,0,3,0.6,1.352,3
뉴델리서,3,0,3,0.6,1.352,3
대상으로,3,0,3,0.6,1.352,3
델리,3,0,3,0.6,1.352,3
드디어,3,0,3,0.6,1.352,3
발전,3,0,3,0.6,1.352,3
부장급,3,0,3,0.6,1.352,3
빼기,3,0,3,0.6,1.352,3
순차,3,0,3,0.6,1.352,3
실시,3,0,3,0.6,1.352,3
아트아시아,3,0,3,0.6,1.352,3
양성,3,0,3,0.6,1.352,3
웃는다,3,0,3,0.6,1.352,3
이상,3,0,3,0.6,1.352,3
인증,3,0,3,0.6,1.352,3
저성과자,3,0,3,0.6,1.352,3
전망에,3,0,3,0.6,1.352,3
정주형,3,0,3,0.6,1.352,3
종목,3,0,3,0.6,1.352,3
주력,3,0,3,0.6,1.352,3
증가,3,0,3,0.6,1.352,3
차별화,3,0,3,0.6,1.352,3
출하,3,0,3,0.6,1.352,3
충북보건과학대,3,0,3,0.6,1.352,3
킨텍스,3,0,3,0.6,1.352,3
한국가스안전공사,3,0,3,0.6,1.352,3
확정,3,0,3,0.6,1.352,3
단독,4,0,4,1.2,1.336,6
소식에,4,0,4,1.2,1.336,6
에어,4,0,4,1.2,1.336,6
프로,4,0,4,1.2,1.336,6
환경,4,0,4,1.2,1.336,6
체결,4,1,3,1.2,1.336,6
tv,4,2,2,1.2,1.336,6
2025,18,2,16,12.4,1.239,62
정부,4,0,4,1.4,1.191,7
world,3,0,3,0.8,1.161,4
관심,3,0,3,0.8,1.161,4
급증에,3,0,3,0.8,1.161,4
다변화,3,0,3,0.8,1.161,4
도약,3,0,3,0.8,1.161,4
사상,3,0,3,0.8,1.161,4
예산,3,0,3,0.8,1.161,4
오프라인,3,0,3,0.8,1.161,4
제주,3,0,3,0.8,1.161,4
공급,5,0,5,2.2,1.128,11
관련주,5,2,3,2.2,1.128,11
공개,6,0,6,3.0,1.098,15
급등,6,0,6,3.0,1.098,15
mou,4,0,4,1.6,1.06,8
순항,6,0,6,3.2,1.004,16
11,3,0,3,1.0,1.0,5
로봇,3,0,3,1.0,1.0,5
본격화,3,0,3,1.0,1.0,5
상승세,3,0,3,1.0,1.0,5
인재,3,0,3,1.0,1.0,5
it,3,1,2,1.0,1.0,5
수상,3,2,1,1.0,1.0,5
12,2,0,2,0.4,0.98,2
123대,2,0,2,0.4,0.98,2
1분기,2,0,2,0.4,0.98,2
3500억,2,0,2,0.4,0.98,2
4위,2,0,2,0.4,0.98,2
70,2,0,2,0.4,0.98,2
7거래일째,2,0,2,0.4,0.98,2
7주년,2,0,2,0.4,0.98,2
8세대,2,0,2,0.4,0.98,2
apec,2,0,2,0.4,0.98,2
deals,2,0,2,0.4,0.98,2
et특징주,2,0,2,0.4,0.98,2
fpt,2,0,2,0.4,0.98,2
from,2,0,2,0.4,0.98,2
is,2,0,2,0.4,0.98,2
kb,2,0,2,0.4,0.98,2
led,2,0,2,0.4,0.98,2
meeting,2,0,2,0.4,0.98,2
news,2,0,2,0.4,0.98,2
samt와,2,0,2,0.4,0.98,2
sk하이,2,0,2,0.4,0.98,2
your,2,0,2,0.4,0.98,2
가전제품,2,0,2,0.4,0.98,2
강해져,2,0,2,0.4,0.98,2
건다,2,0,2,0.4,0.98,2
경기,2,0,2,0.4,0.98,2
경영진단,2,0,2,0.4,0.98,2
공사,2,0,2,0.4,0.98,2
그림,2,0,2,0.4,0.98,2
금융,2,0,2,0.4,0.98,2
기대감에,2,0,2,0.4,0.98,2
기틀,2,0,2,0.4,0.98,2
내년도,2,0,2,0.4,0.98,2
달리는데,2,0,2,0.4,0.98,2
대규모,2,0,2,0.4,0.98,2
대미,2,0,2,0.4,0.98,2
대웅제약,2,0,2,0.4,0.98,2
대회,2,0,2,0.4,0.98,2
디램,2,0,2,0.4,0.98,2
마련,2,0,2,0.4,0.98,2
마케팅,2,0,2,0.4,0.98,2
만남,2,0,2,0.4,0.98,2
맞손,2,0,2,0.4,0.98,2
머니e,2,0,2,0.4,0.98,2
바닥쳤다,2,0,2,0.4,0.98,2
버섯,2,0,2,0.4,0.98,2
벌써,2,0,2,0.4,0.98,2
법무법인,2,0,2,0.4,0.98,2
보기,2,0,2,0.4,0.98,2
비트겟,2,0,2,0.4,0.98,2
사고,2,0,2,0.4,0.98,2
성묫길,2,0,2,0.4,0.98,2
소진,2,0,2,0.4,0.98,2
순매수,2,0,2,0.4,0.98,2
승부,2,0,2,0.4,0.98,2
시넥스,2,0,2,0.4,0.98,2
시현,2,0,2,0.4,0.98,2
신중모드,2,0,2,0.4,0.98,2
실적은,2,0,2,0.4,0.98,2
예상,2,0,2,0.4,0.98,2
옥천에,2,0,2,0.4,0.98,2
유통,2,0,2,0.4,0.98,2
으뜸효율,2,0,2,0.4,0.98,2
인기몰이,2,0,2,0.4,0.98,2
장벽에,2,0,2,0.4,0.98,2
재차,2,0,2,0.4,0.98,2
전남,2,0,2,0.4,0.98,2
전북도,2,0,2,0.4,0.98,2
줍줍,2,0,2,0.4,0.98,2
중독,2,0,2,0.4,0.98,2
중인,2,0,2,0.4,0.98,2
지역별로,2,0,2,0.4,0.98,2
진행,2,0,2,0.4,0.98,2
채택,2,0,2,0.4,0.98,2
첨단소재,2,0,2,0.4,0.98,2
최다,2,0,2,0.4,0.98,2
프로모션,2,0,2,0.4,0.98,2
프리미엄에,2,0,2,0.4,0.98,2
프리즈,2,0,2,0.4,0.98,2
하방압력도,2,0,2,0.4,0.98,2
하이라이트,2,0,2,0.4,0.98,2
합의,2,0,2,0.4,0.98,2
해커톤,2,0,2,0.4,0.98,2
현대차그룹,2,0,2,0.4,0.98,2
현대차증권,2,0,2,0.4,0.98,2
환급,2,0,2,0.4,0.98,2
활기,2,0,2,0.4,0.98,2
흐름,2,0,2,0.4,0.98,2
노트북,5,0,5,2.6,0.919,13
매수,5,0,5,2.6,0.919,13
자율주행,3,0,3,1.2,0.859,6
공동,3,1,2,1.2,0.859,6
공모,3,2,1,1.2,0.859,6
경신,5,0,5,2.8,0.823,14
경쟁사,2,0,2,0.6,0.789,3
관세,2,0,2,0.6,0.789,3
급등세,2,0,2,0.6,0.789,3
낸드,2,0,2,0.6,0.789,3
미리,2,0,2,0.6,0.789,3
베트남,2,0,2,0.6,0.789,3
보안,2,0,2,0.6,0.789,3
수출,2,0,2,0.6,0.789,3
업무협약,2,0,2,0.6,0.789,3
완료,2,0,2,0.6,0.789,3
이전,2,0,2,0.6,0.789,3
주춤,2,0,2,0.6,0.789,3
준공,2,0,2,0.6,0.789,3
증시,2,0,2,0.6,0.789,3
클릭,2,0,2,0.6,0.789,3
패널,2,0,2,0.6,0.789,3
회의,2,0,2,0.6,0.789,3
rgb,2,1,1,0.6,0.789,3
광주시,2,1,1,0.6,0.789,3
업계,2,1,1,0.6,0.789,3
활용,3,0,3,1.4,0.733,7
신고가,5,0,5,3.0,0.732,15
