topic_id,word,prob
0,사피엔반도체는,1.0
0,배터리,0.9597546276902507
0,2o,0.9270638294122078
0,상무,0.889641084927803
0,디스플레이,0.8540801332023986
0,전고체,0.8097321751059515
0,미국,0.7741962909623552
0,마이크로led,0.7232611313771682
0,기술,0.6987823440386804
0,2025년,0.6933790997668686
1,oled,1.0
1,디스플레이,0.7760587016595589
1,중국,0.6197651226855078
1,tv,0.3466917161286012
1,아이폰17,0.3377813480376867
1,기술,0.33165835476751915
1,한국,0.32632295590489957
1,스마트폰,0.3158874042663594
1,차세대,0.3144927704420454
1,패널,0.31195601803808615
2,반도체,1.0
2,장비,0.4720530344997759
2,미국,0.39070965077170655
2,거래일,0.3221408189509795
2,마감했다,0.2884325115644285
2,주가,0.2804553620631507
2,금융,0.2771665869530561
2,시스템,0.27361809044881663
2,거래를,0.25449252125702104
2,오른,0.2481039921160692
3,할인,1.0
3,새로운,0.9005762696083394
3,체험,0.8986862379881385
3,오는,0.8895916673144798
3,동일하이빌,0.8833964612012781
3,진행된다,0.8118998839470589
3,xr,0.7608594161889206
3,전시,0.7571969667439526
3,미래를,0.7167991072808838
3,관광,0.7098540621678869
4,ai,1.0
4,물류,0.30213896374034294
4,모델,0.22950723748293075
4,서비스,0.22899048098162209
4,기업,0.20243258554097446
4,맞춤형,0.19832234512274313
4,기반,0.1813637802868874
4,ai 모델,0.16926253919769127
4,전환,0.1689394737516058
4,개발,0.16864258592952378
5,한국,1.0
5,항공기,0.7204387650840137
5,이사회,0.574848362594629
5,평가,0.5365875663499374
5,방산,0.5315698540051589
5,기술,0.48661608779890936
5,2기,0.4566613807948815
5,lg,0.44266587679999164
5,tv,0.4375009476372387
5,공동,0.428020242604331
6,lck,1.0
6,너무,0.9642297093892305
6,많이,0.7608108561933002
6,손흥민,0.745697408447887
6,나는,0.7317659105772766
6,2o,0.7239927048742957
6,3a,0.6771616347887415
6,내가,0.6661973191875915
6,그런,0.6214742733234009
6,결혼,0.6064698250829296
7,kt,1.0
7,will,0.6465156885864213
7,security,0.4430716045593487
7,said,0.40639149824350856
7,has,0.40388529717681954
7,소액결제,0.37994676843373854
7,ministry,0.3706699694613662
7,year,0.3678900374393606
7,its,0.336571080980683
7,also,0.3304450729158418
8,고려아연,1.0
8,격차,0.7487584842801827
8,기부,0.7094104095678859
8,지역사회,0.6686111400977798
8,계열사,0.6502028859662033
8,앞으로도,0.5402641894322925
8,친환경,0.47246238649079625
8,예방,0.4622053605065803
8,서버,0.43901943889995915
8,활동을,0.43210132071989343
