keyword,score
아이폰,1.0214572184394524
카카오,0.9776090397574326
애플,0.8753062340098701
삼성,0.7376588077982386
중국,0.6026538111044822
구축,0.5821039785319022
업체,0.5737522538355052
평가,0.5629312147488555
상황,0.5592772732086314
탑재,0.5456010081089238
있도록,0.521407989569474
매출,0.5135289572824798
업계,0.5111966632517249
소재,0.49486984216751034
공정,0.4924251434535057
패널,0.4852461049900629
고객,0.4677154174664902
스마트폰,0.4549470822875559
확보,0.4289304520693613
메타,0.41943304674584136
