term,cur,prev,diff,ma7,z_like,total
이도,14,0,14,2.333,4.616,14
강의,11,0,11,1.833,3.894,11
전참시,11,0,11,1.833,3.894,11
각막,10,0,10,1.667,3.637,10
운세,8,0,8,1.333,3.094,8
명곡,8,1,7,1.5,2.922,9
불후의,8,1,7,1.5,2.922,9
신승훈,8,1,7,1.5,2.922,9
27세,7,0,7,1.167,2.804,7
모솔,7,0,7,1.167,2.804,7
손상,7,0,7,1.167,2.804,7
실명,7,0,7,1.167,2.804,7
중단,7,0,7,1.167,2.804,7
결혼,8,3,5,1.833,2.62,11
16세,6,0,6,1.0,2.5,6
살림남,6,0,6,1.0,2.5,6
쇼호스트에,6,0,6,1.0,2.5,6
연하,6,0,6,1.0,2.5,6
지상렬,6,0,6,1.0,2.5,6
고백,7,2,5,1.5,2.472,9
위기,7,0,7,1.5,2.472,9
변우석,6,2,4,1.333,2.166,8
일상,6,1,5,1.333,2.166,8
09월,4,0,4,0.667,1.835,4
강사,4,0,4,0.667,1.835,4
고혈압,4,0,4,0.667,1.835,4
극비,4,0,4,0.667,1.835,4
김우진씨,4,0,4,0.667,1.835,4
김종국,4,0,4,0.667,1.835,4
바꿔줘,4,0,4,0.667,1.835,4
받았다,4,0,4,0.667,1.835,4
방광살리기,4,0,4,0.667,1.835,4
별자리,4,0,4,0.667,1.835,4
보냈,4,0,4,0.667,1.835,4
부친상,4,0,4,0.667,1.835,4
비트버니,4,0,4,0.667,1.835,4
사연,4,0,4,0.667,1.835,4
선택,4,0,4,0.667,1.835,4
성공적,4,0,4,0.667,1.835,4
수면장애,4,0,4,0.667,1.835,4
쏠퀴즈,4,0,4,0.667,1.835,4
야간뇨로,4,0,4,0.667,1.835,4
어필,4,0,4,0.667,1.835,4
오늘의,4,0,4,0.667,1.835,4
원인,4,0,4,0.667,1.835,4
이후,4,0,4,0.667,1.835,4
인한,4,0,4,0.667,1.835,4
재미있었어,4,0,4,0.667,1.835,4
전립선,4,0,4,0.667,1.835,4
정답,4,0,4,0.667,1.835,4
정답은,4,0,4,0.667,1.835,4
제작진에,4,0,4,0.667,1.835,4
중요,4,0,4,0.667,1.835,4
지리,4,0,4,0.667,1.835,4
진태현,4,0,4,0.667,1.835,4
질환,4,0,4,0.667,1.835,4
축하파티,4,0,4,0.667,1.835,4
출연,4,0,4,0.667,1.835,4
치료가,4,0,4,0.667,1.835,4
퀴즈,4,0,4,0.667,1.835,4
해시태,4,0,4,0.667,1.835,4
허각,4,0,4,0.667,1.835,4
호소,4,0,4,0.667,1.835,4
ktx,4,1,3,0.833,1.655,5
경륜경정,4,1,3,0.833,1.655,5
광명역,4,1,3,0.833,1.655,5
대회서,4,1,3,0.833,1.655,5
마라톤,4,1,3,0.833,1.655,5
불법도박,4,1,3,0.833,1.655,5
수술,4,1,3,0.833,1.655,5
아내,4,1,3,0.833,1.655,5
예방,4,1,3,0.833,1.655,5
평화,4,1,3,0.833,1.655,5
15만원,4,2,2,1.0,1.5,6
36만원,4,2,2,1.0,1.5,6
40도,4,2,2,1.0,1.5,6
4년,4,0,4,1.0,1.5,6
건강하십니까,4,2,2,1.0,1.5,6
꺾인다,4,2,2,1.0,1.5,6
너무,4,2,2,1.0,1.5,6
만에,4,2,2,1.0,1.5,6
무슨,4,2,2,1.0,1.5,6
비싸다했더니,4,2,2,1.0,1.5,6
잡는,4,2,2,1.0,1.5,6
특단,4,2,2,1.0,1.5,6
파격,4,2,2,1.0,1.5,6
평균,4,2,2,1.0,1.5,6
강남구,3,0,3,0.5,1.464,3
고현정,3,0,3,0.5,1.464,3
공개로,3,0,3,0.5,1.464,3
국악한마당,3,0,3,0.5,1.464,3
내부,3,0,3,0.5,1.464,3
도심,3,0,3,0.5,1.464,3
모두까기,3,0,3,0.5,1.464,3
모솔연애,3,0,3,0.5,1.464,3
배경으로,3,0,3,0.5,1.464,3
보여서,3,0,3,0.5,1.464,3
산업용,3,0,3,0.5,1.464,3
손상으로,3,0,3,0.5,1.464,3
송가인,3,0,3,0.5,1.464,3
시무,3,0,3,0.5,1.464,3
실명위기,3,0,3,0.5,1.464,3
심쿵,3,0,3,0.5,1.464,3
에스피시스템스,3,0,3,0.5,1.464,3
여유로운,3,0,3,0.5,1.464,3
여전,3,0,3,0.5,1.464,3
온디바이스,3,0,3,0.5,1.464,3
울면서,3,0,3,0.5,1.464,3
웃음,3,0,3,0.5,1.464,3
인순이,3,0,3,0.5,1.464,3
작심,3,0,3,0.5,1.464,3
최현욱,3,0,3,0.5,1.464,3
카리스마,3,0,3,0.5,1.464,3
협동로봇,3,0,3,0.5,1.464,3
23조원,4,3,1,1.167,1.362,7
sk하이닉스,4,3,1,1.167,1.362,7
간첩,4,3,1,1.167,1.362,7
계약학과,4,3,1,1.167,1.362,7
곳곳에,4,3,1,1.167,1.362,7
깔린,4,3,1,1.167,1.362,7
나라,4,3,1,1.167,1.362,7
달해,4,3,1,1.167,1.362,7
입시,4,3,1,1.167,1.362,7
조치,4,2,2,1.167,1.362,7
줄어,4,3,1,1.167,1.362,7
취업,4,3,1,1.167,1.362,7
피해액만,4,3,1,1.167,1.362,7
학과는,4,3,1,1.167,1.362,7
107일,3,1,2,0.667,1.285,4
드라마,3,0,3,0.667,1.285,4
로보스타,3,0,3,0.667,1.285,4
병원,3,0,3,0.667,1.285,4
제주반도체,3,0,3,0.667,1.285,4
해리스의,3,1,2,0.667,1.285,4
회고록,3,1,2,0.667,1.285,4
공주시,4,4,0,1.333,1.238,8
교통안전,4,4,0,1.333,1.238,8
청소년,4,4,0,1.333,1.238,8
캠페인,4,4,0,1.333,1.238,8
강변,3,2,1,0.833,1.133,5
고독,3,2,1,0.833,1.133,5
닿은,3,2,1,0.833,1.133,5
민주당,3,1,2,0.833,1.133,5
반발,3,2,1,0.833,1.133,5
순간,3,2,1,0.833,1.133,5
초가을,3,2,1,0.833,1.133,5
푸른,3,2,1,0.833,1.133,5
하늘이,3,2,1,0.833,1.133,5
한강,3,2,1,0.833,1.133,5
2025년,4,4,0,1.5,1.124,9
레이밴,4,5,-1,1.5,1.124,9
메타의,4,5,-1,1.5,1.124,9
스마트폰,4,4,0,1.5,1.124,9
야심작,4,5,-1,1.5,1.124,9
증가,4,4,0,1.5,1.124,9
4위,2,0,2,0.333,1.057,2
나가,2,0,2,0.333,1.057,2
넷플릭스,2,0,2,0.333,1.057,2
댄스에,2,0,2,0.333,1.057,2
동안,2,0,2,0.333,1.057,2
무대,2,0,2,0.333,1.057,2
밖에,2,0,2,0.333,1.057,2
발라드,2,0,2,0.333,1.057,2
보고,2,0,2,0.333,1.057,2
비결,2,0,2,0.333,1.057,2
소년의,2,0,2,0.333,1.057,2
시간,2,0,2,0.333,1.057,2
영파씨,2,0,2,0.333,1.057,2
위풍당당,2,0,2,0.333,1.057,2
임윤아x이채민,2,0,2,0.333,1.057,2
자외선,2,0,2,0.333,1.057,2
진심인,2,0,2,0.333,1.057,2
차단,2,0,2,0.333,1.057,2
