keyword,score
패널,0.6405149968112973
디스플레이,0.5575625322646134
반도체,0.550502732050386
애플,0.44820538940960386
로봇,0.4082397772545596
삼성,0.4079158619812582
스마트폰,0.3788763708296147
인텔,0.3215072117308063
미국,0.29621773994978057
장비,0.2806190192705398
중국,0.27560001855619154
디자인,0.2721967039210003
설립된,0.244850268291955
것이,0.24363325432491317
각각,0.2380217894484888
솔루션,0.23661889206323652
강의,0.23482647846063767
공정,0.23140656215717634
검사,0.2217428260891223
경험,0.2213642528787003
