topic_id,word,prob
0,역시,1.0
0,새로운,0.8121029315252181
0,실제,0.7004403595059945
0,가장,0.6000208525135677
0,배터리,0.4657839695673229
0,만큼,0.4388050705941567
0,디스플레이,0.41808387181258055
0,강력한,0.3053099140583919
0,기술을,0.24304703241154532
0,이러한,0.21308423344260063
1,로봇,1.0
1,ai,0.7103051906342692
1,반도체,0.3896392150551278
1,사업,0.3109632272440853
1,기술,0.27528542834694425
1,장비,0.24518799901295568
1,산업,0.21625286418548192
1,시스템,0.20355361980706865
1,기술을,0.1962604567438956
1,제품,0.19539446641518934
2,oled,1.0
2,보였다,0.7259727406883733
2,콘텐츠,0.7259392067730889
2,삼성전자,0.7026545205212703
2,가장,0.6074648861594399
2,현장에서,0.595651049225747
2,역시,0.55574790086667
2,중심으로,0.4889320390287898
2,패널,0.48892340901841247
2,수요,0.4261970797843435
3,oled,1.0
3,일본,0.21345868584274158
3,디스플레이,0.18540448401214377
3,투자,0.16855922492907213
3,실적,0.16835250449328654
3,패널,0.1573551099242699
3,대형,0.1546061726891051
3,lg디스플레이는,0.13826720753605393
3,만큼,0.11930576505207371
3,삼성,0.11406601992015301
4,반도체,1.0
4,차세대,0.9489869109647918
4,산업,0.8685248132724593
4,전력,0.8389079839442984
4,기업,0.7958038607321994
4,핵심,0.7105582813081036
4,미국,0.6369439262390987
4,기술을,0.5914937788100809
4,디스플레이,0.588261160948741
4,수요,0.578333773124442
5,ai,1.0
5,lg,0.9256584301862625
5,oled,0.764652321289612
5,boe,0.482623533800722
5,led,0.41984228438771554
5,삼성,0.019367256664604447
5,수요,0.019360928663773296
5,콘텐츠,0.01933163715791698
5,구조적,0.01932933805373735
5,열린,0.019329057797570853
6,스마트폰,1.0
6,디스플레이,0.849451395119871
6,기술,0.6002347057729358
6,배터리,0.5582829054598956
6,led,0.4281012730696967
6,제품,0.40548951408030776
6,핵심,0.3788672776334847
6,설계,0.3106174009920482
6,시스템,0.29747009032697097
6,삼성,0.25763475093333815
7,디스플레이,1.0
7,ai,0.7811951541900123
7,자동차,0.38858207681729584
7,lcd,0.24049048614494353
7,oled,0.23660276526755483
7,패널,0.20012610396890088
7,매출,0.18243198208732989
7,미국,0.17854604415423303
7,높은,0.1772573526344266
7,lg,0.13454677077460755
