keyword,score
패널,0.7255658946238045
애플,0.7243325132504398
삼성,0.6463032971574432
반도체,0.5759357372204457
폴더블,0.5704229479913546
디스플레이,0.3661470147348307
모니터,0.3303493249366181
게이밍,0.31820650233867825
창원,0.3056614506818119
장비,0.2989943474227042
중국,0.29151962847846286
테스트,0.2702823090666308
생산,0.26472377770807765
버추얼,0.26385156457684505
주가,0.25571755124283085
패키징,0.25500427455795543
있으며,0.25102299847510795
규제,0.25057593974251174
차량,0.24745837278638275
스마트폰,0.24420848727075423
