org,topic,base_score,topic_share,company_focus,hybrid_score
CSOT,5,3.4600,0.0223,0.1380,3.4600
CSOT,8,3.1341,0.0186,0.1250,3.1341
CSOT,2,2.3955,0.0087,0.0955,2.3955
IoT,2,7.1866,0.0261,0.5935,7.1866
IoT,0,6.5617,0.0162,0.5419,6.5617
IoT,9,3.7097,0.0147,0.3064,3.7097
IoT,4,2.3506,0.0135,0.1941,2.3506
IoT,6,2.3506,0.0090,0.1941,2.3506
IoT,7,2.3074,0.0082,0.1906,2.3074
IoT,12,2.2258,0.0079,0.1838,2.2258
IoT,13,2.1141,0.0086,0.1746,2.1141
IoT,5,1.7300,0.0112,0.1429,1.7300
IoT,3,1.5970,0.0092,0.1319,1.5970
IoT,8,1.5671,0.0093,0.1294,1.5671
IoT,1,1.5383,0.0043,0.1270,1.5383
IoT,11,1.4094,0.0051,0.1164,1.4094
LG디스플레이,1,50.7628,0.1413,0.5292,50.7628
LG디스플레이,7,32.3036,0.1141,0.3368,32.3036
LG디스플레이,11,31.7119,0.1142,0.3306,31.7119
LG디스플레이,0,30.6213,0.0757,0.3192,30.6213
LG디스플레이,12,27.4517,0.0976,0.2862,27.4517
LG디스플레이,6,27.4236,0.1054,0.2859,27.4236
LG디스플레이,13,24.6648,0.1000,0.2571,24.6648
LG디스플레이,8,19.5883,0.1163,0.2042,19.5883
LG디스플레이,9,17.8065,0.0708,0.1856,17.8065
LG디스플레이,3,16.7687,0.0968,0.1748,16.7687
LG디스플레이,4,16.4542,0.0942,0.1715,16.4542
LG디스플레이,5,13.8400,0.0894,0.1443,13.8400
LG디스플레이,2,8.7836,0.0319,0.0916,8.7836
LG디스플레이,10,1.6094,0.0189,0.0168,1.6094
LG전자,10,67.5964,0.7925,0.7686,67.5964
LG전자,0,21.1433,0.0523,0.2404,21.1433
LG전자,1,19.9975,0.0557,0.2274,19.9975
LG전자,9,17.8065,0.0708,0.2025,17.8065
LG전자,11,17.6177,0.0635,0.2003,17.6177
LG전자,5,17.2999,0.1117,0.1967,17.2999
LG전자,2,15.9702,0.0580,0.1816,15.9702
LG전자,13,15.5036,0.0629,0.1763,15.5036
LG전자,7,14.6135,0.0516,0.1662,14.6135
LG전자,4,14.1036,0.0807,0.1604,14.1036
LG전자,6,14.1036,0.0542,0.1604,14.1036
LG전자,12,12.6129,0.0449,0.1434,12.6129
LG전자,3,8.7836,0.0507,0.0999,8.7836
LG전자,8,7.0518,0.0419,0.0802,7.0518
LG화학,2,3.1940,0.0116,0.4860,3.1940
LG화학,3,2.3955,0.0138,0.3645,2.3955
LG화학,8,2.3506,0.0140,0.3576,2.3506
LG화학,0,2.1872,0.0054,0.3328,2.1872
LG화학,13,2.1141,0.0086,0.3217,2.1141
LG화학,10,1.6094,0.0189,0.2449,1.6094
LG화학,6,1.5671,0.0060,0.2384,1.5671
LG화학,1,1.5383,0.0043,0.2341,1.5383
LG화학,7,1.5383,0.0054,0.2341,1.5383
LG화학,9,1.4839,0.0059,0.2258,1.4839
LG화학,11,0.7047,0.0025,0.1072,0.7047
MWC,11,0.7047,0.0025,1.0000,0.7047
SID,0,3.6454,0.0090,0.6568,3.6454
SID,11,2.8188,0.0102,0.5079,2.8188
SID,9,2.2258,0.0088,0.4010,2.2258
SID,1,1.5383,0.0043,0.2771,1.5383
SID,8,0.7835,0.0047,0.1412,0.7835
SID,7,0.7691,0.0027,0.1386,0.7691
SID,12,0.7419,0.0026,0.1337,0.7419
SID,13,0.7047,0.0029,0.1270,0.7047
SK하이닉스,0,30.6213,0.0757,0.5445,30.6213
SK하이닉스,2,27.1493,0.0986,0.4827,27.1493
SK하이닉스,9,20.7742,0.0826,0.3694,20.7742
SK하이닉스,7,13.0753,0.0462,0.2325,13.0753
SK하이닉스,13,12.6847,0.0514,0.2255,12.6847
SK하이닉스,1,12.3061,0.0343,0.2188,12.3061
SK하이닉스,3,9.5821,0.0553,0.1704,9.5821
SK하이닉스,4,9.4024,0.0538,0.1672,9.4024
SK하이닉스,6,9.4024,0.0361,0.1672,9.4024
SK하이닉스,8,9.4024,0.0558,0.1672,9.4024
SK하이닉스,11,9.1612,0.0330,0.1629,9.1612
SK하이닉스,5,8.6500,0.0559,0.1538,8.6500
SK하이닉스,12,7.4194,0.0264,0.1319,7.4194
SK하이닉스,10,1.6094,0.0189,0.0286,1.6094
Semiconductor,10,1.6094,0.0189,0.4977,1.6094
Semiconductor,2,1.5970,0.0058,0.4938,1.5970
Semiconductor,0,1.4582,0.0036,0.4509,1.4582
Semiconductor,13,1.4094,0.0057,0.4358,1.4094
Semiconductor,8,0.7835,0.0047,0.2423,0.7835
Semiconductor,7,0.7691,0.0027,0.2378,0.7691
TCL,1,8.4605,0.0236,0.4676,8.4605
TCL,7,7.6913,0.0272,0.4251,7.6913
TCL,6,7.0518,0.0271,0.3898,7.0518
TCL,12,6.6774,0.0237,0.3691,6.6774
TCL,11,5.6377,0.0203,0.3116,5.6377
TCL,8,3.9177,0.0233,0.2165,3.9177
TCL,0,3.6454,0.0090,0.2015,3.6454
TCL,5,3.4600,0.0223,0.1912,3.4600
TCL,13,2.8188,0.0114,0.1558,2.8188
TCL,2,2.3955,0.0087,0.1324,2.3955
TCL,3,2.3955,0.0138,0.1324,2.3955
TCL,4,2.3506,0.0135,0.1299,2.3506
TCL,9,2.2258,0.0088,0.1230,2.2258
V2X,2,7.1866,0.0261,0.5966,7.1866
V2X,0,6.5617,0.0162,0.5447,6.5617
V2X,9,3.7097,0.0147,0.3079,3.7097
V2X,4,2.3506,0.0135,0.1951,2.3506
V2X,6,2.3506,0.0090,0.1951,2.3506
V2X,7,2.3074,0.0082,0.1915,2.3074
V2X,12,2.2258,0.0079,0.1848,2.2258
V2X,13,2.1141,0.0086,0.1755,2.1141
V2X,5,1.7300,0.0112,0.1436,1.7300
V2X,3,1.5970,0.0092,0.1326,1.5970
V2X,8,1.5671,0.0093,0.1301,1.5671
V2X,1,1.5383,0.0043,0.1277,1.5383
V2X,11,0.7047,0.0025,0.0585,0.7047
Visionox,12,6.6774,0.0237,0.6844,6.6774
Visionox,6,3.1341,0.0120,0.3212,3.1341
Visionox,1,3.0765,0.0086,0.3153,3.0765
Visionox,7,3.0765,0.0109,0.3153,3.0765
Visionox,11,2.8188,0.0102,0.2889,2.8188
Visionox,13,2.1141,0.0086,0.2167,2.1141
Visionox,5,1.7300,0.0112,0.1773,1.7300
Visionox,3,1.5970,0.0092,0.1637,1.5970
Visionox,0,1.4582,0.0036,0.1494,1.4582
Visionox,4,0.7835,0.0045,0.0803,0.7835
Visionox,8,0.7835,0.0047,0.0803,0.7835
Visionox,9,0.7419,0.0029,0.0760,0.7419
구글,0,13.8525,0.0342,0.3956,13.8525
구글,3,12.7761,0.0737,0.3649,12.7761
구글,11,11.2753,0.0406,0.3220,11.2753
구글,4,10.1859,0.0583,0.2909,10.1859
구글,8,10.1859,0.0605,0.2909,10.1859
구글,9,9.6452,0.0383,0.2754,9.6452
구글,2,9.5821,0.0348,0.2736,9.5821
구글,1,8.4605,0.0236,0.2416,8.4605
구글,13,8.4565,0.0343,0.2415,8.4565
구글,12,8.1613,0.0290,0.2331,8.1613
구글,6,7.8353,0.0301,0.2238,7.8353
구글,7,7.6913,0.0272,0.2196,7.6913
구글,5,4.3250,0.0279,0.1235,4.3250
구글,10,1.6094,0.0189,0.0460,1.6094
기아,0,21.8724,0.0541,0.6082,21.8724
기아,2,15.9702,0.0580,0.4440,15.9702
기아,9,14.0968,0.0560,0.3920,14.0968
기아,7,9.2296,0.0326,0.2566,9.2296
기아,11,7.7518,0.0279,0.2155,7.7518
기아,13,7.7518,0.0314,0.2155,7.7518
기아,1,7.6913,0.0214,0.2139,7.6913
기아,4,5.4847,0.0314,0.1525,5.4847
기아,6,4.7012,0.0181,0.1307,4.7012
기아,8,4.7012,0.0279,0.1307,4.7012
기아,12,3.7097,0.0132,0.1031,3.7097
기아,3,2.3955,0.0138,0.0666,2.3955
기아,5,1.7300,0.0112,0.0481,1.7300
네이버,0,7.2908,0.0180,0.6014,7.2908
네이버,2,6.3881,0.0232,0.5269,6.3881
네이버,9,5.1936,0.0206,0.4284,5.1936
네이버,11,2.8188,0.0102,0.2325,2.8188
네이버,1,2.3074,0.0064,0.1903,2.3074
네이버,7,2.3074,0.0082,0.1903,2.3074
네이버,4,1.5671,0.0090,0.1293,1.5671
네이버,6,1.5671,0.0060,0.1293,1.5671
네이버,13,1.4094,0.0057,0.1163,1.4094
네이버,12,0.7419,0.0026,0.0612,0.7419
마이크로소프트,0,2.9163,0.0072,0.5700,2.9163
마이크로소프트,3,2.3955,0.0138,0.4682,2.3955
마이크로소프트,5,1.7300,0.0112,0.3381,1.7300
마이크로소프트,4,1.5671,0.0090,0.3063,1.5671
마이크로소프트,9,1.4839,0.0059,0.2900,1.4839
마이크로소프트,11,1.4094,0.0051,0.2755,1.4094
마이크로소프트,2,0.7985,0.0029,0.1561,0.7985
마이크로소프트,8,0.7835,0.0047,0.1531,0.7835
마이크로소프트,12,0.7419,0.0026,0.1450,0.7419
마이크로소프트,13,0.7047,0.0029,0.1377,0.7047
메타,3,1.5970,0.0092,0.4605,1.5970
메타,4,1.5671,0.0090,0.4519,1.5671
메타,12,1.4839,0.0053,0.4279,1.4839
메타,11,1.4094,0.0051,0.4064,1.4094
메타,2,0.7985,0.0029,0.2303,0.7985
메타,6,0.7835,0.0030,0.2260,0.7835
메타,9,0.7419,0.0029,0.2140,0.7419
메타,0,0.7291,0.0018,0.2103,0.7291
메타,13,0.7047,0.0029,0.2032,0.7047
미디어텍,2,7.1866,0.0261,0.5966,7.1866
미디어텍,0,6.5617,0.0162,0.5447,6.5617
미디어텍,9,3.7097,0.0147,0.3079,3.7097
미디어텍,4,2.3506,0.0135,0.1951,2.3506
미디어텍,6,2.3506,0.0090,0.1951,2.3506
미디어텍,7,2.3074,0.0082,0.1915,2.3074
미디어텍,12,2.2258,0.0079,0.1848,2.2258
미디어텍,13,2.1141,0.0086,0.1755,2.1141
미디어텍,5,1.7300,0.0112,0.1436,1.7300
미디어텍,3,1.5970,0.0092,0.1326,1.5970
미디어텍,8,1.5671,0.0093,0.1301,1.5671
미디어텍,1,1.5383,0.0043,0.1277,1.5383
미디어텍,11,0.7047,0.0025,0.0585,0.7047
벤츠,5,6.9200,0.0447,0.5857,6.9200
벤츠,3,4.7910,0.0276,0.4055,4.7910
벤츠,8,3.9177,0.0233,0.3316,3.9177
벤츠,6,3.1341,0.0120,0.2653,3.1341
벤츠,1,3.0765,0.0086,0.2604,3.0765
벤츠,12,2.9677,0.0106,0.2512,2.9677
벤츠,2,2.3955,0.0087,0.2028,2.3955
벤츠,7,2.3074,0.0082,0.1953,2.3074
벤츠,0,2.1872,0.0054,0.1851,2.1872
벤츠,13,2.1141,0.0086,0.1789,2.1141
벤츠,4,1.5671,0.0090,0.1326,1.5671
벤츠,11,1.4094,0.0051,0.1193,1.4094
벤츠,9,0.7419,0.0029,0.0628,0.7419
비보,12,14.0968,0.0501,0.7338,14.0968
비보,6,6.2682,0.0241,0.3263,6.2682
비보,1,5.3839,0.0150,0.2803,5.3839
비보,7,5.3839,0.0190,0.2803,5.3839
비보,11,4.9330,0.0178,0.2568,4.9330
비보,5,4.3250,0.0279,0.2251,4.3250
비보,3,3.1940,0.0184,0.1663,3.1940
비보,13,2.8188,0.0114,0.1467,2.8188
비보,0,2.1872,0.0054,0.1139,2.1872
비보,4,1.5671,0.0090,0.0816,1.5671
비보,8,1.5671,0.0093,0.0816,1.5671
비보,9,1.4839,0.0059,0.0772,1.4839
삼성디스플레이,1,39.2258,0.1092,0.4528,56.5165
삼성디스플레이,11,34.5307,0.1244,0.3986,49.7518
삼성디스플레이,0,32.0795,0.0793,0.3703,46.2201
삼성디스플레이,7,26.1505,0.0924,0.3019,37.6777
삼성디스플레이,13,25.3695,0.1029,0.2929,36.5524
삼성디스플레이,12,25.2259,0.0897,0.2912,36.3454
삼성디스플레이,6,23.5059,0.0904,0.2713,33.8674
삼성디스플레이,9,17.8065,0.0708,0.2056,25.6556
삼성디스플레이,5,15.5700,0.1006,0.1797,22.4332
삼성디스플레이,4,14.8871,0.0852,0.1719,21.4493
삼성디스플레이,2,12.7761,0.0464,0.1475,18.4078
삼성디스플레이,3,12.7761,0.0737,0.1475,18.4078
삼성디스플레이,8,10.9694,0.0651,0.1266,15.8048
삼성전자,0,66.3462,0.1640,0.4344,66.3462
삼성전자,1,66.1454,0.1842,0.4331,66.1454
삼성전자,2,51.9030,0.1884,0.3399,51.9030
삼성전자,7,46.9171,0.1658,0.3072,46.9171
삼성전자,13,44.3966,0.1800,0.2907,44.3966
삼성전자,11,42.2825,0.1523,0.2769,42.2825
삼성전자,6,38.3930,0.1476,0.2514,38.3930
삼성전자,9,37.0969,0.1475,0.2429,37.0969
삼성전자,12,34.1291,0.1214,0.2235,34.1291
삼성전자,8,27.4236,0.1628,0.1796,27.4236
삼성전자,4,21.1553,0.1211,0.1385,21.1553
삼성전자,3,20.7612,0.1198,0.1359,20.7612
삼성전자,5,15.5700,0.1006,0.1020,15.5700
삼성전자,10,1.6094,0.0189,0.0105,1.6094
샤오미,12,14.0968,0.0501,0.7338,14.0968
샤오미,6,6.2682,0.0241,0.3263,6.2682
샤오미,1,5.3839,0.0150,0.2803,5.3839
샤오미,7,5.3839,0.0190,0.2803,5.3839
샤오미,11,4.9330,0.0178,0.2568,4.9330
샤오미,5,4.3250,0.0279,0.2251,4.3250
샤오미,3,3.1940,0.0184,0.1663,3.1940
샤오미,13,2.8188,0.0114,0.1467,2.8188
샤오미,0,2.1872,0.0054,0.1139,2.1872
샤오미,4,1.5671,0.0090,0.0816,1.5671
샤오미,8,1.5671,0.0093,0.0816,1.5671
샤오미,9,1.4839,0.0059,0.0772,1.4839
소니,4,3.1341,0.0179,0.4918,3.1341
소니,0,2.9163,0.0072,0.4576,2.9163
소니,5,2.5950,0.0168,0.4072,2.5950
소니,3,2.3955,0.0138,0.3759,2.3955
소니,8,1.5671,0.0093,0.2459,1.5671
소니,9,1.4839,0.0059,0.2328,1.4839
소니,11,1.4094,0.0051,0.2211,1.4094
소니,13,1.4094,0.0057,0.2211,1.4094
소니,2,0.7985,0.0029,0.1253,0.7985
소니,12,0.7419,0.0026,0.1164,0.7419
아이씨디,0,5.1036,0.0126,0.5918,5.1036
아이씨디,7,3.8457,0.0136,0.4459,3.8457
아이씨디,6,2.3506,0.0090,0.2726,2.3506
아이씨디,1,2.3074,0.0064,0.2676,2.3074
아이씨디,9,2.2258,0.0088,0.2581,2.2258
아이씨디,12,2.2258,0.0079,0.2581,2.2258
아이씨디,11,2.1141,0.0076,0.2451,2.1141
아이씨디,13,2.1141,0.0086,0.2451,2.1141
아이씨디,4,1.5671,0.0090,0.1817,1.5671
아이씨디,5,0.8650,0.0056,0.1003,0.8650
아이씨디,2,0.7985,0.0029,0.0926,0.7985
애플,12,48.9679,0.1741,0.4982,48.9679
애플,1,39.2258,0.1092,0.3991,39.2258
애플,6,32.1248,0.1235,0.3268,32.1248
애플,7,27.6888,0.0978,0.2817,27.6888
애플,3,27.1493,0.1567,0.2762,27.1493
애플,13,26.7789,0.1086,0.2724,26.7789
애플,11,24.6648,0.0888,0.2509,24.6648
애플,0,23.3305,0.0577,0.2374,23.3305
애플,8,18.0212,0.1070,0.1833,18.0212
애플,5,17.2999,0.1117,0.1760,17.2999
애플,4,15.6706,0.0897,0.1594,15.6706
애플,9,15.5807,0.0619,0.1585,15.5807
애플,2,13.5746,0.0493,0.1381,13.5746
애플,10,4.8283,0.0566,0.0491,4.8283
엔비디아,3,0.7985,0.0046,0.7326,0.7985
엔비디아,9,0.7419,0.0029,0.6807,0.7419
오포,12,6.6774,0.0237,0.6844,6.6774
오포,6,3.1341,0.0120,0.3212,3.1341
오포,1,3.0765,0.0086,0.3153,3.0765
오포,7,3.0765,0.0109,0.3153,3.0765
오포,11,2.8188,0.0102,0.2889,2.8188
오포,13,2.1141,0.0086,0.2167,2.1141
오포,5,1.7300,0.0112,0.1773,1.7300
오포,3,1.5970,0.0092,0.1637,1.5970
오포,0,1.4582,0.0036,0.1494,1.4582
오포,4,0.7835,0.0045,0.0803,0.7835
오포,8,0.7835,0.0047,0.0803,0.7835
오포,9,0.7419,0.0029,0.0760,0.7419
인텔,2,3.1940,0.0116,0.4860,3.1940
인텔,3,2.3955,0.0138,0.3645,2.3955
인텔,8,2.3506,0.0140,0.3576,2.3506
인텔,0,2.1872,0.0054,0.3328,2.1872
인텔,13,2.1141,0.0086,0.3217,2.1141
인텔,10,1.6094,0.0189,0.2449,1.6094
인텔,6,1.5671,0.0060,0.2384,1.5671
인텔,1,1.5383,0.0043,0.2341,1.5383
인텔,7,1.5383,0.0054,0.2341,1.5383
인텔,9,1.4839,0.0059,0.2258,1.4839
인텔,11,0.7047,0.0025,0.1072,0.7047
카카오,0,7.2908,0.0180,0.5607,7.2908
카카오,2,6.3881,0.0232,0.4912,6.3881
카카오,9,5.9355,0.0236,0.4564,5.9355
카카오,11,2.8188,0.0102,0.2168,2.8188
카카오,4,2.3506,0.0135,0.1808,2.3506
카카오,1,2.3074,0.0064,0.1774,2.3074
카카오,7,2.3074,0.0082,0.1774,2.3074
카카오,12,2.2258,0.0079,0.1712,2.2258
카카오,13,2.1141,0.0086,0.1626,2.1141
카카오,3,1.5970,0.0092,0.1228,1.5970
카카오,6,1.5671,0.0060,0.1205,1.5671
카카오,5,0.8650,0.0056,0.0665,0.8650
카카오,8,0.7835,0.0047,0.0603,0.7835
퀄컴,2,10.3806,0.0377,0.5820,10.3806
퀄컴,0,8.7490,0.0216,0.4905,8.7490
퀄컴,9,5.1936,0.0206,0.2912,5.1936
퀄컴,13,4.2282,0.0171,0.2371,4.2282
퀄컴,3,3.9925,0.0230,0.2239,3.9925
퀄컴,6,3.9177,0.0151,0.2197,3.9177
퀄컴,8,3.9177,0.0233,0.2197,3.9177
퀄컴,7,3.8457,0.0136,0.2156,3.8457
퀄컴,1,3.0765,0.0086,0.1725,3.0765
퀄컴,4,2.3506,0.0135,0.1318,2.3506
퀄컴,12,2.2258,0.0079,0.1248,2.2258
퀄컴,5,1.7300,0.0112,0.0970,1.7300
퀄컴,10,1.6094,0.0189,0.0902,1.6094
퀄컴,11,1.4094,0.0051,0.0790,1.4094
폭스바겐,0,2.9163,0.0072,0.5271,2.9163
폭스바겐,12,2.2258,0.0079,0.4023,2.2258
폭스바겐,5,1.7300,0.0112,0.3127,1.7300
폭스바겐,2,1.5970,0.0058,0.2886,1.5970
폭스바겐,8,1.5671,0.0093,0.2832,1.5671
폭스바겐,7,1.5383,0.0054,0.2780,1.5383
폭스바겐,9,1.4839,0.0059,0.2682,1.4839
폭스바겐,11,1.4094,0.0051,0.2547,1.4094
폭스바겐,13,1.4094,0.0057,0.2547,1.4094
폭스바겐,4,0.7835,0.0045,0.1416,0.7835
하이센스,6,4.7012,0.0181,0.5105,4.7012
하이센스,1,4.6148,0.0128,0.5011,4.6148
하이센스,8,3.1341,0.0186,0.3403,3.1341
하이센스,7,3.0765,0.0109,0.3341,3.0765
하이센스,11,2.8188,0.0102,0.3061,2.8188
하이센스,12,2.2258,0.0079,0.2417,2.2258
하이센스,3,1.5970,0.0092,0.1734,1.5970
하이센스,0,1.4582,0.0036,0.1583,1.4582
하이센스,13,1.4094,0.0057,0.1531,1.4094
하이센스,5,0.8650,0.0056,0.0939,0.8650
하이센스,2,0.7985,0.0029,0.0867,0.7985
하이센스,4,0.7835,0.0045,0.0851,0.7835
하이센스,9,0.7419,0.0029,0.0806,0.7419
한미반도체,2,7.1866,0.0261,0.5966,7.1866
한미반도체,0,6.5617,0.0162,0.5447,6.5617
한미반도체,9,3.7097,0.0147,0.3079,3.7097
한미반도체,4,2.3506,0.0135,0.1951,2.3506
한미반도체,6,2.3506,0.0090,0.1951,2.3506
한미반도체,7,2.3074,0.0082,0.1915,2.3074
한미반도체,12,2.2258,0.0079,0.1848,2.2258
한미반도체,13,2.1141,0.0086,0.1755,2.1141
한미반도체,5,1.7300,0.0112,0.1436,1.7300
한미반도체,3,1.5970,0.0092,0.1326,1.5970
한미반도체,8,1.5671,0.0093,0.1301,1.5671
한미반도체,1,1.5383,0.0043,0.1277,1.5383
한미반도체,11,0.7047,0.0025,0.0585,0.7047
한화솔루션,0,7.2908,0.0180,0.6593,7.2908
한화솔루션,2,3.9925,0.0145,0.3611,3.9925
한화솔루션,9,3.7097,0.0147,0.3355,3.7097
한화솔루션,7,3.0765,0.0109,0.2782,3.0765
한화솔루션,11,2.8188,0.0102,0.2549,2.8188
한화솔루션,4,2.3506,0.0135,0.2126,2.3506
한화솔루션,8,2.3506,0.0140,0.2126,2.3506
한화솔루션,1,2.3074,0.0064,0.2087,2.3074
한화솔루션,6,1.5671,0.0060,0.1417,1.5671
한화솔루션,13,1.4094,0.0057,0.1275,1.4094
한화솔루션,3,0.7985,0.0046,0.0722,0.7985
한화솔루션,12,0.7419,0.0026,0.0671,0.7419
한화시스템,0,7.2908,0.0180,0.6014,7.2908
한화시스템,2,6.3881,0.0232,0.5269,6.3881
한화시스템,9,5.1936,0.0206,0.4284,5.1936
한화시스템,11,2.8188,0.0102,0.2325,2.8188
한화시스템,1,2.3074,0.0064,0.1903,2.3074
한화시스템,7,2.3074,0.0082,0.1903,2.3074
한화시스템,4,1.5671,0.0090,0.1293,1.5671
한화시스템,6,1.5671,0.0060,0.1293,1.5671
한화시스템,13,1.4094,0.0057,0.1163,1.4094
한화시스템,12,0.7419,0.0026,0.0612,0.7419
현대모비스,0,14.5816,0.0360,0.5870,14.5816
현대모비스,2,11.9776,0.0435,0.4822,11.9776
현대모비스,9,10.3871,0.0413,0.4181,10.3871
현대모비스,7,6.1531,0.0217,0.2477,6.1531
현대모비스,1,5.3839,0.0150,0.2167,5.3839
현대모비스,11,4.9330,0.0178,0.1986,4.9330
현대모비스,13,4.9330,0.0200,0.1986,4.9330
현대모비스,4,3.1341,0.0179,0.1262,3.1341
현대모비스,6,3.1341,0.0120,0.1262,3.1341
현대모비스,12,2.9677,0.0106,0.1195,2.9677
현대모비스,8,2.3506,0.0140,0.0946,2.3506
현대모비스,5,1.7300,0.0112,0.0696,1.7300
현대모비스,3,0.7985,0.0046,0.0321,0.7985
현대자동차,0,7.2908,0.0180,0.6593,7.2908
현대자동차,2,3.9925,0.0145,0.3611,3.9925
현대자동차,9,3.7097,0.0147,0.3355,3.7097
현대자동차,7,3.0765,0.0109,0.2782,3.0765
현대자동차,11,2.8188,0.0102,0.2549,2.8188
현대자동차,4,2.3506,0.0135,0.2126,2.3506
현대자동차,8,2.3506,0.0140,0.2126,2.3506
현대자동차,1,2.3074,0.0064,0.2087,2.3074
현대자동차,6,1.5671,0.0060,0.1417,1.5671
현대자동차,13,1.4094,0.0057,0.1275,1.4094
현대자동차,3,0.7985,0.0046,0.0722,0.7985
현대자동차,12,0.7419,0.0026,0.0671,0.7419
현대차,0,16.0397,0.0396,0.5840,16.0397
현대차,2,11.9776,0.0435,0.4361,11.9776
현대차,9,11.1291,0.0442,0.4052,11.1291
현대차,1,6.9222,0.0193,0.2520,6.9222
현대차,7,6.1531,0.0217,0.2240,6.1531
현대차,5,6.0550,0.0391,0.2204,6.0550
현대차,13,5.6377,0.0229,0.2052,5.6377
현대차,11,4.9330,0.0178,0.1796,4.9330
현대차,4,3.9177,0.0224,0.1426,3.9177
현대차,12,3.7097,0.0132,0.1351,3.7097
현대차,6,3.1341,0.0120,0.1141,3.1341
현대차,8,3.1341,0.0186,0.1141,3.1341
현대차,3,1.5970,0.0092,0.0581,1.5970
화웨이,1,3.8457,0.0107,0.6640,3.8457
화웨이,11,2.1141,0.0076,0.3650,2.1141
화웨이,3,1.5970,0.0092,0.2758,1.5970
화웨이,6,1.5671,0.0060,0.2706,1.5671
화웨이,8,1.5671,0.0093,0.2706,1.5671
화웨이,7,1.5383,0.0054,0.2656,1.5383
화웨이,13,1.4094,0.0057,0.2434,1.4094
화웨이,5,0.8650,0.0056,0.1494,0.8650
화웨이,2,0.7985,0.0029,0.1379,0.7985
화웨이,12,0.7419,0.0026,0.1281,0.7419
화웨이,0,0.7291,0.0018,0.1259,0.7291
