org,topic,base_score,topic_share,company_focus,hybrid_score
JDI,1,4.8520,0.0040,0.2328,4.8520
JDI,9,3.6603,0.0036,0.1756,3.6603
JDI,7,2.8957,0.0046,0.1390,2.8957
KAIST,2,2.7435,0.0020,0.7966,2.7435
KAIST,1,1.3863,0.0011,0.4025,1.3863
KAIST,8,1.3863,0.0009,0.4025,1.3863
KAIST,3,0.7006,0.0007,0.2034,0.7006
LG디스플레이,8,155.9581,0.0960,0.4753,155.9581
LG디스플레이,5,153.4275,0.1283,0.4676,153.4275
LG디스플레이,4,151.5516,0.1202,0.4618,151.5516
LG디스플레이,2,104.2529,0.0741,0.3177,104.2529
LG디스플레이,1,92.8817,0.0762,0.2831,92.8817
LG디스플레이,9,82.7231,0.0820,0.2521,82.7231
LG디스플레이,3,82.6687,0.0881,0.2519,82.6687
LG디스플레이,7,60.0853,0.0951,0.1831,60.0853
LG디스플레이,6,6.8444,0.0333,0.0209,6.8444
LG디스플레이,0,4.0312,0.0222,0.0123,4.0312
LG전자,2,74.7603,0.0531,0.4700,74.7603
LG전자,8,64.4627,0.0397,0.4053,64.4627
LG전자,3,60.9506,0.0649,0.3832,60.9506
LG전자,9,56.3688,0.0559,0.3544,56.3688
LG전자,1,55.4518,0.0455,0.3486,55.4518
LG전자,4,47.4484,0.0376,0.2983,47.4484
LG전자,5,35.0291,0.0293,0.2202,35.0291
LG전자,0,33.5934,0.1852,0.2112,33.5934
LG전자,6,24.4444,0.1190,0.1537,24.4444
LG전자,7,19.5458,0.0309,0.1229,19.5458
LG화학,2,15.0892,0.0107,0.6466,15.0892
LG화학,8,11.7835,0.0073,0.5050,11.7835
LG화학,3,9.1076,0.0097,0.3903,9.1076
LG화학,4,5.6655,0.0045,0.2428,5.6655
LG화학,5,5.6047,0.0047,0.2402,5.6047
LG화학,1,4.8520,0.0040,0.2079,4.8520
LG화학,7,2.1718,0.0034,0.0931,2.1718
LG화학,0,1.3437,0.0074,0.0576,1.3437
LG화학,6,0.9778,0.0048,0.0419,0.9778
LG화학,9,0.7321,0.0007,0.0314,0.7321
MWC,2,4.1152,0.0029,0.4900,4.1152
MWC,7,3.6196,0.0057,0.4310,3.6196
MWC,1,3.4657,0.0028,0.4127,3.4657
MWC,9,2.9283,0.0029,0.3487,2.9283
MWC,8,2.7726,0.0017,0.3302,2.7726
MWC,3,2.1017,0.0022,0.2503,2.1017
MWC,6,1.9556,0.0095,0.2329,1.9556
MWC,4,1.4164,0.0011,0.1687,1.4164
MWC,5,1.4012,0.0012,0.1669,1.4012
SID,8,3.4657,0.0021,0.4789,3.4657
SID,2,3.4294,0.0024,0.4739,3.4294
SID,7,2.8957,0.0046,0.4002,2.8957
SID,1,2.7726,0.0023,0.3831,2.7726
SID,4,2.1246,0.0017,0.2936,2.1246
SID,5,2.1017,0.0018,0.2904,2.1017
SID,9,1.4641,0.0015,0.2023,1.4641
SID,6,0.9778,0.0048,0.1351,0.9778
SID,3,0.7006,0.0007,0.0968,0.7006
SK하이닉스,2,72.0168,0.0512,0.6393,72.0168
SK하이닉스,8,49.9066,0.0307,0.4430,49.9066
SK하이닉스,1,48.5203,0.0398,0.4307,48.5203
SK하이닉스,3,29.4245,0.0313,0.2612,29.4245
SK하이닉스,5,25.9215,0.0217,0.2301,25.9215
SK하이닉스,4,24.0783,0.0191,0.2138,24.0783
SK하이닉스,9,20.4978,0.0203,0.1820,20.4978
SK하이닉스,7,9.4109,0.0149,0.0835,9.4109
SK하이닉스,6,4.8889,0.0238,0.0434,4.8889
SK하이닉스,0,2.6875,0.0148,0.0239,2.6875
Semiconductor,8,15.2492,0.0094,0.5862,15.2492
Semiconductor,2,14.4034,0.0102,0.5537,14.4034
Semiconductor,1,7.6246,0.0063,0.2931,7.6246
Semiconductor,7,7.2392,0.0115,0.2783,7.2392
Semiconductor,5,7.0058,0.0059,0.2693,7.0058
Semiconductor,3,6.3052,0.0067,0.2424,6.3052
Semiconductor,9,4.3924,0.0044,0.1688,4.3924
Semiconductor,4,4.2491,0.0034,0.1633,4.2491
TCL,9,51.2444,0.0508,0.5161,51.2444
TCL,5,46.9390,0.0393,0.4727,46.9390
TCL,8,37.4299,0.0230,0.3770,37.4299
TCL,4,36.1174,0.0286,0.3637,36.1174
TCL,1,31.1916,0.0256,0.3141,31.1916
TCL,2,25.3774,0.0180,0.2556,25.3774
TCL,3,18.9157,0.0201,0.1905,18.9157
TCL,7,18.0980,0.0286,0.1823,18.0980
TCL,6,3.9111,0.0190,0.0394,3.9111
TCL,0,2.6875,0.0148,0.0271,2.6875
TSMC,2,19.8904,0.0141,0.6299,19.8904
TSMC,8,16.6355,0.0102,0.5268,16.6355
TSMC,1,14.5561,0.0119,0.4610,14.5561
TSMC,9,5.8565,0.0058,0.1855,5.8565
TSMC,4,4.9573,0.0039,0.1570,4.9573
TSMC,3,4.9041,0.0052,0.1553,4.9041
TSMC,5,4.2035,0.0035,0.1331,4.2035
TSMC,7,2.8957,0.0046,0.0917,2.8957
TSMC,6,1.9556,0.0095,0.0619,1.9556
Tianma,5,35.0291,0.0293,0.5568,35.0291
Tianma,8,31.1916,0.0192,0.4958,31.1916
Tianma,4,23.3701,0.0185,0.3715,23.3701
Tianma,1,19.4081,0.0159,0.3085,19.4081
Tianma,7,16.6501,0.0263,0.2647,16.6501
Tianma,9,15.3733,0.0152,0.2444,15.3733
Tianma,2,14.4034,0.0102,0.2289,14.4034
Tianma,3,10.5087,0.0112,0.1670,10.5087
Tianma,6,1.9556,0.0095,0.0311,1.9556
Toray,7,3.6196,0.0057,0.6401,3.6196
Toray,8,3.4657,0.0021,0.6129,3.4657
Toray,4,1.4164,0.0011,0.2505,1.4164
Toray,5,1.4012,0.0012,0.2478,1.4012
Toray,2,1.3717,0.0010,0.2426,1.3717
Toray,9,0.7321,0.0007,0.1295,0.7321
Toray,1,0.6931,0.0006,0.1226,0.6931
UDC,2,3.4294,0.0024,0.5896,3.4294
UDC,4,2.8327,0.0022,0.4870,2.8327
UDC,9,2.1962,0.0022,0.3776,2.1962
UDC,1,2.0794,0.0017,0.3575,2.0794
UDC,3,1.4012,0.0015,0.2409,1.4012
UDC,8,1.3863,0.0009,0.2383,1.3863
UDC,7,0.7239,0.0011,0.1245,0.7239
UDC,5,0.7006,0.0006,0.1204,0.7006
V2X,2,6.1729,0.0044,0.6672,6.1729
V2X,8,4.8520,0.0030,0.5245,4.8520
V2X,1,2.7726,0.0023,0.2997,2.7726
V2X,9,2.1962,0.0022,0.2374,2.1962
V2X,3,2.1017,0.0022,0.2272,2.1017
V2X,5,2.1017,0.0018,0.2272,2.1017
V2X,7,1.4478,0.0023,0.1565,1.4478
V2X,4,0.7082,0.0006,0.0765,0.7082
Visionox,8,20.7944,0.0128,0.5850,20.7944
Visionox,4,18.4128,0.0146,0.5180,18.4128
Visionox,5,15.4128,0.0129,0.4336,15.4128
Visionox,2,10.2881,0.0073,0.2895,10.2881
Visionox,9,8.0527,0.0080,0.2266,8.0527
Visionox,7,6.5153,0.0103,0.1833,6.5153
Visionox,1,4.8520,0.0040,0.1365,4.8520
Visionox,3,4.2035,0.0045,0.1183,4.2035
구글,2,35.6655,0.0254,0.5095,35.6655
구글,8,30.4985,0.0188,0.4357,30.4985
구글,1,28.4190,0.0233,0.4060,28.4190
구글,3,22.4186,0.0239,0.3203,22.4186
구글,9,21.9619,0.0218,0.3138,21.9619
구글,7,18.8219,0.0298,0.2689,18.8219
구글,4,16.2883,0.0129,0.2327,16.2883
구글,5,14.7122,0.0123,0.2102,14.7122
구글,6,7.8222,0.0381,0.1118,7.8222
구글,0,2.6875,0.0148,0.0384,2.6875
기아,2,19.2045,0.0137,0.5151,19.2045
기아,1,18.7150,0.0153,0.5019,18.7150
기아,8,15.2492,0.0094,0.4090,15.2492
기아,5,12.6105,0.0105,0.3382,12.6105
기아,4,10.6228,0.0084,0.2849,10.6228
기아,3,9.8082,0.0104,0.2631,9.8082
기아,9,8.0527,0.0080,0.2160,8.0527
기아,7,2.1718,0.0034,0.0582,2.1718
기아,6,0.9778,0.0048,0.0262,0.9778
기아자동차,1,4.8520,0.0040,0.5042,4.8520
기아자동차,9,4.3924,0.0044,0.4564,4.3924
기아자동차,4,4.2491,0.0034,0.4415,4.2491
기아자동차,8,4.1589,0.0026,0.4321,4.1589
기아자동차,2,2.7435,0.0020,0.2851,2.7435
기아자동차,5,2.1017,0.0018,0.2184,2.1017
기아자동차,3,1.4012,0.0015,0.1456,1.4012
기아자동차,7,0.7239,0.0011,0.0752,0.7239
네이버,2,8.2305,0.0059,0.5495,8.2305
네이버,6,6.8444,0.0333,0.4569,6.8444
네이버,1,6.2383,0.0051,0.4165,6.2383
네이버,3,4.9041,0.0052,0.3274,4.9041
네이버,9,4.3924,0.0044,0.2932,4.3924
네이버,0,4.0312,0.0222,0.2691,4.0312
네이버,5,2.1017,0.0018,0.1403,2.1017
네이버,8,2.0794,0.0013,0.1388,2.0794
네이버,4,1.4164,0.0011,0.0946,1.4164
네이버,7,0.7239,0.0011,0.0483,0.7239
도우인시스,3,2.8023,0.0030,0.6760,2.8023
도우인시스,4,2.1246,0.0017,0.5125,2.1246
도우인시스,8,1.3863,0.0009,0.3344,1.3863
도우인시스,2,1.3717,0.0010,0.3309,1.3717
도우인시스,7,0.7239,0.0011,0.1746,0.7239
도우인시스,5,0.7006,0.0006,0.1690,0.7006
디지타임스,8,8.3178,0.0051,0.5807,8.3178
디지타임스,4,7.7900,0.0062,0.5438,7.7900
디지타임스,5,7.0058,0.0059,0.4891,7.0058
디지타임스,7,2.8957,0.0046,0.2022,2.8957
디지타임스,1,2.7726,0.0023,0.1936,2.7726
디지타임스,2,2.7435,0.0020,0.1915,2.7435
디지타임스,9,1.4641,0.0015,0.1022,1.4641
디지타임스,3,0.7006,0.0007,0.0489,0.7006
레노버,8,5.5452,0.0034,0.7373,5.5452
레노버,7,2.1718,0.0034,0.2887,2.1718
레노버,4,2.1246,0.0017,0.2825,2.1246
레노버,5,2.1017,0.0018,0.2794,2.1017
레노버,1,2.0794,0.0017,0.2765,2.0794
레노버,6,1.9556,0.0095,0.2600,1.9556
레노버,9,1.4641,0.0015,0.1947,1.4641
레노버,2,1.3717,0.0010,0.1824,1.3717
마이크로소프트,1,25.6464,0.0210,0.5594,25.6464
마이크로소프트,2,24.6915,0.0176,0.5386,24.6915
마이크로소프트,8,18.0218,0.0111,0.3931,18.0218
마이크로소프트,3,14.0116,0.0149,0.3056,14.0116
마이크로소프트,4,9.9146,0.0079,0.2163,9.9146
마이크로소프트,9,9.5168,0.0094,0.2076,9.5168
마이크로소프트,5,9.1076,0.0076,0.1987,9.1076
마이크로소프트,7,5.0674,0.0080,0.1105,5.0674
마이크로소프트,6,2.9333,0.0143,0.0640,2.9333
마이크로소프트,0,2.6875,0.0148,0.0586,2.6875
메타,1,35.3505,0.0290,0.5116,35.3505
메타,2,32.9220,0.0234,0.4765,32.9220
메타,8,28.4190,0.0175,0.4113,28.4190
메타,7,26.0611,0.0412,0.3772,26.0611
메타,3,18.9157,0.0201,0.2738,18.9157
메타,9,14.6413,0.0145,0.2119,14.6413
메타,5,13.3111,0.0111,0.1927,13.3111
메타,4,11.3310,0.0090,0.1640,11.3310
메타,6,6.8444,0.0333,0.0991,6.8444
메타,0,5.3749,0.0296,0.0778,5.3749
미디어텍,2,12.3457,0.0088,0.5723,12.3457
미디어텍,1,10.3972,0.0085,0.4820,10.3972
미디어텍,8,9.7041,0.0060,0.4498,9.7041
미디어텍,9,6.5886,0.0065,0.3054,6.5886
미디어텍,5,5.6047,0.0047,0.2598,5.6047
미디어텍,3,4.2035,0.0045,0.1949,4.2035
미디어텍,4,3.5409,0.0028,0.1641,3.5409
미디어텍,7,2.1718,0.0034,0.1007,2.1718
미디어텍,6,0.9778,0.0048,0.0453,0.9778
벤츠,0,71.2179,0.3926,0.9405,71.2179
벤츠,6,18.5777,0.0905,0.2453,18.5777
벤츠,8,9.0109,0.0055,0.1190,9.0109
벤츠,2,7.5446,0.0054,0.0996,7.5446
벤츠,9,7.3206,0.0073,0.0967,7.3206
벤츠,7,6.5153,0.0103,0.0860,6.5153
벤츠,5,4.9041,0.0041,0.0648,4.9041
벤츠,1,4.8520,0.0040,0.0641,4.8520
벤츠,4,4.2491,0.0034,0.0561,4.2491
벤츠,3,4.2035,0.0045,0.0555,4.2035
비보,4,24.7865,0.0197,0.5057,24.7865
비보,5,23.1192,0.0193,0.4717,23.1192
비보,8,22.1807,0.0137,0.4525,22.1807
비보,9,15.3733,0.0152,0.3136,15.3733
비보,2,13.0316,0.0093,0.2659,13.0316
비보,1,12.4766,0.0102,0.2545,12.4766
비보,7,10.1349,0.0160,0.2068,10.1349
비보,3,9.8082,0.0104,0.2001,9.8082
비보,6,0.9778,0.0048,0.0199,0.9778
삼성디스플레이,8,105.3584,0.0648,0.5150,105.3584
삼성디스플레이,5,93.1774,0.0779,0.4555,93.1774
삼성디스플레이,4,89.2313,0.0707,0.4362,89.2313
삼성디스플레이,2,70.6451,0.0502,0.3453,70.6451
삼성디스플레이,1,56.1449,0.0460,0.2745,56.1449
삼성디스플레이,3,49.0408,0.0522,0.2397,49.0408
삼성디스플레이,9,46.1199,0.0457,0.2255,46.1199
삼성디스플레이,7,37.6438,0.0596,0.1840,37.6438
삼성디스플레이,6,2.9333,0.0143,0.0143,2.9333
삼성전자,2,187.2437,0.1331,0.4841,229.7106
삼성전자,8,171.9005,0.1058,0.4445,210.8875
삼성전자,3,141.5176,0.1507,0.3659,173.6138
삼성전자,4,140.9288,0.1117,0.3644,172.8915
삼성전자,1,117.1419,0.0961,0.3029,143.7097
삼성전자,9,115.6659,0.1147,0.2991,141.8989
삼성전자,5,112.0931,0.0937,0.2898,137.5159
삼성전자,7,65.1527,0.1031,0.1685,79.9293
삼성전자,6,25.4222,0.1238,0.0657,31.1879
삼성전자,0,22.8435,0.1259,0.0591,28.0244
샤오미,4,48.1566,0.0382,0.5221,48.1566
샤오미,5,44.8373,0.0375,0.4861,44.8373
샤오미,8,38.8162,0.0239,0.4208,38.8162
샤오미,9,33.6749,0.0334,0.3651,33.6749
샤오미,3,21.0175,0.0224,0.2279,21.0175
샤오미,7,20.2697,0.0321,0.2198,20.2697
샤오미,1,18.7150,0.0153,0.2029,18.7150
샤오미,2,17.8327,0.0127,0.1933,17.8327
샤오미,0,4.0312,0.0222,0.0437,4.0312
샤오미,6,0.9778,0.0048,0.0106,0.9778
샤오펑,5,4.2035,0.0035,0.4573,4.2035
샤오펑,8,4.1589,0.0026,0.4524,4.1589
샤오펑,9,3.6603,0.0036,0.3982,3.6603
샤오펑,4,3.5409,0.0028,0.3852,3.5409
샤오펑,3,2.8023,0.0030,0.3049,2.8023
샤오펑,1,2.7726,0.0023,0.3016,2.7726
샤오펑,2,2.7435,0.0020,0.2985,2.7435
샤오펑,7,0.7239,0.0011,0.0788,0.7239
샤프,8,16.6355,0.0102,0.5926,16.6355
샤프,4,13.4555,0.0107,0.4793,13.4555
샤프,5,11.2093,0.0094,0.3993,11.2093
샤프,9,10.2489,0.0102,0.3651,10.2489
샤프,7,5.7914,0.0092,0.2063,5.7914
샤프,3,5.6047,0.0060,0.1997,5.6047
샤프,2,4.8011,0.0034,0.1710,4.8011
샤프,1,2.7726,0.0023,0.0988,2.7726
샤프,6,1.9556,0.0095,0.0697,1.9556
선익시스템,8,3.4657,0.0021,0.7812,3.4657
선익시스템,2,2.0576,0.0015,0.4638,2.0576
선익시스템,3,1.4012,0.0015,0.3158,1.4012
선익시스템,4,0.7082,0.0006,0.1596,0.7082
선익시스템,5,0.7006,0.0006,0.1579,0.7006
선익시스템,1,0.6931,0.0006,0.1562,0.6931
소니,8,11.7835,0.0073,0.5348,11.7835
소니,4,9.9146,0.0079,0.4499,9.9146
소니,9,8.7848,0.0087,0.3987,8.7848
소니,1,8.3178,0.0068,0.3775,8.3178
소니,5,6.3052,0.0053,0.2861,6.3052
소니,2,6.1729,0.0044,0.2801,6.1729
소니,3,4.2035,0.0045,0.1908,4.2035
소니,7,2.1718,0.0034,0.0986,2.1718
소니,0,1.3437,0.0074,0.0610,1.3437
아마존,1,25.6464,0.0210,0.7207,25.6464
아마존,8,12.4766,0.0077,0.3506,12.4766
아마존,9,12.4451,0.0123,0.3497,12.4451
아마존,2,12.3457,0.0088,0.3469,12.3457
아마존,4,7.0819,0.0056,0.1990,7.0819
아마존,3,7.0058,0.0075,0.1969,7.0058
아마존,5,6.3052,0.0053,0.1772,6.3052
아마존,7,2.1718,0.0034,0.0610,2.1718
아마존,0,1.3437,0.0074,0.0378,1.3437
아이씨디,8,3.4657,0.0021,0.7812,3.4657
아이씨디,2,2.0576,0.0015,0.4638,2.0576
아이씨디,3,1.4012,0.0015,0.3158,1.4012
아이씨디,4,0.7082,0.0006,0.1596,0.7082
아이씨디,5,0.7006,0.0006,0.1579,0.7006
아이씨디,1,0.6931,0.0006,0.1562,0.6931
알파벳,1,12.4766,0.0102,0.5372,12.4766
알파벳,8,10.3972,0.0064,0.4477,10.3972
알파벳,2,10.2881,0.0073,0.4430,10.2881
알파벳,3,7.0058,0.0075,0.3017,7.0058
알파벳,5,7.0058,0.0059,0.3017,7.0058
알파벳,4,6.3737,0.0051,0.2744,6.3737
알파벳,9,5.1244,0.0051,0.2206,5.1244
알파벳,7,2.1718,0.0034,0.0935,2.1718
애플,4,141.6370,0.1123,0.4752,148.7189
애플,8,133.7774,0.0823,0.4489,140.4663
애플,5,107.8897,0.0902,0.3620,113.2841
애플,2,96.0224,0.0683,0.3222,100.8235
애플,1,94.9612,0.0779,0.3186,99.7092
애플,9,87.1154,0.0864,0.2923,91.4712
애플,3,81.2675,0.0866,0.2727,85.3309
애플,7,80.3550,0.1271,0.2696,84.3727
애플,6,17.6000,0.0857,0.0591,18.4800
애플,0,5.3749,0.0296,0.0180,5.6437
엔비디아,1,54.0655,0.0443,0.5355,54.0655
엔비디아,2,51.4406,0.0366,0.5095,51.4406
엔비디아,8,39.5094,0.0243,0.3913,39.5094
엔비디아,3,32.2268,0.0343,0.3192,32.2268
엔비디아,9,28.5504,0.0283,0.2828,28.5504
엔비디아,4,24.7865,0.0197,0.2455,24.7865
엔비디아,5,21.0175,0.0176,0.2082,21.0175
엔비디아,7,10.1349,0.0160,0.1004,10.1349
엔비디아,6,5.8667,0.0286,0.0581,5.8667
엔비디아,0,4.0312,0.0222,0.0399,4.0312
오포,4,29.7438,0.0236,0.5163,29.7438
오포,5,27.3227,0.0228,0.4742,27.3227
오포,8,26.3396,0.0162,0.4572,26.3396
오포,9,17.5695,0.0174,0.3050,17.5695
오포,2,15.7751,0.0112,0.2738,15.7751
오포,1,13.8629,0.0114,0.2406,13.8629
오포,3,11.2093,0.0119,0.1946,11.2093
오포,7,10.8588,0.0172,0.1885,10.8588
오포,6,0.9778,0.0048,0.0170,0.9778
원익IPS,8,23.5670,0.0145,0.6585,23.5670
원익IPS,2,20.5762,0.0146,0.5750,20.5762
원익IPS,3,9.1076,0.0097,0.2545,9.1076
원익IPS,4,8.4982,0.0067,0.2375,8.4982
원익IPS,5,8.4070,0.0070,0.2349,8.4070
원익IPS,1,7.6246,0.0063,0.2131,7.6246
원익IPS,9,2.9283,0.0029,0.0818,2.9283
원익IPS,7,2.8957,0.0046,0.0809,2.8957
원익IPS,6,0.9778,0.0048,0.0273,0.9778
인텔,2,19.8904,0.0141,0.5062,23.3592
인텔,8,19.4081,0.0119,0.4939,22.7929
인텔,4,15.5801,0.0124,0.3965,18.2972
인텔,1,13.8629,0.0114,0.3528,16.2806
인텔,3,11.9099,0.0127,0.3031,13.9870
인텔,9,9.5168,0.0094,0.2422,11.1765
인텔,5,8.4070,0.0070,0.2140,9.8732
인텔,7,5.7914,0.0092,0.1474,6.8014
카카오,2,5.4870,0.0039,0.8076,5.4870
카카오,5,2.1017,0.0018,0.3093,2.1017
카카오,1,2.0794,0.0017,0.3061,2.0794
카카오,8,2.0794,0.0013,0.3061,2.0794
카카오,3,1.4012,0.0015,0.2062,1.4012
카카오,7,0.7239,0.0011,0.1065,0.7239
카카오,4,0.7082,0.0006,0.1042,0.7082
퀄컴,8,39.5094,0.0243,0.5470,39.5094
퀄컴,2,36.3513,0.0258,0.5033,36.3513
퀄컴,1,27.0327,0.0222,0.3743,27.0327
퀄컴,9,23.4260,0.0232,0.3243,23.4260
퀄컴,5,19.6163,0.0164,0.2716,19.6163
퀄컴,3,16.8140,0.0179,0.2328,16.8140
퀄컴,4,14.8719,0.0118,0.2059,14.8719
퀄컴,7,12.3066,0.0195,0.1704,12.3066
퀄컴,6,3.9111,0.0190,0.0541,3.9111
폭스바겐,3,4.9041,0.0052,0.5569,4.9041
폭스바겐,2,4.1152,0.0029,0.4673,4.1152
폭스바겐,9,3.6603,0.0036,0.4157,3.6603
폭스바겐,4,3.5409,0.0028,0.4021,3.5409
폭스바겐,1,2.7726,0.0023,0.3149,2.7726
폭스바겐,8,1.3863,0.0009,0.1574,1.3863
폭스바겐,7,0.7239,0.0011,0.0822,0.7239
폭스바겐,5,0.7006,0.0006,0.0796,0.7006
하이센스,9,32.2108,0.0319,0.4660,32.2108
하이센스,4,30.4520,0.0241,0.4406,30.4520
하이센스,8,28.4190,0.0175,0.4112,28.4190
하이센스,5,25.9215,0.0217,0.3750,25.9215
하이센스,1,21.4876,0.0176,0.3109,21.4876
하이센스,3,19.6163,0.0209,0.2838,19.6163
하이센스,2,17.1469,0.0122,0.2481,17.1469
하이센스,7,13.0305,0.0206,0.1885,13.0305
하이센스,6,3.9111,0.0190,0.0566,3.9111
하이센스,0,2.6875,0.0148,0.0389,2.6875
하이얼,9,3.6603,0.0036,0.4551,3.6603
하이얼,1,3.4657,0.0028,0.4309,3.4657
하이얼,2,3.4294,0.0024,0.4264,3.4294
하이얼,5,2.8023,0.0023,0.3484,2.8023
하이얼,8,2.7726,0.0017,0.3447,2.7726
하이얼,4,2.1246,0.0017,0.2641,2.1246
