term,cur,prev,diff,ma7,z_like,total
47개,11,0,11,1.571,4.184,11
어워드,10,0,10,1.429,3.905,10
공모전,8,0,8,1.143,3.314,8
2개,7,0,7,1.0,3.0,7
금상,7,0,7,1.0,3.0,7
포함,7,0,7,1.143,2.831,8
경동나비엔,6,0,6,0.857,2.67,6
삼성d,6,0,6,1.0,2.5,7
본상,5,0,5,0.714,2.323,5
코웨이,5,0,5,0.714,2.323,5
lg전자,7,3,4,2.0,2.071,14
에서,5,0,5,1.0,2.0,7
20일,4,0,4,0.571,1.953,4
롯데카드,4,0,4,0.571,1.953,4
아이콘,4,0,4,0.571,1.953,4
에이팩트,4,0,4,0.571,1.953,4
재평가,4,0,4,0.571,1.953,4
정수기,4,0,4,0.571,1.953,4
테슬라,4,0,4,0.571,1.953,4
황금연휴,4,0,4,0.571,1.953,4
초점,4,0,4,0.714,1.781,5
햇살,4,1,3,0.714,1.781,5
이유,4,0,4,0.857,1.632,6
16년,3,0,3,0.429,1.554,3
6세대,3,0,3,0.429,1.554,3
hpsp,3,0,3,0.429,1.554,3
sfa반도체,3,0,3,0.429,1.554,3
가전산업의,3,0,3,0.429,1.554,3
굳건,3,0,3,0.429,1.554,3
김병만,3,0,3,0.429,1.554,3
눈물이,3,0,3,0.429,1.554,3
맹추격,3,0,3,0.429,1.554,3
몰락,3,0,3,0.429,1.554,3
샤프,3,0,3,0.429,1.554,3
신동빈,3,0,3,0.429,1.554,3
않는,3,0,3,0.429,1.554,3
액정,3,0,3,0.429,1.554,3
왕국,3,0,3,0.429,1.554,3
인텍플러스,3,0,3,0.429,1.554,3
일본,3,0,3,0.429,1.554,3
재계,3,0,3,0.429,1.554,3
주룩,3,0,3,0.429,1.554,3
청신호,3,0,3,0.429,1.554,3
총수들의,3,0,3,0.429,1.554,3
타임빌라스,3,0,3,0.429,1.554,3
피에스,3,0,3,0.429,1.554,3
효과에,3,0,3,0.429,1.554,3
휩쓸었다,3,0,3,0.429,1.554,3
10월,4,1,3,1.0,1.5,7
2차전지,3,0,3,0.571,1.383,4
금리인하,3,1,2,0.571,1.383,4
덩실덩실,3,0,3,0.571,1.383,4
봄날의,3,1,2,0.571,1.383,4
전쟁,3,1,2,0.571,1.383,4
체질,3,0,3,0.571,1.383,4
추락,3,1,2,0.571,1.383,4
해킹,3,0,3,0.571,1.383,4
지원,4,1,3,1.143,1.381,8
방문,4,0,4,1.286,1.272,9
엔비디아,4,1,3,1.286,1.272,9
아이비젼웍스,3,0,3,0.714,1.239,5
상승,4,0,4,1.429,1.171,10
투자,4,0,4,1.429,1.171,10
프로,4,0,4,1.429,1.171,10
4개,2,0,2,0.286,1.117,2
55,2,0,2,0.286,1.117,2
boe를,2,0,2,0.286,1.117,2
dunk,2,0,2,0.286,1.117,2
eterna,2,0,2,0.286,1.117,2
gf,2,0,2,0.286,1.117,2
gfx,2,0,2,0.286,1.117,2
pc마켓,2,0,2,0.286,1.117,2
sk이노,2,0,2,0.286,1.117,2
slam,2,0,2,0.286,1.117,2
tc,2,0,2,0.286,1.117,2
감성,2,0,2,0.286,1.117,2
강력,2,0,2,0.286,1.117,2
개통,2,0,2,0.286,1.117,2
굴기,2,0,2,0.286,1.117,2
굿즈도,2,0,2,0.286,1.117,2
기다린,2,0,2,0.286,1.117,2
김우진,2,0,2,0.286,1.117,2
남들은,2,0,2,0.286,1.117,2
남편,2,0,2,0.286,1.117,2
놓지,2,0,2,0.286,1.117,2
대업,2,0,2,0.286,1.117,2
대중화,2,0,2,0.286,1.117,2
라지,2,0,2,0.286,1.117,2
렌즈,2,0,2,0.286,1.117,2
마우스,2,0,2,0.286,1.117,2
명당,2,0,2,0.286,1.117,2
무섭다,2,0,2,0.286,1.117,2
무쌍,2,0,2,0.286,1.117,2
베꼈는데,2,0,2,0.286,1.117,2
베어드,2,0,2,0.286,1.117,2
보안주,2,0,2,0.286,1.117,2
봤더니,2,0,2,0.286,1.117,2
부고,2,0,2,0.286,1.117,2
블루,2,0,2,0.286,1.117,2
사고에,2,0,2,0.286,1.117,2
사용자들,2,0,2,0.286,1.117,2
상영,2,0,2,0.286,1.117,2
세탁기,2,0,2,0.286,1.117,2
소프트캠프,2,0,2,0.286,1.117,2
수리온,2,0,2,0.286,1.117,2
시네마,2,0,2,0.286,1.117,2
쓴다고,2,0,2,0.286,1.117,2
아카이브,2,0,2,0.286,1.117,2
애플이,2,0,2,0.286,1.117,2
어디가나,2,0,2,0.286,1.117,2
얼굴,2,0,2,0.286,1.117,2
열기,2,0,2,0.286,1.117,2
영화관에서,2,0,2,0.286,1.117,2
옆커폰,2,0,2,0.286,1.117,2
오리지널,2,0,2,0.286,1.117,2
오후,2,0,2,0.286,1.117,2
온기,2,0,2,0.286,1.117,2
원가,2,0,2,0.286,1.117,2
이혼,2,0,2,0.286,1.117,2
인텔에,2,0,2,0.286,1.117,2
장모상,2,0,2,0.286,1.117,2
재혼,2,0,2,0.286,1.117,2
전국,2,0,2,0.286,1.117,2
전시장,2,0,2,0.286,1.117,2
정보유출,2,0,2,0.286,1.117,2
제품,2,0,2,0.286,1.117,2
주말,2,0,2,0.286,1.117,2
초경량,2,0,2,0.286,1.117,2
커지는,2,0,2,0.286,1.117,2
패키지,2,0,2,0.286,1.117,2
포맷,2,0,2,0.286,1.117,2
프로맥스,2,0,2,0.286,1.117,2
하이브리드,2,0,2,0.286,1.117,2
헬기,2,0,2,0.286,1.117,2
홍보부장,2,0,2,0.286,1.117,2
확산,2,0,2,0.286,1.117,2
