term,cur,prev,diff,ma7,z_like,total
lg디스플레이,11,0,11,2.8,3.067,14
ui,8,0,8,1.6,2.826,8
one,7,0,7,1.4,2.565,7
pv5,7,0,7,1.4,2.565,7
기아,7,0,7,1.4,2.565,7
생산시설,7,0,7,1.4,2.565,7
업데이트,7,0,7,1.4,2.565,7
올인원,7,0,7,1.4,2.565,7
증설,7,0,7,1.4,2.565,7
한켐,7,0,7,1.4,2.565,7
신규,8,1,7,2.2,2.336,11
하반기,7,0,7,2.0,2.071,10
전시,5,0,5,1.0,2.0,5
최신,5,0,5,1.0,2.0,5
택시,5,0,5,1.0,2.0,5
턴어라운드,5,0,5,1.0,2.0,5
삼성전자,8,1,7,2.8,1.945,14
rtx,4,0,4,0.8,1.689,4
공식,4,0,4,0.8,1.689,4
버전,4,0,4,0.8,1.689,4
부스,4,0,4,0.8,1.689,4
숭실대,4,0,4,0.8,1.689,4
핸드헬드,4,0,4,0.8,1.689,4
흑자,4,0,4,0.8,1.689,4
운영,5,0,5,1.4,1.649,7
msi,4,0,4,1.0,1.5,5
3분기,3,0,3,0.6,1.352,3
뉴델리서,3,0,3,0.6,1.352,3
델리,3,0,3,0.6,1.352,3
실적개선,3,0,3,0.6,1.352,3
아트아시아,3,0,3,0.6,1.352,3
인도,3,0,3,0.6,1.352,3
킨텍스,3,0,3,0.6,1.352,3
50,4,0,4,1.2,1.336,6
급등,6,0,6,3.0,1.098,15
전망,3,0,3,1.0,1.0,5
12,2,0,2,0.4,0.98,2
16일,2,0,2,0.4,0.98,2
3500억,2,0,2,0.4,0.98,2
4위,2,0,2,0.4,0.98,2
70,2,0,2,0.4,0.98,2
sk하이,2,0,2,0.4,0.98,2
공사,2,0,2,0.4,0.98,2
기대감에,2,0,2,0.4,0.98,2
기틀,2,0,2,0.4,0.98,2
대웅제약,2,0,2,0.4,0.98,2
드디어,2,0,2,0.4,0.98,2
디램,2,0,2,0.4,0.98,2
리포트,2,0,2,0.4,0.98,2
마련,2,0,2,0.4,0.98,2
맞손,2,0,2,0.4,0.98,2
바닥쳤다,2,0,2,0.4,0.98,2
예상,2,0,2,0.4,0.98,2
옥천에,2,0,2,0.4,0.98,2
웃는다,2,0,2,0.4,0.98,2
재차,2,0,2,0.4,0.98,2
전망에,2,0,2,0.4,0.98,2
줍줍,2,0,2,0.4,0.98,2
중인,2,0,2,0.4,0.98,2
진행,2,0,2,0.4,0.98,2
첨단소재,2,0,2,0.4,0.98,2
최다,2,0,2,0.4,0.98,2
출하,2,0,2,0.4,0.98,2
활기,2,0,2,0.4,0.98,2
특징주,4,0,4,1.8,0.94,9
기대,3,0,3,1.2,0.859,6
