term,cur,prev,diff,ma7,z_like,total
ui,13,0,13,2.6,3.981,13
업데이트,12,0,12,2.4,3.766,12
공식,10,0,10,2.0,3.314,10
기아,10,0,10,2.0,3.314,10
pv5,9,0,9,1.8,3.075,9
버전,9,0,9,1.8,3.075,9
올인원,9,0,9,1.8,3.075,9
one,8,0,8,1.6,2.826,8
생산시설,8,0,8,1.6,2.826,8
증설,8,0,8,1.6,2.826,8
한켐,8,0,8,1.6,2.826,8
강화,9,0,9,2.4,2.589,12
신규,9,1,8,2.4,2.589,12
택시,7,0,7,1.4,2.565,7
특징주,10,0,10,3.0,2.562,15
전망,8,0,8,2.0,2.485,10
코스피,8,0,8,2.2,2.336,11
10,6,0,6,1.2,2.291,6
인도,6,0,6,1.2,2.291,6
전시,6,0,6,1.2,2.291,6
최신,6,0,6,1.2,2.291,6
턴어라운드,6,0,6,1.2,2.291,6
lgd,5,0,5,1.0,2.0,5
rtx,5,0,5,1.0,2.0,5
리포트,5,0,5,1.0,2.0,5
부스,5,0,5,1.0,2.0,5
숭실대,5,0,5,1.0,2.0,5
핸드헬드,5,0,5,1.0,2.0,5
흑자,5,0,5,1.0,2.0,5
운영,6,0,6,1.6,1.943,8
추진,6,1,5,1.6,1.943,8
msi,5,0,5,1.2,1.813,6
외국인,5,0,5,1.2,1.813,6
16일,4,0,4,0.8,1.689,4
48선,4,0,4,0.8,1.689,4
ii,4,0,4,0.8,1.689,4
가스안전,4,0,4,0.8,1.689,4
경쟁력,4,0,4,0.8,1.689,4
놓치면,4,0,4,0.8,1.689,4
만드는,4,0,4,0.8,1.689,4
실적개선,4,0,4,0.8,1.689,4
아트위크,4,0,4,0.8,1.689,4
예술,4,0,4,0.8,1.689,4
증권가,4,0,4,0.8,1.689,4
질주,4,0,4,0.8,1.689,4
천안시,4,0,4,0.8,1.689,4
후회할,4,0,4,0.8,1.689,4
희망퇴직,4,0,4,0.8,1.689,4
반도체,7,1,6,2.6,1.684,13
50,5,0,5,1.4,1.649,7
기대,5,0,5,1.6,1.501,8
국정과제,4,1,3,1.0,1.5,5
연속,4,0,4,1.0,1.5,5
지속,4,0,4,1.0,1.5,5
18일,3,0,3,0.6,1.352,3
3000후반,3,0,3,0.6,1.352,3
3분기,3,0,3,0.6,1.352,3
5거래일,3,0,3,0.6,1.352,3
6조원,3,0,3,0.6,1.352,3
9월에만,3,0,3,0.6,1.352,3
hb테크놀러지,3,0,3,0.6,1.352,3
ict업계,3,0,3,0.6,1.352,3
