keyword,score
패널,0.7102193455770538
디스플레이,0.6074062949915151
반도체,0.6042281370145973
애플,0.4660658359192749
삼성,0.44934988997796865
로봇,0.4357353716782486
스마트폰,0.4082922585477195
인텔,0.3357162045974949
미국,0.3283184455285801
중국,0.2989392689738069
장비,0.298562452858843
디자인,0.2742459203819467
것이,0.266346461938333
설립된,0.2544078916507496
각각,0.2532747674040163
솔루션,0.25304165766291326
공정,0.24310207509310855
강의,0.24302242857902542
경험,0.2392604937214733
그러,0.23713256394733803
