topic_id,word,prob
0,디자인,0.2
0,idea,0.2
0,은상,0.2
0,전기,0.2
0,전기 온수기,0.2
0,온수기,0.2
0,본상,0.2
0,제품,0.2
0,idea 디자인,0.2
0,경동나비엔,0.2
1,패널,0.2
1,boe,0.2
1,oled,0.2
1,lcd,0.2
1,tv,0.2
1,라며,0.2
1,게이밍,0.2
1,삼성,0.2
1,모두,0.2
1,중국,0.2
2,ai,0.2
2,반도체,0.2
2,디스플레이,0.2
2,디스플레,0.2
2,바로,0.2
2,공개,0.2
2,문화,0.2
2,공간,0.2
2,방식,0.2
2,기능,0.2
3,강의,0.2
3,강사,0.2
3,연애,0.2
3,건강,0.2
3,모태솔로 연애,0.2
3,모태솔로 연애 하고,0.2
3,하고 싶어,0.2
4,oled,0.2
4,tv,0.2
4,lg전자,0.2
4,디스플레,0.2
4,중국,0.2
4,이재용,0.2
4,ai,0.2
4,패널,0.2
4,삼성디스플레,0.2
4,발표,0.2
5,모습,0.2
5,지원,0.2
5,애플,0.2
5,일상,0.2
5,공개,0.2
5,분석,0.2
5,cbc뉴스,0.2
5,그의,0.2
5,매력,0.2
5,분위기,0.2
6,거래일,0.2
6,각각,0.2
6,디자인,0.2
6,주가,0.2
6,오른,0.2
6,장을,0.2
6,마감,0.2
6,거래,0.2
6,주가 상승률,0.2
6,상승률,0.2
7,스마트폰,0.2
7,문제,0.2
7,전기,0.2
7,cpu,0.2
7,업그레이드,0.2
7,하루,0.2
7,추가,0.2
7,이벤트,0.2
7,성능,0.2
7,만에,0.2
8,디자인,0.2
8,idea,0.2
8,idea 디자인,0.2
8,정수기,0.2
8,본상,0.2
8,아이콘,0.2
8,아이콘 정수기,0.2
8,코웨,0.2
8,코웨이,0.2
8,권위의 디자인,0.2
