term,cur,prev,diff,ma7,z_like,total
40도,2,2,0,0.667,0.734,4
강변,2,2,0,0.667,0.734,4
건강하십니까,2,2,0,0.667,0.734,4
고독,2,2,0,0.667,0.734,4
꺾인다,2,2,0,0.667,0.734,4
너무,2,2,0,0.667,0.734,4
닿은,2,2,0,0.667,0.734,4
만에,2,2,0,0.667,0.734,4
무슨,2,2,0,0.667,0.734,4
반발,2,2,0,0.667,0.734,4
비싸다했더니,2,2,0,0.667,0.734,4
순간,2,2,0,0.667,0.734,4
잡는,2,2,0,0.667,0.734,4
초가을,2,2,0,0.667,0.734,4
특단,2,2,0,0.667,0.734,4
파격,2,2,0,0.667,0.734,4
평균,2,2,0,0.667,0.734,4
푸른,2,2,0,0.667,0.734,4
하늘이,2,2,0,0.667,0.734,4
부고,4,10,-6,2.333,0.659,14
홍보부장,4,10,-6,2.333,0.659,14
조치,2,2,0,0.833,0.61,5
23조원,2,3,-1,0.833,0.61,5
sk하이닉스,2,3,-1,0.833,0.61,5
간첩,2,3,-1,0.833,0.61,5
계약학과,2,3,-1,0.833,0.61,5
곳곳에,2,3,-1,0.833,0.61,5
깔린,2,3,-1,0.833,0.61,5
나라,2,3,-1,0.833,0.61,5
달해,2,3,-1,0.833,0.61,5
입시,2,3,-1,0.833,0.61,5
줄어,2,3,-1,0.833,0.61,5
청량한,2,3,-1,0.833,0.61,5
취업,2,3,-1,0.833,0.61,5
피해액만,2,3,-1,0.833,0.61,5
학과는,2,3,-1,0.833,0.61,5
9살,1,0,1,0.167,0.592,1
dna,1,0,1,0.167,0.592,1
강남구,1,0,1,0.167,0.592,1
고현정,1,0,1,0.167,0.592,1
공개로,1,0,1,0.167,0.592,1
국악한마당,1,0,1,0.167,0.592,1
김병만의,1,0,1,0.167,0.592,1
댄스,1,0,1,0.167,0.592,1
도심,1,0,1,0.167,0.592,1
모솔연애,1,0,1,0.167,0.592,1
배경으로,1,0,1,0.167,0.592,1
백지영,1,0,1,0.167,0.592,1
보여서,1,0,1,0.167,0.592,1
보지마,1,0,1,0.167,0.592,1
사랑스러운,1,0,1,0.167,0.592,1
산업용,1,0,1,0.167,0.592,1
손상으로,1,0,1,0.167,0.592,1
송가인,1,0,1,0.167,0.592,1
순간이,1,0,1,0.167,0.592,1
시무,1,0,1,0.167,0.592,1
실명위기,1,0,1,0.167,0.592,1
심쿵,1,0,1,0.167,0.592,1
에스피시스템스,1,0,1,0.167,0.592,1
여유로운,1,0,1,0.167,0.592,1
온디바이스,1,0,1,0.167,0.592,1
울면서,1,0,1,0.167,0.592,1
웃음,1,0,1,0.167,0.592,1
인순이,1,0,1,0.167,0.592,1
최현욱,1,0,1,0.167,0.592,1
카리스마,1,0,1,0.167,0.592,1
폭발했는데,1,0,1,0.167,0.592,1
협동로봇,1,0,1,0.167,0.592,1
공주시,2,4,-2,1.0,0.5,6
교통안전,2,4,-2,1.0,0.5,6
청소년,2,4,-2,1.0,0.5,6
캠페인,2,4,-2,1.0,0.5,6
코웨이,10,39,-29,8.167,0.475,49
idea,24,105,-81,21.5,0.444,129
드라마,1,0,1,0.333,0.423,2
로보스타,1,0,1,0.333,0.423,2
모든,1,0,1,0.333,0.423,2
병원,1,0,1,0.333,0.423,2
여전,1,0,1,0.333,0.423,2
제주반도체,1,0,1,0.333,0.423,2
자녀,1,1,0,0.333,0.423,2
함께한,1,1,0,0.333,0.423,2
아이콘,8,31,-23,6.5,0.423,39
정수기,8,31,-23,6.5,0.423,39
2025년,2,4,-2,1.167,0.401,7
스마트폰,2,4,-2,1.167,0.401,7
레이밴,2,5,-3,1.167,0.401,7
메타의,2,5,-3,1.167,0.401,7
야심작,2,5,-3,1.167,0.401,7
디자인,22,96,-74,19.833,0.397,119
이유,8,31,-23,6.667,0.372,40
공개,7,17,-10,5.833,0.342,35
hpsp,3,10,-7,2.167,0.337,13
증가,2,4,-2,1.333,0.309,8
lake,2,6,-4,1.333,0.309,8
swan,2,6,-4,1.333,0.309,8
경찰이,2,6,-4,1.333,0.309,8
고3,2,6,-4,1.333,0.309,8
글래스,2,6,-4,1.333,0.309,8
까지,2,6,-4,1.333,0.309,8
레스케이프,2,6,-4,1.333,0.309,8
말리와,2,6,-4,1.333,0.309,8
바다사자,2,6,-4,1.333,0.309,8
바다표범,2,6,-4,1.333,0.309,8
발레로,2,6,-4,1.333,0.309,8
버추얼,2,6,-4,1.333,0.309,8
복귀,2,6,-4,1.333,0.309,8
분당,2,6,-4,1.333,0.309,8
상륙,2,6,-4,1.333,0.309,8
생물다양성,2,6,-4,1.333,0.309,8
성남시,2,6,-4,1.333,0.309,8
세트,2,6,-4,1.333,0.309,8
애프터눈,2,6,-4,1.333,0.309,8
율동공원서,2,6,-4,1.333,0.309,8
조사했던,2,6,-4,1.333,0.309,8
지문,2,6,-4,1.333,0.309,8
채취해,2,6,-4,1.333,0.309,8
탄핵박제,2,6,-4,1.333,0.309,8
탐사,2,6,-4,1.333,0.309,8
퍼퓸,2,6,-4,1.333,0.309,8
포스트잇,2,6,-4,1.333,0.309,8
학생을,2,6,-4,1.333,0.309,8
협업한,2,6,-4,1.333,0.309,8
rpg,1,2,-1,0.5,0.293,3
관수,1,2,-1,0.5,0.293,3
기후,1,2,-1,0.5,0.293,3
대응형,1,2,-1,0.5,0.293,3
도난방지장치,1,2,-1,0.5,0.293,3
모모타로,1,2,-1,0.5,0.293,3
모험,1,2,-1,0.5,0.293,3
벌통,1,2,-1,0.5,0.293,3
설치비,1,2,-1,0.5,0.293,3
신선한,1,2,-1,0.5,0.293,3
암귀와의,1,2,-1,0.5,0.293,3
우박,1,2,-1,0.5,0.293,3
조우,1,2,-1,0.5,0.293,3
차광망,1,2,-1,0.5,0.293,3
춘천,1,2,-1,0.5,0.293,3
코토다맨,1,2,-1,0.5,0.293,3
한강,1,2,-1,0.5,0.293,3
덩실덩실,3,10,-7,2.333,0.264,14
에이팩트,3,11,-8,2.333,0.264,14
무쌍,4,16,-12,3.333,0.236,20
프로,8,31,-23,7.167,0.227,43
경동나비엔,8,35,-27,7.167,0.227,43
12,2,6,-4,1.5,0.225,9
개봉,2,6,-4,1.5,0.225,9
ai로,2,7,-5,1.5,0.225,9
byd,2,7,-5,1.5,0.225,9
ppt,2,7,-5,1.5,0.225,9
교사도,2,7,-5,1.5,0.225,9
뛰어넘는다,2,7,-5,1.5,0.225,9
만들어,2,7,-5,1.5,0.225,9
수업,2,7,-5,1.5,0.225,9
시각장애,2,7,-5,1.5,0.225,9
유튜버,2,7,-5,1.5,0.225,9
장애,2,7,-5,1.5,0.225,9
톡톡에듀,2,7,-5,1.5,0.225,9
시연회,1,2,-1,0.667,0.184,4
boe,4,16,-12,3.5,0.174,21
16년,4,17,-13,3.5,0.174,21
본상,6,27,-21,5.5,0.149,33
24일,2,7,-5,1.667,0.145,10
100개,2,8,-6,1.667,0.145,10
10시,2,8,-6,1.667,0.145,10
16s,2,8,-6,1.667,0.145,10
2위,2,8,-6,1.667,0.145,10
3가지,2,8,-6,1.667,0.145,10
3년간,2,8,-6,1.667,0.145,10
3대,2,8,-6,1.667,0.145,10
5년은,2,8,-6,1.667,0.145,10
61,2,8,-6,1.667,0.145,10
an16s,2,8,-6,1.667,0.145,10
bts,2,8,-6,1.667,0.145,10
g마켓,2,8,-6,1.667,0.145,10
lcd,2,8,-6,1.667,0.145,10
nc다이노스,2,8,-6,1.667,0.145,10
oled가,2,8,-6,1.667,0.145,10
r96t,2,8,-6,1.667,0.145,10
s22,2,8,-6,1.667,0.145,10
xx,2,8,-6,1.667,0.145,10
가능할까,2,8,-6,1.667,0.145,10
감각,2,8,-6,1.667,0.145,10
갤럭시s23,2,8,-6,1.667,0.145,10
관람,2,8,-6,1.667,0.145,10
교수,2,8,-6,1.667,0.145,10
교회,2,8,-6,1.667,0.145,10
글에,2,8,-6,1.667,0.145,10
꿀팁,2,8,-6,1.667,0.145,10
남자,2,8,-6,1.667,0.145,10
남편은,2,8,-6,1.667,0.145,10
너머,2,8,-6,1.667,0.145,10
넥슨,2,8,-6,1.667,0.145,10
느려진,2,8,-6,1.667,0.145,10
니트로,2,8,-6,1.667,0.145,10
담는다,2,8,-6,1.667,0.145,10
대구보건대학교,2,8,-6,1.667,0.145,10
라이,2,8,-6,1.667,0.145,10
랜선인싸,2,8,-6,1.667,0.145,10
리움미술관,2,8,-6,1.667,0.145,10
마산회원구,2,8,-6,1.667,0.145,10
메이크업은,2,8,-6,1.667,0.145,10
메이크업의,2,8,-6,1.667,0.145,10
목사의,2,8,-6,1.667,0.145,10
