org,topic,base_score,topic_share,company_focus,hybrid_score
SK하이닉스,2,2.0371,0.0174,0.0541,2.0371
Semiconductor,3,6.8598,0.0041,0.9703,6.8598
Semiconductor,0,1.7113,0.0052,0.2421,1.7113
TCL,3,50.0764,0.0298,0.9932,50.0764
TCL,1,4.7865,0.0108,0.0949,4.7865
TCL,0,3.4227,0.0105,0.0679,3.4227
TSMC,3,3.4299,0.0020,0.8948,3.4299
TSMC,0,1.7113,0.0052,0.4465,1.7113
Tianma,3,34.2989,0.0204,0.9792,34.2989
Tianma,0,5.9897,0.0184,0.1710,5.9897
Tianma,1,3.8292,0.0086,0.1093,3.8292
Toray,3,1.3720,0.0008,1.0000,1.3720
UDC,3,2.0579,0.0012,1.0000,2.0579
Visionox,3,30.1831,0.0180,0.9964,30.1831
Visionox,0,2.5670,0.0079,0.0847,2.5670
구글,3,43.2167,0.0258,0.9749,43.2167
구글,0,8.5567,0.0262,0.1930,8.5567
구글,1,3.8292,0.0086,0.0864,3.8292
구글,2,3.0557,0.0261,0.0689,3.0557
기아,3,14.4056,0.0086,0.9686,14.4056
기아,0,3.4227,0.0105,0.2301,3.4227
기아,2,1.0186,0.0087,0.0685,1.0186
기아,1,0.9573,0.0022,0.0644,0.9573
기아자동차,3,6.1738,0.0037,0.8402,6.1738
기아자동차,1,2.8719,0.0065,0.3908,2.8719
기아자동차,0,2.5670,0.0079,0.3494,2.5670
기아자동차,2,1.0186,0.0087,0.1386,1.0186
네이버,3,11.6616,0.0070,0.7521,11.6616
네이버,1,9.5730,0.0216,0.6174,9.5730
네이버,0,3.4227,0.0105,0.2208,3.4227
네이버,2,1.0186,0.0087,0.0657,1.0186
디지타임스,3,6.8598,0.0041,0.9904,6.8598
디지타임스,1,0.9573,0.0022,0.1382,0.9573
레노버,3,0.6860,0.0004,1.0000,0.6860
마이크로소프트,3,21.2653,0.0127,0.9628,21.2653
마이크로소프트,0,5.1340,0.0157,0.2324,5.1340
마이크로소프트,1,2.8719,0.0065,0.1300,2.8719
마이크로소프트,2,1.0186,0.0087,0.0461,1.0186
메타,3,34.2989,0.0204,0.9789,34.2989
메타,0,5.1340,0.0157,0.1465,5.1340
메타,2,4.0743,0.0348,0.1163,4.0743
메타,1,2.8719,0.0065,0.0820,2.8719
미디어텍,3,4.8019,0.0029,0.8542,4.8019
미디어텍,0,2.5670,0.0079,0.4566,2.5670
미디어텍,2,1.0186,0.0087,0.1812,1.0186
미디어텍,1,0.9573,0.0022,0.1703,0.9573
벤츠,3,3.4299,0.0020,0.7476,3.4299
벤츠,1,2.8719,0.0065,0.6260,2.8719
벤츠,2,1.0186,0.0087,0.2220,1.0186
비보,3,21.9513,0.0131,0.9866,21.9513
비보,2,3.0557,0.0261,0.1373,3.0557
비보,0,1.7113,0.0052,0.0769,1.7113
비보,1,0.9573,0.0022,0.0430,0.9573
삼성디스플레이,3,112.5005,0.0670,0.9883,112.5005
삼성디스플레이,0,14.5463,0.0446,0.1278,14.5463
삼성디스플레이,1,8.6157,0.0194,0.0757,8.6157
삼성디스플레이,2,4.0743,0.0348,0.0358,4.0743
삼성전자,3,184.5283,0.1100,0.8687,184.5283
삼성전자,1,92.8580,0.2095,0.4372,92.8580
삼성전자,0,47.9173,0.1470,0.2256,47.9173
삼성전자,2,12.2228,0.1043,0.0575,12.2228
샤오미,3,70.6558,0.0421,0.9947,70.6558
샤오미,0,5.9897,0.0184,0.0843,5.9897
샤오미,2,3.0557,0.0261,0.0430,3.0557
샤오미,1,2.8719,0.0065,0.0404,2.8719
샤오펑,3,4.1159,0.0025,1.0000,4.1159
샤프,3,13.0336,0.0078,0.9973,13.0336
샤프,1,0.9573,0.0022,0.0733,0.9573
선익시스템,3,5.4878,0.0033,0.9881,5.4878
선익시스템,0,0.8557,0.0026,0.1541,0.8557
소니,3,12.3476,0.0074,0.9349,12.3476
소니,0,3.4227,0.0105,0.2591,3.4227
소니,2,3.0557,0.0261,0.2314,3.0557
소니,1,0.9573,0.0022,0.0725,0.9573
아마존,3,10.2897,0.0061,0.8228,10.2897
아마존,0,6.8453,0.0210,0.5474,6.8453
아마존,1,1.9146,0.0043,0.1531,1.9146
아이씨디,3,1.3720,0.0008,1.0000,1.3720
알파벳,3,12.3476,0.0074,0.9872,12.3476
알파벳,0,1.7113,0.0052,0.1368,1.7113
알파벳,2,1.0186,0.0087,0.0814,1.0186
애플,3,143.3695,0.0854,0.9824,143.3695
애플,0,21.3917,0.0656,0.1466,21.3917
애플,1,15.3168,0.0346,0.1050,15.3168
애플,2,7.1300,0.0609,0.0489,7.1300
엔비디아,3,23.3233,0.0139,0.8430,23.3233
엔비디아,0,13.6907,0.0420,0.4948,13.6907
엔비디아,1,5.7438,0.0130,0.2076,5.7438
엔비디아,2,1.0186,0.0087,0.0368,1.0186
오포,3,26.7532,0.0159,1.0000,26.7532
원익IPS,3,10.9757,0.0065,0.9317,10.9757
원익IPS,0,4.2783,0.0131,0.3632,4.2783
인텔,3,2.0579,0.0012,0.8962,2.0579
인텔,2,1.0186,0.0087,0.4436,1.0186
카카오,1,21.0606,0.0475,0.9470,21.0606
카카오,3,6.8598,0.0041,0.3085,6.8598
카카오,0,1.7113,0.0052,0.0770,1.7113
카카오,2,1.0186,0.0087,0.0458,1.0186
퀄컴,3,8.9177,0.0053,0.6667,8.9177
퀄컴,2,8.1486,0.0696,0.6092,8.1486
퀄컴,0,4.2783,0.0131,0.3199,4.2783
퀄컴,1,3.8292,0.0086,0.2863,3.8292
폭스바겐,1,2.8719,0.0065,0.7230,2.8719
폭스바겐,3,2.7439,0.0016,0.6908,2.7439
퓨리오사AI,3,2.0579,0.0012,0.9234,2.0579
퓨리오사AI,0,0.8557,0.0026,0.3839,0.8557
하이센스,3,37.7288,0.0225,0.9793,37.7288
하이센스,1,6.7011,0.0151,0.1739,6.7011
하이센스,2,3.0557,0.0261,0.0793,3.0557
하이센스,0,2.5670,0.0079,0.0666,2.5670
하이얼,3,4.1159,0.0025,0.7789,4.1159
하이얼,2,3.0557,0.0261,0.5782,3.0557
하이얼,1,0.9573,0.0022,0.1812,0.9573
하이얼,0,0.8557,0.0026,0.1619,0.8557
한미반도체,3,3.4299,0.0020,0.9703,3.4299
한미반도체,0,0.8557,0.0026,0.2421,0.8557
한화,3,29.4971,0.0176,0.7825,29.4971
한화,1,17.2314,0.0389,0.4571,17.2314
한화,0,15.4020,0.0472,0.4086,15.4020
한화,2,4.0743,0.0348,0.1081,4.0743
한화솔루션,3,3.4299,0.0020,0.7813,3.4299
한화솔루션,0,2.5670,0.0079,0.5848,2.5670
한화솔루션,1,0.9573,0.0022,0.2181,0.9573
한화시스템,1,9.5730,0.0216,0.6850,9.5730
한화시스템,3,8.2317,0.0049,0.5891,8.2317
한화시스템,0,5.9897,0.0184,0.4286,5.9897
현대모비스,2,3.0557,0.0261,0.6868,3.0557
현대모비스,3,2.7439,0.0016,0.6167,2.7439
현대모비스,0,1.7113,0.0052,0.3846,1.7113
현대자동차,3,17.1495,0.0102,0.8818,17.1495
현대자동차,0,7.7010,0.0236,0.3960,7.7010
현대자동차,2,4.0743,0.0348,0.2095,4.0743
현대자동차,1,2.8719,0.0065,0.1477,2.8719
현대차,3,15.7775,0.0094,0.8910,15.7775
현대차,2,6.1114,0.0522,0.3451,6.1114
현대차,0,5.1340,0.0157,0.2899,5.1340
현대차,1,0.9573,0.0022,0.0541,0.9573
화웨이,3,7.5458,0.0045,1.0000,7.5458
