keyword,score
필에너지,0.7813905582965976
삼성,0.6921149449584177
생산,0.4034969388848338
장비,0.39387876863275634
광학,0.3867428757844867
이차전지,0.37630617341420236
상장,0.3675882277885978
설비,0.35910344375902553
패널,0.34563924584034944
디스플레이,0.33895422080804855
반도체,0.3252987465731874
필옵틱스,0.32198912194119955
레이저,0.32093625125373204
공정,0.319618954586941
인하,0.3189265274887757
사업,0.31610487072807064
매출,0.29989942469070136
아산,0.29796429221988135
결제,0.286081921197338
애플,0.279560172276459
