topic_id,word,prob
0,ai,0
0,서울,0
0,디지털,0
0,성장,0
0,기반으로,0
0,가능한,0
0,에서,0
0,기술을,0
0,새로운,0
1,ai,0
1,ai를,0
1,무단전재 재배포,0
1,재배포,0
1,금지,0
1,무단전재,0
1,높은,0
2,시장에서,0
2,전기차,0
2,중국,0
2,제공된다,0
2,기본,0
2,11일,0
2,출시,0
2,높은,0
2,이라고,0
2,까지,0
3,대비,0
3,oled,0
3,올해,0
3,중국,0
3,같은,0
3,시장,0
3,국내,0
4,ai,0
4,부문,0
4,전력,0
4,세계,0
4,데이터,0
4,메모리,0
4,12일,0
5,display,0
5,oled,0
5,12일,0
5,40,0
5,ai,0
5,오전,0
5,대비,0
5,특히,0
6,패널,0
6,높은,0
6,oled,0
6,삼성디스플레이,0
6,지난,0
6,제품은,0
6,있다는,0
6,글로벌,0
6,최대,0
7,17,0
7,최대,0
7,지원한다,0
7,기능을,0
7,구매,0
7,시리즈,0
7,카메라,0
7,ai,0
8,모니터,0
8,디스플레이,0
8,있는,0
8,display,0
8,갖춘,0
8,출시,0
8,글로벌,0
8,브랜드,0
8,수준의,0
9,지난,0
9,있는,0
9,글로벌,0
9,2025,0
9,ai,0
9,12일,0
10,oled,0
10,usb,0
10,동시에,0
10,100,0
10,아니라,0
