org,topic,base_score,topic_share,company_focus,hybrid_score
LG디스플레이,0,19.4547,0.0411,0.1888,19.4547
LG디스플레이,5,13.6198,0.1111,0.1322,13.6198
LG디스플레이,1,13.3069,0.0424,0.1291,13.3069
LG전자,2,48.1068,0.0684,0.4526,48.1068
LG전자,4,43.8113,0.0662,0.4121,43.8113
LG전자,1,40.7035,0.1297,0.3829,40.7035
LG전자,0,38.1889,0.0807,0.3593,38.1889
LG전자,6,37.9100,0.0597,0.3566,37.9100
LG전자,7,35.7579,0.0739,0.3364,35.7579
LG전자,3,34.8471,0.0707,0.3278,34.8471
LG전자,5,4.5399,0.0370,0.0427,4.5399
LG화학,2,16.2823,0.0232,0.5550,16.2823
LG화학,6,13.3387,0.0210,0.4547,13.3387
LG화학,7,12.1729,0.0252,0.4149,12.1729
LG화학,0,10.8082,0.0228,0.3684,10.8082
LG화학,1,8.6104,0.0274,0.2935,8.6104
LG화학,4,7.3019,0.0110,0.2489,7.3019
LG화학,5,4.5399,0.0370,0.1548,4.5399
LG화학,3,2.1335,0.0043,0.0727,2.1335
SID,7,2.2824,0.0047,0.6361,2.2824
SID,6,2.1061,0.0033,0.5870,2.1061
SID,2,1.4802,0.0021,0.4125,1.4802
SID,4,0.7302,0.0011,0.2035,0.7302
SID,3,0.7112,0.0014,0.1982,0.7112
SK하이닉스,2,57.7281,0.0821,0.6678,57.7281
SK하이닉스,6,39.3140,0.0619,0.4548,39.3140
SK하이닉스,7,34.2363,0.0708,0.3961,34.2363
SK하이닉스,0,25.9397,0.0548,0.3001,25.9397
SK하이닉스,4,21.9057,0.0331,0.2534,21.9057
SK하이닉스,1,11.7414,0.0374,0.1358,11.7414
SK하이닉스,3,9.9563,0.0202,0.1152,9.9563
SK하이닉스,5,5.6749,0.0463,0.0657,5.6749
TCL,4,8.0321,0.0121,0.5863,8.0321
TCL,6,6.3183,0.0100,0.4612,6.3183
TCL,2,5.1807,0.0074,0.3782,5.1807
TCL,3,4.9782,0.0101,0.3634,4.9782
TCL,7,4.5648,0.0094,0.3332,4.5648
TCL,0,2.8822,0.0061,0.2104,2.8822
TCL,1,1.5655,0.0050,0.1143,1.5655
TSMC,0,3.6027,0.0076,0.6515,3.6027
TSMC,2,2.9604,0.0042,0.5354,2.9604
TSMC,7,2.2824,0.0047,0.4128,2.2824
TSMC,6,1.4041,0.0022,0.2539,1.4041
TSMC,1,0.7828,0.0025,0.1416,0.7828
TSMC,4,0.7302,0.0011,0.1321,0.7302
TSMC,3,0.7112,0.0014,0.1286,0.7112
Tianma,4,3.6509,0.0055,0.6569,3.6509
Tianma,6,2.8081,0.0044,0.5053,2.8081
Tianma,3,2.1335,0.0043,0.3839,2.1335
Tianma,7,1.5216,0.0031,0.2738,1.5216
Tianma,2,1.4802,0.0021,0.2663,1.4802
Tianma,1,0.7828,0.0025,0.1408,0.7828
V2X,2,10.3615,0.0147,0.7565,10.3615
V2X,6,5.6163,0.0088,0.4101,5.6163
V2X,7,3.8040,0.0079,0.2778,3.8040
V2X,0,3.6027,0.0076,0.2631,3.6027
V2X,4,2.9208,0.0044,0.2133,2.9208
V2X,1,2.3483,0.0075,0.1715,2.3483
V2X,5,2.2700,0.0185,0.1657,2.2700
V2X,3,1.4223,0.0029,0.1039,1.4223
Visionox,4,14.6038,0.0221,0.6778,14.6038
Visionox,6,11.2326,0.0177,0.5214,11.2326
Visionox,3,8.5340,0.0173,0.3961,8.5340
Visionox,2,5.9208,0.0084,0.2748,5.9208
Visionox,7,3.0432,0.0063,0.1413,3.0432
Visionox,1,2.3483,0.0075,0.1090,2.3483
Visionox,0,1.4411,0.0030,0.0669,1.4411
구글,0,25.2191,0.0533,0.4611,31.2717
구글,1,25.0483,0.0798,0.4580,31.0599
구글,2,22.9432,0.0326,0.4195,28.4496
구글,6,21.0611,0.0332,0.3851,26.1157
구글,3,17.0680,0.0346,0.3121,21.1643
구글,4,16.0641,0.0243,0.2937,19.9195
구글,7,13.6945,0.0283,0.2504,16.9812
구글,5,4.5399,0.0370,0.0830,5.6295
기아,2,27.3839,0.0389,0.5950,27.3839
기아,6,23.8692,0.0376,0.5187,23.8692
기아,0,18.0137,0.0381,0.3914,18.0137
기아,7,13.6945,0.0283,0.2976,13.6945
기아,4,10.9528,0.0166,0.2380,10.9528
기아,1,9.3931,0.0299,0.2041,9.3931
기아,3,8.5340,0.0173,0.1854,8.5340
기아,5,2.2700,0.0185,0.0493,2.2700
네이버,2,17.0224,0.0242,0.6699,17.0224
네이버,6,11.2326,0.0177,0.4420,11.2326
네이버,0,10.8082,0.0228,0.4253,10.8082
네이버,3,5.6893,0.0115,0.2239,5.6893
네이버,4,5.1113,0.0077,0.2011,5.1113
네이버,1,4.6966,0.0150,0.1848,4.6966
네이버,7,4.5648,0.0094,0.1796,4.5648
네이버,5,3.4049,0.0278,0.1340,3.4049
디지타임스,4,5.1113,0.0077,0.7349,5.1113
디지타임스,3,2.8447,0.0058,0.4090,2.8447
디지타임스,6,2.8081,0.0044,0.4037,2.8081
디지타임스,7,2.2824,0.0047,0.3281,2.2824
디지타임스,2,0.7401,0.0011,0.1064,0.7401
디지타임스,0,0.7205,0.0015,0.1036,0.7205
마이크로소프트,2,4.4406,0.0063,0.5563,4.4406
마이크로소프트,6,4.2122,0.0066,0.5276,4.2122
마이크로소프트,7,3.8040,0.0079,0.4765,3.8040
마이크로소프트,0,2.8822,0.0061,0.3610,2.8822
마이크로소프트,1,1.5655,0.0050,0.1961,1.5655
마이크로소프트,4,0.7302,0.0011,0.0915,0.7302
마이크로소프트,3,0.7112,0.0014,0.0891,0.7112
메타,0,7.9260,0.0167,0.6121,7.9260
메타,2,7.4010,0.0105,0.5716,7.4010
메타,6,4.9143,0.0077,0.3795,4.9143
메타,7,4.5648,0.0094,0.3525,4.5648
메타,1,1.5655,0.0050,0.1209,1.5655
메타,4,1.4604,0.0022,0.1128,1.4604
메타,3,0.7112,0.0014,0.0549,0.7112
미디어텍,2,8.8812,0.0126,0.7063,8.8812
미디어텍,6,5.6163,0.0088,0.4467,5.6163
미디어텍,0,3.6027,0.0076,0.2865,3.6027
미디어텍,3,3.5558,0.0072,0.2828,3.5558
미디어텍,7,3.0432,0.0063,0.2420,3.0432
미디어텍,1,2.3483,0.0075,0.1868,2.3483
미디어텍,5,2.2700,0.0185,0.1805,2.2700
미디어텍,4,1.4604,0.0022,0.1161,1.4604
벤츠,0,6.4849,0.0137,0.5837,6.4849
벤츠,7,5.3256,0.0110,0.4794,5.3256
벤츠,4,3.6509,0.0055,0.3286,3.6509
벤츠,6,3.5102,0.0055,0.3160,3.5102
벤츠,5,3.4049,0.0278,0.3065,3.4049
벤츠,2,2.9604,0.0042,0.2665,2.9604
벤츠,3,2.1335,0.0043,0.1920,2.1335
벤츠,1,1.5655,0.0050,0.1409,1.5655
비보,3,7.1117,0.0144,0.7012,7.1117
비보,4,6.5717,0.0099,0.6479,6.5717
비보,0,2.1616,0.0046,0.2131,2.1616
비보,6,2.1061,0.0033,0.2077,2.1061
삼성디스플레이,4,63.5264,0.0960,0.5749,66.7027
삼성디스플레이,6,45.6323,0.0719,0.4130,47.9140
삼성디스플레이,7,43.3659,0.0896,0.3925,45.5342
삼성디스플레이,2,41.4458,0.0589,0.3751,43.5181
삼성디스플레이,3,37.6918,0.0765,0.3411,39.5764
삼성디스플레이,0,25.2191,0.0533,0.2282,26.4801
삼성디스플레이,1,18.7862,0.0599,0.1700,19.7255
삼성디스플레이,5,9.0798,0.0741,0.0822,9.5338
삼성전자,2,153.2016,0.2179,0.5487,153.2016
삼성전자,4,127.7830,0.1932,0.4576,127.7830
삼성전자,6,105.3054,0.1659,0.3771,105.3054
삼성전자,7,104.9912,0.2170,0.3760,104.9912
삼성전자,0,84.3039,0.1781,0.3019,84.3039
삼성전자,3,76.0947,0.1544,0.2725,76.0947
삼성전자,1,50.8794,0.1621,0.1822,50.8794
삼성전자,5,23.8346,0.1944,0.0854,23.8346
샤오미,4,11.6830,0.0177,0.5834,11.6830
샤오미,3,9.2452,0.0188,0.4617,9.2452
샤오미,6,7.7224,0.0122,0.3856,7.7224
샤오미,0,7.2055,0.0152,0.3598,7.2055
샤오미,7,4.5648,0.0094,0.2280,4.5648
샤오미,2,4.4406,0.0063,0.2218,4.4406
샤오미,1,3.9138,0.0125,0.1954,3.9138
샤오미,5,3.4049,0.0278,0.1700,3.4049
샤프,4,2.1906,0.0033,0.7780,2.1906
샤프,3,1.4223,0.0029,0.5052,1.4223
샤프,1,0.7828,0.0025,0.2780,0.7828
샤프,6,0.7020,0.0011,0.2493,0.7020
선익시스템,6,8.4244,0.0133,0.6693,8.4244
선익시스템,4,6.5717,0.0099,0.5221,6.5717
선익시스템,3,4.2670,0.0087,0.3390,4.2670
선익시스템,1,3.1310,0.0100,0.2487,3.1310
선익시스템,7,3.0432,0.0063,0.2418,3.0432
선익시스템,2,2.2203,0.0032,0.1764,2.2203
선익시스템,0,1.4411,0.0030,0.1145,1.4411
소니,6,5.6163,0.0088,0.6519,5.6163
소니,0,4.3233,0.0091,0.5018,4.3233
소니,2,3.7005,0.0053,0.4295,3.7005
소니,7,2.2824,0.0047,0.2649,2.2824
소니,1,1.5655,0.0050,0.1817,1.5655
소니,4,1.4604,0.0022,0.1695,1.4604
소니,3,0.7112,0.0014,0.0825,0.7112
아마존,2,8.1411,0.0116,0.6238,8.1411
아마존,6,5.6163,0.0088,0.4303,5.6163
아마존,7,5.3256,0.0110,0.4081,5.3256
아마존,0,4.3233,0.0091,0.3313,4.3233
아마존,3,3.5558,0.0072,0.2725,3.5558
아마존,1,2.3483,0.0075,0.1799,2.3483
아마존,5,2.2700,0.0185,0.1739,2.2700
아마존,4,1.4604,0.0022,0.1119,1.4604
아이씨디,6,10.5305,0.0166,0.7562,10.5305
아이씨디,4,5.8415,0.0088,0.4195,5.8415
아이씨디,2,4.4406,0.0063,0.3189,4.4406
아이씨디,7,3.8040,0.0079,0.2732,3.8040
아이씨디,1,2.3483,0.0075,0.1686,2.3483
아이씨디,0,2.1616,0.0046,0.1552,2.1616
아이씨디,3,2.1335,0.0043,0.1532,2.1335
알파벳,2,2.9604,0.0042,0.6292,2.9604
알파벳,7,2.2824,0.0047,0.4851,2.2824
알파벳,6,2.1061,0.0033,0.4476,2.1061
알파벳,0,1.4411,0.0030,0.3063,1.4411
알파벳,1,0.7828,0.0025,0.1664,0.7828
알파벳,4,0.7302,0.0011,0.1552,0.7302
알파벳,3,0.7112,0.0014,0.1511,0.7112
애플,4,89.0830,0.1347,0.5872,89.0830
애플,3,86.7622,0.1760,0.5719,86.7622
애플,6,46.3344,0.0730,0.3054,46.3344
애플,0,44.6739,0.0944,0.2945,44.6739
애플,1,35.2242,0.1122,0.2322,35.2242
애플,2,34.0448,0.0484,0.2244,34.0448
애플,7,29.6714,0.0613,0.1956,29.6714
애플,5,11.3498,0.0926,0.0748,11.3498
엔비디아,2,9.6214,0.0137,0.4993,9.6214
엔비디아,0,9.3671,0.0198,0.4861,9.3671
엔비디아,7,9.1297,0.0189,0.4738,9.1297
엔비디아,1,6.2621,0.0200,0.3250,6.2621
엔비디아,4,5.1113,0.0077,0.2652,5.1113
엔비디아,6,4.9143,0.0077,0.2550,4.9143
엔비디아,3,4.2670,0.0087,0.2214,4.2670
오포,4,6.5717,0.0099,0.6876,6.5717
오포,3,6.4005,0.0130,0.6697,6.4005
오포,0,2.1616,0.0046,0.2262,2.1616
오포,6,1.4041,0.0022,0.1469,1.4041
오포,2,0.7401,0.0011,0.0774,0.7401
원익IPS,6,6.3183,0.0100,0.7350,6.3183
원익IPS,2,3.7005,0.0053,0.4305,3.7005
원익IPS,4,2.9208,0.0044,0.3397,2.9208
원익IPS,7,2.2824,0.0047,0.2655,2.2824
원익IPS,1,1.5655,0.0050,0.1821,1.5655
원익IPS,0,1.4411,0.0030,0.1676,1.4411
원익IPS,3,1.4223,0.0029,0.1654,1.4223
인텔,2,2.9604,0.0042,0.5837,2.9604
인텔,5,2.2700,0.0185,0.4476,2.2700
인텔,0,2.1616,0.0046,0.4262,2.1616
인텔,1,1.5655,0.0050,0.3087,1.5655
인텔,4,1.4604,0.0022,0.2879,1.4604
인텔,6,1.4041,0.0022,0.2768,1.4041
인텔,7,0.7608,0.0016,0.1500,0.7608
카카오,2,12.5818,0.0179,0.6766,12.5818
카카오,6,9.8285,0.0155,0.5285,9.8285
카카오,7,5.3256,0.0110,0.2864,5.3256
카카오,0,5.0438,0.0107,0.2712,5.0438
카카오,4,4.3811,0.0066,0.2356,4.3811
카카오,1,3.1310,0.0100,0.1684,3.1310
카카오,3,2.8447,0.0058,0.1530,2.8447
퀄컴,2,15.5422,0.0221,0.5258,15.5422
퀄컴,4,13.8736,0.0210,0.4693,13.8736
퀄컴,6,11.9346,0.0188,0.4037,11.9346
퀄컴,7,10.6513,0.0220,0.3603,10.6513
퀄컴,0,9.3671,0.0198,0.3169,9.3671
퀄컴,1,6.2621,0.0200,0.2118,6.2621
퀄컴,5,5.6749,0.0463,0.1920,5.6749
퀄컴,3,4.9782,0.0101,0.1684,4.9782
텐센트,7,0.7608,0.0016,0.5154,0.7608
텐센트,2,0.7401,0.0011,0.5014,0.7401
텐센트,4,0.7302,0.0011,0.4947,0.7302
텐센트,0,0.7205,0.0015,0.4881,0.7205
폭스바겐,0,3.6027,0.0076,0.6697,3.6027
폭스바겐,1,2.3483,0.0075,0.4365,2.3483
폭스바겐,2,2.2203,0.0032,0.4127,2.2203
폭스바겐,6,2.1061,0.0033,0.3915,2.1061
폭스바겐,7,0.7608,0.0016,0.1414,0.7608
폭스바겐,3,0.7112,0.0014,0.1322,0.7112
하이센스,4,5.1113,0.0077,0.5682,5.1113
하이센스,6,4.9143,0.0077,0.5463,4.9143
하이센스,7,3.0432,0.0063,0.3383,3.0432
하이센스,2,2.9604,0.0042,0.3291,2.9604
하이센스,3,2.8447,0.0058,0.3162,2.8447
하이센스,1,1.5655,0.0050,0.1740,1.5655
하이센스,0,1.4411,0.0030,0.1602,1.4411
한미반도체,2,10.3615,0.0147,0.7087,10.3615
한미반도체,6,7.7224,0.0122,0.5282,7.7224
한미반도체,7,4.5648,0.0094,0.3122,4.5648
한미반도체,4,3.6509,0.0055,0.2497,3.6509
한미반도체,3,2.8447,0.0058,0.1946,2.8447
한미반도체,1,1.5655,0.0050,0.1071,1.5655
한미반도체,0,1.4411,0.0030,0.0986,1.4411
한화,0,5.7644,0.0122,0.7890,6.0526
한화,1,3.9138,0.0125,0.5357,4.1095
한화,7,1.5216,0.0031,0.2083,1.5977
한화,3,1.4223,0.0029,0.1947,1.4934
한화,6,0.7020,0.0011,0.0961,0.7371
한화솔루션,2,5.9208,0.0084,0.6976,5.9208
한화솔루션,6,4.2122,0.0066,0.4963,4.2122
한화솔루션,7,3.0432,0.0063,0.3586,3.0432
한화솔루션,1,1.5655,0.0050,0.1845,1.5655
한화솔루션,4,1.4604,0.0022,0.1721,1.4604
한화솔루션,0,1.4411,0.0030,0.1698,1.4411
한화솔루션,3,1.4223,0.0029,0.1676,1.4223
한화솔루션,5,1.1350,0.0093,0.1337,1.1350
한화시스템,2,6.6609,0.0095,0.6971,6.6609
한화시스템,6,4.9143,0.0077,0.5143,4.9143
한화시스템,0,2.8822,0.0061,0.3016,2.8822
한화시스템,7,2.2824,0.0047,0.2389,2.2824
한화시스템,4,2.1906,0.0033,0.2292,2.1906
한화시스템,1,1.5655,0.0050,0.1638,1.5655
한화시스템,3,1.4223,0.0029,0.1489,1.4223
현대모비스,2,22.2031,0.0316,0.6721,22.2031
현대모비스,6,17.5509,0.0277,0.5313,17.5509
현대모비스,7,9.8905,0.0204,0.2994,9.8905
현대모비스,0,9.3671,0.0198,0.2836,9.3671
현대모비스,4,8.0321,0.0121,0.2432,8.0321
현대모비스,3,4.9782,0.0101,0.1507,4.9782
현대모비스,1,3.9138,0.0125,0.1185,3.9138
현대자동차,2,8.8812,0.0126,0.7294,8.8812
현대자동차,0,5.0438,0.0107,0.4142,5.0438
현대자동차,6,4.2122,0.0066,0.3459,4.2122
현대자동차,7,3.0432,0.0063,0.2499,3.0432
현대자동차,5,2.2700,0.0185,0.1864,2.2700
현대자동차,4,2.1906,0.0033,0.1799,2.1906
현대자동차,3,2.1335,0.0043,0.1752,2.1335
현대자동차,1,1.5655,0.0050,0.1286,1.5655
현대차,2,28.1240,0.0400,0.5551,28.1240
현대차,6,25.2733,0.0398,0.4989,25.2733
현대차,0,20.1753,0.0426,0.3982,20.1753
현대차,7,18.2593,0.0377,0.3604,18.2593
현대차,1,12.5241,0.0399,0.2472,12.5241
현대차,4,12.4132,0.0188,0.2450,12.4132
현대차,3,9.2452,0.0188,0.1825,9.2452
화웨이,4,4.3811,0.0066,0.8061,4.3811
화웨이,0,2.1616,0.0046,0.3977,2.1616
화웨이,2,1.4802,0.0021,0.2724,1.4802
화웨이,5,1.1350,0.0093,0.2088,1.1350
화웨이,1,0.7828,0.0025,0.1440,0.7828
화웨이,7,0.7608,0.0016,0.1400,0.7608
화웨이,3,0.7112,0.0014,0.1309,0.7112
화웨이,6,0.7020,0.0011,0.1292,0.7020
