term,cur,prev,diff,ma7,z_like,total
hbm4,12,0,12,3.0,3.294,12
양산,12,0,12,3.25,3.122,13
9월12일,11,0,11,2.75,3.103,11
pd2706qn,11,0,11,2.75,3.103,11
고도화,11,0,11,2.75,3.103,11
17,10,0,10,2.5,2.906,10
as,10,0,10,2.5,2.906,10
automotive,10,0,10,2.5,2.906,10
display,10,0,10,2.5,2.906,10
driver,10,0,10,2.5,2.906,10
growth,10,0,10,2.5,2.906,10
samsung,10,0,10,2.5,2.906,10
targets,10,0,10,2.5,2.906,10
경남,10,0,10,2.5,2.906,10
대학들,10,0,10,2.5,2.906,10
모니터,10,0,10,2.5,2.906,10
모음,10,0,10,2.5,2.906,10
진출,10,0,10,2.5,2.906,10
헬스케어,10,0,10,2.5,2.906,10
회복,10,0,10,2.5,2.906,10
유럽,12,1,11,3.75,2.809,15
대학,10,0,10,2.75,2.727,11
벤큐,10,1,9,2.75,2.727,11
설비,10,1,9,2.75,2.727,11
capa,9,0,9,2.25,2.7,9
ddi,9,0,9,2.25,2.7,9
lx,9,0,9,2.25,2.7,9
개선은,9,0,9,2.25,2.7,9
국면,9,0,9,2.25,2.7,9
사전예약,9,0,9,2.25,2.7,9
수혜,9,0,9,2.25,2.7,9
순항,9,0,9,2.25,2.7,9
실속,9,0,9,2.25,2.7,9
실적,9,0,9,2.25,2.7,9
에스켐,9,0,9,2.25,2.7,9
제한적,9,0,9,2.25,2.7,9
주가도,9,0,9,2.25,2.7,9
훨훨,9,0,9,2.25,2.7,9
최초,11,1,10,3.5,2.612,14
경상국립대학교,10,0,10,3.0,2.562,12
독점,8,0,8,2.0,2.485,8
완판,8,0,8,2.0,2.485,8
내년,10,2,8,3.25,2.408,13
브리핑,10,1,9,3.25,2.408,13
신고가,8,1,7,2.25,2.3,9
16s,7,0,7,1.75,2.26,7
공급사,7,0,7,1.75,2.26,7
관람객,7,0,7,1.75,2.26,7
까지,7,0,7,1.75,2.26,7
내년에도,7,0,7,1.75,2.26,7
네오,7,0,7,1.75,2.26,7
노트북,7,0,7,1.75,2.26,7
동시,7,0,7,1.75,2.26,7
머그잔,7,0,7,1.75,2.26,7
모델을,7,0,7,1.75,2.26,7
몰렸다,7,0,7,1.75,2.26,7
부스에,7,0,7,1.75,2.26,7
사전,7,0,7,1.75,2.26,7
선택해야,7,0,7,1.75,2.26,7
스마트싱스,7,0,7,1.75,2.26,7
스타벅스,7,0,7,1.75,2.26,7
애기봉,7,0,7,1.75,2.26,7
