topic_id,word,prob
0,반도체,1e-06
0,oled,1e-06
0,생산,1e-06
0,글로벌,1e-06
0,부문,1e-06
0,12일,1e-06
0,출시,1e-06
0,성장,1e-06
1,oled,1e-06
1,대비,1e-06
1,내년,1e-06
1,올해,1e-06
1,중국,1e-06
1,12,1e-06
1,시장,1e-06
1,삼성전자,1e-06
2,지난,1e-06
2,2025,1e-06
2,글로벌,1e-06
2,말했다,1e-06
3,ai,1e-06
3,기반,1e-06
3,글로벌,1e-06
3,산업,1e-06
3,예정이다,1e-06
3,모델,1e-06
4,서울,1e-06
4,국내,1e-06
4,브랜드,1e-06
4,운영,1e-06
4,최대,1e-06
4,12일,1e-06
4,글로벌,1e-06
4,말했다,1e-06
4,같은,1e-06
5,oled,1e-06
5,삼성전자,1e-06
5,ai,1e-06
5,최대,1e-06
5,가장,1e-06
5,전력,1e-06
5,기술을,1e-06
5,예상된다,1e-06
6,ai,1e-06
6,한국,1e-06
6,세계,1e-06
6,서울,1e-06
6,있다고,1e-06
6,전했다,1e-06
6,이어,1e-06
6,등을,1e-06
