term,cur,prev,diff,ma7,z_like,total
idea,140,105,35,40.833,13.419,245
디자인,129,96,33,37.5,12.844,225
2025,112,86,26,34.5,11.275,207
이도,45,0,45,7.5,10.03,45
전참시,40,0,40,6.667,9.306,40
코웨이,59,39,20,16.333,8.463,98
본상,48,27,21,12.5,7.827,75
21일,34,8,26,7.0,7.406,42
프로,45,31,14,12.667,7.092,76
아이콘,43,31,12,12.333,6.797,74
정수기,43,31,12,12.333,6.797,74
강의,23,0,23,3.833,6.48,23
삼성전자,47,41,6,15.333,6.442,92
경동나비엔,40,35,5,12.5,6.063,75
각막,20,0,20,3.333,5.898,20
oled,42,35,7,14.5,5.72,87
카메라,30,18,12,8.333,5.574,50
삼성,41,30,11,15.0,5.336,90
모솔연애,17,0,17,2.833,5.28,17
실명,17,0,17,2.833,5.28,17
디스플레이,39,41,-2,14.333,5.154,86
운세,16,0,16,2.667,5.064,16
중단,16,0,16,2.667,5.064,16
lg전자,32,29,3,10.833,4.932,65
47개,30,32,-2,10.333,4.666,62
연속,23,17,6,6.667,4.56,40
위기,15,0,15,2.833,4.534,17
손상,13,0,13,2.167,4.382,13
인천공항,13,0,13,2.167,4.382,13
지리,13,0,13,2.167,4.382,13
관련주,28,21,7,10.0,4.325,60
추석,13,1,12,2.5,4.068,15
명곡,12,1,11,2.167,3.978,13
불후의,12,1,11,2.167,3.978,13
신승훈,12,1,11,2.167,3.978,13
boe,20,16,4,6.167,3.971,37
16년,20,17,3,6.167,3.971,37
아이폰17,23,19,4,8.0,3.918,48
27세,11,0,11,1.833,3.894,11
모솔,11,0,11,1.833,3.894,11
일상,12,1,11,2.333,3.825,14
맞아,16,9,7,4.333,3.786,26
tv,26,26,0,10.333,3.717,62
삼성d,20,20,0,6.833,3.643,41
2개,20,21,-1,6.833,3.643,41
금상,20,21,-1,6.833,3.643,41
lg이노텍,10,0,10,1.667,3.637,10
별자리,10,0,10,1.667,3.637,10
오늘의,10,0,10,1.667,3.637,10
고백,11,2,9,2.167,3.573,13
포함,20,21,-1,7.0,3.566,42
공모전,20,22,-2,7.0,3.566,42
덩실덩실,15,10,5,4.333,3.461,26
강사,9,0,9,1.5,3.371,9
모듈,9,0,9,1.5,3.371,9
소비쿠폰,9,0,9,1.5,3.371,9
제품,14,10,4,4.0,3.333,24
캠페인,11,4,7,2.5,3.293,15
지원,20,26,-6,7.833,3.203,47
2차,9,1,8,1.667,3.201,10
9월,21,26,-5,8.5,3.192,51
결혼,10,3,7,2.167,3.169,13
이재용,20,18,2,8.0,3.134,48
hpsp,13,10,3,3.833,3.099,23
16세,8,0,8,1.333,3.094,8
